#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,13:31,CHI 48,6,2:22,34,Field Goal
2,1,9:18,CHI 42,10,4:46,58,Touchdown
3,2,13:21,,0,0:07,0,Fumble
4,2,13:08,CHI 24,3,2:18,8,Punt
5,2,6:48,CHI 40,6,2:07,37,Field Goal
6,2,1:05,CHI 27,3,0:45,8,Punt
7,3,15:00,CHI 17,11,4:54,31,Punt
8,3,8:37,DET 49,5,1:37,49,Touchdown
9,3,4:12,CHI 10,3,1:28,9,Punt
10,4,12:49,CHI 28,3,1:14,4,Interception
11,4,10:43,CHI 20,3,0:59,5,Punt
12,4,8:38,CHI 46,7,3:02,54,Touchdown
13,4,3:48,CHI 42,3,0:59,4,Punt
14,4,2:17,CHI 44,3,1:13,9,Punt
