#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,DET 20,3,0:58,3,Punt
2,1,11:13,DET 20,5,3:32,20,Punt
3,1,3:21,DET 10,6,2:27,90,Touchdown
4,1,0:28,DET 40,3,1:15,18,Interception
5,2,13:03,DET 15,5,2:47,26,Punt
6,2,5:39,DET 20,9,4:01,53,Interception
7,2,0:46,DET 20,4,0:31,14,Punt
8,3,12:32,DET 30,5,2:48,35,Fumble
9,3,7:05,DET 13,5,3:07,56,Fumble
10,3,3:02,DET 37,10,4:49,61,Field Goal
11,4,11:32,DET 20,7,3:54,80,Touchdown
12,4,6:45,DET 20,7,3:12,80,Touchdown
13,4,2:24,DET 33,4,1:00,-2,Downs
14,4,1:02,DET 20,6,0:50,80,Touchdown
