Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Tyler Lockett,SEA,10,9,136,1,8,111,12.3,25,2.8,12.5,0,,0,0.0,0,152.1
Jacob Hollister,SEA,6,5,47,0,2,36,7.2,11,2.2,6.7,0,,1,16.7,0,99.3
D.K. Metcalf,SEA,5,4,59,0,3,40,10.0,19,4.8,15.2,0,,0,0.0,0,115.8
Travis Homer,SEA,3,2,27,0,2,1,0.5,26,13.0,2.0,0,,0,0.0,0,95.1
Luke Willson,SEA,1,1,8,0,,-1,-1.0,9,9.0,-1.0,0,,0,0.0,0,100.0
Malik Turner,SEA,3,0,0,0,,0,,0,,14.7,0,,1,33.3,0,39.6
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Davante Adams,GNB,11,8,160,2,8,97,12.1,63,7.9,9.5,1,8.0,1,9.1,0,154.4
Jimmy Graham,GNB,4,3,49,0,3,34,11.3,15,5.0,8.0,0,,0,0.0,0,115.6
Geronimo Allison,GNB,1,1,11,0,1,11,11.0,0,0.0,11.0,0,,0,0.0,0,112.5
Aaron Jones,GNB,2,1,4,0,0,3,3.0,1,1.0,-0.5,0,,0,0.0,0,56.2
Jace Sternberger,GNB,1,1,2,0,,-1,-1.0,3,3.0,-1.0,0,,0,0.0,0,79.2
Marquez Valdes-Scantling,GNB,1,1,8,0,,4,4.0,4,4.0,4.0,0,,0,0.0,0,100.0
Jamaal Williams,GNB,1,1,9,0,,1,1.0,8,8.0,1.0,0,,0,0.0,0,104.2
Jake Kumerow,GNB,1,0,0,0,,0,,0,,6.0,0,,1,100.0,0,39.6
