Quarter,Time,Down,ToGo,Location,DET,WAS,Detail,EPB,EPA
1,3:22,1,10,DET 17,0,0,Jon Kitna pass incomplete short right intended for Mike Furrey,-0.060,-0.580
1,3:14,2,10,DET 17,0,0,Jon Kitna pass complete short right to Mike Furrey for 14 yards (tackle by London Fletcher),-0.580,1.000
1,2:39,1,10,DET 31,0,0,"Jon Kitna sacked by Marcus Washington for -7 yards. Penalty on Marcus Washington: Face Mask (15 Yards), 15 yards",1.000,1.530
1,2:13,1,10,DET 39,0,0,Jon Kitna pass incomplete deep right intended for Mike Furrey,1.530,0.990
1,2:06,2,10,DET 39,0,0,Jon Kitna pass complete short left to Calvin Johnson for 3 yards (tackle by Carlos Rogers),0.990,0.700
1,1:18,,,,0,0,Timeout #1 by Detroit Lions,0.000,0.700
1,1:18,3,7,DET 42,0,0,Jon Kitna pass incomplete short left intended for Sean McHugh (defended by Carlos Rogers),0.700,-0.590
1,1:10,4,7,DET 42,0,0,"Nick Harris punts 58 yards, touchback",-0.590,-0.280
1,1:01,1,10,WAS 20,0,0,Clinton Portis left tackle for 1 yard (tackle by Teddy Lehman),0.280,-0.130
1,0:24,2,9,WAS 21,0,0,Jason Campbell pass complete short middle to Antwaan Randle El for 7 yards (tackle by Fernando Bryant),-0.130,0.100
Quarter,Time,Down,ToGo,Location,DET,WAS,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,3,2,WAS 28,0,0,Jason Campbell pass complete short right to Mike Sellers for 4 yards (tackle by Cory Redding),0.100,1.070
2,14:20,1,10,WAS 32,0,0,Jason Campbell pass complete short middle to Antwaan Randle El for 16 yards (tackle by Stanley Wilson),1.070,2.130
2,13:40,1,10,WAS 48,0,0,Clinton Portis left end for -3 yards (tackle by Boss Bailey),2.130,1.180
2,13:00,2,13,WAS 45,0,0,Jason Campbell pass complete short left to Antwaan Randle El for 7 yards (tackle by Stanley Wilson),1.180,1.420
2,12:18,3,6,DET 48,0,0,Jason Campbell pass complete short left to Chris Cooley for 9 yards (tackle by Teddy Lehman),1.420,2.980
2,11:35,1,10,DET 39,0,0,Ladell Betts up the middle for -2 yards (tackle by Ernie Sims),2.980,2.170
2,10:55,2,12,DET 41,0,0,Jason Campbell pass complete short middle to Antwaan Randle El for 16 yards (tackle by Fernando Bryant),2.170,3.910
2,10:17,1,10,DET 25,0,0,Jason Campbell pass incomplete short right intended for James Thrash,3.910,3.360
2,10:11,2,10,DET 25,0,0,Clinton Portis left guard for 11 yards (tackle by Ernie Sims),3.360,4.650
2,9:31,1,10,DET 14,0,0,Clinton Portis left end for 5 yards (tackle by Teddy Lehman and Kenoy Kennedy),4.650,4.900
2,8:53,2,5,DET 9,0,0,Jason Campbell pass complete short right to Ladell Betts for 2 yards (tackle by Fernando Bryant),4.900,4.500
2,8:23,3,3,DET 7,0,6,"Jason Campbell pass complete short left to Chris Cooley for 7 yards, touchdown",4.500,7.000
2,,,,DET 2,0,7,Shaun Suisham kicks extra point good,0.000,0.000
2,,,,WAS 30,0,7,"Shaun Suisham kicks off 70 yards, touchback",0.000,0.280
2,8:17,1,10,DET 20,0,7,Tatum Bell right guard for 9 yards (tackle by Pierson Prioleau),0.280,0.950
2,7:43,2,1,DET 29,0,7,Tatum Bell right tackle for 4 yards (tackle by Rocky McIntosh),0.950,1.140
2,7:11,1,10,DET 33,0,7,"Jon Kitna for no gain. Jon Kitna fumbles, recovered by Edwin Mulitalo at DET-33",1.140,0.590
2,6:49,2,10,DET 33,0,7,Jon Kitna pass incomplete short middle intended for Tatum Bell,0.590,-0.100
2,6:45,3,10,DET 33,0,7,Jon Kitna pass complete short right to Sean McHugh for 3 yards (tackle by Fred Smoot),-0.100,-0.980
2,6:07,4,7,DET 36,0,7,"Nick Harris punts 49 yards, returned by Antwaan Randle El for 2 yards (tackle by Casey Fitzsimmons)",-0.980,0.060
2,5:55,1,10,WAS 17,0,7,Clinton Portis left end for 13 yards (tackle by Boss Bailey),-0.060,0.940
2,5:11,1,10,WAS 30,0,7,Jason Campbell pass complete deep middle to Mike Sellers for 24 yards (tackle by Kenoy Kennedy),0.940,2.520
2,4:27,1,10,DET 46,0,7,Ladell Betts right tackle for 8 yards (tackle by Paris Lenon and Gerald Alexander),2.520,3.060
2,3:52,2,2,DET 38,0,7,Ladell Betts right tackle for 1 yard (tackle by Gerald Alexander),3.060,2.480
2,3:18,3,1,DET 37,0,7,"Jason Campbell for no gain. Jason Campbell fumbles, recovered by Jason Campbell at DET-38",2.480,0.720
2,2:45,,,,0,7,Timeout #1 by Washington Redskins,0.000,0.720
2,2:45,4,2,DET 38,0,7,Jason Campbell pass complete short left to Antwaan Randle El for 37 yards (tackle by Ernie Sims),0.720,6.970
2,2:00,1,1,DET 1,0,13,"Mike Sellers left end for 1 yard, touchdown",6.970,7.000
2,,,,DET 2,0,14,Shaun Suisham kicks extra point good,0.000,0.000
2,,,,WAS 30,0,14,"Shaun Suisham kicks off 68 yards, returned by Troy Walters for 39 yards (tackle by Carlos Rogers)",0.000,1.660
2,1:48,1,10,DET 41,0,14,"Jon Kitna pass complete short left to Aveion Cason for 1 yard (tackle by Phillip Daniels). Aveion Cason fumbles (forced by Phillip Daniels), ball out of bounds at DET-42",1.660,1.260
,,,,,,,"Replay Assistant challenged the runner was down by contact ruling, and the original play was overturned.",,
2,1:39,2,9,DET 42,0,14,Jon Kitna pass incomplete short middle intended for Shaun McDonald,1.260,0.560
2,1:35,3,9,DET 42,0,14,Jon Kitna pass incomplete short middle intended for Mike Furrey (defended by LaRon Landry),0.560,-0.590
2,1:30,4,9,DET 42,0,14,"Nick Harris punts 41 yards, fair catch by James Thrash",-0.590,0.060
2,1:22,1,10,WAS 17,0,14,Clinton Portis right guard for 3 yards (tackle by Shaun Rogers),-0.060,-0.060
2,1:15,,,,0,14,Timeout #2 by Detroit Lions,0.000,-0.060
2,1:15,2,7,WAS 20,0,14,Clinton Portis left end for 5 yards (tackle by Gerald Alexander),-0.060,-0.240
2,1:09,,,,0,14,Timeout #3 by Detroit Lions,0.000,-0.240
2,1:09,3,2,WAS 25,0,14,Clinton Portis right end for 1 yard (tackle by Gerald Alexander and Cory Redding),-0.240,-1.630
2,0:22,,,,0,14,Timeout #2 by Washington Redskins,0.000,-1.630
2,0:22,4,1,WAS 26,0,14,"Derrick Frost punts 40 yards, fair catch by Troy Walters",-1.630,-1.200
2,0:15,1,10,DET 34,0,14,"Jon Kitna sacked by Marcus Washington for -1 yards. Jon Kitna fumbles (forced by Marcus Washington), recovered by George Foster at DET-36",1.200,0.520
Quarter,Time,Down,ToGo,Location,DET,WAS,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,WAS 30,0,14,"Shaun Suisham kicks off 70 yards, touchback",0.000,0.280
3,15:00,1,10,DET 20,0,14,Kevin Jones left tackle for 5 yards (tackle by Andre Carter),0.280,0.410
3,14:29,,,,0,14,Timeout #1 by Washington Redskins,0.000,0.410
3,14:29,2,5,DET 25,0,14,Kevin Jones right tackle for 7 yards (tackle by Randall Godfrey),0.410,1.070
3,13:58,1,10,DET 32,0,14,Kevin Jones left guard for 7 yards (tackle by Rocky McIntosh and Andre Carter),1.070,1.470
3,13:22,2,3,DET 39,0,14,"Jon Kitna for no gain. Jon Kitna fumbles, recovered by Jon Kitna at DET-37",1.470,0.500
3,12:40,3,5,DET 37,0,14,Jon Kitna pass incomplete deep middle intended for Calvin Johnson (defended by Sean Taylor),0.500,-0.910
3,12:34,4,5,DET 37,0,14,"Nick Harris punts 52 yards, returned by James Thrash for 9 yards (tackle by Donte Curry)",-0.910,-0.280
3,12:24,1,10,WAS 20,0,14,Jason Campbell pass complete short right to James Thrash for 4 yards (tackle by Fernando Bryant),0.280,0.270
3,11:50,2,6,WAS 24,0,14,"Penalty on Shaun Rogers: Encroachment, 5 yards (no play)",0.270,0.950
3,11:31,2,1,WAS 29,0,14,Mike Sellers right end for no gain (tackle by Ernie Sims and Paris Lenon),0.950,0.230
3,10:51,3,1,WAS 29,0,14,Clinton Portis left end for 3 yards (tackle by Gerald Alexander),0.230,1.070
3,10:28,1,10,WAS 32,0,14,Jason Campbell pass complete deep middle to Keenan McCardell for 20 yards (tackle by Stanley Wilson),1.070,2.390
3,9:50,1,10,DET 48,0,14,Mike Sellers right tackle for 3 yards (tackle by Ernie Sims and Boss Bailey),2.390,2.250
3,9:13,2,7,DET 45,0,14,Jason Campbell pass complete short right to Clinton Portis for 8 yards (tackle by Teddy Lehman),2.250,3.120
3,8:29,1,10,DET 37,0,14,Jason Campbell pass complete short right to Chris Cooley for 9 yards (tackle by Kalimba Edwards),3.120,3.790
3,7:43,2,1,DET 28,0,14,Clinton Portis up the middle for -2 yards (tackle by Jared DeVries),3.790,2.810
3,7:01,3,3,DET 30,0,14,Jason Campbell pass incomplete short middle intended for Chris Cooley,2.810,1.480
3,6:57,4,3,DET 30,0,14,Shaun Suisham 48 yard field goal no good,1.480,-1.470
3,6:52,1,10,DET 38,0,14,Kevin Jones left tackle for 4 yards (tackle by Carlos Rogers),1.470,1.460
3,6:20,2,6,DET 42,0,14,Jon Kitna pass complete short middle to Casey Fitzsimmons for 4 yards (tackle by Sean Taylor),1.460,1.290
3,5:32,3,2,DET 46,0,14,"Jon Kitna pass incomplete short right intended for Roy E. Williams. Penalty on Sean Taylor: Defensive Pass Interference, 15 yards (no play)",1.290,2.980
3,5:25,1,10,WAS 39,0,14,Kevin Jones up the middle for 5 yards (tackle by Rocky McIntosh and London Fletcher),2.980,3.120
3,4:55,2,5,WAS 34,0,14,Kevin Jones left guard for 6 yards (tackle by London Fletcher),3.120,3.710
3,4:21,1,10,WAS 28,0,14,Kevin Jones up the middle for 2 yards (tackle by Anthony Montgomery),3.710,3.440
3,3:40,2,8,WAS 26,0,14,"Penalty on Courtney Anderson: False Start, 5 yards (no play)",3.440,2.760
3,3:17,2,13,WAS 31,0,14,Kevin Jones up the middle for 10 yards (tackle by Chris Wilson),2.760,3.400
3,2:37,3,3,WAS 21,0,14,Jon Kitna pass incomplete short middle intended for Kevin Jones,3.400,2.160
3,2:32,4,3,WAS 21,3,14,Jason Hanson 39 yard field goal good,2.160,3.000
3,,,,DET 30,3,14,"Jason Hanson kicks off 63 yards, returned by Rock Cartwright for 24 yards (tackle by Jared DeVries)",0.000,1.000
3,2:21,1,10,WAS 31,3,14,Jason Campbell pass incomplete deep right intended for James Thrash,1.000,0.460
3,2:15,2,10,WAS 31,3,14,Jason Campbell pass complete short left to Brandon Lloyd for 9 yards (tackle by Idrees Bashir),0.460,0.960
3,1:38,3,1,WAS 40,3,14,Jason Campbell up the middle for no gain (tackle by Cory Redding and Langston Moore),0.960,-0.720
,,,,,,,"WAS challenged the first down ruling, and the play was upheld.",,
3,1:18,4,1,WAS 40,3,14,"Derrick Frost punts 52 yards, fair catch by Troy Walters",-0.720,0.380
3,1:10,1,10,DET 8,3,14,Kevin Jones right tackle for -1 yards (tackle by Randall Godfrey and London Fletcher),-0.380,-0.850
3,0:35,2,11,DET 7,3,16,"Jon Kitna sacked by Andre Carter for -7 yards, safety",-0.850,-2.000
3,,,,DET 20,3,16,"Nick Harris kicks off 63 yards, returned by James Thrash for 20 yards (tackle by Donte Curry)",0.000,1.400
3,0:22,1,10,WAS 37,3,16,Jason Campbell pass complete deep middle to Keenan McCardell for 19 yards (tackle by Stanley Wilson),1.400,2.650
Quarter,Time,Down,ToGo,Location,DET,WAS,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,DET 44,3,16,Clinton Portis left end for 11 yards (tackle by Jared DeVries),2.650,3.380
4,14:38,1,10,DET 33,3,16,Mike Sellers left guard for 15 yards (tackle by Gerald Alexander and Kenoy Kennedy),3.380,4.370
4,13:58,1,10,DET 18,3,16,Jason Campbell pass incomplete short left intended for Chris Cooley,4.370,3.800
4,13:51,2,10,DET 18,3,16,"Clinton Portis right end for 4 yards (tackle by Fernando Bryant). Clinton Portis fumbles (forced by Fernando Bryant), recovered by Gerald Alexander at DET-10",3.800,0.380
4,13:43,1,10,DET 10,3,16,Kevin Jones right guard for 2 yards (tackle by Lorenzo Alexander),-0.380,-0.630
4,13:06,2,8,DET 12,3,16,Jon Kitna pass complete short middle to Roy E. Williams for 16 yards (tackle by LaRon Landry),-0.630,0.810
4,12:33,1,10,DET 28,3,16,Jon Kitna pass complete short left to Shaun McDonald for 8 yards (tackle by Pierson Prioleau),0.810,1.340
4,12:01,2,2,DET 36,3,16,Jon Kitna pass incomplete short middle intended for Shaun McDonald (defended by London Fletcher),1.340,0.630
4,11:53,,,,3,16,Timeout #1 by Detroit Lions,0.000,0.630
4,11:53,3,2,DET 36,3,16,Jon Kitna pass complete short right to Shaun McDonald for no gain,0.630,-0.980
4,11:16,4,2,DET 36,3,16,"Nick Harris punts 51 yards, returned by James Thrash for 62 yards (tackle by Teddy Lehman). James Thrash fumbles, recovered by Rock Cartwright at DET-3 (tackle by Donte Curry)",-0.980,-6.510
,,,,,,,"DET challenged the runner was in bounds ruling, and the play was upheld.",,
4,10:54,1,3,DET 3,3,16,"Penalty on Todd Wade: False Start, 5 yards (no play)",6.510,5.370
4,10:54,1,8,DET 8,3,22,"Jason Campbell pass complete short right to Mike Sellers for 8 yards, touchdown",5.370,7.000
4,,,,,3,24,"Two Point Attempt: Jason Campbell pass complete to Chris Cooley, conversion succeeds",1.000,1.000
4,,,,WAS 30,3,24,"Shaun Suisham kicks off 63 yards, returned by Troy Walters for 11 yards (tackle by Vernon Fox)",0.000,0.040
4,10:41,1,10,DET 18,3,24,Jon Kitna pass complete short right to Kevin Jones for 8 yards (tackle by Shawn Springs),0.040,0.680
4,10:00,2,2,DET 26,3,24,Kevin Jones right tackle for 1 yard (tackle by Cornelius Griffin),0.680,-0.020
4,9:16,3,1,DET 27,3,24,"Penalty on Courtney Anderson: False Start, 5 yards (no play)",-0.020,-0.660
4,9:00,3,6,DET 22,3,24,Jon Kitna pass complete short right to Shaun McDonald for 7 yards (tackle by Fred Smoot),-0.660,0.870
4,8:29,1,10,DET 29,3,24,Jon Kitna pass complete short right to Shaun McDonald for 4 yards (tackle by Fred Smoot),0.870,0.870
4,8:12,2,6,DET 33,3,24,Jon Kitna pass complete short middle to Roy E. Williams for 8 yards (tackle by Fred Smoot),0.870,1.660
4,7:39,1,10,DET 41,3,24,Jon Kitna pass incomplete short middle intended for Kevin Jones,1.660,1.120
4,7:34,2,10,DET 41,3,24,Jon Kitna sacked by Demetric Evans for -9 yards,1.120,-0.760
4,7:02,3,19,DET 32,3,24,Jon Kitna pass incomplete deep middle intended for Mike Furrey is intercepted by Sean Taylor at WAS-36 and returned for 35 yards (tackle by Kevin Jones),-0.760,-3.640
4,6:46,1,10,DET 29,3,24,Clinton Portis right end for 2 yards (tackle by Ernie Sims and Paris Lenon),3.640,3.370
4,6:09,2,8,DET 27,3,24,Clinton Portis left end for 15 yards (tackle by Gerald Alexander),3.370,4.780
4,5:24,1,10,DET 12,3,24,Ladell Betts right tackle for 2 yards (tackle by Langston Moore and Teddy Lehman),4.780,4.450
4,4:39,2,8,DET 10,3,24,Rock Cartwright left end for 1 yard (tackle by Teddy Lehman and Fernando Bryant),4.450,3.700
4,3:58,3,7,DET 9,3,24,Rock Cartwright right end for -1 yards (tackle by Cory Redding and Teddy Lehman),3.700,2.760
4,3:10,4,8,DET 10,3,27,Shaun Suisham 28 yard field goal good,2.760,3.000
4,,,,WAS 30,3,27,"Shaun Suisham kicks off 63 yards, returned by Troy Walters for 21 yards (tackle by Carlos Rogers). Penalty on Rock Cartwright: Unnecessary Roughness, 15 yards",0.000,1.800
4,2:58,1,10,DET 43,3,27,Jon Kitna pass complete short middle to Kevin Jones for 9 yards (tackle by Rocky McIntosh),1.800,2.470
4,2:35,2,1,WAS 48,3,27,Jon Kitna pass incomplete short left intended for Troy Walters,2.470,1.750
4,2:26,3,1,WAS 48,3,27,"Penalty on Stephen Peterman: False Start, 5 yards (no play)",1.750,1.090
4,2:26,3,6,DET 47,3,27,Jon Kitna pass complete short right to Troy Walters for 5 yards (tackle by Fred Smoot),1.090,0.070
4,2:00,4,1,WAS 48,3,27,Jon Bradley up the middle for 2 yards (tackle by Rocky McIntosh and LaRon Landry),0.070,2.520
4,1:23,1,10,WAS 46,3,27,Jon Kitna for 3 yards (tackle by London Fletcher),2.520,2.380
4,0:57,2,7,WAS 43,3,33,"Jon Kitna pass incomplete short left intended for Mike Furrey is intercepted by Carlos Rogers at WAS-39 and returned for 61 yards, touchdown",2.380,-7.000
4,,,,DET 2,3,34,Shaun Suisham kicks extra point good,0.000,0.000
4,,,,WAS 30,3,34,"Shaun Suisham kicks off 58 yards, returned by Troy Walters for 18 yards (tackle by Carlos Rogers)",0.000,0.940
4,0:41,1,10,DET 30,3,34,Jon Kitna pass complete short middle to Aveion Cason for 4 yards (tackle by Andre Carter),0.940,0.930
4,0:21,2,6,DET 34,3,34,Jon Kitna sacked by Andre Carter for -5 yards,0.930,-0.430
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
