#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,13:44,NYG 27,1,0:07,0,Fumble
2,1,13:18,NYG 24,3,1:37,-4,Punt
3,1,10:44,NYG 4,5,2:28,18,Punt
4,1,5:17,NYG 15,5,1:59,24,Punt
5,2,12:29,NYG 32,5,1:38,22,Punt
6,2,9:47,NYG 29,6,2:21,11,Punt
7,2,6:07,NYG 14,5,2:27,86,Touchdown
8,2,1:34,NYG 30,5,1:15,-30,"Fumble, Safety"
9,3,15:00,NYG 25,6,4:28,11,Punt
10,3,6:41,NYG 46,10,3:33,40,Missed FG
11,3,0:25,NYG 39,6,2:15,61,Touchdown
12,4,6:57,NYG 37,4,1:00,4,Interception
13,4,3:36,NYG 33,6,2:17,34,Interception
14,4,0:22,NYG 30,3,0:22,24,End of Game
