#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,TEN 20,6,3:21,80,Touchdown
2,1,7:51,TEN 39,9,5:09,26,Field Goal
3,1,1:21,TEN 49,4,1:34,11,Punt
4,2,11:59,TEN 20,3,1:58,1,Fumble
5,2,9:23,TEN 34,3,1:04,3,Punt
6,2,7:02,TEN 35,4,2:18,20,Interception
7,2,4:44,TEN 20,7,4:19,33,Punt
8,3,13:05,TEN 22,3,1:28,2,Punt
9,3,10:52,TEN 49,4,1:33,8,Downs
10,3,7:30,TEN 29,3,0:47,-7,Punt
11,3,0:29,TEN 26,3,0:39,8,Punt
12,4,13:40,ARI 23,4,1:21,5,Downs
13,4,11:17,TEN 22,6,3:40,33,Punt
14,4,6:35,TEN 38,1,0:05,-4,Fumble
15,4,5:20,TEN 20,15,3:38,68,Downs
16,4,0:36,TEN 38,2,0:36,18,End of Game
