#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,11:39,ARI 40,7,3:48,43,Interception
2,1,2:42,ARI 17,3,1:21,-12,Punt
3,2,14:47,ARI 7,4,2:48,33,Punt
4,2,10:01,TEN 21,4,0:38,6,Field Goal
5,2,8:19,ARI 11,3,1:17,2,Punt
6,2,0:25,ARI 20,1,0:25,-2,End of Half
7,3,15:00,ARI 28,3,1:55,1,Punt
8,3,11:37,ARI 25,3,0:45,-4,Punt
9,3,9:19,ARI 43,3,1:49,0,Punt
10,3,6:43,ARI 34,10,6:14,59,Field Goal
11,4,14:50,ARI 9,3,1:10,4,Punt
12,4,12:19,ARI 19,3,1:02,3,Punt
13,4,7:37,ARI 11,3,1:02,4,Punt
14,4,6:30,TEN 34,3,1:10,34,Touchdown
15,4,1:42,ARI 12,3,1:06,1,Punt
