Player,Tm,Cmp,Att,Yds,1D,1D%,IAY,IAY/PA,CAY,CAY/Cmp,CAY/PA,YAC,YAC/Cmp,Drops,Drop%,BadTh,Bad%,Sk,Bltz,Hrry,Hits,Prss,Prss%,Scrm,Yds/Scr
Matthew Stafford,DET,20,32,266,15,45.5,211,6.6,120,6.0,3.8,146,7.3,2,6.5%,4,12.9%,1,12,3,2,6,18.2%,0,
Matt Prater,DET,1,1,8,1,100.0,8,8.0,8,8.0,8.0,0,0.0,0,0.0%,0,0.0%,0,0,0,0,0,0.0%,0,
Player,Tm,Cmp,Att,Yds,1D,1D%,IAY,IAY/PA,CAY,CAY/Cmp,CAY/PA,YAC,YAC/Cmp,Drops,Drop%,BadTh,Bad%,Sk,Bltz,Hrry,Hits,Prss,Prss%,Scrm,Yds/Scr
DeShone Kizer,GNB,16,35,132,5,13.5,356,10.2,107,6.7,3.1,25,1.6,4,12.5%,8,25.0%,2,4,3,3,8,19.5%,4,10.0
Aaron Rodgers,GNB,3,5,26,,,42,8.4,9,3.0,1.8,17,5.7,0,0.0%,1,25.0%,1,1,1,0,2,33.3%,0,
