Unnamed: 0_level_0,Unnamed: 1_level_0,Off.,Off.,Def.,Def.,ST,ST
Player,Pos,Num,Pct,Num,Pct,Num,Pct
J'Marcus Webb,T,69,100%,0,0%,5,18%
Chilo Rachal,G,69,100%,0,0%,5,18%
Lance Louis,G,69,100%,0,0%,5,18%
Roberto Garza,C,69,100%,0,0%,5,18%
Gabe Carimi,T,69,100%,0,0%,0,0%
Jay Cutler,QB,69,100%,0,0%,0,0%
Kellen Davis,TE,66,96%,0,0%,5,18%
Brandon Marshall,WR,63,91%,0,0%,0,0%
Alshon Jeffery,WR,51,74%,0,0%,0,0%
Michael Bush,RB,39,57%,0,0%,0,0%
Matt Spaeth,TE,31,45%,0,0%,5,18%
Earl Bennett,WR,31,45%,0,0%,0,0%
Kahlil Bell,RB,27,39%,0,0%,0,0%
Devin Hester,WR,11,16%,0,0%,9,32%
Kyle Adams,TE,10,14%,0,0%,3,11%
Evan Rodriguez,FB,5,7%,0,0%,2,7%
Chris Williams,T,4,6%,0,0%,5,18%
Charles Tillman,CB,3,4%,58,100%,6,21%
Armando Allen,RB,3,4%,0,0%,12,43%
Chris Spencer,C,1,1%,0,0%,0,0%
Tim Jennings,CB,0,0%,58,100%,6,21%
Brian Urlacher,LB,0,0%,58,100%,2,7%
Chris Conte,FS,0,0%,58,100%,2,7%
Major Wright,SS,0,0%,58,100%,0,0%
Lance Briggs,LB,0,0%,58,100%,0,0%
Henry Melton,DT,0,0%,47,81%,2,7%
Julius Peppers,DE,0,0%,45,78%,2,7%
Israel Idonije,DE,0,0%,43,74%,7,25%
Stephen Paea,NT,0,0%,40,69%,0,0%
D.J. Moore,CB,0,0%,33,57%,10,36%
Nick Roach,LB,0,0%,25,43%,16,57%
Corey Wootton,DE,0,0%,19,33%,11,39%
Shea McClellin,DE,0,0%,19,33%,0,0%
Amobi Okoye,DT,0,0%,19,33%,0,0%
J.T. Thomas,LB,0,0%,0,0%,23,82%
Craig Steltz,SS,0,0%,0,0%,23,82%
Geno Hayes,LB,0,0%,0,0%,21,75%
Blake Costanzo,LB,0,0%,0,0%,21,75%
Sherrick McManis,CB,0,0%,0,0%,21,75%
Anthony Walters,FS,0,0%,0,0%,20,71%
Eric Weems,WR,0,0%,0,0%,15,54%
Patrick Mannelly,LS,0,0%,0,0%,11,39%
Robbie Gould,K,0,0%,0,0%,11,39%
Adam Podlesh,P,0,0%,0,0%,11,39%
Kelvin Hayden,CB,0,0%,0,0%,6,21%
