Quarter,Time,Down,ToGo,Location,NWE,NYJ,Detail,EPB,EPA
2,11:59,2,10,NYJ 13,7,0,Chris Ivory right end for 6 yards (tackle by Devin McCourty and Jamie Collins),-0.770,-0.710
2,11:20,3,4,NYJ 19,7,0,Geno Smith pass complete short right to Bilal Powell for 7 yards (tackle by Chris Jones and Dont'a Hightower),-0.710,0.670
2,10:37,1,10,NYJ 26,7,0,Bilal Powell right tackle for no gain (tackle by Jamie Collins and Vince Wilfork),0.670,0.130
2,10:04,2,10,NYJ 26,7,0,Geno Smith pass complete short left to Jeremy Kerley for 18 yards (tackle by Brandon Browner and Logan Ryan),0.130,1.860
2,9:25,1,10,NYJ 44,7,0,Geno Smith pass complete short right to Zach Sudfeld for 6 yards (tackle by Devin McCourty),1.860,2.130
2,8:54,2,4,,7,0,Bilal Powell right tackle for 14 yards (tackle by Rob Ninkovich and Jamie Collins),2.130,3.180
2,8:54,1,10,NWE 36,7,0,Chris Ivory right guard for -2 yards (tackle by Jamie Collins),3.180,2.370
2,7:54,2,12,NWE 38,7,0,Geno Smith pass complete short left to Jeremy Kerley for 11 yards (tackle by Logan Ryan),2.370,3.140
2,7:17,3,1,NWE 27,7,0,Chris Ivory right tackle for 5 yards (tackle by Jamie Collins and Devin McCourty),3.140,4.110
2,6:40,1,10,NWE 22,7,0,Chris Ivory up the middle for 2 yards (tackle by Rob Ninkovich and Chandler Jones),4.110,3.830
2,6:03,2,8,NWE 20,7,6,"Geno Smith pass complete deep right to Jeff Cumberland for 20 yards, touchdown",3.830,7.000
2,6:03,,,NWE 2,7,7,Nick Folk kicks extra point good,0.000,0.000
2,6:03,,,NYJ 35,7,7,"Nick Folk kicks off 66 yards, returned by Danny Amendola for 47 yards (tackle by Dawan Landry). Penalty on Brandon Bolden: Offensive Holding, 8 yards",0.000,0.380
2,5:50,1,10,NWE 8,7,7,Tom Brady pass incomplete short left intended for Jonas Gray,-0.380,-0.780
2,5:46,2,10,NWE 8,7,7,Tom Brady pass complete short left to Rob Gronkowski for 8 yards (tackle by Marcus Williams and David Harris),-0.780,-0.480
2,5:08,3,2,NWE 16,7,7,Tom Brady pass incomplete short left intended for Brandon LaFell,-0.480,-2.390
2,5:04,4,2,NWE 16,7,7,"Ryan Allen punts 55 yards, returned by Jeremy Kerley for 9 yards (tackle by Matt Slater)",-2.390,-1.470
2,4:53,1,10,NYJ 38,7,7,Chris Johnson up the middle for 1 yard (tackle by Brandon Browner and Vince Wilfork),1.470,1.060
2,4:19,2,9,NYJ 39,7,7,Geno Smith pass complete short right to Percy Harvin for 11 yards (tackle by Brandon Browner),1.060,2.260
2,3:38,1,10,,7,7,Chris Ivory left tackle for -2 yards (tackle by Rob Ninkovich and Logan Ryan),2.260,1.440
2,2:57,2,12,NYJ 48,7,7,Geno Smith pass complete short middle to Percy Harvin for 5 yards (tackle by Rob Ninkovich),1.440,1.420
2,2:17,3,7,NWE 47,7,7,"Geno Smith pass incomplete deep right intended for Percy Harvin. Penalty on Logan Ryan: Illegal Contact, 5 yards (no play)",1.420,2.790
2,2:09,1,10,NWE 42,7,7,Bilal Powell right tackle for 2 yards (tackle by Alan Branch and Sealver Siliga),2.790,2.510
2,2:00,2,8,NWE 40,7,7,Geno Smith pass complete deep middle to Percy Harvin for 25 yards (tackle by Darrelle Revis),2.510,4.580
2,1:16,1,10,NWE 15,7,7,Geno Smith pass incomplete short right intended for Jeremy Kerley,4.580,3.950
2,1:10,2,10,NWE 15,7,7,Chris Ivory right end for 2 yards (tackle by Chandler Jones and Dont'a Hightower),3.950,3.950
2,1:10,2,10,NWE 15,7,7,Timeout #1 by New England Patriots,3.950,3.400
2,1:00,3,8,NWE 13,7,7,Bilal Powell up the middle for 5 yards (tackle by Dont'a Hightower and Rob Ninkovich),3.400,3.400
2,0:55,3,8,NWE 13,7,7,Timeout #2 by New England Patriots,3.400,2.980
2,0:52,4,3,NWE 8,7,10,Nick Folk 26 yard field goal good,2.980,3.000
2,0:52,,,NYJ 35,7,10,"Nick Folk kicks off 67 yards, returned by Danny Amendola for 19 yards (tackle by Nick Bellore)",0.000,0.060
2,0:48,1,10,NWE 17,7,10,Tom Brady sacked by Sheldon Richardson and Calvin Pace for -7 yards,-0.060,-1.290
2,0:04,2,17,NWE 10,7,10,Tom Brady kneels for -1 yards,-1.290,-2.360
Quarter,Time,Down,ToGo,Location,NWE,NYJ,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,NYJ 35,7,10,"Nick Folk kicks off 67 yards, returned by Danny Amendola for 23 yards (tackle by Nick Bellore)",0.000,0.340
3,14:54,1,10,NWE 21,7,10,Tom Brady pass complete short right to Danny Amendola for 3 yards (tackle by Calvin Pryor),0.340,0.210
3,14:30,2,7,NWE 24,7,10,Tom Brady pass complete short left to Danny Amendola for 7 yards (tackle by Marcus Williams),0.210,1.000
3,13:49,1,10,NWE 31,7,10,Jonas Gray left tackle for -1 yards (tackle by David Harris),1.000,0.320
3,13:11,2,11,NWE 30,7,10,Tom Brady pass incomplete short left intended for Rob Gronkowski,0.320,-0.360
3,13:07,3,11,NWE 30,7,10,Tom Brady pass incomplete short middle intended for Rob Gronkowski. Penalty on Rob Gronkowski: Offensive Pass Interference (Declined),-0.360,-1.370
3,13:00,4,11,NWE 30,7,10,"Ryan Allen punts 56 yards, fair catch by Jeremy Kerley. Penalty on Malcolm Butler: Fair Catch Interference, 15 yards",-1.370,-0.870
3,12:53,1,10,NYJ 29,7,10,Chris Ivory up the middle for 9 yards (tackle by Dont'a Hightower and Devin McCourty),0.870,1.540
3,12:19,2,1,NYJ 38,7,10,Chris Ivory left end for 16 yards (tackle by Jamie Collins),1.540,2.520
3,11:49,1,10,NWE 46,7,10,"Chris Johnson up the middle for 5 yards (tackle by Dont'a Hightower and Sealver Siliga). Penalty on Dalton Freeman: Offensive Holding, 10 yards (no play)",2.520,1.860
3,11:28,1,20,NYJ 44,7,10,Chris Johnson up the middle for 16 yards (tackle by Duron Harmon and Darrelle Revis),1.860,2.790
3,10:47,2,4,NWE 40,7,10,Chris Johnson left guard for 2 yards (tackle by Jamie Collins),2.790,2.350
3,10:11,3,2,NWE 38,7,10,Chris Johnson left guard for 2 yards (tackle by Vince Wilfork and Sealver Siliga),2.350,3.180
3,9:36,1,10,NWE 36,7,10,Chris Johnson left guard for no gain (tackle by Sealver Siliga and Patrick Chung),3.180,2.640
3,8:54,2,10,NWE 36,7,10,Geno Smith pass complete deep left to Jeremy Kerley for 25 yards (tackle by Jamie Collins and Patrick Chung),2.640,4.840
3,8:10,1,10,NWE 11,7,10,Geno Smith pass incomplete short right intended for Jeremy Kerley,4.840,4.140
3,8:05,2,10,NWE 11,7,10,Bilal Powell left tackle for no gain (tackle by Patrick Chung and Dont'a Hightower),4.140,3.130
3,7:26,3,10,NWE 11,7,10,Geno Smith pass complete short right to Bilal Powell for 6 yards (tackle by Jamie Collins),3.130,3.010
3,6:43,4,4,NWE 5,7,13,Nick Folk 23 yard field goal good,3.010,3.000
3,6:43,,,NYJ 35,7,13,"Nick Folk kicks off 65 yards, returned by Danny Amendola for 13 yards (tackle by T.J. Graham)",0.000,0.320
3,6:33,1,10,NWE 13,7,13,Shane Vereen left tackle for 8 yards (tackle by David Harris and Calvin Pryor),-0.320,0.350
3,6:04,2,2,NWE 21,7,13,Tom Brady pass complete short left to Rob Gronkowski for 10 yards (tackle by Marcus Williams and Demario Davis),0.350,1.000
3,5:41,1,10,NWE 31,7,13,Tom Brady pass complete short left to Brandon LaFell for 7 yards (tackle by Marcus Williams),1.000,1.410
3,5:28,2,3,NWE 38,7,13,Shane Vereen left tackle for no gain (tackle by Jason Babin),1.410,0.700
3,5:10,3,3,NWE 38,7,13,Tom Brady pass complete short left to Tim Wright for 12 yards (tackle by Marcus Williams and Demario Davis),0.700,2.260
3,4:46,1,10,,7,13,Shane Vereen right tackle for 6 yards (tackle by Calvin Pryor and Dawan Landry),2.260,2.520
3,4:13,2,4,NYJ 44,7,13,Shane Vereen right end for 15 yards (tackle by Darrin Walls),2.520,3.640
3,3:58,1,10,NYJ 29,7,13,Shane Vereen up the middle for 4 yards (tackle by Quinton Coples and Jason Babin),3.640,3.640
3,3:34,2,6,NYJ 25,7,13,Tom Brady pass complete short left to Brandon LaFell for 11 yards (tackle by Dawan Landry and Marcus Williams),3.640,4.650
3,3:11,1,10,NYJ 14,7,13,Tom Brady pass complete short right to Rob Gronkowski for 3 yards (tackle by Dawan Landry and David Harris),4.650,4.520
3,2:47,2,7,NYJ 11,7,13,Shane Vereen left guard for 5 yards (tackle by David Harris and Calvin Pryor),4.520,4.730
3,2:05,3,2,NYJ 6,7,13,Tom Brady pass incomplete short left intended for Shane Vereen,4.730,3.010
3,1:58,4,2,NYJ 6,10,13,Stephen Gostkowski 24 yard field goal good,3.010,3.000
3,1:58,,,NWE 35,10,13,"Stephen Gostkowski kicks off 65 yards, touchback",0.000,-0.280
3,1:55,1,10,NYJ 20,10,13,Chris Johnson left tackle for no gain (tackle by Patrick Chung),0.280,-0.270
3,1:19,2,10,NYJ 20,10,13,"Geno Smith pass incomplete deep left intended for Jace Amaro is intercepted by Jamie Collins at NYJ-40, lateral to Brandon Browner for 2 yards",-0.270,-3.050
3,1:08,1,10,NYJ 38,10,13,Tom Brady up the middle for 1 yard (tackle by Quinton Coples),3.050,2.640
3,0:36,2,9,NYJ 37,10,13,Tom Brady pass complete short right to Brandon LaFell for 14 yards (tackle by David Harris and Dawan Landry),2.640,4.040
3,0:19,1,10,NYJ 23,10,13,Tom Brady pass incomplete short right intended for Danny Amendola,4.040,3.500
3,0:15,2,10,NYJ 23,10,13,Tom Brady pass incomplete short middle intended for Rob Gronkowski,3.500,2.810
3,0:10,3,10,NYJ 23,10,13,Tom Brady pass complete short left to Brandon LaFell for 10 yards (tackle by Marcus Williams),2.810,4.710
Quarter,Time,Down,ToGo,Location,NWE,NYJ,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,NYJ 13,10,13,Tom Brady right tackle for 11 yards (tackle by Demario Davis),4.710,6.740
4,14:24,1,2,NYJ 2,10,13,Jonas Gray right tackle for 1 yard (tackle by Dawan Landry),6.740,5.910
4,13:56,2,1,NYJ 1,16,13,"Jonas Gray right tackle for 1 yard, touchdown",5.910,7.000
,,,,,,,"Replay Assistant challenged the runner broke the plane ruling, and the play was upheld.",,
4,13:56,,,NYJ 2,17,13,Stephen Gostkowski kicks extra point good,0.000,0.000
4,13:56,,,NWE 35,17,13,"Stephen Gostkowski kicks off 61 yards, returned by T.J. Graham for 18 yards (tackle by Akeem Ayers)",0.000,-0.410
4,13:44,1,10,NYJ 22,17,13,Geno Smith pass incomplete short middle intended for Jeff Cumberland,0.410,-0.130
4,13:39,2,10,NYJ 22,17,13,Chris Ivory left tackle for 2 yards (tackle by Vince Wilfork and Sealver Siliga),-0.130,-0.560
4,13:01,3,8,NYJ 24,17,13,Geno Smith pass complete short left to Jeff Cumberland for 8 yards (tackle by Devin McCourty),-0.560,1.070
4,12:19,1,10,NYJ 32,17,13,Geno Smith pass complete short right to John Conner for 26 yards (tackle by Devin McCourty),1.070,2.790
4,11:37,1,10,NWE 42,17,13,Geno Smith pass complete short middle to Jeff Cumberland for 15 yards (tackle by Dont'a Hightower and Devin McCourty),2.790,3.780
4,10:53,1,10,NWE 27,17,13,Chris Johnson right tackle for 2 yards (tackle by Logan Ryan and Vince Wilfork),3.780,3.500
4,10:17,2,8,NWE 25,17,13,Geno Smith pass incomplete deep left intended for Eric Decker (defended by Brandon Browner),3.500,2.810
4,10:11,3,8,NWE 25,17,13,Geno Smith pass complete short left to Eric Decker for 13 yards (tackle by Tavon Wilson),2.810,4.780
4,9:30,1,10,NWE 12,17,13,Geno Smith up the middle for 2 yards (tackle by Chandler Jones and Dont'a Hightower),4.780,4.450
4,8:48,2,8,NWE 10,17,13,Geno Smith sacked by Sealver Siliga for -9 yards,4.450,2.610
4,8:02,3,17,NWE 19,17,13,Geno Smith pass incomplete short middle intended for Jeff Cumberland,2.610,2.180
4,7:57,4,17,NWE 19,17,16,Nick Folk 37 yard field goal good,2.180,3.000
4,7:57,,,NYJ 35,17,16,"Nick Folk kicks off 60 yards, returned by Danny Amendola for 19 yards (tackle by Zach Sudfeld)",0.000,-0.540
4,7:48,1,10,NWE 24,17,16,"Tom Brady pass complete short left to Shane Vereen for 6 yards (tackle by Demario Davis). Penalty on NWE: Illegal Formation, 5 yards (no play)",0.540,0.130
4,7:30,1,15,NWE 19,17,16,Tom Brady pass incomplete short right intended for Danny Amendola,0.130,-0.740
4,7:26,2,15,NWE 19,17,16,Tom Brady pass incomplete short left intended for Brandon LaFell is intercepted by Marcus Williams at NWE-31 and returned for 1 yard,-0.740,-3.580
4,7:18,1,10,NWE 30,17,16,Chris Johnson right tackle for 4 yards (tackle by Sealver Siliga and Vince Wilfork),3.580,3.570
4,6:46,2,6,NWE 26,17,16,John Conner right guard for 2 yards (tackle by Vince Wilfork and Sealver Siliga),3.570,3.140
4,6:08,3,4,NWE 24,17,16,Geno Smith sacked by Dont'a Hightower for -10 yards,3.140,3.140
4,5:21,3,4,NWE 24,17,16,Timeout #1 by New York Jets,3.140,1.060
4,5:21,4,14,NWE 34,17,16,"Nick Folk 52 yard field goal no good, blocked by Vince Wilfork",1.060,-1.730
4,5:16,1,10,NWE 42,17,16,Brandon Bolden up the middle for 3 yards (tackle by Sheldon Richardson and Calvin Pryor),1.730,1.590
4,4:42,2,7,NWE 45,17,16,Tom Brady pass incomplete short right intended for Danny Amendola,1.590,0.890
4,4:38,3,7,NWE 45,17,16,Tom Brady pass complete short left to Danny Amendola for 7 yards (tackle by Dawan Landry),0.890,2.390
,,,,,,,"NYJ challenged the first down ruling, and the play was upheld.",,
4,4:03,1,10,NYJ 48,17,16,"Penalty on Marcus Cannon: False Start, 5 yards (no play)",2.390,2.060
4,4:03,1,15,NWE 47,17,16,Tom Brady pass complete short middle to Danny Amendola for 7 yards (tackle by Demario Davis),2.060,2.120
4,3:25,2,8,NYJ 46,17,16,Tom Brady pass complete short left to Danny Amendola for 12 yards (tackle by Antonio Allen and Calvin Pryor),2.120,3.310
4,2:41,1,10,NYJ 34,17,16,Brandon Bolden left end for 6 yards (tackle by Demario Davis and Calvin Pryor),3.310,3.580
4,2:00,2,4,NYJ 28,17,16,Brandon Bolden right tackle for 3 yards (tackle by Damon Harrison),3.580,3.580
4,1:55,2,4,NYJ 28,17,16,Timeout #3 by New York Jets,3.580,3.580
4,1:55,2,4,NYJ 28,17,16,Timeout #1 by New England Patriots,3.580,3.270
4,1:55,3,1,NYJ 25,17,16,Brandon Bolden right end for 17 yards (tackle by Calvin Pryor and Dawan Landry),3.270,5.370
4,1:41,1,8,NYJ 8,17,16,Tom Brady kneels for -2 yards,5.370,4.190
4,1:08,2,10,NYJ 10,17,16,Tom Brady kneels for -1 yards,4.190,3.120
4,0:39,3,11,NYJ 11,17,16,Tom Brady kneels for -1 yards,3.120,2.630
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
