Unnamed: 0_level_0,Unnamed: 1_level_0,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Unnamed: 7_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Fumbles,Fumbles,Fumbles,Fumbles
Player,Tm,Int,Yds,TD,Lng,PD,Sk,Comb,Solo,Ast,TFL,QBHits,FR,Yds,TD,FF
Kenny Watson,CIN,0,0,0,0,0,0.0,1,1,0,1,,0,0,0,0
Kim Herring,CIN,,,,,0,0.0,11,9,2,0,,0,0,0,0
Landon Johnson,CIN,,,,,0,0.0,9,6,3,0,,0,0,0,1
Madieu Williams,CIN,,,,,1,0.0,9,8,1,1,,0,0,0,0
Tory James,CIN,,,,,1,0.0,5,5,0,0,,0,0,0,0
Justin Smith,CIN,,,,,0,0.0,5,4,1,0,,0,0,0,0
Kevin Hardy,CIN,,,,,0,0.0,4,2,2,0,,0,0,0,0
John Thornton,CIN,,,,,0,0.0,3,2,1,0,,0,0,0,0
Nate Webster,CIN,,,,,0,0.0,3,2,1,0,,0,0,0,0
Kevin Kaesviharn,CIN,,,,,0,0.0,2,2,0,0,,0,0,0,0
Caleb Miller,CIN,,,,,0,0.0,2,1,1,0,,0,0,0,0
Carl Powell,CIN,,,,,0,0.0,2,1,1,0,,0,0,0,0
Terrell Roberts,CIN,,,,,0,0.0,2,2,0,0,,0,0,0,0
Kevin Walter,CIN,,,,,0,0.0,2,2,0,0,,0,0,0,0
Tony Williams,CIN,,,,,0,0.0,2,2,0,0,,0,0,0,0
Rashad Bauman,CIN,,,,,0,0.0,1,1,0,0,,0,0,0,0
Rogers Beckett,CIN,,,,,0,0.0,1,1,0,0,,0,0,0,0
Duane Clemons,CIN,,,,,0,0.0,1,1,0,0,,0,0,0,0
Reggie Myles,CIN,,,,,0,0.0,1,1,0,0,,1,0,0,0
Tony Stewart,CIN,,,,,0,0.0,1,0,1,0,,0,0,0,0
Marcus Wilkins,CIN,,,,,0,0.0,1,1,0,0,,0,0,0,0
,,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,,Tackles,Tackles,Tackles,Tackles,Tackles,Fumbles,Fumbles,Fumbles,Fumbles
Player,Tm,Int,Yds,TD,Lng,PD,Sk,Comb,Solo,Ast,TFL,QBHits,FR,Yds,TD,FF
Erik Coleman,NYJ,1,4,0,4,1,0.0,6,5,1,0,,0,0,0,0
John Abraham,NYJ,0,0,0,0,0,1.0,2,2,0,1,,0,0,0,0
Chris Baker,NYJ,0,0,0,0,0,0.0,0,0,0,0,,1,0,0,0
Chad Pennington,NYJ,0,0,0,0,0,0.0,0,0,0,0,,1,0,0,0
Sam Cowart,NYJ,,,,,0,0.0,14,12,2,0,,0,0,0,1
Victor Hobson,NYJ,,,,,0,0.0,7,4,3,1,,0,0,0,0
Eric Barton,NYJ,,,,,0,0.0,5,4,1,1,,0,0,0,0
Donnie Abraham,NYJ,,,,,0,0.0,4,3,1,0,,1,41,1,0
David Barrett,NYJ,,,,,1,0.0,4,3,1,0,,0,0,0,0
Reggie Tongue,NYJ,,,,,1,0.0,4,2,2,0,,0,0,0,0
Shaun Ellis,NYJ,,,,,0,0.0,3,0,3,0,,0,0,0,0
James Reed,NYJ,,,,,0,0.0,3,1,2,0,,0,0,0,0
B.J. Askew,NYJ,,,,,0,0.0,2,1,1,0,,0,0,0,0
Jerricho Cotchery,NYJ,,,,,0,0.0,2,1,1,0,,0,0,0,0
Josh Evans,NYJ,,,,,0,0.0,1,0,1,0,,0,0,0,0
Jason Ferguson,NYJ,,,,,0,0.0,1,1,0,0,,0,0,0,0
Trevor Johnson,NYJ,,,,,0,0.0,1,1,0,0,,0,0,0,0
Pete Kendall,NYJ,,,,,0,0.0,1,1,0,0,,0,0,0,0
Derek Pagel,NYJ,,,,,0,0.0,1,1,0,0,,0,0,0,0
Dewayne Robertson,NYJ,,,,,0,0.0,1,1,0,1,,0,0,0,0
Jonathan Vilma,NYJ,,,,,0,0.0,1,1,0,0,,0,0,0,0
Kenyatta Wright,NYJ,,,,,0,0.0,1,1,0,0,,0,0,0,0
Derrick Strait,NYJ,,,,,1,0.0,0,0,0,0,,0,0,0,0
