Quarter,Time,Down,ToGo,Location,HOU,JAX,Detail,EPB,EPA
1,0:53,1,10,JAX 46,7,0,Denard Robinson right end for 2 yards (tackle by Johnathan Joseph),1.990,1.720
1,0:11,2,8,JAX 48,7,0,Blake Bortles pass complete short right to Julius Thomas for 14 yards (tackle by Johnathan Joseph),1.720,3.050
Quarter,Time,Down,ToGo,Location,HOU,JAX,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,1,10,HOU 38,7,0,Blake Bortles sacked by Whitney Mercilus for -7 yards,3.050,1.560
2,14:24,2,17,HOU 45,7,0,Blake Bortles pass complete short right to Toby Gerhart for 7 yards (tackle by Johnathan Joseph and Vince Wilfork),1.560,1.820
2,13:42,3,10,HOU 38,7,0,"Blake Bortles pass incomplete short left intended for Allen Robinson. Penalty on J.J. Watt: Defensive Offside, 5 yards (no play)",1.820,2.480
2,13:38,3,5,HOU 33,7,0,Blake Bortles pass complete short right to Toby Gerhart for 8 yards (tackle by Lonnie Ballentine),2.480,3.910
2,12:58,1,10,HOU 25,7,0,Blake Bortles pass complete short right to Allen Robinson for 8 yards (tackle by Johnathan Joseph),3.910,4.550
2,12:21,2,2,HOU 17,7,0,Toby Gerhart middle for 2 yards (tackle by Whitney Mercilus),4.550,4.580
2,11:36,1,10,HOU 15,7,0,Blake Bortles pass incomplete short right intended for Bryan Walters (defended by Kevin Johnson),4.580,3.950
2,11:25,2,10,HOU 15,7,0,Toby Gerhart middle for 2 yards (tackle by Brian Cushing),3.950,3.400
2,10:50,3,8,HOU 13,7,0,"Blake Bortles pass complete short left to Bryan Walters for 6 yards (tackle by Kevin Johnson). Penalty on Kevin Johnson: Face Mask (15 Yards), 4 yards",3.400,6.510
2,10:30,1,3,HOU 3,7,0,Toby Gerhart middle for 1 yard (tackle by Benardrick McKinney),6.510,5.720
2,9:44,2,2,HOU 2,7,6,"Blake Bortles pass complete short right to Allen Robinson for 2 yards, touchdown",5.720,7.000
2,9:44,,,HOU 2,7,7,Jason Myers kicks extra point good,0.000,0.000
2,9:44,,,JAX 35,7,7,"Jason Myers kicks off 65 yards, touchback",0.000,-0.280
2,9:41,1,10,HOU 20,7,7,Brian Hoyer pass complete short right to Cecil Shorts for 18 yards (tackle by Jonathan Cyprien),0.280,1.470
2,8:58,1,10,HOU 38,7,7,Brian Hoyer pass complete short right to DeAndre Hopkins for 16 yards,1.470,2.520
2,8:45,1,10,JAX 46,7,7,Chris Polk left end for 12 yards (tackle by Josh Evans),2.520,3.310
2,8:00,1,10,JAX 34,7,7,Brian Hoyer pass complete short left to Jaelen Strong for 5 yards (tackle by Telvin Smith),3.310,3.450
2,7:21,2,5,JAX 29,7,7,Brian Hoyer pass incomplete short left intended for Keith Mumphery,3.450,2.740
2,7:14,3,5,JAX 29,7,7,"Brian Hoyer pass incomplete short left intended for Keith Mumphery. Penalty on Chris Clemons: Defensive Offside, 5 yards (no play)",2.740,3.970
2,7:09,1,10,JAX 24,7,7,"Arian Foster left end for no gain (tackle by Chris Clemons). Arian Foster fumbles (forced by Chris Clemons), recovered by Kendall Lamm at JAX-24",3.970,3.430
2,6:52,2,10,JAX 24,7,7,Brian Hoyer pass incomplete short right intended for Keith Mumphery (defended by Jared Odrick),3.430,2.740
2,6:46,3,10,JAX 24,7,7,Brian Hoyer pass incomplete short middle intended for Cecil Shorts,2.740,1.870
2,6:42,4,10,JAX 24,10,7,Nick Novak 41 yard field goal good,1.870,3.000
2,6:42,,,HOU 35,10,7,"Nick Novak kicks off 65 yards, touchback",0.000,-0.280
2,6:38,1,10,JAX 20,10,7,Toby Gerhart middle for 6 yards (tackle by Benardrick McKinney and Andre Hal),0.280,0.540
2,6:03,2,4,JAX 26,10,7,Blake Bortles pass complete short right to Bryan Walters for 5 yards (tackle by Brian Cushing and Johnathan Joseph),0.540,1.000
2,5:27,1,10,JAX 31,10,7,Blake Bortles pass incomplete deep middle intended for Allen Hurns,1.000,0.460
2,5:21,2,10,JAX 31,10,7,Denard Robinson middle for 3 yards (tackle by Lonnie Ballentine),0.460,0.170
2,4:43,3,7,JAX 34,10,7,Blake Bortles pass complete short middle to Julius Thomas for 9 yards (tackle by Kevin Johnson),0.170,1.800
2,3:59,1,10,JAX 43,10,7,Denard Robinson right end for 4 yards (tackle by J.J. Watt),1.800,1.790
2,3:18,2,6,JAX 47,10,7,Blake Bortles pass incomplete short right intended for Bryan Walters,1.790,1.090
2,3:09,3,6,JAX 47,10,7,Blake Bortles pass incomplete short right intended for Allen Robinson (defended by Lonnie Ballentine),1.090,-0.260
2,3:04,4,6,JAX 47,10,7,"Bryan Anger punts 36 yards, fair catch by Keith Mumphery",-0.260,0.060
2,2:57,1,10,HOU 17,10,7,Arian Foster right end for 8 yards (tackle by Davon House),-0.060,0.620
2,2:19,2,2,HOU 25,10,7,Brian Hoyer pass incomplete short right intended for DeAndre Hopkins (defended by Davon House),0.620,0.620
2,2:11,2,2,HOU 25,10,7,Timeout #3 by Houston Texans,0.620,-0.240
2,2:10,3,2,HOU 25,10,7,"Brian Hoyer pass complete short middle to Cecil Shorts for 15 yards (tackle by Aaron Colvin). Penalty on Garrett Graham: Offensive Pass Interference, 10 yards (no play)",-0.240,-1.570
2,2:00,3,12,HOU 15,10,7,Brian Hoyer pass incomplete deep right intended for DeAndre Hopkins (defended by Davon House). Penalty on DeAndre Hopkins: Offensive Pass Interference (Declined),-1.570,-2.440
2,1:52,4,12,HOU 15,10,7,"Shane Lechler punts 37 yards, returned by Bryan Walters for 7 yards (tackle by Eddie Pleasant). Penalty on Peyton Thompson: Unnecessary Roughness, 15 yards",-2.440,-1.600
2,1:43,1,10,JAX 40,10,7,Blake Bortles pass complete short right to Bryan Walters for 2 yards (tackle by Johnathan Joseph),1.600,1.600
2,1:26,1,10,JAX 40,10,7,Timeout #4 by Houston Texans,1.600,1.320
2,1:26,2,8,JAX 42,10,7,Blake Bortles pass complete short left to Julius Thomas for 3 yards (tackle by A.J. Bouye),1.320,1.030
2,1:21,3,5,JAX 45,10,7,Blake Bortles right end for 8 yards,1.030,2.460
2,0:58,1,10,HOU 47,10,7,Blake Bortles pass incomplete deep middle intended for Julius Thomas,2.460,1.910
2,0:56,2,10,HOU 47,10,7,Blake Bortles middle for 10 yards,1.910,1.910
2,0:49,2,10,HOU 47,10,7,Timeout #1 by Jacksonville Jaguars,1.910,3.120
2,0:49,1,10,HOU 37,10,7,Blake Bortles pass complete short left to Bryan Walters for 5 yards (tackle by A.J. Bouye),3.120,3.120
2,0:40,1,10,HOU 37,10,7,Timeout #2 by Jacksonville Jaguars,3.120,3.250
2,0:40,2,5,HOU 32,10,7,Blake Bortles pass complete short right to Bryan Walters for 14 yards (tackle by Lonnie Ballentine),3.250,4.370
2,0:24,1,10,HOU 18,10,7,Blake Bortles pass complete short right to Toby Gerhart for 8 yards (tackle by John Simon and Brian Cushing),4.370,4.370
2,0:17,1,10,HOU 18,10,7,Timeout #3 by Jacksonville Jaguars,4.370,5.230
2,0:17,2,2,HOU 10,10,7,Blake Bortles pass incomplete short middle intended for Julius Thomas is intercepted by Andre Hal at HOU-0 and returned for 3 yards,5.230,0.380
2,0:09,1,10,HOU 3,10,7,Brian Hoyer kneels for -1 yards,-0.380,-0.850
Quarter,Time,Down,ToGo,Location,HOU,JAX,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,HOU 35,10,7,"Nick Novak kicks off 68 yards, returned by Bryan Walters for 28 yards (tackle by Keith Mumphery)",0.000,-0.610
3,14:53,1,10,JAX 25,10,7,Denard Robinson right end for no gain (tackle by J.J. Watt),0.610,0.060
3,14:17,2,10,JAX 25,10,7,Blake Bortles pass complete short right to Julius Thomas for 6 yards (tackle by Brian Cushing),0.060,0.170
3,13:30,3,4,JAX 31,10,7,Blake Bortles pass incomplete short right intended for Allen Robinson,0.170,-1.310
3,13:24,4,4,JAX 31,10,7,"Bryan Anger punts 55 yards, returned by Keith Mumphery for 11 yards (tackle by Dan Skuta)",-1.310,-0.610
3,13:11,1,10,HOU 25,10,7,Brian Hoyer pass complete short right to Arian Foster for 15 yards (tackle by Aaron Colvin),0.610,1.600
3,12:37,1,10,HOU 40,10,7,Arian Foster middle for 5 yards (tackle by Josh Evans),1.600,1.730
3,12:10,2,5,HOU 45,10,7,Arian Foster middle for 4 yards (tackle by Tyson Alualu),1.730,1.550
3,11:27,3,1,HOU 49,10,7,Brian Hoyer middle for 2 yards (tackle by Paul Posluszny),1.550,2.320
3,10:48,1,10,JAX 49,10,7,Arian Foster right end for 1 yard (tackle by Sen'Derrick Marks),2.320,1.920
3,10:03,2,9,JAX 48,10,7,Brian Hoyer pass incomplete short middle intended for Chris Polk,1.920,1.220
3,10:01,3,9,JAX 48,10,7,Brian Hoyer pass complete short left to Arian Foster for 5 yards (tackle by Aaron Colvin),1.220,0.400
3,9:26,4,4,JAX 43,10,7,"Shane Lechler punts 43 yards, touchback",0.400,-0.280
3,9:18,1,10,JAX 20,10,7,Toby Gerhart middle for 5 yards (tackle by Brian Cushing),0.280,0.410
3,8:44,2,5,JAX 25,10,7,Toby Gerhart middle for 2 yards (tackle by Brian Cushing),0.410,-0.030
3,8:03,3,3,JAX 27,10,7,Blake Bortles pass complete deep left to Allen Hurns for 19 yards (tackle by A.J. Bouye),-0.030,1.990
3,7:20,1,10,JAX 46,10,7,Blake Bortles pass incomplete deep left intended for Allen Robinson,1.990,1.450
3,7:13,2,10,JAX 46,10,7,Toby Gerhart left end for 3 yards (tackle by Justin Tuggle),1.450,1.160
3,6:30,3,7,JAX 49,10,7,Blake Bortles pass incomplete short right intended for Allen Hurns (defended by J.J. Watt),1.160,-0.130
3,6:25,4,7,JAX 49,10,7,"Bryan Anger punts 51 yards, touchback",-0.130,-0.280
3,6:15,1,10,HOU 20,10,7,Arian Foster left end for 3 yards (tackle by Andre Branch),0.280,0.140
3,5:33,2,7,HOU 23,10,7,Brian Hoyer sacked by Michael Bennett and Dan Skuta for -6 yards,0.140,-1.510
3,4:27,3,13,HOU 17,10,7,Brian Hoyer pass complete deep left to DeAndre Hopkins for 17 yards,-1.510,1.200
3,4:15,1,10,HOU 34,10,7,Chris Polk middle for 4 yards (tackle by Josh Evans),1.200,1.200
3,3:58,2,6,HOU 38,10,7,Brian Hoyer pass complete short right to Cecil Shorts for 3 yards (tackle by Aaron Colvin),1.200,0.890
3,3:21,3,3,HOU 41,10,7,Brian Hoyer pass complete short right to Keith Mumphery for 5 yards (tackle by Dwayne Gratz),0.890,1.990
3,2:54,1,10,HOU 46,10,7,Arian Foster middle for 2 yards (tackle by Roy Miller),1.990,1.720
3,2:23,2,8,HOU 48,10,7,Brian Hoyer pass incomplete short right intended for Cecil Shorts,1.720,1.030
3,2:17,3,8,HOU 48,10,7,Brian Hoyer pass complete short middle to DeAndre Hopkins for 7 yards (tackle by Davon House),1.030,0.270
3,1:42,4,1,JAX 45,10,7,Arian Foster right end for -3 yards (tackle by Paul Posluszny),0.270,-2.130
3,1:37,1,10,JAX 48,10,7,Blake Bortles pass complete deep middle to Allen Robinson for 22 yards (tackle by Kevin Johnson),2.130,3.580
3,0:58,1,10,HOU 30,10,7,Blake Bortles pass incomplete short right intended for Allen Robinson,3.580,3.030
3,0:49,2,10,HOU 30,10,7,Toby Gerhart left end for 1 yard (tackle by Jared Crick),3.030,2.480
3,0:10,3,9,HOU 29,10,13,"Blake Bortles pass complete deep middle to Julius Thomas for 29 yards, touchdown",2.480,7.000
3,0:10,3,9,HOU 29,10,13,"Penalty on HOU: Defensive 12 On-field, 5 yards (no play)",2.480,0.000
3,0:10,,,HOU 29,10,14,Jason Myers kicks extra point good,0.000,0.000
3,0:10,,,JAX 35,10,14,"Jason Myers kicks off 60 yards, returned by Keith Mumphery for 14 yards (tackle by Thurston Armbrister)",0.000,-0.150
Quarter,Time,Down,ToGo,Location,HOU,JAX,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,HOU 19,10,14,Brian Hoyer pass complete short middle to DeAndre Hopkins for 14 yards (tackle by Davon House),0.150,1.140
4,14:30,1,10,HOU 33,10,14,Arian Foster left end for -3 yards (tackle by Andre Branch),1.140,0.190
4,14:04,2,13,HOU 30,10,14,Brian Hoyer pass complete short right to Arian Foster for 13 yards (tackle by Telvin Smith),0.190,1.800
4,13:20,1,10,HOU 43,10,14,Brian Hoyer pass complete deep right to DeAndre Hopkins for 29 yards. Penalty on Davon House: Defensive Holding (Declined),1.800,3.710
,,,,,,,"JAX challenged the pass completion ruling, and the play was upheld.",,
4,13:04,1,10,JAX 28,10,14,Arian Foster right end for 4 yards (tackle by Paul Posluszny),3.710,3.710
4,12:26,2,6,JAX 24,10,14,"Brian Hoyer middle for 6 yards (tackle by Jonathan Cyprien). Penalty on Jonathan Cyprien: Unnecessary Roughness, 9 yards",3.710,5.140
4,12:07,1,9,JAX 9,10,14,Arian Foster right end for no gain (tackle by Chris Clemons),5.140,4.380
4,11:33,2,9,JAX 9,10,14,Brian Hoyer pass incomplete short middle intended for DeAndre Hopkins,4.380,3.360
4,11:27,3,9,JAX 9,16,14,"Brian Hoyer pass complete short right to DeAndre Hopkins for 9 yards, touchdown",3.360,7.000
4,11:27,,,JAX 9,17,14,Nick Novak kicks extra point good,0.000,0.000
4,11:27,,,HOU 35,17,14,"Nick Novak kicks off 65 yards, touchback",0.000,-0.280
4,11:20,1,10,JAX 20,17,14,Denard Robinson middle for 3 yards (tackle by Andre Hal),0.280,0.140
4,10:45,2,7,JAX 23,17,14,Denard Robinson middle for 4 yards (tackle by Brian Cushing),0.140,-0.030
4,10:11,3,3,JAX 27,17,14,"Blake Bortles pass complete short right to Allen Hurns for 17 yards (tackle by Rahim Moore). Penalty on A.J. Cann: Offensive Holding, 10 yards (no play)",-0.030,-1.510
4,9:42,3,13,JAX 17,17,14,Blake Bortles pass incomplete deep right intended for Allen Robinson,-1.510,-2.320
4,9:36,4,13,JAX 17,17,14,"Bryan Anger punts 43 yards, returned by Keith Mumphery for 14 yards (tackle by Dan Skuta)",-2.320,-2.520
4,9:25,1,10,JAX 46,17,14,Brian Hoyer pass complete short left to DeAndre Hopkins for 13 yards (tackle by Paul Posluszny),2.520,3.380
4,9:05,1,10,JAX 33,17,14,Arian Foster middle for 4 yards (tackle by Paul Posluszny),3.380,3.380
4,8:35,2,6,JAX 29,17,14,Brian Hoyer pass complete short right to Keith Mumphery for 3 yards (tackle by Josh Evans),3.380,3.070
4,8:12,3,3,JAX 26,23,14,"Brian Hoyer pass complete deep left to DeAndre Hopkins for 26 yards, touchdown",3.070,7.000
4,8:12,,,JAX 26,24,14,Nick Novak kicks extra point good,0.000,0.000
4,8:12,,,HOU 35,24,14,"Nick Novak kicks off 63 yards, returned by Bryan Walters for 24 yards (tackle by Eddie Pleasant)",0.000,-0.670
4,8:02,1,10,JAX 26,30,14,"Blake Bortles pass incomplete short left intended for Julius Thomas is intercepted by Andre Hal at JAX-31 and returned for 31 yards, touchdown",0.670,-7.000
4,7:55,,,JAX 26,31,14,Nick Novak kicks extra point good,0.000,0.000
4,7:55,,,HOU 35,31,14,"Nick Novak kicks off 65 yards, touchback",0.000,-0.280
4,7:55,1,10,JAX 20,31,14,Blake Bortles pass complete short left to Allen Robinson for 8 yards (tackle by A.J. Bouye),0.280,0.810
4,7:34,2,2,JAX 28,31,14,Blake Bortles pass complete short left to Denard Robinson for 8 yards (tackle by A.J. Bouye),0.810,1.330
4,7:13,1,10,JAX 36,31,14,Blake Bortles pass complete short left to Julius Thomas for 15 yards (tackle by A.J. Bouye),1.330,2.320
4,6:46,1,10,HOU 49,31,14,Blake Bortles pass complete deep middle to Bryan Walters for 20 yards (tackle by Andre Hal),2.320,3.640
4,6:21,1,10,HOU 29,31,14,Blake Bortles pass incomplete short right intended for Allen Hurns (defended by Johnathan Joseph),3.640,3.100
4,6:16,2,10,HOU 29,31,14,Blake Bortles pass incomplete deep right intended for Allen Hurns,3.100,2.410
4,6:11,3,10,HOU 29,31,14,"Blake Bortles pass incomplete short middle intended for Julius Thomas. Penalty on J.J. Watt: Roughing the Passer, 14 yards (no play)",2.410,4.580
4,6:07,1,10,HOU 15,31,14,Blake Bortles middle for 7 yards (tackle by Jared Crick and Brian Cushing),4.580,5.220
4,5:40,2,3,HOU 8,31,14,"Blake Bortles pass complete short left to Bryan Walters for 6 yards (tackle by Brian Cushing). Penalty on Eddie Pleasant: Unnecessary Roughness, 1 yards",5.220,6.970
4,5:19,1,1,HOU 1,31,14,"Blake Bortles for no gain. Blake Bortles fumbles, recovered by Blake Bortles at HOU-1",6.970,4.950
4,4:47,2,6,HOU 6,31,14,"Penalty on Jermey Parnell: False Start, 5 yards (no play)",4.950,4.020
4,4:47,2,11,HOU 11,31,14,Blake Bortles pass incomplete short middle intended for Toby Gerhart,4.020,3.120
4,4:43,3,11,HOU 11,31,14,Blake Bortles pass incomplete short middle intended for Bryan Walters (defended by A.J. Bouye),3.120,2.700
4,4:39,4,11,HOU 11,31,20,"Blake Bortles pass complete short left to Allen Hurns for 11 yards, touchdown",2.700,7.000
4,4:39,,,HOU 11,31,20,Jason Myers kicks extra point no good,0.000,-1.000
4,4:39,,,JAX 35,31,20,"Jason Myers kicks onside 12 yards, recovered by Demetrius McCray (onside kick successful). Penalty on Allen Hurns: Offside on Free Kick, 5 yards (no play)",0.000,2.700
4,4:32,4,11,HOU 11,31,20,Timeout #1 by Houston Texans,2.700,0.000
4,4:39,,,JAX 30,31,20,Jason Myers kicks onside 10 yards. Penalty on Jason Myers: Kickoff Out of Bounds (Declined),0.000,-2.920
4,4:31,1,10,JAX 40,31,20,Chris Polk middle for 1 yard (tackle by Paul Posluszny),2.920,2.920
4,4:27,1,10,JAX 40,31,20,Timeout #2 by Jacksonville Jaguars,2.920,2.510
4,4:27,2,9,JAX 39,31,20,"Penalty on Kendall Lamm: False Start, 5 yards (no play)",2.510,1.830
4,4:27,2,14,JAX 44,31,20,Chris Polk middle for 9 yards (tackle by Michael Bennett and Josh Evans),1.830,2.340
4,3:44,3,5,JAX 35,31,20,Chris Polk middle for -1 yards (tackle by Telvin Smith),2.340,2.340
4,3:39,3,5,JAX 35,31,20,Timeout #3 by Jacksonville Jaguars,2.340,0.880
4,3:37,4,6,JAX 36,31,20,"Nick Novak punts 36 yards, touchback",0.880,-0.280
4,3:30,1,10,JAX 20,31,20,Blake Bortles pass complete deep right to Bryan Walters for 29 yards (tackle by Rahim Moore),0.280,2.190
4,3:06,1,10,JAX 49,31,20,Blake Bortles pass complete short right to Marcedes Lewis for 8 yards (tackle by Eddie Pleasant),2.190,2.730
4,2:41,2,2,HOU 43,31,20,Blake Bortles pass complete short middle to Denard Robinson for 3 yards (tackle by Brian Cushing),2.730,2.920
4,2:23,1,10,HOU 40,31,20,Blake Bortles pass incomplete deep left intended for Julius Thomas,2.920,2.370
4,2:18,2,10,HOU 40,31,20,Blake Bortles pass complete short middle to Denard Robinson for 8 yards (tackle by Brian Cushing),2.370,2.740
4,2:00,3,2,HOU 32,31,20,Blake Bortles sacked by John Simon for -8 yards,2.740,0.590
4,1:39,4,10,HOU 40,31,20,Blake Bortles left end for 12 yards (tackle by A.J. Bouye),0.590,3.710
4,1:17,1,10,HOU 28,31,20,Blake Bortles pass incomplete short left intended for Bryan Walters,3.710,3.170
4,1:13,2,10,HOU 28,31,20,Blake Bortles pass incomplete short right intended for Marcedes Lewis,3.170,2.480
4,1:09,3,10,HOU 28,31,20,Blake Bortles pass incomplete short left intended for Allen Hurns is intercepted by A.J. Bouye at HOU-14,2.480,0.280
4,1:00,1,10,HOU 14,31,20,Brian Hoyer kneels for -1 yards,-0.280,-0.850
4,0:38,2,11,HOU 13,31,20,Brian Hoyer kneels for -1 yards,-0.850,-1.650
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
