Unnamed: 0_level_0,Unnamed: 1_level_0,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
Dwayne Harris,NYG,0,0,,0,0,2,12,6.0,0,12
Shane Vereen,NYG,7,142,20.3,0,23,0,0,,0,0
Ben Edwards,NYG,1,20,20.0,0,20,0,0,,0,0
,,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
Marcus Sherels,MIN,0,0,,0,0,1,1,1.0,0,1
Robert Blanton,MIN,1,27,27.0,0,27,0,0,,0,0
Danielle Hunter,MIN,1,10,10.0,0,10,0,0,,0,0
Cordarrelle Patterson,MIN,1,16,16.0,0,16,0,0,,0,0
