#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,13:17,CHI 48,3,1:02,-1,Punt
2,1,10:40,CHI 38,5,2:37,38,Touchdown
3,1,4:43,CHI 21,2,0:49,21,Touchdown
4,1,2:46,CHI 46,6,2:28,28,Fumble
5,2,13:41,NYG 40,3,1:08,-3,Punt
6,2,10:45,NYG 32,3,1:59,8,Punt
7,2,7:44,NYG 29,3,1:42,-9,Punt
8,2,5:13,NYG 25,3,1:37,4,Fumble
9,2,2:35,NYG 28,1,0:18,0,Interception
10,2,1:09,NYG 30,1,0:23,0,Interception
11,3,15:00,NYG 42,3,2:02,9,Punt
12,3,10:34,CHI 18,2,0:51,-6,Fumble
13,3,8:09,NYG 11,3,1:51,9,Punt
14,3,4:27,NYG 1,8,3:57,51,Downs
15,4,13:46,NYG 11,5,2:11,21,Punt
16,4,7:44,NYG 36,10,3:39,59,Downs
17,4,2:23,CHI 11,3,0:27,11,Touchdown
18,4,1:56,NYG 40,4,0:56,-10,Downs
