Unnamed: 0_level_0,Unnamed: 1_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Fumbles,Fumbles
Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds.1,Lng,Rate,Att,Yds,TD,Lng,Tgt,Rec,Yds,TD,Lng,Fmb,FL
Peyton Manning,IND,26,42,229,0,0,1,6,35,76.4,2,-5,0,-1,0,0,0,0,,0,
Edgerrin James,IND,0,0,0,0,0,,,,,28,108,2,14,6,6,39,0,12,1,1
Aaron Moorehead,IND,0,0,0,0,0,,,,,0,0,0,,6,5,71,0,35,1,0
Marvin Harrison,IND,0,0,0,0,0,,,,,0,0,0,,11,6,47,0,13,0,0
Reggie Wayne,IND,0,0,0,0,0,,,,,0,0,0,,9,4,39,0,12,0,
Dallas Clark,IND,0,0,0,0,0,,,,,0,0,0,,5,3,17,0,13,0,
Ricky Williams,IND,0,0,0,0,0,,,,,0,0,0,,2,2,16,0,12,0,
Joe Davenport,IND,,,,,,,,,,,,,,2,0,0,0,,0,
,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Fumbles,Fumbles
Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds,Lng,Rate,Att,Yds,TD,Lng,Tgt,Rec,Yds,TD,Lng,Fmb,FL
Drew Bledsoe,BUF,15,28,135,0,1,2,17,19,51.9,3,5,1,5,0,0,0,0,,0,
Travis Henry,BUF,0,0,0,0,0,,,,,22,77,0,14,4,4,21,0,11,0,
Brian Moorman,BUF,0,0,0,0,0,,,,,1,21,0,21,0,0,0,0,,1,0
Sammy Morris,BUF,0,0,0,0,0,,,,,1,7,1,7,3,3,23,0,14,0,
Eric Moulds,BUF,0,0,0,0,0,,,,,0,0,0,,8,3,38,0,19,0,
Bobby Shaw,BUF,0,0,0,0,0,,,,,0,0,0,,4,2,27,0,14,0,
Josh Reed,BUF,0,0,0,0,0,,,,,0,0,0,,6,3,26,0,10,0,
Dave Moore,BUF,,,,,,,,,,,,,,3,0,0,0,,0,
