Quarter,Time,Down,ToGo,Location,NYG,PHI,Detail,EPB,EPA
2,13:19,1,10,NYG 34,0,16,Ahmad Bradshaw middle for 2 yards (tackle by Akeem Jordan),1.200,0.930
2,12:35,2,8,NYG 36,0,16,"Penalty on David Diehl: False Start, 5 yards (no play)",0.930,0.250
2,12:14,2,13,NYG 31,0,16,Eli Manning pass complete short right to Domenik Hixon for 3 yards (tackle by Akeem Jordan),0.250,-0.030
2,11:29,3,10,NYG 34,0,16,Eli Manning pass complete short right to Steve Smith for 4 yards (tackle by Quintin Mikell),-0.030,-0.850
2,10:54,4,6,NYG 38,0,16,Jeff Feagles punts 41 yards,-0.850,-0.340
2,10:47,1,10,PHI 21,0,16,Donovan McNabb pass complete short middle to Jeremy Maclin for 11 yards (tackle by Terrell Thomas),0.340,1.070
2,10:13,1,10,PHI 32,0,16,LeSean McCoy right tackle for 3 yards (tackle by Mathias Kiwanuka),1.070,0.930
2,9:34,2,7,PHI 35,0,16,Donovan McNabb pass complete short left to Brent Celek for 11 yards (tackle by Corey Webster). Penalty on Michael Johnson: Defensive Offside (Declined),0.930,1.990
2,9:15,1,10,PHI 46,0,16,Leonard Weaver left tackle for 2 yards (tackle by Mathias Kiwanuka),1.990,1.720
2,8:34,2,8,PHI 48,0,16,Leonard Weaver middle for 3 yards (tackle by Antonio Pierce),1.720,1.420
2,7:53,3,5,NYG 49,0,16,"Donovan McNabb sacked by Osi Umenyiora for -11 yards. Donovan McNabb fumbles (forced by Osi Umenyiora), recovered by Jason Peters at PHI-34",1.420,-1.110
2,7:53,4,22,PHI 34,0,16,"Saverio Rocca punts 57 yards, returned by Domenik Hixon for 2 yards (tackle by Joselio Hanson)",-1.110,0.370
2,6:58,1,10,NYG 11,0,16,Brandon Jacobs left end for 3 yards (tackle by Will Witherspoon),-0.370,-0.530
2,6:32,2,7,NYG 14,0,16,Brandon Jacobs right tackle for 1 yard (tackle by Chris Gocong),-0.530,-0.950
2,5:47,3,6,NYG 15,0,16,Eli Manning pass complete short left to Kevin Boss for 22 yards (tackle by Quintin Mikell and Ellis Hobbs),-0.950,1.400
2,5:02,,,,0,16,Timeout #2 by Philadelphia Eagles,0.000,1.400
2,5:02,1,10,NYG 37,0,16,Eli Manning pass complete deep middle to Hakeem Nicks for 35 yards (tackle by Sheldon Brown),1.400,3.710
2,4:28,1,10,PHI 28,0,16,Brandon Jacobs right tackle for 3 yards (tackle by Will Witherspoon),3.710,3.570
2,3:48,2,7,PHI 25,0,16,Brandon Jacobs right end for 3 yards (tackle by Akeem Jordan),3.570,3.270
2,3:05,,,,0,16,Timeout #1 by New York Giants,0.000,3.270
2,3:05,3,4,PHI 22,0,16,"Eli Manning pass incomplete short middle intended for Steve Smith is intercepted by Sheldon Brown at PHI-14 and returned for 7 yards. Penalty on Sheldon Brown: Defensive Holding, 5 yards (no play)",3.270,4.440
2,2:54,1,10,PHI 17,0,16,Brandon Jacobs right guard for 4 yards (tackle by Brodrick Bunkley),4.440,4.500
2,2:09,2,6,PHI 13,0,16,"Brandon Jacobs left end for -2 yards (tackle by Trent Cole). Penalty on Madison Hedgecock: Illegal Shift, 5 yards (no play)",4.500,3.720
2,2:00,2,11,PHI 18,6,16,"Eli Manning pass complete deep middle to Kevin Boss for 18 yards, touchdown",3.720,7.000
2,,,,PHI 2,7,16,Lawrence Tynes kicks extra point good,0.000,0.000
2,,,,NYG 30,7,16,"Lawrence Tynes kicks off 63 yards, returned by Ellis Hobbs for 39 yards (tackle by Kevin Dockery)",0.000,1.990
2,1:46,1,10,PHI 46,7,22,"Donovan McNabb pass complete deep left to DeSean Jackson for 54 yards, touchdown",1.990,7.000
2,,,,NYG 2,7,23,David Akers kicks extra point good,0.000,0.000
2,,,,PHI 30,7,23,"David Akers kicks off 67 yards, returned by Domenik Hixon for 27 yards (tackle by Moise Fokou)",0.000,0.940
2,1:32,1,10,NYG 30,7,23,Eli Manning pass incomplete,0.940,0.390
2,1:26,2,10,NYG 30,7,23,Eli Manning pass incomplete deep middle intended for Sinorice Moss is intercepted by Quintin Demps at PHI-45 and returned for 12 yards,0.390,-2.720
2,1:15,1,10,NYG 43,7,23,Donovan McNabb pass complete deep middle to Brent Celek for 20 yards (tackle by C.C. Brown),2.720,4.040
2,0:52,1,10,NYG 23,7,29,"Donovan McNabb pass complete deep left to Jeremy Maclin for 23 yards, touchdown",4.040,7.000
2,,,,NYG 2,7,30,David Akers kicks extra point good,0.000,0.000
2,,,,PHI 30,7,30,"David Akers kicks off 62 yards, returned by Domenik Hixon for 24 yards (tackle by Leonard Weaver)",0.000,1.070
2,0:42,1,10,NYG 32,7,30,Eli Manning pass complete short right to Brandon Jacobs for -1 yards (tackle by Sean Jones),1.070,0.390
2,0:28,,,,7,30,Timeout #2 by New York Giants,0.000,0.390
2,0:28,2,11,NYG 31,7,30,Eli Manning pass incomplete deep middle intended for Kevin Boss,0.390,-0.290
2,0:22,3,11,NYG 31,7,30,"Eli Manning pass complete short left to Brandon Jacobs for 16 yards (tackle by Quintin Demps). Penalty on Rich Seubert: Offensive Holding, 10 yards (no play)",-0.290,-1.620
2,0:15,3,21,NYG 21,7,30,Brandon Jacobs middle for 11 yards (tackle by Sean Jones and Will Witherspoon),-1.620,-1.240
2,0:11,,,,7,30,Timeout #3 by Philadelphia Eagles,0.000,-1.240
2,0:11,4,10,NYG 32,7,30,"Jeff Feagles punts 43 yards, returned by DeSean Jackson for 30 yards (tackle by Mathias Kiwanuka)",-1.240,1.070
Quarter,Time,Down,ToGo,Location,NYG,PHI,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,PHI 30,7,30,"David Akers kicks off 71 yards, returned by Domenik Hixon for 20 yards. Domenik Hixon fumbles, recovered by Moise Fokou at NYG-21 (tackle by Danny Ware)",0.000,-4.170
3,14:50,1,10,NYG 21,7,30,Donovan McNabb pass incomplete short right intended for Brent Celek (defended by Fred Robbins),4.170,3.630
3,14:50,2,10,NYG 21,7,30,LeSean McCoy right end for 4 yards (tackle by C.C. Brown),3.630,3.460
3,14:10,3,6,NYG 17,7,30,Donovan McNabb pass incomplete (defended by Fred Robbins),3.460,2.340
3,14:05,4,6,NYG 17,7,33,David Akers 35 yard field goal good,2.340,3.000
3,,,,PHI 30,7,33,"David Akers kicks off 68 yards, returned by Domenik Hixon for 20 yards (tackle by Leonard Weaver)",0.000,0.410
3,13:55,1,10,NYG 22,7,33,Brandon Jacobs right end for 3 yards (tackle by Trent Cole),0.410,0.270
3,13:18,2,7,NYG 25,7,33,"Eli Manning pass complete deep right to Hakeem Nicks for 34 yards (tackle by Sean Jones). Penalty on Brandon Jacobs: Offensive Holding (Offsetting), Penalty on Sean Jones: Defensive Pass Interfere (Offsetting) (no play)",0.270,0.270
3,13:07,2,7,NYG 25,7,33,Brandon Jacobs right end for 3 yards (tackle by Juqua Parker and Akeem Jordan),0.270,-0.030
3,12:25,3,4,NYG 28,7,33,Eli Manning pass complete short right to Steve Smith for 7 yards (tackle by Joselio Hanson),-0.030,1.270
3,11:51,1,10,NYG 35,7,33,Eli Manning pass complete deep middle to Kevin Boss for 30 yards (tackle by Quintin Mikell),1.270,3.250
3,11:11,1,10,PHI 35,7,33,Ahmad Bradshaw right tackle for 2 yards (tackle by Antonio Dixon),3.250,2.970
3,10:28,2,8,PHI 33,7,33,Ahmad Bradshaw middle for 4 yards (tackle by Akeem Jordan),2.970,2.810
3,9:48,3,4,PHI 29,7,33,Eli Manning pass incomplete (defended by Will Witherspoon),2.810,1.560
3,9:44,4,4,PHI 29,7,33,Eli Manning pass incomplete deep left intended for Steve Smith (defended by Joselio Hanson),1.560,-0.870
3,9:39,1,10,PHI 29,7,33,LeSean McCoy left tackle for 7 yards (tackle by C.C. Brown),0.870,1.270
3,8:55,2,3,PHI 36,7,33,Donovan McNabb pass complete short left to Jeremy Maclin for 7 yards (tackle by Terrell Thomas),1.270,1.800
3,8:19,1,10,PHI 43,7,33,Leonard Weaver left tackle for 17 yards (tackle by Danny Clark),1.800,2.920
3,7:35,1,10,NYG 40,7,33,"Donovan McNabb sacked by Bruce Johnson for -10 yards. Donovan McNabb fumbles (forced by Bruce Johnson), recovered by Fred Robbins at PHI-48 and returned for 11 yards. Penalty on Fred Robbins: Illegal Forward Pass, 5 yards",2.920,-2.790
,,,,,,,"PHI challenged the fumble ruling, and the original play was overturned.",,
3,7:23,1,10,PHI 42,7,33,Eli Manning pass complete short right to Steve Smith for 14 yards (tackle by Quintin Mikell),2.790,3.710
3,6:44,1,10,PHI 28,7,33,Ahmad Bradshaw right end for 4 yards (tackle by Will Witherspoon),3.710,3.710
3,6:01,2,6,PHI 24,7,33,Ahmad Bradshaw left end for no gain (tackle by Sean Jones),3.710,3.010
3,5:17,3,6,PHI 24,7,33,Eli Manning pass incomplete short right intended for Sinorice Moss,3.010,1.890
3,5:13,4,6,PHI 24,10,33,Lawrence Tynes 42 yard field goal good,1.890,3.000
3,,,,NYG 30,10,33,--,0.000,-4.040
3,5:03,1,10,PHI 23,10,33,Eli Manning pass complete short left to Hakeem Nicks for 4 yards (tackle by Sheldon Brown),4.040,4.050
3,4:33,2,6,PHI 19,10,33,Brandon Jacobs right end for 5 yards (tackle by Joselio Hanson),4.050,4.280
3,4:04,3,1,PHI 14,10,33,Brandon Jacobs right tackle for 3 yards (tackle by Mike Patterson),4.280,4.840
3,3:19,1,10,PHI 11,10,33,Brandon Jacobs right end for 3 yards (tackle by Quintin Mikell),4.840,4.700
3,2:35,2,7,PHI 8,10,33,Brandon Jacobs middle for 6 yards (tackle by Mike Patterson),4.700,5.120
3,1:50,3,1,PHI 2,10,33,Brandon Jacobs right guard for 1 yard (tackle by Akeem Jordan),5.120,6.970
3,1:09,1,1,PHI 1,10,33,Eli Manning pass incomplete short middle intended for Kevin Boss,6.970,5.910
3,1:05,2,1,PHI 1,16,33,"Ahmad Bradshaw middle for 1 yard, touchdown",5.910,7.000
3,,,,PHI 2,17,33,Lawrence Tynes kicks extra point good,0.000,0.000
3,,,,NYG 30,17,33,"Lawrence Tynes kicks off 64 yards, returned by Ellis Hobbs for 14 yards (tackle by Aaron Rouse). Penalty on Moise Fokou: Offensive Holding, 10 yards",0.000,-0.380
3,0:57,1,10,PHI 10,17,33,Donovan McNabb pass complete short middle to DeSean Jackson for 15 yards (tackle by Michael Johnson),-0.380,0.610
3,0:18,1,10,PHI 25,17,33,Leonard Weaver right end for 3 yards (tackle by Rocky Bernard),0.610,0.470
Quarter,Time,Down,ToGo,Location,NYG,PHI,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,7,PHI 28,17,33,Donovan McNabb pass complete short right to Jeremy Maclin for 6 yards (tackle by Bruce Johnson),0.470,0.560
4,14:34,3,1,PHI 34,17,39,"LeSean McCoy middle for 66 yards, touchdown",0.560,7.000
4,,,,NYG 2,17,40,David Akers kicks extra point good,0.000,0.000
4,,,,PHI 30,17,40,"David Akers kicks off 68 yards, returned by Danny Ware for 20 yards (tackle by Akeem Jordan)",0.000,0.410
4,14:16,1,10,NYG 22,17,40,"Eli Manning pass complete short right to Hakeem Nicks for 7 yards (tackle by Asante Samuel). Hakeem Nicks fumbles (forced by Asante Samuel), recovered by Hakeem Nicks at NYG-13",0.410,0.810
4,13:21,2,3,NYG 29,17,40,Eli Manning pass complete short right to Steve Smith for 8 yards (tackle by Asante Samuel),0.810,1.400
4,12:47,1,10,NYG 37,17,40,Ahmad Bradshaw middle for 3 yards (tackle by Trent Cole),1.400,1.260
4,12:10,2,7,NYG 40,17,40,Eli Manning pass complete short left to Hakeem Nicks for 7 yards (tackle by Sheldon Brown),1.260,2.060
4,11:25,1,10,NYG 47,17,40,"Eli Manning for 9 yards. Penalty on Jason Babin: Horse Collar, 15 yards",2.060,3.640
4,11:06,1,10,PHI 29,17,40,Eli Manning pass complete short right to Derek Hagan for -1 yards (tackle by Jason Babin),3.640,2.970
4,10:26,2,11,PHI 30,17,40,Ahmad Bradshaw left end for 1 yard (tackle by Will Witherspoon),2.970,2.410
4,9:47,3,10,PHI 29,17,40,Eli Manning pass incomplete deep left intended for Sinorice Moss,2.410,1.500
4,9:41,4,10,PHI 29,17,40,Lawrence Tynes 47 yard field goal no good,1.500,-1.400
4,9:36,1,10,PHI 37,17,40,LeSean McCoy middle for -2 yards (tackle by Danny Clark),1.400,0.590
4,9:00,2,12,PHI 35,17,40,LeSean McCoy left end for no gain (tackle by Barry Cofield),0.590,-0.100
4,8:12,3,12,PHI 35,17,40,Donovan McNabb pass complete short left to Brent Celek for 13 yards (tackle by Mathias Kiwanuka),-0.100,2.130
4,7:23,1,10,PHI 48,17,40,Leonard Weaver left end for 2 yards (tackle by Osi Umenyiora),2.130,1.850
4,6:37,2,8,,17,40,Donovan McNabb pass complete short right to Jason Avant for 4 yards (tackle by Terrell Thomas),1.850,1.680
4,5:51,3,4,NYG 46,17,40,"Penalty on Stacy Andrews: False Start, 5 yards (no play)",1.680,1.020
4,5:25,3,9,PHI 49,17,40,Donovan McNabb pass complete short right to LeSean McCoy for -6 yards (tackle by C.C. Brown),1.020,-0.520
4,5:14,,,,17,40,Timeout #1 by Philadelphia Eagles,0.000,-0.520
4,5:14,4,15,PHI 43,17,40,"Saverio Rocca punts 46 yards, returned by Sinorice Moss for 16 yards (tackle by Sean Jones). Penalty on NYG: Offensive Holding (Offsetting), Penalty on PHI: Defensive Holding (Offsetting) (no play)",-0.520,-0.520
4,4:59,4,15,PHI 43,17,40,"Saverio Rocca punts 46 yards, returned by Corey Webster for 8 yards (tackle by Tracy White)",-0.520,-0.150
4,4:51,1,10,NYG 19,17,40,Eli Manning pass complete short right to Brandon Jacobs for 22 yards (tackle by Quintin Demps),0.150,1.660
4,4:17,1,10,NYG 41,17,40,Brandon Jacobs middle for 14 yards (tackle by Akeem Jordan),1.660,2.590
4,3:52,1,10,PHI 45,17,40,Eli Manning pass complete short middle to Derek Hagan for 8 yards (tackle by Joselio Hanson),2.590,3.120
4,3:26,2,2,PHI 37,17,40,Eli Manning pass incomplete short right intended for Steve Smith (defended by Juqua Parker),3.120,2.410
4,3:21,3,2,PHI 37,17,40,Eli Manning pass complete short left to Steve Smith for 6 yards (tackle by Will Witherspoon),2.410,3.510
4,2:47,1,10,PHI 31,17,40,Brandon Jacobs middle for 2 yards (tackle by Trent Cole),3.510,3.240
4,2:17,2,8,PHI 29,17,40,Eli Manning for 13 yards,3.240,4.510
4,2:08,1,10,PHI 16,17,40,Eli Manning pass incomplete short left intended for Brandon Jacobs,4.510,3.900
4,2:04,2,10,PHI 16,17,40,Eli Manning pass incomplete short left intended for Brandon Jacobs,3.900,3.080
4,2:00,3,10,PHI 16,17,40,Eli Manning pass incomplete short left intended for Steve Smith (defended by Sheldon Brown),3.080,2.380
4,1:56,4,10,PHI 16,17,40,Eli Manning pass incomplete short middle intended for Kevin Boss,2.380,0.140
4,1:51,1,10,PHI 16,17,40,Michael Vick kneels for -1 yards,-0.140,-0.780
4,1:49,,,,17,40,Timeout #1 by New York Giants,0.000,-0.780
4,1:49,2,11,PHI 15,17,40,Eldra Buckley middle for 1 yard (tackle by Michael Johnson),-0.780,-1.320
4,1:44,,,,17,40,Timeout #2 by New York Giants,0.000,-1.320
4,1:44,3,10,PHI 16,17,40,Eldra Buckley middle for 5 yards (tackle by Rocky Bernard),-1.320,-1.960
4,0:58,,,,17,40,Timeout #2 by Philadelphia Eagles,0.000,-1.960
4,0:56,4,5,PHI 21,17,40,Saverio Rocca punts 39 yards,-1.960,-1.600
4,0:50,1,10,NYG 40,17,40,Eli Manning pass incomplete deep right intended for Kevin Boss,1.600,1.050
4,0:43,2,10,NYG 40,17,40,Eli Manning pass complete short right to Steve Smith for 5 yards (tackle by Ellis Hobbs),1.050,1.030
4,0:17,3,5,NYG 45,17,40,Eli Manning sacked by Antonio Dixon for -1 yards,1.030,-0.460
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
