Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Brandon Aiyuk,SFO,12,9,101,1,8,78,8.7,23,2.6,9.7,0,,1,8.3,0,127.4
Christian McCaffrey,SFO,9,6,72,0,3,1,0.2,71,11.8,0.9,0,,2,22.2,0,91.0
George Kittle,SFO,8,4,23,1,2,11,2.8,12,3.0,8.6,0,,1,12.5,1,56.2
Jauan Jennings,SFO,3,2,46,0,1,35,17.5,11,5.5,19.3,0,,0,0.0,0,109.7
Ray-Ray McCloud,SFO,2,1,42,0,1,-1,-1.0,43,43.0,4.5,0,,0,0.0,0,95.8
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Davante Adams,LVR,11,7,153,2,4,109,15.6,44,6.3,15.1,0,,1,9.1,2,107.2
Josh Jacobs,LVR,5,4,26,0,2,8,2.0,18,4.5,2.0,0,,0,0.0,0,88.3
Mack Hollins,LVR,4,3,40,0,2,27,9.0,13,4.3,9.8,0,,0,0.0,0,106.2
Foster Moreau,LVR,3,3,55,0,3,16,5.3,39,13.0,5.3,0,,0,0.0,0,118.7
Hunter Renfrow,LVR,4,3,19,0,1,-1,-0.3,20,6.7,1.3,0,,0,0.0,0,84.4
Darren Waller,LVR,5,3,72,1,3,64,21.3,8,2.7,21.0,0,,1,20.0,0,143.7
