Quarter,Time,Down,ToGo,Location,BAL,PIT,Detail,EPB,EPA
1,8:03,,,BAL 35,14,0,"Justin Tucker kicks off 56 yards, returned by Ryan Switzer for no gain (tackle by Tyus Bowser)",0.000,0.340
1,8:00,1,10,PIT 21,14,0,"James Conner left guard for no gain (tackle by Michael Pierce). Penalty on JuJu Smith-Schuster: Offensive Holding, 10 yards (no play)",0.340,-0.720
1,7:32,1,20,PIT 11,14,0,Ben Roethlisberger pass incomplete short right intended for James Washington,-0.720,-1.510
1,7:27,2,20,PIT 11,14,0,James Conner left end for 2 yards (tackle by Brandon Carr),-1.510,-2.300
1,6:50,3,18,PIT 13,14,0,Ben Roethlisberger pass complete short right to James Conner for 1 yard (tackle by Anthony Levine),-2.300,-2.470
1,6:15,,,,,,Timeout #1 by Baltimore Ravens,,
1,6:15,4,17,PIT 14,14,0,"Jordan Berry punts 44 yards, fair catch by Tim White at BAL-42",-2.470,-1.730
1,6:08,1,10,BAL 42,14,0,Alex Collins left tackle for 1 yard (tackle by T.J. Watt),1.730,1.320
1,5:27,2,9,BAL 43,14,0,Joe Flacco pass complete short right to Maxx Williams for 1 yard (tackle by Jonathan Bostic),1.320,0.760
1,4:44,3,8,BAL 44,14,0,Joe Flacco pass incomplete deep right intended for Michael Crabtree,0.760,-0.460
1,4:40,4,8,BAL 44,14,0,Sam Koch punts 41 yards out of bounds,-0.460,0.220
1,4:33,1,10,PIT 15,14,0,Ben Roethlisberger pass incomplete short right intended for James Conner (defended by Brandon Williams),-0.220,-0.710
1,4:27,2,10,PIT 15,14,0,"Ben Roethlisberger pass complete short middle to James Conner for 3 yards (tackle by C.J. Mosley). Penalty on Marlon Humphrey: Defensive Holding, 5 yards (no play)",-0.710,0.280
1,4:01,1,10,PIT 20,14,0,James Conner up the middle for 2 yards (tackle by Tavon Young),0.280,0.000
1,3:22,2,8,PIT 22,14,0,Ben Roethlisberger pass complete deep left to JuJu Smith-Schuster for 38 yards (tackle by Brandon Carr),0.000,2.920
1,2:56,1,10,BAL 40,14,0,James Conner up the middle for 3 yards (tackle by Eric Weddle),2.920,2.780
1,2:17,2,7,BAL 37,14,0,Ben Roethlisberger pass complete short right to Ryan Switzer for 8 yards (tackle by Marlon Humphrey and Tavon Young),2.780,3.640
1,1:35,1,10,BAL 29,14,0,Ben Roethlisberger pass complete short middle to Ryan Switzer for 6 yards (tackle by Tavon Young),3.640,3.910
1,0:53,2,4,BAL 23,14,0,Ben Roethlisberger pass complete short middle to Ryan Switzer for 3 yards (tackle by C.J. Mosley),3.910,3.600
1,0:11,3,1,BAL 20,14,0,James Conner up the middle for 1 yard (tackle by Za'Darius Smith and Tony Jefferson),3.600,4.310
Quarter,Time,Down,ToGo,Location,BAL,PIT,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,1,10,BAL 19,14,0,Ben Roethlisberger pass incomplete short middle intended for JuJu Smith-Schuster (defended by Terrell Suggs),4.310,3.750
2,14:56,2,10,BAL 19,14,0,James Conner up the middle for 3 yards (tackle by C.J. Mosley and Anthony Levine),3.750,3.410
2,14:16,3,7,BAL 16,14,0,Ben Roethlisberger pass incomplete deep left intended for JuJu Smith-Schuster (defended by Brandon Carr),3.410,2.380
2,14:10,4,7,BAL 16,14,3,Chris Boswell 34 yard field goal good,2.380,3.000
2,14:07,,,PIT 35,14,3,"Chris Boswell kicks off 67 yards, returned by Tim White for no gain (tackle by Matthew Thomas)",0.000,-0.140
2,14:03,1,10,BAL 16,14,3,Joe Flacco pass complete deep middle to John Brown for 71 yards (tackle by Terrell Edmunds),-0.140,4.710
2,13:48,1,10,PIT 13,14,3,"Lamar Jackson right tackle for no gain (tackle by Joe Haden). Penalty on Javon Hargrave: Defensive Offside, 5 yards (no play)",4.710,5.860
2,13:28,1,5,PIT 8,14,3,Joe Flacco pass complete short right to Maxx Williams for 6 yards (tackle by Joe Haden),5.860,6.740
2,12:45,1,2,PIT 2,14,3,"Alex Collins left guard for no gain (tackle by Coty Sensabaugh). Alex Collins fumbles (forced by Coty Sensabaugh), recovered by Terrell Edmunds at PIT-1 (tackle by Patrick Ricard)",6.740,0.380
2,12:39,1,10,PIT 1,14,3,Ben Roethlisberger pass incomplete deep left intended for JuJu Smith-Schuster (defended by Brandon Carr),-0.380,-0.780
2,12:33,2,10,PIT 1,14,3,Ben Roethlisberger pass complete deep middle to Jesse James for 23 yards (tackle by Tony Jefferson),-0.780,0.540
2,11:47,1,10,PIT 24,14,3,"Penalty on BAL: Defensive Too Many Men on Field, 5 yards (no play)",0.540,1.270
2,11:23,1,5,PIT 29,14,3,Ben Roethlisberger pass complete short left to James Washington for 4 yards (tackle by Marlon Humphrey),1.270,1.210
2,10:53,2,1,PIT 33,14,3,Ben Roethlisberger pass complete short middle to Vance McDonald for 12 yards (tackle by Tim Williams),1.210,1.930
2,10:14,1,10,PIT 45,14,3,James Conner left tackle for 3 yards (tackle by Tony Jefferson),1.930,1.790
2,9:34,2,7,PIT 48,14,3,Ben Roethlisberger pass complete short left to JuJu Smith-Schuster for 10 yards,1.790,2.790
2,9:00,1,10,BAL 42,14,3,Ben Roethlisberger pass complete short middle to Ryan Switzer for 6 yards (tackle by Patrick Onwuasor and C.J. Mosley),2.790,3.050
2,8:28,2,4,BAL 36,14,3,Ben Roethlisberger pass incomplete short right intended for JuJu Smith-Schuster,3.050,2.340
2,8:24,3,4,BAL 36,14,3,"Ben Roethlisberger pass complete short left to Antonio Brown for 15 yards (tackle by Eric Weddle). Penalty on James Conner: Illegal Blindside Block, 15 yards",2.340,2.340
2,7:53,3,4,BAL 36,14,3,Ben Roethlisberger pass complete short right to Antonio Brown for 9 yards (tackle by Tony Jefferson),2.340,3.780
2,7:15,1,10,BAL 27,14,3,Ben Roethlisberger pass complete short right to Antonio Brown for 7 yards (tackle by Marlon Humphrey),3.780,4.180
2,6:38,2,3,BAL 20,14,3,Ben Roethlisberger pass incomplete short right intended for JuJu Smith-Schuster (defended by Chris Wormley),4.180,3.470
2,6:34,,,,,,Timeout #2 by Pittsburgh Steelers,,
2,6:34,3,3,BAL 20,14,3,Ben Roethlisberger pass incomplete deep left intended for Antonio Brown,3.470,2.220
2,6:29,4,3,BAL 20,14,6,Chris Boswell 39 yard field goal good,2.220,3.000
2,6:26,,,PIT 35,14,6,"Chris Boswell kicks off 58 yards, returned by Tim White for no gain (tackle by L.J. Fort)",0.000,0.480
2,6:21,1,10,BAL 23,14,6,Joe Flacco pass complete short middle to Willie Snead for 13 yards (tackle by Cameron Sutton),0.480,1.330
2,5:44,1,10,BAL 36,14,6,Joe Flacco pass complete short right to Mark Andrews for 2 yards (tackle by Sean Davis),1.330,1.060
2,5:13,2,8,BAL 38,14,6,Joe Flacco pass incomplete short middle intended for Michael Crabtree,1.060,0.370
2,5:09,3,8,BAL 38,14,6,Joe Flacco pass incomplete deep right intended for John Brown,0.370,-0.850
2,5:04,4,8,BAL 38,14,6,"Sam Koch punts 52 yards, fair catch by Ryan Switzer at PIT-10. Penalty on Anthony Levine: Offensive Holding, 10 yards (no play)",-0.850,-1.500
2,4:57,4,18,BAL 28,14,6,"Sam Koch punts 51 yards, returned by Ryan Switzer for 3 yards (tackle by De'Lance Turner and Anthony Levine)",-1.500,-0.540
2,4:48,1,10,PIT 24,14,6,Ben Roethlisberger pass complete short right to Vance McDonald for 11 yards (tackle by Tony Jefferson),0.540,1.270
2,4:12,1,10,PIT 35,14,6,Ben Roethlisberger pass incomplete short left intended for JuJu Smith-Schuster (defended by Tavon Young),1.270,0.720
2,4:08,2,10,PIT 35,14,6,Ben Roethlisberger pass complete short middle to Vance McDonald for 33 yards (tackle by Marlon Humphrey),0.720,3.450
2,3:24,1,10,BAL 32,14,6,Ben Roethlisberger pass complete short left to James Washington for 6 yards (tackle by Brandon Carr),3.450,3.710
2,2:59,2,4,BAL 26,14,12,"Ben Roethlisberger pass complete deep left to Antonio Brown for 26 yards, touchdown",3.710,7.000
2,2:50,,,BAL 2,14,14,"Two Point Attempt: Ben Roethlisberger pass complete to James Conner, conversion succeeds",0.000,1.000
2,2:50,,,PIT 35,14,14,"Chris Boswell kicks off 65 yards, returned by Tim White for no gain (tackle by Anthony Chickillo)",0.000,0.480
2,2:46,1,10,BAL 23,14,14,Javorius Allen right guard for 1 yard (tackle by Vince Williams and Cameron Heyward),0.480,0.070
2,2:00,2,9,BAL 24,14,14,Joe Flacco pass incomplete short middle intended for Willie Snead,0.070,-0.630
2,1:57,3,9,BAL 24,14,14,Joe Flacco pass complete short left to Willie Snead for 12 yards (tackle by Artie Burns),-0.630,1.330
2,1:34,1,10,BAL 36,14,14,Joe Flacco sacked by Bud Dupree for -6 yards,1.330,-0.020
2,1:07,2,16,BAL 30,14,14,Joe Flacco pass complete short middle to Javorius Allen for 15 yards (tackle by Vince Williams),-0.020,1.290
2,1:00,,,,,,Timeout #2 by Baltimore Ravens,,
2,1:00,3,1,BAL 45,14,14,Javorius Allen up the middle for no gain (tackle by Vince Williams),1.290,-0.390
2,0:17,,,,,,Timeout #3 by Baltimore Ravens,,
2,0:17,4,1,BAL 45,14,14,"Sam Koch punts 42 yards, fair catch by Ryan Switzer at PIT-13",-0.390,0.320
2,0:10,1,10,PIT 13,14,14,Ben Roethlisberger kneels for -1 yards,-0.320,-0.850
Quarter,Time,Down,ToGo,Location,BAL,PIT,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,BAL 35,14,14,"Justin Tucker kicks off 66 yards, returned by Ryan Switzer for no gain (tackle by Tavon Young)",0.000,1.200
3,14:54,1,10,PIT 34,14,14,James Conner left guard for 4 yards (tackle by Terrell Suggs),1.200,1.200
3,14:19,2,6,PIT 38,14,14,James Conner right guard for 3 yards (tackle by C.J. Mosley and Brandon Williams),1.200,0.890
3,13:39,3,3,PIT 41,14,14,Ben Roethlisberger pass complete short left to Ryan Switzer for -5 yards (tackle by Terrell Suggs),0.890,-0.980
3,13:02,4,8,PIT 36,14,14,"Jordan Berry punts 42 yards, returned by Tim White for 4 yards",-0.980,-0.670
3,12:54,1,10,BAL 26,14,14,Alex Collins right tackle for 4 yards (tackle by Jonathan Bostic and Vince Williams),0.670,0.670
3,12:18,2,6,BAL 30,14,14,Joe Flacco pass complete short middle to Maxx Williams for 17 yards (tackle by Terrell Edmunds and Cameron Heyward),0.670,2.060
3,11:38,1,10,BAL 47,14,14,Joe Flacco pass complete short middle to John Brown for 12 yards (tackle by Joe Haden),2.060,2.850
3,11:00,1,10,PIT 41,14,14,Alex Collins right tackle for 5 yards (tackle by Coty Sensabaugh),2.850,2.980
3,10:24,2,5,PIT 36,14,14,Joe Flacco pass incomplete deep right intended for John Brown,2.980,2.280
3,10:18,3,5,PIT 36,14,14,"Penalty on Ronnie Stanley: False Start, 5 yards (no play)",2.280,1.620
3,10:18,3,10,PIT 41,14,14,Joe Flacco pass incomplete short left intended for John Brown,1.620,0.530
3,10:11,4,10,PIT 41,14,14,"Sam Koch punts 41 yards, touchback.",0.530,-0.280
3,10:06,1,10,PIT 20,14,14,Ben Roethlisberger pass complete short middle to JuJu Smith-Schuster for 7 yards (tackle by Anthony Levine),0.280,0.680
3,9:38,2,3,PIT 27,14,14,Ben Roethlisberger pass complete short left to Ryan Switzer for 3 yards (tackle by Eric Weddle),0.680,0.940
3,9:08,1,10,PIT 30,14,14,Ben Roethlisberger pass complete short middle to Ryan Switzer for 11 yards (tackle by Eric Weddle),0.940,1.660
3,8:35,1,10,PIT 41,14,14,Ben Roethlisberger pass complete short left to Antonio Brown for 5 yards (tackle by Anthony Levine),1.660,1.800
3,8:11,2,5,PIT 46,14,14,Ryan Switzer right tackle for 1 yard (tackle by Matt Judon and Terrell Suggs),1.800,1.220
3,7:35,3,4,PIT 47,14,14,Ben Roethlisberger pass incomplete short left intended for Antonio Brown,1.220,-0.260
3,7:32,4,4,PIT 47,14,14,"Jordan Berry punts 33 yards, fair catch by Tim White at BAL-20",-0.260,-0.280
3,7:24,1,10,BAL 20,14,14,Joe Flacco pass complete short right to Michael Crabtree for 13 yards (tackle by Tyson Alualu and Terrell Edmunds),0.280,1.140
3,7:01,1,10,BAL 33,14,14,Alex Collins left guard for 7 yards (tackle by Coty Sensabaugh),1.140,1.540
3,6:37,2,3,BAL 40,14,14,Joe Flacco pass incomplete short middle intended for Michael Crabtree,1.540,0.830
3,6:34,3,3,BAL 40,14,14,Lamar Jackson left tackle for 3 yards (tackle by Coty Sensabaugh),0.830,1.800
3,6:04,1,10,BAL 43,14,14,Joe Flacco pass complete short left to Mark Andrews for 10 yards (tackle by Jonathan Bostic),1.800,2.460
3,5:34,1,10,PIT 47,14,14,Joe Flacco pass incomplete deep middle intended for John Brown (defended by Joe Haden),2.460,1.910
3,5:27,2,10,PIT 47,14,14,Joe Flacco pass incomplete short right,1.910,1.220
3,5:23,3,10,PIT 47,14,14,Joe Flacco pass complete short left to Tim White for 14 yards (tackle by Nat Berhe and Sean Davis),1.220,3.380
3,4:41,1,10,PIT 33,14,14,De'Lance Turner up the middle for 4 yards (tackle by Sean Davis),3.380,3.380
3,4:10,2,6,PIT 29,14,14,Joe Flacco pass incomplete short right intended for Nick Boyle,3.380,2.680
3,4:09,3,6,PIT 29,14,14,Joe Flacco pass incomplete short middle intended for Michael Crabtree,2.680,1.520
3,4:03,4,6,PIT 29,17,14,Justin Tucker 47 yard field goal good,1.520,3.000
3,3:58,,,BAL 35,17,14,"Justin Tucker kicks off 47 yards, returned by Roosevelt Nix for no gain (tackle by De'Lance Turner)",0.000,0.940
3,3:54,1,10,PIT 30,17,14,James Conner up the middle for -2 yards (tackle by Terrell Suggs and C.J. Mosley),0.940,0.120
3,3:13,2,12,PIT 28,17,14,Ben Roethlisberger pass incomplete short left intended for James Conner,0.120,-0.560
3,3:08,3,12,PIT 28,17,14,Ben Roethlisberger pass incomplete deep middle intended for Antonio Brown,-0.560,-1.500
3,3:03,4,12,PIT 28,17,14,"Jordan Berry punts 40 yards, fair catch by Tim White at BAL-32",-1.500,-1.070
3,2:57,1,10,BAL 32,17,14,"Alex Collins right end for no gain (tackle by Vince Williams). Penalty on Marshal Yanda: Offensive Holding, 10 yards (no play)",1.070,0.410
3,2:32,1,20,BAL 22,17,14,Joe Flacco pass incomplete short middle,0.410,-0.820
3,2:28,2,20,BAL 22,17,14,Joe Flacco pass complete short right to Nick Boyle for 9 yards (tackle by Cameron Heyward and Sean Davis),-0.820,-0.290
3,1:51,3,11,BAL 31,17,14,"Penalty on PIT: Defensive Too Many Men on Field, 5 yards (no play)",-0.290,0.370
3,1:27,3,6,BAL 36,17,14,Joe Flacco pass complete short middle to Willie Snead for 14 yards (tackle by Terrell Edmunds),0.370,2.260
3,0:50,1,10,BAL 50,17,14,Lamar Jackson left end for 5 yards (tackle by Artie Burns),2.260,2.390
3,0:19,2,5,PIT 45,17,14,Joe Flacco pass complete short right to Javorius Allen for 2 yards (tackle by Cameron Sutton),2.390,1.950
Quarter,Time,Down,ToGo,Location,BAL,PIT,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,3,3,PIT 43,17,14,Lamar Jackson right guard for 1 yard (tackle by Stephon Tuitt),1.950,0.460
4,14:18,,,,,,Timeout #1 by Baltimore Ravens,,
4,14:18,4,2,PIT 42,17,14,Chris Moore left guard for 3 yards (tackle by Artie Burns and Vince Williams),0.460,2.980
4,13:43,1,10,PIT 39,17,14,Joe Flacco pass complete short right to Maxx Williams for 5 yards (tackle by T.J. Watt),2.980,3.120
4,13:17,2,5,PIT 34,17,14,Joe Flacco sacked by Javon Hargrave for -2 yards,3.120,2.150
4,12:33,3,7,PIT 36,17,14,Joe Flacco pass complete short right to Willie Snead for 5 yards (tackle by Coty Sensabaugh),2.150,1.400
4,11:47,4,2,PIT 31,20,14,Justin Tucker 49 yard field goal good,1.400,3.000
4,11:42,,,BAL 35,20,14,"Justin Tucker kicks off 65 yards, touchback.",0.000,0.610
4,11:42,1,10,PIT 25,20,14,Ben Roethlisberger pass complete short middle to James Conner for 15 yards (tackle by C.J. Mosley),0.610,1.600
4,11:09,1,10,PIT 40,20,14,Ben Roethlisberger pass incomplete short right intended for James Conner,1.600,1.050
4,11:07,2,10,PIT 40,20,14,Ben Roethlisberger pass complete short middle to JuJu Smith-Schuster for 5 yards (tackle by C.J. Mosley),1.050,1.030
4,10:28,3,5,PIT 45,20,14,Ben Roethlisberger pass incomplete short middle intended for Antonio Brown (defended by Anthony Levine),1.030,-0.390
4,10:25,4,5,PIT 45,20,14,"Jordan Berry punts 47 yards, fair catch by Tim White at BAL-8",-0.390,0.380
4,10:17,1,10,BAL 8,20,14,"Alex Collins left guard for 1 yard (tackle by Jonathan Bostic). Penalty on Stephon Tuitt: Illegal Use of Hands, 5 yards",-0.380,-0.280
4,9:58,1,10,BAL 14,20,14,Joe Flacco pass complete short left to Nick Boyle for 8 yards (tackle by Jonathan Bostic),-0.280,0.420
4,9:26,2,2,BAL 22,20,14,Alex Collins right tackle for 1 yard (tackle by Stephon Tuitt and Vince Williams),0.420,-0.320
4,8:49,3,1,BAL 23,20,14,Joe Flacco pass complete short right to Maxx Williams for 22 yards (tackle by Joe Haden and Jonathan Bostic),-0.320,1.930
4,8:03,1,10,BAL 45,20,14,"Javorius Allen right tackle for 2 yards (tackle by Joe Haden and Vince Williams). Penalty on Mark Andrews: Offensive Holding, 10 yards",1.930,1.400
4,7:44,1,18,BAL 37,20,14,Joe Flacco pass complete short right to De'Lance Turner for 10 yards (tackle by T.J. Watt and Joe Haden),1.400,1.650
4,7:03,2,8,BAL 47,20,14,Joe Flacco pass complete short left to Nick Boyle for 19 yards (tackle by Sean Davis and Joe Haden),1.650,3.310
4,6:19,1,10,PIT 34,20,14,Alex Collins left end for 5 yards (tackle by Vince Williams),3.310,3.450
4,5:42,2,5,PIT 29,20,14,Javorius Allen right tackle for 6 yards (tackle by Jonathan Bostic),3.450,4.040
4,5:00,1,10,PIT 23,20,14,Joe Flacco pass complete short middle to Willie Snead for 10 yards (tackle by Joe Haden),4.040,4.710
4,4:25,1,10,PIT 13,20,14,Javorius Allen up the middle for 3 yards (tackle by L.J. Fort),4.710,4.580
4,3:48,2,7,PIT 10,20,14,Joe Flacco pass incomplete short middle intended for Michael Crabtree,4.580,3.650
4,3:45,3,7,PIT 10,20,14,Joe Flacco pass incomplete short middle intended for Nick Boyle,3.650,2.760
4,3:40,4,7,PIT 10,23,14,Justin Tucker 28 yard field goal good,2.760,3.000
4,3:37,,,BAL 35,23,14,"Justin Tucker kicks off 65 yards, touchback.. Penalty on Anthony Levine: Offside on Free Kick, 5 yards",0.000,0.940
4,3:37,1,10,PIT 30,23,14,Ben Roethlisberger pass incomplete short left intended for James Conner (defended by C.J. Mosley),0.940,0.390
4,3:31,2,10,PIT 30,23,14,Ben Roethlisberger pass incomplete deep right intended for James Washington,0.390,-0.300
4,3:26,3,10,PIT 30,23,14,Ben Roethlisberger pass short middle intended for Antonio Brown is intercepted by Anthony Levine at PIT-43 and returned for 16 yards,-0.300,-3.780
4,3:15,1,10,PIT 27,23,14,Javorius Allen up the middle for 11 yards (tackle by T.J. Watt and Javon Hargrave),3.780,4.510
4,2:28,1,10,PIT 16,23,14,Javorius Allen right tackle for 1 yard (tackle by L.J. Fort),4.510,4.050
4,2:22,,,,,,Timeout #2 by Pittsburgh Steelers,,
4,2:22,2,9,PIT 15,23,14,Javorius Allen right end for -1 yards (tackle by L.J. Fort and Jonathan Bostic),4.050,3.080
4,2:17,,,,,,Timeout #3 by Pittsburgh Steelers,,
4,2:17,3,10,PIT 16,23,14,Javorius Allen left end for 3 yards (tackle by Jonathan Bostic),3.080,2.570
4,2:00,4,7,PIT 13,26,14,Justin Tucker 31 yard field goal good,2.570,3.000
4,1:56,,,BAL 35,26,14,"Justin Tucker kicks off 70 yards, returned by Ryan Switzer for no gain (tackle by Chris Board)",0.000,-0.140
4,1:52,1,10,PIT 16,26,14,Ben Roethlisberger pass complete short middle to James Conner for 9 yards (tackle by Anthony Levine),-0.140,0.690
4,1:44,2,1,PIT 25,26,14,Ben Roethlisberger sacked by Tim Williams for -9 yards,0.690,-1.320
4,1:14,3,10,PIT 16,26,14,Ben Roethlisberger pass incomplete short middle,-1.320,-2.390
4,1:08,4,10,PIT 16,26,14,Ben Roethlisberger pass incomplete short middle intended for JuJu Smith-Schuster (defended by Anthony Levine),-2.390,-4.510
4,1:03,1,10,PIT 16,26,14,Joe Flacco kneels for -1 yards,4.510,3.770
4,0:38,2,11,PIT 17,26,14,Joe Flacco kneels for -2 yards,3.770,2.850
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
