0,1
Game Info,Game Info
Won Toss,Titans (deferred)
Roof,outdoors
Surface,grass
Duration,3:07
Attendance,69143
Weather,"53 degrees, relative humidity 90%, wind 11 mph"
Vegas Line,Tennessee Titans -3.0
Over/Under,33.5 (under)
