Quarter,Time,Down,ToGo,Location,CLE,BAL,Detail,EPB,EPA
1st Quarter,1st Quarter,1st Quarter,1st Quarter,1st Quarter,1st Quarter,1st Quarter,1st Quarter,1st Quarter,1st Quarter
,,,,,,,"Ravens won the coin toss, Ravens to receive the opening kickoff.",,
1,15:00,,,CLE 30,0,0,"Phil Dawson kicks off 65 yards, returned by Cory Ross for 17 yards (tackle by Matt Stewart)",0.000,0.410
1,14:55,1,10,BAL 22,0,0,Jamal Lewis middle for 5 yards (tackle by Simon Fraser and Andra Davis),0.410,0.540
1,14:18,2,5,BAL 27,0,0,Jamal Lewis middle for no gain (tackle by Sean Jones and Andra Davis),0.540,-0.160
1,14:18,3,5,BAL 27,0,0,Steve McNair pass incomplete short right intended for Derrick Mason (defended by Leigh Bodden),-0.160,-1.570
1,13:29,4,5,BAL 27,0,0,Sam Koch punts 49 yards,-1.570,-0.540
1,13:21,1,10,CLE 24,0,0,Jason Wright right end for no gain (tackle by Bart Scott),0.540,0.000
1,12:43,2,10,CLE 24,0,0,Derek Anderson pass complete to Kellen Winslow for 36 yards (tackle by Ed Reed),0.000,2.920
1,11:59,1,10,BAL 40,0,0,Reuben Droughns left guard for 4 yards (tackle by Bart Scott and Terrell Suggs),2.920,2.910
1,11:16,2,6,BAL 36,0,0,Derek Anderson pass complete short right to Braylon Edwards for 5 yards (tackle by Dawan Landry),2.910,2.870
1,10:35,3,1,BAL 31,0,0,Derek Anderson pass complete short right to Kellen Winslow for -2 yards (tackle by Chris McAlister),2.870,1.190
1,9:48,4,3,BAL 33,3,0,Phil Dawson 51 yard field goal good,1.190,3.000
1,,,,CLE 30,3,0,"Phil Dawson kicks off 62 yards, returned by Cory Ross for 20 yards (tackle by Jereme Perry)",0.000,0.810
1,9:37,1,10,BAL 28,3,0,Steve McNair pass incomplete short middle intended for Jamal Lewis (defended by Andra Davis),0.810,0.260
1,9:30,2,10,BAL 28,3,0,Steve McNair pass incomplete deep right intended for Mark Clayton,0.260,-0.430
1,9:25,3,10,BAL 28,3,0,Steve McNair pass incomplete deep middle intended for Demetrius Williams,-0.430,-1.500
1,9:25,4,10,BAL 28,3,0,"Sam Koch punts 49 yards, returned by Dennis Northcutt for 4 yards (tackle by Daniel Wilcox)",-1.500,-0.740
1,9:08,1,10,CLE 27,3,0,Derek Anderson pass complete short right to Steve Heiden for 9 yards (tackle by Ray Lewis and Dawan Landry),0.740,1.410
1,8:26,2,1,CLE 36,3,0,Reuben Droughns middle for 6 yards (tackle by Ray Lewis),1.410,1.730
1,7:46,1,10,CLE 42,3,0,"Derek Anderson pass incomplete short right intended for Jason Wright. Penalty on Kelly Butler: Offensive Holding, 10 yards (no play)",1.730,1.070
1,7:42,1,20,CLE 32,3,0,Derek Anderson pass incomplete deep middle intended for Joe Jurevicius is intercepted by Dawan Landry at BAL-47 and returned for 37 yards,1.070,-4.510
1,7:29,1,10,CLE 16,3,0,Jamal Lewis right tackle for 4 yards (tackle by Sean Jones),4.510,4.570
1,6:51,2,6,CLE 12,3,0,"Kyle Boller pass incomplete short right intended for Todd Heap. Penalty on CLE: Defensive 12 On-field, 5 yards (no play)",4.570,5.540
1,6:44,2,1,CLE 7,3,6,"Jamal Lewis middle for 7 yards, touchdown",5.540,7.000
1,,,,CLE 2,3,7,Matt Stover kicks extra point good,0.000,0.000
1,,,,BAL 30,3,7,"Matt Stover kicks off 60 yards, returned by Josh Cribbs for 21 yards (tackle by Tim Johnson)",0.000,1.000
1,6:34,1,10,CLE 31,3,7,Derek Anderson pass complete short left to Braylon Edwards for 4 yards (tackle by Samari Rolle and Adalius Thomas),1.000,1.000
1,5:53,2,6,CLE 35,3,7,Reuben Droughns left guard for 4 yards (tackle by Dwan Edwards and Terrell Suggs),1.000,0.830
1,5:12,3,2,CLE 39,3,7,Derek Anderson pass incomplete deep left intended for Joe Jurevicius (defended by Samari Rolle),0.830,-0.780
1,5:06,4,2,CLE 39,3,7,"Dave Zastudil punts 50 yards, returned by Cory Ross for 4 yards (tackle by Justin Hamilton)",-0.780,0.220
1,4:55,1,10,BAL 15,3,7,Kyle Boller for 4 yards (tackle by Kamerion Wimbley and Nick Eason),-0.220,-0.110
1,4:16,2,6,BAL 19,3,7,Kyle Boller pass incomplete short right intended for Todd Heap,-0.110,-0.880
1,4:12,3,6,BAL 19,3,7,Kyle Boller for 10 yards,-0.880,0.870
1,3:42,1,10,BAL 29,3,7,Jamal Lewis right guard for 2 yards (tackle by Alvin McKinley),0.870,0.600
1,3:01,2,8,BAL 31,3,7,Kyle Boller pass complete short left to Ovie Mughelli for 4 yards (tackle by Leigh Bodden),0.600,0.430
1,2:16,3,4,BAL 35,3,7,Kyle Boller pass complete short right to Derrick Mason for 13 yards (tackle by Sean Jones),0.430,2.130
1,1:47,1,10,BAL 48,3,7,Jamal Lewis right tackle for no gain (tackle by Kamerion Wimbley and Sean Jones),2.130,1.580
1,1:07,2,10,BAL 48,3,7,Kyle Boller pass complete short middle to Jamal Lewis for 5 yards (tackle by Leon Williams),1.580,1.550
1,0:26,3,5,CLE 47,3,7,Kyle Boller pass complete deep right to Todd Heap for 19 yards (tackle by Brodney Pool),1.550,3.710
Quarter,Time,Down,ToGo,Location,CLE,BAL,Detail,EPB,EPA
