Quarter,Time,Down,ToGo,Location,BUF,JAX,Detail,EPB,EPA
1,8:34,1,10,JAX 49,7,0,Travis Henry left tackle for 4 yards (tackle by Mike Peterson),2.320,2.320
1,7:54,2,6,JAX 45,7,0,"Travis Henry left tackle for no gain (tackle by John Henderson). Penalty on Paul Spicer: Defensive Offside, 5 yards (no play)",2.320,3.000
1,7:30,2,1,JAX 40,7,0,Travis Henry left tackle for 4 yards (tackle by John Henderson),3.000,3.180
1,6:52,1,10,JAX 36,7,0,"Drew Bledsoe pass complete to Eric Moulds for 9 yards (tackle by Keith Mitchell). Penalty on Sam Gash: Personal Foul, 15 yards",3.180,1.830
1,6:52,2,16,JAX 42,7,0,Drew Bledsoe pass complete to Eric Moulds for 29 yards (tackle by Brad Franklin),1.830,4.710
1,6:52,1,10,JAX 13,7,0,Drew Bledsoe pass incomplete intended for Eric Moulds,4.710,4.050
1,5:46,2,10,JAX 13,7,0,"Travis Henry up the middle for no gain. Penalty on Jonas Jennings: False Start, 5 yards (no play)",4.050,3.400
1,5:46,2,15,JAX 18,7,0,"Drew Bledsoe pass complete to Travis Henry for 2 yards (tackle by Akin Ayodele). Penalty on Akin Ayodele: Face Mask (5 Yards), 5 yards",3.400,4.390
1,5:21,2,8,JAX 11,7,0,Drew Bledsoe pass complete to Mark Campbell for 5 yards (tackle by Jason Craft),4.390,4.560
1,4:55,3,3,JAX 6,13,0,"Travis Henry up the middle for 6 yards, touchdown",4.560,7.000
1,,,,JAX 2,14,0,Rian Lindell kicks extra point good,0.000,0.000
1,,,,BUF 30,14,0,"Rian Lindell kicks off 56 yards, returned by Jermaine Lewis for 21 yards (tackle by Joe Burns)",0.000,1.270
1,4:44,1,10,JAX 35,14,0,Fred Taylor right tackle for no gain (tackle by Antoine Winfield),1.270,0.720
1,4:11,2,10,JAX 35,14,0,Mark Brunell pass complete to Matthew Hatchette for 10 yards (tackle by Nate Clements),0.720,1.930
1,3:29,1,10,JAX 45,14,0,Mark Brunell pass complete to J.J. Stokes for 7 yards (tackle by Pierson Prioleau),1.930,2.330
1,3:06,2,3,BUF 48,14,0,Mark Brunell sacked by Ryan Denney for -9 yards,2.330,0.430
1,2:31,3,12,JAX 43,14,0,Mark Brunell pass complete to Fred Taylor for -2 yards (tackle by Antoine Winfield),0.430,-0.650
1,2:00,4,14,JAX 41,14,0,"Chris Hanson punts 46 yards, muffed catch by Antonio Brown, recovered by Antonio Brown and returned for 10 yards (tackle by T.J. Slaughter)",-0.650,-0.480
1,1:51,1,10,BUF 23,14,0,Travis Henry up the middle for -9 yards (tackle by Danny Clark),0.480,-1.400
1,1:05,2,19,BUF 14,14,0,Drew Bledsoe pass complete to Josh Reed for 9 yards (tackle by Mike Peterson),-1.400,-0.760
1,0:20,,,,14,0,Timeout #1 by Jacksonville Jaguars,0.000,-0.760
1,0:20,3,10,BUF 23,14,0,Drew Bledsoe pass complete to Josh Reed for 15 yards (tackle by Brad Franklin),-0.760,1.470
Quarter,Time,Down,ToGo,Location,BUF,JAX,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,1,10,BUF 38,14,0,Drew Bledsoe pass incomplete intended for Josh Reed (defended by Fernando Bryant),1.470,0.920
2,14:54,2,10,BUF 38,14,0,Travis Henry left tackle for -1 yards (tackle by Mike Peterson),0.920,0.100
2,14:08,3,11,BUF 37,14,0,Drew Bledsoe pass complete to Bobby Shaw for 9 yards (tackle by Fernando Bryant),0.100,-0.320
2,13:33,4,2,BUF 46,14,0,Sammy Morris left end for -2 yards (tackle by Mike Peterson),-0.320,-2.650
2,13:21,1,10,BUF 44,14,0,Mark Brunell pass complete to Marc Edwards for 5 yards (tackle by Jeff Posey),2.650,2.780
2,12:46,2,5,BUF 39,14,0,Fred Taylor up the middle for 3 yards (tackle by London Fletcher),2.780,2.480
2,12:07,3,2,BUF 36,14,0,Mark Brunell pass incomplete intended for Matthew Hatchette (defended by Antoine Winfield),2.480,0.890
2,12:00,4,2,BUF 36,14,0,Fred Taylor left tackle for 6 yards (tackle by London Fletcher),0.890,3.580
2,11:23,1,10,BUF 30,14,0,Fred Taylor up the middle for 28 yards (tackle by Nate Clements),3.580,6.740
2,10:57,1,2,BUF 2,14,0,LaBrandon Toefield up the middle for 1 yard (tackle by Jeff Posey),6.740,5.910
2,10:19,2,1,BUF 1,14,0,Mark Brunell pass incomplete intended for Marc Edwards,5.910,5.170
2,10:12,3,1,BUF 1,14,0,Fred Taylor up the middle for no gain (tackle by Pierson Prioleau and Chris Kelsay),5.170,3.550
2,9:33,,,,14,0,Timeout #2 by Jacksonville Jaguars,0.000,3.550
2,9:33,4,1,BUF 1,14,6,"Mark Brunell up the middle for 1 yard, touchdown",3.550,7.000
2,,,,BUF 2,14,7,Seth Marler kicks extra point good,0.000,0.000
2,,,,JAX 30,14,7,"Seth Marler kicks off 70 yards, returned by Sammy Morris for 20 yards (tackle by T.J. Slaughter). Penalty on Cortez Hankton: Offside on Free Kick, 5 yards (no play)",0.000,0.000
2,,,,JAX 25,14,7,"Seth Marler kicks off 65 yards, returned by Sammy Morris for 22 yards (tackle by Rashean Mathis)",0.000,1.070
2,9:16,1,10,BUF 32,14,7,Drew Bledsoe pass incomplete intended for Josh Reed (defended by Rob Meier),1.070,0.530
2,9:13,2,10,BUF 32,14,7,Travis Henry left guard for 3 yards (tackle by John Henderson),0.530,0.230
2,8:32,3,7,BUF 35,14,7,Drew Bledsoe pass incomplete intended for Josh Reed,0.230,-1.040
2,8:24,4,7,BUF 35,14,7,"Brian Moorman punts 41 yards, returned by Jermaine Lewis for 8 yards (tackle by Coy Wire)",-1.040,-1.070
2,8:15,1,10,JAX 32,14,7,Fred Taylor up the middle for 8 yards (tackle by Jeff Posey),1.070,1.610
2,7:36,2,2,JAX 40,14,7,Mark Brunell pass incomplete intended for Kyle Brady,1.610,0.890
2,7:32,3,2,JAX 40,14,7,Mark Brunell up the middle for 12 yards (tackle by Takeo Spikes),0.890,2.390
2,6:46,1,10,BUF 48,14,7,Fred Taylor right end for 5 yards (tackle by Antoine Winfield),2.390,2.520
2,6:19,2,5,BUF 43,14,7,Matthew Hatchette right end for 6 yards (tackle by Nate Clements),2.520,3.120
2,5:21,1,10,BUF 37,14,7,"LaBrandon Toefield right guard for 1 yard (tackle by Ron Edwards). Penalty on Jeff Posey: Face Mask (5 Yards), 5 yards",3.120,3.990
2,4:57,1,4,BUF 31,14,7,LaBrandon Toefield up the middle for 2 yards (tackle by Pat Williams and Takeo Spikes),3.990,3.650
2,4:16,2,2,BUF 29,14,7,Fred Taylor up the middle for 4 yards (tackle by London Fletcher),3.650,3.910
2,3:35,1,10,BUF 25,14,7,Mark Brunell pass complete to Kyle Brady for -7 yards (tackle by Antoine Winfield),3.910,2.420
2,2:49,2,17,BUF 32,14,7,LaBrandon Toefield right end for 3 yards (tackle by Takeo Spikes and Pierson Prioleau),2.420,2.150
2,2:03,3,14,BUF 29,14,7,Mark Brunell pass incomplete intended for Cortez Hankton,2.150,1.500
2,1:58,4,14,BUF 29,14,7,Seth Marler 48 yard field goal no good,1.500,-1.470
2,1:53,1,10,BUF 38,14,7,Drew Bledsoe pass complete to Eric Moulds for 8 yards (tackle by Fernando Bryant),1.470,2.000
2,1:46,2,2,BUF 46,20,7,"Drew Bledsoe pass complete to Bobby Shaw for 54 yards, touchdown",2.000,7.000
2,,,,JAX 2,21,7,Rian Lindell kicks extra point good,0.000,0.000
2,,,,BUF 30,21,7,"Rian Lindell kicks off 59 yards, returned by Jimmy Redmond for 21 yards (tackle by DaShon Polk)",0.000,1.070
2,1:31,1,10,JAX 32,21,7,Mark Brunell pass complete to Fred Taylor for no gain,1.070,0.530
2,1:05,2,10,JAX 32,21,7,Mark Brunell pass incomplete intended for Matthew Hatchette,0.530,-0.160
2,0:59,,,,21,7,Timeout #1 by Buffalo Bills,0.000,-0.160
2,0:59,3,10,JAX 32,21,7,Mark Brunell pass complete to Kyle Brady for 12 yards (tackle by Jeff Posey),-0.160,1.860
2,0:38,1,10,JAX 44,21,7,Mark Brunell pass complete to LaBrandon Toefield for 6 yards (tackle by Takeo Spikes),1.860,2.130
2,0:30,,,,21,7,Timeout #3 by Jacksonville Jaguars,0.000,2.130
2,0:30,2,4,JAX 50,21,7,Mark Brunell pass complete to Marc Edwards for 3 yards,2.130,1.820
2,0:17,3,1,BUF 47,21,7,Mark Brunell pass incomplete intended for Matthew Hatchette,1.820,0.130
2,0:07,4,1,BUF 47,21,7,Mark Brunell pass complete to Fred Taylor for 6 yards,0.130,2.850
2,0:02,1,10,BUF 41,21,7,Mark Brunell pass incomplete intended for Chris Luzar,2.850,2.310
Quarter,Time,Down,ToGo,Location,BUF,JAX,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,BUF 30,21,7,"Rian Lindell kicks off 64 yards, returned by LaBrandon Toefield for 35 yards (tackle by Terrence McGee)",0.000,1.660
3,14:54,1,10,JAX 41,21,7,Mark Brunell pass complete to Kyle Brady for 26 yards (tackle by Lawyer Milloy),1.660,3.380
3,14:23,1,10,BUF 33,21,7,Mark Brunell pass incomplete intended for Matthew Hatchette (defended by Pierson Prioleau),3.380,2.840
3,14:15,2,10,BUF 33,21,7,Fred Taylor right tackle for 6 yards (tackle by Jeff Posey),2.840,2.940
3,13:37,3,4,BUF 27,21,7,Fred Taylor up the middle for 1 yard (tackle by Pat Williams),2.940,1.840
3,12:59,4,3,BUF 26,21,10,Seth Marler 44 yard field goal good,1.840,3.000
3,,,,JAX 30,21,10,"Seth Marler kicks off 63 yards, returned by Antonio Brown for 15 yards (tackle by Eric Westmoreland)",0.000,0.410
3,12:49,1,10,BUF 22,21,10,Travis Henry right end for -3 yards (tackle by Danny Clark),0.410,-0.600
3,12:06,2,13,BUF 19,21,10,Drew Bledsoe pass incomplete intended for Dave Moore,-0.600,-1.290
3,11:58,3,13,BUF 19,21,10,"Drew Bledsoe pass complete to Bobby Shaw for 18 yards. Penalty on Donovin Darius: Personal Foul, 15 yards",-1.290,2.390
3,11:37,1,10,JAX 48,21,10,Travis Henry right tackle for 2 yards (tackle by Hugh Douglas),2.390,2.120
3,10:57,2,8,JAX 46,21,10,Drew Bledsoe pass complete to Mark Campbell for 7 yards (tackle by Rashean Mathis),2.120,2.340
3,10:12,3,1,JAX 39,21,10,Drew Bledsoe pass incomplete intended for Eric Moulds,2.340,0.660
3,10:06,,,,21,10,Timeout #1 by Buffalo Bills,0.000,0.660
3,10:06,4,1,JAX 39,21,10,Drew Bledsoe pass complete to Sam Gash for 3 yards (tackle by Akin Ayodele),0.660,3.180
3,9:32,1,10,JAX 36,21,10,Travis Henry left tackle for 1 yard (tackle by Paul Spicer),3.180,2.770
3,8:51,2,9,JAX 35,21,10,Travis Henry up the middle for -1 yards (tackle by Jason Craft),2.770,1.950
3,8:10,3,10,JAX 36,27,10,"Drew Bledsoe pass complete to Eric Moulds for 36 yards, touchdown",1.950,7.000
3,,,,JAX 2,28,10,Rian Lindell kicks extra point good,0.000,0.000
3,,,,BUF 30,28,10,"Rian Lindell kicks off 61 yards, returned by LaBrandon Toefield for 25 yards (tackle by Phillip Crosby)",0.000,1.200
3,7:56,1,10,JAX 34,28,10,Mark Brunell pass complete to Kyle Brady for 7 yards (tackle by Nate Clements),1.200,1.600
3,7:27,2,3,JAX 41,28,10,Fred Taylor up the middle for 2 yards (tackle by Sam Adams),1.600,1.160
3,6:59,3,1,JAX 43,28,10,Fred Taylor right tackle for 3 yards (tackle by London Fletcher),1.160,1.990
3,6:22,1,10,JAX 46,28,10,Mark Brunell pass complete to Kyle Brady for 4 yards (tackle by Antoine Winfield),1.990,1.990
3,5:48,2,6,JAX 50,28,10,"Mark Brunell pass incomplete intended for Marc Edwards. Penalty on Pat Williams: Roughing the Passer, 15 yards (no play)",1.990,3.250
3,5:40,1,10,BUF 35,28,10,Mark Brunell pass incomplete intended for Fred Taylor,3.250,2.700
3,5:35,2,10,BUF 35,28,10,Mark Brunell sacked by Takeo Spikes for -7 yards,2.700,1.090
3,5:01,,,,28,10,Timeout #1 by Jacksonville Jaguars,0.000,1.090
3,5:01,3,17,BUF 42,28,10,Mark Brunell pass incomplete intended for Kyle Brady. Penalty on Brad Meester: Ineligible Downfield Pass (Declined),1.090,0.460
3,4:53,4,17,BUF 42,28,10,Chris Hanson punts 41 yards,0.460,0.380
3,4:45,1,10,BUF 1,28,10,Travis Henry up the middle for 2 yards (tackle by Mike Peterson),-0.380,-0.630
3,4:06,2,8,BUF 3,28,10,Travis Henry up the middle for 2 yards (tackle by Tony Brackens),-0.630,-0.950
3,3:24,3,6,BUF 5,28,10,Drew Bledsoe pass complete to Eric Moulds for 10 yards (tackle by Fernando Bryant). Penalty on Tony Brackens: Defensive Offside (Declined),-0.950,-0.220
3,2:58,1,10,BUF 15,28,10,"Drew Bledsoe pass incomplete intended for Josh Reed. Penalty on Donovin Darius: Defensive Pass Interference, 42 yards (no play)",-0.220,2.720
3,2:50,1,10,JAX 43,28,10,Drew Bledsoe pass complete to Eric Moulds for 9 yards (tackle by Jason Craft),2.720,3.390
3,2:26,2,1,JAX 34,28,10,Travis Henry right tackle for -2 yards (tackle by Danny Clark),3.390,2.410
3,1:38,3,3,JAX 36,28,10,Drew Bledsoe pass complete to Eric Moulds for 32 yards (tackle by Anthony Mitchell),2.410,6.280
3,1:05,1,4,JAX 4,34,10,"Travis Henry left end for 4 yards, touchdown",6.280,7.000
3,,,,JAX 2,35,10,Rian Lindell kicks extra point good,0.000,0.000
3,,,,BUF 30,35,10,"Rian Lindell kicks off 68 yards, returned by LaBrandon Toefield for 24 yards (tackle by Joe Burns)",0.000,0.670
3,0:54,1,10,JAX 26,35,10,Mark Brunell pass complete to Cortez Hankton for 12 yards (tackle by Pierson Prioleau),0.670,1.470
3,0:18,1,10,JAX 38,35,10,Mark Brunell pass incomplete intended for Marc Edwards,1.470,0.920
3,0:14,2,10,JAX 38,35,10,Mark Brunell pass incomplete intended for J.J. Stokes,0.920,0.230
3,0:09,3,10,JAX 38,35,10,Mark Brunell pass incomplete intended for Cortez Hankton,0.230,-0.850
3,0:01,4,10,JAX 38,35,10,"Chris Hanson punts 43 yards, returned by Antonio Brown for 10 yards (tackle by Marlon McCree). Penalty on Nate Clements: Illegal Block Above the Waist, 10 yards",-0.850,-0.150
Quarter,Time,Down,ToGo,Location,BUF,JAX,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,BUF 19,35,10,Travis Henry up the middle for -2 yards (tackle by Donovin Darius),0.150,-0.720
4,14:21,2,12,BUF 17,35,10,Travis Henry left tackle for 2 yards (tackle by Paul Spicer),-0.720,-1.070
4,13:36,3,10,BUF 19,35,10,"Drew Bledsoe for no gain. Drew Bledsoe fumbles, recovered by Drew Bledsoe at BUF-BUF",-1.070,-2.490
4,13:19,4,25,BUF 4,35,10,"Brian Moorman punts 56 yards, returned by Rashean Mathis for 6 yards (tackle by Izell Reese). Penalty on Brad Franklin: Illegal Block Above the Waist (Declined), Penalty on Jason Craft: Illegal Block Above the Waist, 10 yards",-2.490,-1.330
4,13:07,1,10,JAX 36,35,10,Mark Brunell pass complete to Marc Edwards for 15 yards (tackle by Takeo Spikes),1.330,2.320
4,12:40,1,10,BUF 49,35,10,Fred Taylor up the middle for 2 yards (tackle by Takeo Spikes),2.320,2.050
4,12:09,2,8,BUF 47,35,10,"Mark Brunell pass complete to J.J. Stokes for no gain. Penalty on Mike Pearson: Illegal Use of Hands, 10 yards (no play)",2.050,0.700
4,11:44,2,18,JAX 43,35,10,Mark Brunell pass complete to Matthew Hatchette for 2 yards (tackle by Takeo Spikes),0.700,0.300
4,11:17,3,16,JAX 45,35,10,Mark Brunell pass complete to Fred Taylor for 10 yards (tackle by Antoine Winfield),0.300,0.270
4,10:38,,,,35,10,Timeout #2 by Buffalo Bills,0.000,0.270
4,10:38,4,6,BUF 45,35,10,"Penalty on Vince Manuwai: False Start, 5 yards (no play)",0.270,-0.060
4,10:38,4,11,JAX 50,35,10,Mark Brunell sacked by Ron Edwards and Aaron Schobel for -6 yards,-0.060,-2.650
4,10:30,1,10,JAX 44,35,10,Joe Burns up the middle for 4 yards (tackle by Donovin Darius),2.650,2.650
4,9:56,2,6,JAX 40,35,10,Joe Burns up the middle for -1 yards (tackle by John Henderson),2.650,1.820
4,9:13,3,7,JAX 41,35,10,Alex Van Pelt pass complete to Josh Reed for 14 yards (tackle by Rashean Mathis),1.820,3.780
4,8:28,1,10,JAX 27,35,10,Joe Burns right tackle for 4 yards (tackle by Danny Clark),3.780,3.770
4,7:45,2,6,JAX 23,35,10,Joe Burns right end for 8 yards (tackle by Rashean Mathis),3.770,4.580
4,6:51,1,10,JAX 15,35,10,Joe Burns right tackle for 1 yard (tackle by Danny Clark and Donovin Darius),4.580,4.110
4,6:07,2,9,JAX 14,35,10,Joe Burns left end for 5 yards (tackle by Donovin Darius and Fernando Bryant),4.110,4.220
4,5:19,,,,35,10,Timeout #3 by Buffalo Bills,0.000,4.220
4,5:19,3,4,JAX 9,35,10,Alex Van Pelt pass incomplete intended for Dave Moore,4.220,2.900
4,5:15,4,4,JAX 9,38,10,Rian Lindell 27 yard field goal good,2.900,3.000
4,,,,BUF 30,38,10,"Rian Lindell kicks off 67 yards, returned by Rashean Mathis for 7 yards (tackle by Joe Burns)",0.000,-0.380
4,5:06,1,10,JAX 10,38,10,Byron Leftwich pass complete to Marc Edwards for 5 yards (tackle by Josh Stamer),-0.380,-0.350
4,4:40,2,5,JAX 15,38,10,Byron Leftwich pass incomplete intended for LaBrandon Toefield (defended by Josh Stamer),-0.350,-0.840
4,4:33,3,5,JAX 15,38,10,Byron Leftwich pass complete to Marc Edwards for 7 yards (tackle by Dominique Stevenson),-0.840,0.410
4,3:59,1,10,JAX 22,38,10,Byron Leftwich pass complete to George Wrighster for 16 yards (tackle by Kevin Thomas),0.410,1.470
4,3:28,1,10,JAX 38,38,10,Byron Leftwich pass complete to Cortez Hankton for 16 yards (tackle by Izell Reese),1.470,2.520
4,2:53,1,10,BUF 46,38,10,Byron Leftwich pass complete to Cortez Hankton for 14 yards,2.520,3.450
4,2:47,1,10,BUF 32,38,10,Byron Leftwich pass complete to Jimmy Redmond for 29 yards (tackle by Dominique Stevenson),3.450,6.510
4,2:13,1,3,BUF 3,38,10,LaBrandon Toefield up the middle for -2 yards (tackle by Coy Wire),6.510,5.150
4,2:00,2,5,BUF 5,38,16,"Byron Leftwich pass complete to George Wrighster for 5 yards, touchdown",5.150,7.000
4,,,,BUF 2,38,17,Seth Marler kicks extra point good,0.000,0.000
4,,,,JAX 30,38,17,Chris Hanson kicks onside 4 yards,0.000,3.310
4,1:53,1,10,JAX 34,38,17,Joe Burns left tackle for 1 yard (tackle by Mike Peterson),3.310,2.910
4,1:09,2,9,JAX 33,38,17,Alex Van Pelt for -2 yards,2.910,1.950
4,0:29,3,11,JAX 35,38,17,Alex Van Pelt for -1 yards,1.950,0.880
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
