Quarter,Time,Down,ToGo,Location,PHI,WAS,Detail,EPB,EPA
1,4:38,3,2,PHI 43,7,0,Donovan McNabb pass complete to Antonio Freeman for 15 yards (tackle by Champ Bailey),1.090,2.790
1,3:58,1,10,WAS 42,7,0,Donovan McNabb pass incomplete intended for Chad Lewis (defended by Sam Shade),2.790,2.240
1,3:52,2,10,WAS 42,7,0,Donovan McNabb pass complete to Duce Staley for 22 yards (tackle by Champ Bailey and Sam Shade),2.240,4.240
1,3:06,1,10,WAS 20,7,0,Donovan McNabb pass complete to Dorsey Levens for -2 yards (tackle by Ifeanyi Ohalete and Jessie Armstead),4.240,3.420
1,2:18,2,12,WAS 22,7,0,Donovan McNabb pass complete to Duce Staley for 5 yards (tackle by Renaldo Wynn),3.420,3.360
1,1:38,2,12,WAS 22,,,Timeout #1 by Washington Redskins,3.420,3.360
1,1:38,3,7,WAS 17,7,0,Donovan McNabb pass complete to James Thrash for 5 yards (tackle by Jessie Armstead),3.360,2.760
1,1:02,4,2,WAS 12,7,0,"David Akers 30 yard field goal good. Penalty on LaVar Arrington: Defensive Offside, 5 yards (no play)",2.760,5.600
1,0:54,1,7,WAS 7,7,0,Donovan McNabb right end for 5 yards (tackle by Carl Powell and Jessie Armstead),5.600,5.720
1,0:16,2,2,WAS 2,13,0,"Donovan McNabb pass complete to Jeff Thomason for 2 yards, touchdown",5.720,7.000
1,0:16,,,WAS 2,14,0,David Akers kicks extra point good,0.000,0.000
1,0:16,,,PHI 30,14,0,"David Akers kicks off 63 yards, returned by Kenny Watson for 22 yards (tackle by Michael Lewis)",0.000,0.870
1,0:03,1,10,WAS 29,14,0,Shane Matthews pass complete to Stephen Davis for no gain,0.870,0.330
Quarter,Time,Down,ToGo,Location,PHI,WAS,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,2,10,WAS 29,14,0,Shane Matthews pass incomplete intended for Kenny Watson (defended by N.D. Kalu),0.330,-0.360
2,14:55,3,10,WAS 29,14,0,Shane Matthews pass complete to Derrius Thompson for 9 yards (tackle by Blaine Bishop),-0.360,-0.850
2,14:18,4,1,WAS 38,14,0,Stephen Davis left tackle for 10 yards (tackle by Brian Dawkins and Blaine Bishop),-0.850,2.130
2,13:35,1,10,WAS 48,14,0,Shane Matthews pass incomplete intended for Jacquez Green,2.130,1.580
2,13:29,2,10,WAS 48,14,0,Shane Matthews pass incomplete intended for Stephen Davis,1.580,0.890
2,13:25,3,10,WAS 48,14,0,Shane Matthews pass incomplete intended for Rod Gardner is intercepted by Troy Vincent at PHI-43 and returned for 1 yard,0.890,-1.860
2,13:19,1,10,PHI 44,14,0,Donovan McNabb pass complete to Cecil Martin for 1 yard (tackle by Champ Bailey),1.860,1.450
2,12:42,2,9,PHI 45,14,0,Donovan McNabb pass incomplete intended for Freddie Mitchell,1.450,0.760
2,12:29,2,9,PHI 45,,,Timeout #1 by Philadelphia Eagles,1.450,0.760
2,12:29,3,9,PHI 45,14,0,Donovan McNabb sacked by LaDairis Jackson for -8 yards,0.760,-0.910
2,12:23,4,17,PHI 37,14,6,"Sean Landeta punts 53 yards, returned by Jacquez Green for 90 yards, touchdown",-0.910,-7.000
2,11:52,,,PHI 37,14,7,James Tuthill kicks extra point good,0.000,0.000
2,11:52,,,WAS 30,14,7,"James Tuthill kicks off 68 yards, returned by Dameane Douglas for 22 yards (tackle by Zeron Flemister)",0.000,0.540
2,11:45,1,10,PHI 24,14,7,Donovan McNabb pass complete to Brian Westbrook for 20 yards (tackle by Jeremiah Trotter),0.540,1.860
2,11:00,1,10,PHI 44,14,7,Donovan McNabb pass incomplete intended for Antonio Freeman (defended by Champ Bailey),1.860,1.320
2,10:53,2,10,PHI 44,14,7,Brian Westbrook right end for 2 yards (tackle by Jessie Armstead),1.320,0.890
2,10:18,3,8,PHI 46,14,7,Donovan McNabb pass complete to Antonio Freeman for 12 yards (tackle by Jessie Armstead),0.890,2.790
2,9:35,1,10,WAS 42,14,7,Brian Westbrook right end for 10 yards (tackle by Sam Shade),2.790,3.450
2,9:15,1,10,WAS 32,14,7,Duce Staley middle for 8 yards (tackle by LaVar Arrington),3.450,3.980
2,9:00,2,2,WAS 24,14,7,Donovan McNabb pass complete to Jeff Thomason for 16 yards (tackle by Jeremiah Trotter and LaVar Arrington),3.980,5.370
2,7:31,1,8,WAS 8,14,7,Donovan McNabb pass incomplete intended for Mike Bartrum,5.370,4.570
2,7:25,2,8,WAS 8,14,7,Donovan McNabb middle for 4 yards (tackle by Jessie Armstead),4.570,4.490
2,6:48,3,4,WAS 4,14,7,Donovan McNabb pass incomplete intended for Duce Staley (defended by Ifeanyi Ohalete),4.490,3.030
2,6:38,4,4,WAS 4,17,7,David Akers 22 yard field goal good,3.030,3.000
2,6:38,,,PHI 30,17,7,"David Akers kicks off 68 yards, returned by Derrius Thompson for 20 yards (tackle by Barry Gardner)",0.000,0.410
2,6:28,1,10,WAS 22,17,7,Stephen Davis right tackle for 4 yards (tackle by Carlos Emmons),0.410,0.410
2,5:51,2,6,WAS 26,17,7,"Champ Bailey middle for 4 yards (tackle by Carlos Emmons). Champ Bailey fumbles (forced by Carlos Emmons), recovered by Brandon Whiting at WAS-30 (tackle by Larry Moore)",0.410,-3.580
,,,,,,,"WAS challenged the ruling, and the play was upheld.",,
2,5:27,1,10,WAS 30,17,7,Donovan McNabb left end for 4 yards (tackle by Jeremiah Trotter),3.580,3.570
2,4:49,2,6,WAS 26,17,7,Donovan McNabb pass complete to Todd Pinkston for 4 yards (tackle by Fred Smoot),3.570,3.400
2,4:07,3,2,WAS 22,17,7,Donovan McNabb pass incomplete intended for Antonio Freeman,3.400,2.120
2,3:59,4,2,WAS 22,20,7,David Akers 40 yard field goal good,2.120,3.000
2,3:59,,,PHI 30,20,7,"David Akers kicks off 65 yards, returned by Derrius Thompson for 23 yards (tackle by Barry Gardner). Penalty on Rashad Bauman: Offensive Holding, 10 yards",0.000,-0.350
2,3:46,1,10,WAS 12,20,7,Shane Matthews for 9 yards,-0.350,0.420
2,3:24,2,1,WAS 21,20,7,Stephen Davis left end for 2 yards (tackle by Levon Kirkland),0.420,0.480
2,2:47,1,10,WAS 23,20,7,Shane Matthews pass complete to Rod Gardner for 12 yards (tackle by Brian Dawkins and Troy Vincent),0.480,1.270
2,2:12,1,10,WAS 35,20,7,Shane Matthews pass incomplete intended for Derrius Thompson,1.270,0.720
2,2:04,2,10,WAS 35,20,7,Shane Matthews left end for 7 yards (tackle by Bobby Taylor),0.720,0.960
2,1:55,3,3,WAS 42,20,7,"Shane Matthews pass complete to Stephen Davis for 3 yards (tackle by Brandon Whiting). Penalty on Hugh Douglas: Roughing the Passer, 15 yards",0.960,2.920
2,1:44,1,10,PHI 40,20,7,Shane Matthews pass incomplete intended for Chris Doering,2.920,2.370
2,1:40,1,10,PHI 40,,,Timeout #2 by Philadelphia Eagles,2.920,2.370
2,1:40,2,10,PHI 40,20,7,Shane Matthews pass complete to Kevin Lockett for 5 yards (tackle by Bobby Taylor),2.370,2.340
2,1:08,3,5,PHI 35,20,7,Shane Matthews pass incomplete intended for Chris Doering,2.340,0.980
2,1:02,4,5,PHI 35,20,7,"Penalty on David Loverne: False Start, 5 yards (no play)",0.980,0.590
2,1:02,4,10,PHI 40,20,7,Shane Matthews pass incomplete intended for Rod Gardner,0.590,-1.600
2,0:56,1,10,PHI 40,20,7,Donovan McNabb pass complete to Duce Staley for 5 yards (tackle by Jeremiah Trotter),1.600,1.730
2,0:36,2,5,PHI 45,20,7,Donovan McNabb pass complete to James Thrash for 11 yards (tackle by Darrell Green),1.730,2.650
2,0:26,1,10,WAS 44,20,7,Donovan McNabb pass incomplete,2.650,2.110
2,0:18,2,10,WAS 44,20,7,Donovan McNabb pass incomplete intended for Todd Pinkston,2.110,1.420
2,0:12,3,10,WAS 44,20,7,Donovan McNabb pass complete to Chad Lewis for 14 yards (tackle by Ifeanyi Ohalete),1.420,3.580
2,0:04,3,10,WAS 44,,,Timeout #3 by Philadelphia Eagles,1.420,3.580
2,0:04,1,10,WAS 30,23,7,David Akers 47 yard field goal good,3.580,3.000
Quarter,Time,Down,ToGo,Location,PHI,WAS,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,WAS 30,23,7,"James Tuthill kicks off 71 yards, returned by Brian Mitchell for 23 yards (tackle by Rock Cartwright)",0.000,0.410
3,14:53,1,10,PHI 22,23,7,"Donovan McNabb pass complete to Brian Westbrook for 3 yards (tackle by Fred Smoot). Penalty on Tra Thomas: Illegal Formation, 5 yards (no play)",0.410,-0.120
3,14:26,1,15,PHI 17,23,7,Donovan McNabb pass complete to James Thrash for 17 yards,-0.120,1.200
3,14:03,1,10,PHI 34,23,7,Donovan McNabb pass complete to Duce Staley for 10 yards (tackle by Bruce Smith),1.200,1.860
3,13:29,1,10,PHI 44,23,7,Dorsey Levens right tackle for 7 yards (tackle by LaVar Arrington),1.860,2.260
3,12:45,2,3,WAS 49,23,7,Donovan McNabb pass incomplete (defended by Dan Wilkinson),2.260,1.550
3,12:41,3,3,WAS 49,23,7,Donovan McNabb pass incomplete intended for Chad Lewis (defended by Dan Wilkinson),1.550,0.000
3,12:36,4,3,WAS 49,23,7,"Sean Landeta punts 39 yards, fair catch by Jacquez Green",0.000,0.380
3,12:29,1,10,WAS 10,23,7,"Danny Wuerffel pass complete to Stephen Davis for 20 yards (tackle by Hugh Douglas). Penalty on Larry Moore: Offensive Holding, 5 yards (no play)",-0.380,-0.570
3,12:02,1,15,WAS 5,23,7,Stephen Davis middle for 11 yards (tackle by Carlos Emmons and Blaine Bishop),-0.570,-0.230
3,11:22,2,4,WAS 16,23,7,Danny Wuerffel pass incomplete intended for Rod Gardner (defended by Bobby Taylor),-0.230,-0.720
3,11:17,3,4,WAS 16,23,7,Danny Wuerffel sacked by N.D. Kalu and Darwin Walker for -8 yards,-0.720,-2.490
3,11:04,4,12,WAS 8,23,7,"Bryan Barker punts 37 yards, out of bounds",-2.490,-2.590
3,10:54,1,10,WAS 45,23,7,Donovan McNabb pass complete to Todd Pinkston for 6 yards (tackle by Fred Smoot),2.590,2.850
3,10:11,2,4,WAS 39,29,7,"Donovan McNabb pass complete to James Thrash for 39 yards, touchdown",2.850,7.000
3,10:11,2,4,WAS 39,30,7,"Penalty on Champ Bailey: Roughing the Passer, 15 yards",2.850,0.000
3,10:11,,,WAS 39,30,7,David Akers kicks extra point good,0.000,0.000
3,10:11,,,PHI 45,30,7,"David Akers kicks off 55 yards, touchback",0.000,0.280
3,10:04,1,10,WAS 20,30,7,Danny Wuerffel pass complete to Rod Gardner for 16 yards (tackle by Blaine Bishop),0.280,1.330
3,9:38,1,10,WAS 36,30,7,"Penalty on Jon Jansen: False Start, 5 yards (no play)",1.330,1.000
3,9:20,1,15,WAS 31,30,7,Stephen Davis left end for 10 yards (tackle by Brian Dawkins and Blaine Bishop),1.000,1.470
3,8:41,2,5,WAS 41,30,7,"Danny Wuerffel pass incomplete intended for Rod Gardner. Penalty on Rod Gardner: Offensive Pass Interference, 10 yards (no play)",1.470,0.120
3,8:36,2,15,WAS 31,30,7,Danny Wuerffel sacked by Rashard Cook for -2 yards,0.120,-0.820
3,8:08,3,17,WAS 29,30,7,Danny Wuerffel pass incomplete intended for Kevin Lockett,-0.820,-1.440
3,8:00,4,17,WAS 29,30,7,"Bryan Barker punts 38 yards, returned by Brian Mitchell for 7 yards (tackle by Zeron Flemister)",-1.440,-1.600
3,7:50,1,10,PHI 40,30,7,Donovan McNabb sacked by LaVar Arrington for -1 yards,1.600,0.920
3,7:16,2,11,PHI 39,30,7,Donovan McNabb pass complete to Duce Staley for 7 yards (tackle by Champ Bailey),0.920,1.160
3,6:33,3,4,PHI 46,30,7,Donovan McNabb pass incomplete intended for James Thrash. Penalty on Jon Runyan: Illegal Formation (Declined),1.160,-0.320
3,6:27,4,4,PHI 46,30,7,"Sean Landeta punts 44 yards, fair catch by Jacquez Green",-0.320,0.380
3,6:18,1,10,WAS 10,30,7,Danny Wuerffel sacked by Hugh Douglas for -7 yards,-0.380,-1.290
3,5:53,2,17,WAS 3,30,7,Stephen Davis left guard for 7 yards (tackle by Sheldon Brown),-1.290,-1.420
3,5:17,3,10,WAS 10,30,7,Danny Wuerffel pass complete to Stephen Davis for 7 yards (tackle by Bobby Taylor),-1.420,-2.320
3,4:33,4,3,WAS 17,30,7,"Bryan Barker punts 41 yards, returned by Brian Mitchell for 13 yards (tackle by Bryan Johnson)",-2.320,-2.590
3,4:23,1,10,WAS 45,30,7,Duce Staley right end for 1 yard (tackle by Jeremiah Trotter),2.590,2.180
3,3:46,2,9,WAS 44,30,7,Dorsey Levens right tackle for 2 yards (tackle by Dan Wilkinson),2.180,1.750
3,3:09,3,7,WAS 42,30,7,Donovan McNabb pass incomplete intended for Freddie Mitchell,1.750,0.460
3,3:01,4,7,WAS 42,30,7,"Sean Landeta punts 42 yards, touchback",0.460,-0.280
3,2:47,1,10,WAS 20,30,7,Danny Wuerffel pass complete to Stephen Davis for 6 yards (tackle by Carlos Emmons),0.280,0.540
3,2:22,2,4,WAS 26,30,7,Stephen Davis middle for -2 yards (tackle by Corey Simon),0.540,-0.430
3,1:39,3,6,WAS 24,30,7,Danny Wuerffel pass complete to Rod Gardner for 21 yards (tackle by Blaine Bishop),-0.430,1.930
3,1:02,1,10,WAS 45,30,7,"Penalty on Bobby Taylor: Defensive Delay of Game, 5 yards (no play)",1.930,2.660
3,0:39,1,5,,30,7,Danny Wuerffel pass incomplete intended for Rod Gardner is intercepted by Brian Dawkins at PHI-12,2.660,0.350
3,0:30,1,10,PHI 12,30,7,Duce Staley middle for 3 yards (tackle by Sam Shade),-0.350,-0.500
Quarter,Time,Down,ToGo,Location,PHI,WAS,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,7,PHI 15,30,7,Duce Staley middle for 1 yard (tackle by Carl Powell),-0.500,-0.950
4,14:28,3,6,PHI 16,30,7,Donovan McNabb pass complete to Freddie Mitchell for 6 yards (tackle by Jessie Armstead),-0.950,0.410
4,13:52,1,10,PHI 22,30,7,Duce Staley right end for 3 yards (tackle by Kevin Mitchell),0.410,0.270
4,13:12,2,7,PHI 25,30,7,Donovan McNabb pass complete to Duce Staley for 2 yards (tackle by Jeremiah Trotter),0.270,-0.160
4,12:19,3,5,PHI 27,30,7,"Penalty on PHI: Delay of Game, 5 yards (no play)",-0.160,-0.820
4,11:57,3,10,PHI 22,30,7,Donovan McNabb right end for 15 yards (tackle by LaVar Arrington),-0.820,1.400
4,11:23,1,10,PHI 37,30,7,Dorsey Levens middle for 7 yards (tackle by Jeremiah Trotter),1.400,1.800
4,10:48,2,3,PHI 44,30,7,Duce Staley right end for 9 yards (tackle by Sam Shade and Jeremiah Trotter),1.800,2.460
4,10:03,1,10,WAS 47,36,7,"Dorsey Levens left guard for 47 yards, touchdown",2.460,7.000
4,10:03,,,WAS 47,37,7,David Akers kicks extra point good,0.000,0.000
4,10:03,,,PHI 30,37,7,"David Akers kicks off 72 yards, returned by Kenny Watson for 23 yards (tackle by Freddie Mitchell)",0.000,0.340
4,9:46,1,10,WAS 21,37,7,Danny Wuerffel pass complete to Bryan Johnson for 8 yards (tackle by Bobby Taylor and Blaine Bishop),0.340,0.880
4,9:14,2,2,WAS 29,37,7,Stephen Davis right end for 4 yards (tackle by Shawn Barber),0.880,1.140
4,8:44,1,10,WAS 33,37,7,Danny Wuerffel sacked by Brian Dawkins for -12 yards,1.140,-1.030
4,8:16,2,22,WAS 21,37,7,Danny Wuerffel pass complete to Kenny Watson for -1 yards (tackle by Corey Simon),-1.030,-1.810
4,7:38,3,23,WAS 20,37,7,Kenny Watson middle for 16 yards (tackle by Bobby Taylor),-1.810,-0.980
4,6:56,4,7,WAS 36,37,7,"Bryan Barker punts 46 yards, returned by Brian Mitchell for 49 yards (tackle by Andre Lott). Penalty on Lemar Marshall: Illegal Formation (Declined)",-0.980,-3.380
4,6:27,1,10,WAS 33,37,7,Duce Staley middle for 9 yards (tackle by Sam Shade),3.380,4.050
4,5:48,2,1,WAS 24,37,7,Duce Staley left guard for 3 yards (tackle by LaVar Arrington),4.050,4.170
4,5:05,1,10,WAS 21,37,7,Duce Staley right end for 2 yards (tackle by Jeremiah Trotter and LaVar Arrington),4.170,3.900
4,4:24,2,8,WAS 19,37,7,Duce Staley left end for 1 yard (tackle by LaVar Arrington),3.900,3.310
4,4:14,3,7,WAS 18,37,7,Duce Staley middle for 7 yards (tackle by Otis Leverette),3.310,4.840
4,2:54,1,10,WAS 11,37,7,Dorsey Levens middle for 2 yards (tackle by Champ Bailey),4.840,4.510
4,2:11,2,8,WAS 9,37,7,Duce Staley middle for 2 yards (tackle by Bruce Smith),4.510,3.980
4,2:00,3,6,WAS 7,37,7,Duce Staley right guard for 2 yards (tackle by Dan Wilkinson),3.980,3.010
4,1:15,3,6,WAS 7,,,Timeout #1 by Philadelphia Eagles,3.980,3.010
4,1:15,4,4,WAS 5,37,7,Duce Staley middle for -1 yards (tackle by Bruce Smith),3.010,0.380
4,1:08,1,10,WAS 6,37,7,Kenny Watson left guard for no gain (tackle by Ike Reese),-0.380,-0.780
4,0:39,2,10,WAS 6,37,7,Kenny Watson middle for no gain (tackle by N.D. Kalu),-0.780,-1.420
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
