Unnamed: 0_level_0,Unnamed: 1_level_0,Off.,Off.,Def.,Def.,ST,ST
Player,Pos,Num,Pct,Num,Pct,Num,Pct
Damien Lewis,G,61,100%,0,0%,0,0%
Russell Wilson,QB,61,100%,0,0%,0,0%
Gabe Jackson,G,61,100%,0,0%,0,0%
Ethan Pocic,C,61,100%,0,0%,0,0%
Brandon Shell,T,61,100%,0,0%,0,0%
Tyler Lockett,WR,58,95%,0,0%,0,0%
Gerald Everett,TE,46,75%,0,0%,0,0%
D.K. Metcalf,WR,45,74%,0,0%,0,0%
Freddie Swain,WR,41,67%,0,0%,7,39%
Duane Brown,T,40,66%,0,0%,0,0%
Will Dissly,TE,32,52%,0,0%,10,56%
Travis Homer,RB,31,51%,0,0%,14,78%
Alex Collins,RB,30,49%,0,0%,0,0%
Jamarco Jones,T,21,34%,0,0%,0,0%
Penny Hart,WR,17,28%,0,0%,13,72%
D'Wayne Eskridge,WR,5,8%,0,0%,0,0%
D.J. Reed,CB,0,0%,74,100%,4,22%
Bobby Wagner,LB,0,0%,74,100%,4,22%
Quandre Diggs,FS,0,0%,74,100%,0,0%
Tre Brown,DB,0,0%,74,100%,0,0%
Jamal Adams,SS,0,0%,74,100%,0,0%
Jordyn Brooks,LB,0,0%,63,85%,9,50%
Bryan Mone,NT,0,0%,50,68%,0,0%
Poona Ford,NT,0,0%,49,66%,4,22%
Ugo Amadi,FS,0,0%,46,62%,8,44%
Al Woods,DT,0,0%,46,62%,5,28%
Rasheem Green,DE,0,0%,33,45%,4,22%
Darrell Taylor,DE,0,0%,31,42%,4,22%
Carlos Dunlap,LB,0,0%,31,42%,4,22%
Benson Mayowa,LB,0,0%,28,38%,0,0%
L.J. Collier,DE,0,0%,21,28%,0,0%
Alton Robinson,DE,0,0%,20,27%,3,17%
Kerry Hyder,DE,0,0%,15,20%,5,28%
Ryan Neal,SS,0,0%,11,15%,15,83%
Tanner Muse,LB,0,0%,0,0%,14,78%
Nick Bellore,LB,0,0%,0,0%,14,78%
DeeJay Dallas,RB,0,0%,0,0%,14,78%
Jon Rhattigan,LB,0,0%,0,0%,14,78%
Sidney Jones,CB,0,0%,0,0%,7,39%
Michael Dickson,P,0,0%,0,0%,6,33%
Tyler Ott,LS,0,0%,0,0%,6,33%
Colby Parkinson,TE,0,0%,0,0%,5,28%
John Reid,CB,0,0%,0,0%,4,22%
Jason Myers,K,0,0%,0,0%,1,6%
