Quarter,Time,Down,ToGo,Location,DAL,WAS,Detail,EPB,EPA
1,4:23,2,3,WAS 21,0,0,Alfred Morris left guard for 5 yards (tackle by Dan Connor),0.280,0.670
1,3:40,1,10,WAS 26,0,0,Robert Griffin III pass incomplete deep left intended for Josh Morgan,0.670,0.130
1,3:32,2,10,WAS 26,0,0,Robert Griffin III pass complete short middle to Leonard Hankerson for 12 yards (tackle by Eric Frampton),0.130,1.470
1,2:53,1,10,WAS 38,0,0,Robert Griffin III pass incomplete short middle intended for Pierre Garcon (defended by Morris Claiborne),1.470,0.920
1,2:47,2,10,WAS 38,0,0,Robert Griffin III left end for 3 yards (tackle by Morris Claiborne),0.920,0.630
1,2:14,3,7,WAS 41,0,0,Robert Griffin III pass complete short right to Santana Moss for 11 yards (tackle by Brandon Carr),0.630,2.390
1,1:42,1,10,DAL 48,0,0,Alfred Morris left end for 4 yards (tackle by Dan Connor and Eric Frampton),2.390,2.390
1,1:03,2,6,DAL 44,0,0,Robert Griffin III pass incomplete deep right intended for Santana Moss (defended by Brandon Carr),2.390,1.690
1,0:51,3,6,DAL 44,0,0,Robert Griffin III pass incomplete short right intended for Santana Moss,1.690,0.330
1,0:46,4,6,DAL 44,0,0,"Saverio Rocca punts 33 yards, fair catch by Dwayne Harris",0.330,0.370
1,0:36,1,10,DAL 11,0,0,DeMarco Murray right guard for 7 yards (tackle by Josh Wilson),-0.370,0.000
1,0:06,2,3,DAL 18,0,0,DeMarco Murray right guard for 4 yards (tackle by Kedric Golston and Rob Jackson),0.000,0.410
Quarter,Time,Down,ToGo,Location,DAL,WAS,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,1,10,DAL 22,0,0,DeMarco Murray right end for -3 yards (tackle by Perry Riley and London Fletcher),0.410,-0.600
2,14:10,2,13,DAL 19,0,0,Tony Romo pass complete short right to Jason Witten for 7 yards (tackle by Ryan Kerrigan),-0.600,-0.290
2,13:46,3,6,DAL 26,0,0,Tony Romo pass complete short middle to Dwayne Harris for 25 yards (tackle by Madieu Williams),-0.290,2.320
2,13:03,1,10,WAS 49,0,0,Felix Jones right end for 9 yards (tackle by Perry Riley),2.320,3.000
2,12:23,2,1,WAS 40,0,0,Felix Jones left guard for 4 yards (tackle by London Fletcher and Reed Doughty),3.000,3.180
2,11:38,1,10,WAS 36,0,0,Tony Romo pass complete short left to Dez Bryant for 16 yards (tackle by DeAngelo Hall and Madieu Williams),3.180,4.240
2,10:57,1,10,WAS 20,0,0,DeMarco Murray up the middle for 5 yards (tackle by Reed Doughty and London Fletcher),4.240,4.450
2,10:19,2,5,WAS 15,0,0,DeMarco Murray up the middle for 5 yards (tackle by Reed Doughty),4.450,4.910
2,9:36,1,10,WAS 10,0,0,DeMarco Murray right guard for 3 yards (tackle by Stephen Bowen and Perry Riley),4.910,4.760
2,8:56,2,7,WAS 7,0,0,DeMarco Murray left end for -2 yards (tackle by Jordan Pugh),4.760,3.360
2,8:10,3,9,WAS 9,6,0,"Tony Romo pass complete short middle to Jason Witten for 9 yards, touchdown",3.360,7.000
2,8:10,,,WAS 2,7,0,Dan Bailey kicks extra point good,0.000,0.000
2,7:59,,,DAL 35,7,0,"Dan Bailey kicks off 50 yards, returned by Evan Royster for 17 yards (tackle by Eric Frampton)",0.000,1.070
2,7:55,1,10,WAS 32,7,0,Robert Griffin III pass incomplete short left intended for Josh Morgan,1.070,0.530
2,7:47,2,10,WAS 32,7,0,Alfred Morris left guard for 3 yards (tackle by Tyrone Crawford and Dan Connor),0.530,0.230
2,7:07,3,7,WAS 35,7,0,Robert Griffin III pass complete short right to Logan Paulsen for 8 yards (tackle by Sterling Moore),0.230,1.800
2,6:25,1,10,WAS 43,7,0,Alfred Morris left end for 13 yards (tackle by Gerald Sensabaugh and Ernie Sims),1.800,2.650
2,5:42,1,10,DAL 44,7,0,Alfred Morris right end for 12 yards (tackle by Jason Hatcher),2.650,3.450
2,5:00,1,10,DAL 32,7,0,Robert Griffin III right end for 9 yards (tackle by Eric Frampton),3.450,4.120
2,4:15,2,1,DAL 23,7,0,Evan Royster right end for 6 yards (tackle by Anthony Spencer),4.120,4.440
2,3:36,1,10,DAL 17,7,6,"Alfred Morris left end for 17 yards, touchdown",4.440,7.000
2,3:36,,,DAL 2,7,7,Kai Forbath kicks extra point good,0.000,0.000
2,3:28,,,WAS 35,7,7,"Kai Forbath kicks off 62 yards, returned by John Phillips for 20 yards (tackle by Lorenzo Alexander)",0.000,0.480
2,3:20,1,10,DAL 23,7,7,Tony Romo pass complete short middle to Jason Witten for 10 yards (tackle by Perry Riley and London Fletcher),0.480,1.140
2,2:39,1,10,DAL 33,7,7,Tony Romo pass complete short left to James Hanna for 8 yards (tackle by Madieu Williams and London Fletcher),1.140,1.670
2,2:09,2,2,DAL 41,7,7,DeMarco Murray right guard for 4 yards (tackle by Kedric Golston and Jarvis Jenkins),1.670,1.930
2,2:00,1,10,DAL 45,7,7,Tony Romo pass complete short middle to Jason Witten for 5 yards (tackle by Madieu Williams),1.930,2.060
2,1:34,2,5,,7,7,Tony Romo pass complete short middle to Dez Bryant for 15 yards (tackle by DeAngelo Hall),2.060,3.250
2,1:07,1,10,WAS 35,7,7,Tony Romo pass incomplete short middle intended for James Hanna,3.250,2.700
2,1:02,2,10,WAS 35,7,7,Tony Romo pass complete short right to Jason Witten for 1 yard (tackle by Lorenzo Alexander),2.700,0.000
2,0:51,,,,7,7,Timeout #1 by Dallas Cowboys,0.000,2.150
2,0:51,3,9,WAS 34,7,7,Tony Romo pass incomplete deep right intended for Dez Bryant,2.150,1.060
2,0:45,4,9,WAS 34,7,7,"Brian Moorman punts 34 yards, touchback",1.060,-0.280
2,0:38,1,10,WAS 20,7,7,Evan Royster up the middle for 3 yards (tackle by Jason Hatcher and Sean Lissemore),0.280,0.140
Quarter,Time,Down,ToGo,Location,DAL,WAS,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,WAS 35,7,7,"Kai Forbath kicks off 61 yards, returned by Dwayne Harris for 16 yards (tackle by Reed Doughty)",0.000,0.280
3,14:54,1,10,DAL 20,7,7,DeMarco Murray up the middle for 3 yards (tackle by Jarvis Jenkins and Perry Riley),0.280,0.140
3,14:20,2,7,DAL 23,7,7,DeMarco Murray left end for 6 yards (tackle by London Fletcher),0.140,0.230
3,13:37,3,1,DAL 29,7,7,DeMarco Murray right guard for 1 yard (tackle by London Fletcher and Doug Worthington),0.230,0.940
3,12:57,1,10,DAL 30,7,7,DeMarco Murray right tackle for 21 yards (tackle by Madieu Williams),0.940,2.320
3,12:14,1,10,WAS 49,7,7,Felix Jones right guard for no gain (tackle by Ryan Kerrigan and Josh Wilson),2.320,1.780
3,11:36,2,10,WAS 49,7,7,Tony Romo pass incomplete short middle intended for Dez Bryant (defended by DeAngelo Hall),1.780,1.090
3,11:31,3,10,WAS 49,7,7,Tony Romo pass incomplete short right intended for Dwayne Harris,1.090,0.000
3,11:27,4,10,WAS 49,7,7,"Brian Moorman punts 37 yards, returned by Richard Crawford for 3 yards (tackle by Danny McCray)",0.000,0.220
3,11:15,1,10,WAS 15,7,7,Alfred Morris right guard for 5 yards (tackle by Dan Connor),-0.220,0.080
3,10:34,2,5,WAS 20,7,7,Alfred Morris left tackle for 3 yards (tackle by Jason Hatcher and Sean Lissemore),0.080,-0.390
3,9:54,3,2,WAS 23,7,7,Robert Griffin III pass incomplete short left intended for Pierre Garcon,-0.390,-1.830
3,9:49,4,2,WAS 23,7,7,"Saverio Rocca punts 58 yards, returned by Dwayne Harris for 11 yards (tackle by Jerome Murphy)",-1.830,-0.940
3,9:36,1,10,DAL 30,7,7,DeMarco Murray up the middle for 3 yards (tackle by Josh Wilson and Chris Baker),0.940,0.800
3,8:50,2,7,DAL 33,7,7,Tony Romo pass incomplete short right intended for Miles Austin,0.800,0.100
3,8:42,3,7,DAL 33,7,7,Tony Romo pass incomplete deep right intended for Kevin Ogletree (defended by Richard Crawford),0.100,-1.180
3,8:37,4,7,DAL 33,7,7,"Brian Moorman punts 50 yards, muffed catch by DeAngelo Hall, recovered by DeAngelo Hall and returned for no gain",-1.180,-0.040
3,8:24,1,10,WAS 18,7,7,Alfred Morris left end for 1 yard (tackle by Tyrone Crawford),0.040,-0.320
3,7:48,2,9,WAS 19,7,7,Alfred Morris right guard for 10 yards (tackle by Charlie Peprah and Anthony Spencer),-0.320,0.870
3,7:17,1,10,WAS 29,7,7,Alfred Morris right end for 5 yards (tackle by Dan Connor),0.870,1.000
3,6:35,2,5,WAS 34,7,7,Alfred Morris left end for 6 yards (tackle by Brady Poppinga),1.000,1.600
3,5:51,1,10,WAS 40,7,7,Alfred Morris right end for 22 yards (tackle by Eric Frampton),1.600,3.050
3,5:12,1,10,DAL 38,7,7,Robert Griffin III pass complete deep middle to Pierre Garcon for 18 yards (tackle by Gerald Sensabaugh and Brandon Carr),3.050,4.240
3,4:34,1,10,DAL 20,7,7,Alfred Morris right end for -3 yards (tackle by Gerald Sensabaugh and DeMarcus Ware),4.240,3.290
3,3:51,2,13,DAL 23,7,7,Robert Griffin III pass complete short left to Pierre Garcon for 13 yards (tackle by Morris Claiborne),3.290,4.910
3,3:17,1,10,DAL 10,7,13,"Robert Griffin III left end for 10 yards, touchdown",4.910,7.000
3,3:17,,,DAL 2,7,14,Kai Forbath kicks extra point good,0.000,0.000
3,3:10,,,WAS 35,7,14,"Kai Forbath kicks off 60 yards, returned by Dwayne Harris for 21 yards (tackle by Lorenzo Alexander)",0.000,0.670
3,3:04,1,10,DAL 26,7,14,Tony Romo pass incomplete short left intended for Jason Witten (defended by London Fletcher),0.670,0.130
3,2:59,2,10,DAL 26,7,14,DeMarco Murray right end for 7 yards (tackle by Ryan Kerrigan),0.130,0.370
3,2:13,3,3,DAL 33,7,14,Tony Romo pass complete short middle to Jason Witten for 10 yards (tackle by Perry Riley and London Fletcher),0.370,1.800
3,1:35,1,10,DAL 43,7,14,Felix Jones left end for 8 yards (tackle by Madieu Williams),1.800,2.330
3,1:03,2,2,WAS 49,7,14,Felix Jones up the middle for 3 yards (tackle by Perry Riley and Ryan Kerrigan),2.330,2.520
3,0:22,1,10,WAS 46,7,14,Tony Romo pass complete short right to Lawrence Vickers for 11 yards (tackle by DeAngelo Hall and Ryan Kerrigan),2.520,3.250
Quarter,Time,Down,ToGo,Location,DAL,WAS,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,WAS 35,7,14,DeMarco Murray right end for 5 yards (tackle by Madieu Williams and Ryan Kerrigan),3.250,3.380
4,14:24,2,5,WAS 30,7,14,Tony Romo pass incomplete short right intended for Dwayne Harris,3.380,2.680
4,14:18,3,5,WAS 30,7,14,Tony Romo pass incomplete short right intended for Dez Bryant,2.680,1.450
4,14:14,4,5,WAS 30,10,14,Dan Bailey 48 yard field goal good,1.450,3.000
4,14:09,,,DAL 35,10,14,"Dan Bailey kicks off 66 yards, returned by Niles Paul for 27 yards (tackle by John Phillips)",0.000,0.670
4,14:00,1,10,WAS 26,10,14,Alfred Morris up the middle for 1 yard (tackle by Jason Hatcher and Dan Connor),0.670,0.270
4,13:25,2,9,WAS 27,10,14,Robert Griffin III left end for 17 yards (tackle by Eric Frampton),0.270,1.860
4,12:54,1,10,WAS 44,10,14,Alfred Morris right end for -2 yards (tackle by Anthony Spencer),1.860,1.050
4,12:08,2,12,WAS 42,10,14,Robert Griffin III pass complete short left to Santana Moss for 11 yards (tackle by Alex Albright),1.050,1.820
4,11:20,3,1,DAL 47,10,14,Robert Griffin III pass complete short middle to Pierre Garcon for 15 yards (tackle by Morris Claiborne),1.820,3.450
4,10:41,1,10,DAL 32,10,20,"Alfred Morris left end for 32 yards, touchdown",3.450,7.000
4,10:41,,,DAL 2,10,21,Kai Forbath kicks extra point good,0.000,0.000
4,10:32,,,WAS 35,10,21,"Kai Forbath kicks off 50 yards, returned by Dwayne Harris for 16 yards (tackle by Reed Doughty)",0.000,1.000
4,10:26,1,10,DAL 31,10,21,Tony Romo pass complete short middle to Kevin Ogletree for 15 yards (tackle by Madieu Williams),1.000,1.990
4,9:47,1,10,DAL 46,10,21,Tony Romo pass complete deep middle to Dez Bryant for 17 yards (tackle by Josh Wilson),1.990,3.120
4,9:14,1,10,WAS 37,10,21,Tony Romo pass incomplete short right intended for DeMarco Murray,3.120,2.570
4,9:08,2,10,WAS 37,10,21,Tony Romo pass incomplete short right intended for Dwayne Harris (defended by DeAngelo Hall),2.570,1.880
4,9:03,3,10,WAS 37,10,21,Tony Romo sacked by London Fletcher for -18 yards. Penalty on Nate Livings: Offensive Holding (Declined),1.880,-0.390
4,8:52,4,28,DAL 45,10,21,"Brian Moorman punts 45 yards, returned by Richard Crawford for 15 yards (tackle by James Hanna)",-0.390,-0.610
4,8:39,1,10,WAS 25,10,21,Alfred Morris left guard for 8 yards (tackle by Dan Connor),0.610,1.140
4,7:58,2,2,WAS 33,10,21,"Penalty on Trent Williams: False Start, 5 yards (no play)",1.140,0.470
4,7:36,2,7,WAS 28,10,21,Alfred Morris right end for -1 yards (tackle by Anthony Spencer and Dan Connor),0.470,-0.360
4,6:56,3,8,WAS 27,10,21,Robert Griffin III pass incomplete deep left intended for Josh Morgan. Penalty on Trent Williams: Illegal Formation (Declined),-0.360,-1.570
4,6:49,4,8,WAS 27,10,21,"Saverio Rocca punts 43 yards, returned by Dwayne Harris for 39 yards (tackle by Saverio Rocca). Penalty on Saverio Rocca: Face Mask (15 Yards), 15 yards",-1.570,-4.510
4,6:35,1,10,WAS 16,10,21,Tony Romo pass complete short left to DeMarco Murray for 6 yards (tackle by London Fletcher and Richard Crawford),4.510,4.970
4,6:02,2,4,WAS 10,10,21,Tony Romo pass incomplete short right intended for Cole Beasley (defended by Josh Wilson),4.970,4.170
4,5:55,3,4,WAS 10,16,21,"Tony Romo pass complete short left to Kevin Ogletree for 10 yards, touchdown",4.170,7.000
4,5:55,,,,18,21,"Two Point Attempt: Tony Romo pass complete to Dwayne Harris, conversion succeeds",0.000,1.000
4,5:50,,,DAL 35,18,21,"Dan Bailey kicks off 67 yards, returned by Niles Paul for 48 yards (tackle by Kyle Wilber)",0.000,1.990
4,5:40,1,10,WAS 46,18,21,Robert Griffin III left end for 15 yards (tackle by Morris Claiborne),1.990,2.980
4,4:58,1,10,DAL 39,18,21,Alfred Morris left tackle for 2 yards (tackle by Sean Lissemore and Jason Hatcher),2.980,2.710
4,4:14,2,8,DAL 37,18,21,Robert Griffin III pass incomplete short right intended for Niles Paul,2.710,0.000
4,4:10,,,,18,21,Timeout #1 by Washington Redskins,0.000,2.020
4,4:10,3,8,DAL 37,18,21,Robert Griffin III sacked by Anthony Spencer for -13 yards,2.020,-0.060
4,3:41,4,21,,18,21,"Saverio Rocca punts 35 yards, fair catch by Dwayne Harris",-0.060,0.220
4,3:33,1,10,DAL 15,18,21,Tony Romo pass complete short middle to Jason Witten for 14 yards (tackle by Madieu Williams),-0.220,0.870
4,3:06,1,10,DAL 29,18,21,Tony Romo pass incomplete short left intended for DeMarco Murray is intercepted by Rob Jackson at DAL-27 and returned for 2 yards (tackle by DeMarco Murray),0.870,-3.910
4,3:00,1,10,DAL 25,18,21,Alfred Morris right end for 10 yards (tackle by Brandon Carr and Sean Lissemore),3.910,0.000
4,2:51,,,,18,21,Timeout #1 by Dallas Cowboys,0.000,4.580
4,2:51,1,10,DAL 15,18,21,Alfred Morris right end for 3 yards (tackle by Anthony Spencer and Danny McCray),4.580,0.000
4,2:45,,,,18,21,Timeout #2 by Dallas Cowboys,0.000,4.450
4,2:45,2,7,DAL 12,18,21,Alfred Morris left end for no gain (tackle by Anthony Spencer),4.450,0.000
4,2:39,,,,18,21,Timeout #3 by Dallas Cowboys,0.000,3.580
4,2:39,3,7,DAL 12,18,21,"Robert Griffin III pass incomplete short middle intended for Pierre Garcon. Penalty on Jason Hatcher: Roughing the Passer, 6 yards (no play)",3.580,0.000
4,2:35,,,,18,21,Timeout #2 by Washington Redskins,0.000,5.830
4,2:35,1,6,DAL 6,18,21,Alfred Morris left tackle for 3 yards (tackle by Dan Connor and Alex Albright),5.830,5.530
4,2:00,2,3,DAL 3,18,21,Alfred Morris right guard for 2 yards (tackle by Jason Hatcher and Ernie Sims),5.530,0.000
4,1:15,,,,18,21,Timeout #3 by Washington Redskins,0.000,5.170
4,1:15,3,1,DAL 1,18,27,"Alfred Morris left end for 1 yard, touchdown",5.170,7.000
4,1:15,,,DAL 2,18,28,Kai Forbath kicks extra point good,0.000,0.000
4,1:09,,,WAS 35,18,28,"Kai Forbath kicks off 59 yards, returned by Dwayne Harris for 20 yards (tackle by Chris Wilson)",0.000,0.670
4,1:02,1,10,DAL 26,18,28,Tony Romo pass complete short middle to DeMarco Murray for 4 yards (tackle by Josh Wilson and Stephen Bowen),0.670,0.670
4,0:40,2,6,DAL 30,18,28,Tony Romo pass complete short right to James Hanna for 5 yards (tackle by Josh Wilson),0.670,0.630
4,0:15,3,1,DAL 35,18,28,Tony Romo pass complete short middle to James Hanna for 7 yards (tackle by Perry Riley),0.630,1.730
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
