Quarter,Time,Down,ToGo,Location,MIN,NOR,Detail,EPB,EPA
1,8:24,3,5,NOR 5,0,0,"Kirk Cousins pass complete short right to K.J. Osborn for no gain, touchdown. Penalty on Justin Jefferson: Offensive Pass Interference, 10 yards (accepted) (no play)",4.260,2.930
1,8:19,3,15,NOR 15,6,0,"Kirk Cousins pass complete short left to Alexander Mattison for 15 yards, touchdown",2.930,7.000
1,8:12,,,NOR 15,7,0,Greg Joseph kicks extra point good,0.000,0.000
1,8:12,,,MIN 35,7,0,"Greg Joseph kicks off 65 yards, touchback.",0.000,0.610
1,8:12,1,10,NOR 25,7,0,Andy Dalton pass complete short left to Mark Ingram for 2 yards (tackle by Jordan Hicks),0.610,0.330
1,7:44,2,8,NOR 27,7,0,Mark Ingram up the middle for 2 yards (tackle by Dalvin Tomlinson and Jordan Hicks),0.330,-0.100
1,7:07,3,6,NOR 29,7,0,"Penalty on Calvin Throckmorton: False Start, 5 yards (accepted) (no play)",-0.100,-0.760
1,6:55,3,11,NOR 24,7,0,"Andy Dalton pass complete to Mark Ingram for no gain. Penalty on Cesar Ruiz: Ineligible Downfield Pass, 5 yards (accepted) (no play)",-0.760,-1.510
1,6:31,3,16,NOR 19,7,0,Andy Dalton pass complete short left to Adam Trautman for 12 yards (tackle by Chandon Sullivan and Harrison Smith),-1.510,-1.310
1,5:51,4,4,NOR 31,7,0,Blake Gillikin punts 47 yards out of bounds,-1.310,-0.410
1,5:35,1,10,MIN 22,7,0,Dalvin Cook right end for 7 yards (tackle by Tyrann Mathieu and P.J. Williams),0.410,0.810
1,5:09,2,3,MIN 29,7,0,Kirk Cousins pass complete short left to Adam Thielen for 15 yards (tackle by Paulson Adebo),0.810,1.860
1,4:40,1,10,MIN 44,7,0,Kirk Cousins pass complete short left to Adam Thielen for 15 yards (tackle by Demario Davis),1.860,2.850
1,3:58,1,10,NOR 41,7,0,Kirk Cousins pass complete short left to Dalvin Cook for 1 yard (tackle by Tyrann Mathieu),2.850,2.440
1,3:17,2,9,NOR 40,7,0,Kirk Cousins pass incomplete short left intended for Jalen Reagor,2.440,1.750
1,3:15,3,9,NOR 40,7,0,Kirk Cousins sacked by Kentavius Street for -5 yards,1.750,0.270
1,2:35,4,14,NOR 45,7,0,"Ryan Wright punts 33 yards, fair catch by Deonte Harty at NO-12",0.270,0.350
1,2:27,1,10,NOR 12,7,0,Mark Ingram left tackle for 7 yards (tackle by D.J. Wonnum and Eric Kendricks),-0.350,0.100
1,1:55,2,3,NOR 19,7,0,Andy Dalton pass incomplete short left intended for Marquez Callaway (defended by Cameron Dantzler),0.100,-0.600
1,1:50,3,3,NOR 19,7,0,Andy Dalton sacked by Za'Darius Smith for -4 yards,-0.600,-2.440
1,1:09,4,7,NOR 15,7,0,"Blake Gillikin punts 63 yards, returned by Jalen Reagor for 23 yards (tackle by J.T. Gray)",-2.440,-1.930
1,0:54,1,10,MIN 45,7,0,Alexander Mattison right guard for 2 yards (tackle by Shy Tuttle and Demario Davis),1.930,1.650
1,0:16,2,8,MIN 47,7,0,Kirk Cousins pass intended for Irv Smith is intercepted by Tyrann Mathieu at NO-37 and returned for 3 yards,1.650,-1.600
1,0:10,1,10,NOR 40,7,0,Latavius Murray left guard for 7 yards (tackle by Jordan Hicks and Eric Kendricks),1.600,2.000
Quarter,Time,Down,ToGo,Location,MIN,NOR,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,2,3,NOR 47,7,0,Taysom Hill left guard for 4 yards (tackle by D.J. Wonnum),2.000,2.320
2,14:27,1,10,MIN 49,7,0,Latavius Murray left guard for 5 yards (tackle by D.J. Wonnum),2.320,2.460
2,13:53,2,5,MIN 44,7,0,Latavius Murray left end for -3 yards (tackle by D.J. Wonnum and James Lynch),2.460,1.360
2,13:16,3,8,MIN 47,7,0,Andy Dalton pass complete short left to Chris Olave for 11 yards (tackle by Cameron Dantzler),1.360,3.180
2,12:40,1,10,MIN 36,7,0,Andy Dalton pass complete short right to Juwan Johnson for 13 yards (tackle by Camryn Bynum),3.180,4.040
2,12:06,1,10,MIN 23,7,0,Taysom Hill left tackle for 2 yards (tackle by Cameron Dantzler and Eric Kendricks),4.040,3.770
2,11:35,2,8,MIN 21,7,0,Andy Dalton pass complete short left to Jarvis Landry for 6 yards (tackle by Cameron Dantzler),3.770,4.170
2,10:54,3,1,MIN 15,7,0,Mark Ingram right guard for 5 yards (tackle by Jordan Hicks and Troy Dye),4.170,4.910
2,10:18,1,10,MIN 10,7,0,Mark Ingram up the middle for 2 yards (tackle by Chandon Sullivan and D.J. Wonnum),4.910,4.570
2,9:43,2,8,MIN 8,7,0,Andy Dalton pass complete short middle to Mark Ingram for 4 yards (tackle by Jordan Hicks),4.570,4.490
2,9:03,3,4,MIN 4,7,6,"Andy Dalton pass complete short middle to Chris Olave for 4 yards, touchdown Replay Assistant challenged the pass completion ruling, and the play was upheld.",4.490,7.000
2,8:57,,,MIN 15,7,7,Wil Lutz kicks extra point good,0.000,0.000
2,8:57,,,NOR 35,7,7,"Wil Lutz kicks off 65 yards, touchback.",0.000,0.610
2,8:57,1,10,MIN 25,7,7,Dalvin Cook right tackle for 2 yards (tackle by Pete Werner),0.610,0.330
2,8:33,2,8,MIN 27,7,7,Kirk Cousins pass complete short middle to Adam Thielen for 16 yards (tackle by Tyrann Mathieu),0.330,1.800
2,7:58,1,10,MIN 43,7,7,Dalvin Cook right guard for 5 yards (tackle by Demario Davis),1.800,1.930
2,7:31,2,5,MIN 48,7,7,Dalvin Cook left guard for 2 yards (tackle by Pete Werner),1.930,1.490
2,6:50,3,3,MIN 50,7,7,Kirk Cousins sacked by and Cameron Jordan for -7 yards and Marcus Davenport for -7 yards,1.490,-0.520
2,6:08,4,10,MIN 43,7,7,Ryan Wright punts 51 yards downed by Brian Asamoah,-0.520,0.380
2,5:51,1,10,NOR 6,7,7,Mark Ingram right guard for 2 yards (tackle by Eric Kendricks and Dalvin Tomlinson),-0.380,-0.630
2,5:17,2,8,NOR 8,7,7,Mark Ingram right tackle for 5 yards (tackle by Patrick Peterson and Harrison Phillips),-0.630,-0.600
2,4:33,3,3,NOR 13,7,7,Andy Dalton pass complete short left to Jarvis Landry for 1 yard (tackle by Chandon Sullivan),-0.600,-2.470
2,3:51,4,2,NOR 14,7,7,"Blake Gillikin punts 42 yards, fair catch by Jalen Reagor at MIN-44",-2.470,-1.860
2,3:42,1,10,MIN 44,7,7,Kirk Cousins pass incomplete deep right intended for C.J. Ham,1.860,1.320
2,3:36,2,10,MIN 44,7,7,Dalvin Cook left guard for 2 yards (tackle by Payton Turner and Kentavius Street),1.320,0.890
2,2:58,3,8,MIN 46,7,7,Kirk Cousins pass complete short middle to Adam Thielen for 10 yards (tackle by Paulson Adebo),0.890,2.650
2,2:25,1,10,NOR 44,7,7,Kirk Cousins pass complete short left to Justin Jefferson for 14 yards (tackle by Marshon Lattimore),2.650,3.580
2,2:01,1,10,NOR 30,7,7,Kirk Cousins pass complete middle to Justin Jefferson for 11 yards (tackle by Marshon Lattimore),3.580,4.310
2,1:53,1,10,NOR 19,7,7,Dalvin Cook up the middle for 8 yards (tackle by Demario Davis and Tyrann Mathieu),4.310,5.140
2,1:17,2,2,NOR 11,7,7,Dalvin Cook right tackle for 1 yard (tackle by Cameron Jordan),5.140,4.690
2,1:10,,,,,,Timeout #1 by New Orleans Saints,,
2,1:10,3,1,NOR 10,7,7,Kirk Cousins pass incomplete short right intended for Johnny Mundt,4.690,2.910
2,1:07,4,1,NOR 10,10,7,Greg Joseph 28 yard field goal good,2.910,3.000
2,1:04,,,MIN 35,10,7,"Greg Joseph kicks off 65 yards, touchback.",0.000,0.610
2,1:03,1,10,NOR 25,10,7,"Andy Dalton sacked by Dalvin Tomlinson for -5 yards. Andy Dalton fumbles (forced by Dalvin Tomlinson), recovered by Harrison Phillips at NO-20 (tackle by Dalvin Tomlinson)",0.610,-4.240
2,0:56,1,10,NOR 20,10,7,Kirk Cousins pass complete short right to Justin Jefferson for no gain (tackle by Paulson Adebo),4.240,3.690
2,0:22,2,10,NOR 20,10,7,Kirk Cousins pass incomplete short right,3.690,3.010
2,0:16,3,10,NOR 20,10,7,"Penalty on Brian O'Neill: False Start, 5 yards (accepted) (no play)",3.010,2.340
2,0:16,3,15,NOR 25,10,7,Kirk Cousins pass complete short left to Irv Smith for 7 yards (tackle by Bradley Roby and Marshon Lattimore),2.340,2.250
2,0:03,4,8,NOR 18,13,7,Greg Joseph 36 yard field goal good,2.250,3.000
Quarter,Time,Down,ToGo,Location,MIN,NOR,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,MIN 35,13,7,"Greg Joseph kicks off 66 yards, returned by Deonte Harty for 21 yards (tackle by Troy Dye)",0.000,0.280
3,14:55,1,10,NOR 20,13,7,"Andy Dalton pass complete deep middle to Chris Olave for 20 yards (tackle by Camryn Bynum). Penalty on Harrison Smith: Illegal Contact, 5 yards (declined)",0.280,1.600
3,14:36,1,10,NOR 40,13,7,Mark Ingram left end for -4 yards (tackle by Cameron Dantzler),1.600,0.510
3,13:54,2,14,NOR 36,13,7,Andy Dalton pass incomplete deep left intended for Marquez Callaway (defended by Cameron Dantzler),0.510,-0.160
3,13:49,3,14,NOR 36,13,7,Andy Dalton pass complete short left to Mark Ingram for 7 yards (tackle by Josh Metellus and Eric Kendricks),-0.160,-0.520
3,13:10,4,7,NOR 43,13,7,"Blake Gillikin punts 42 yards, returned by Jalen Reagor for no gain (tackle by J.T. Gray)",-0.520,0.220
3,13:00,1,10,MIN 15,13,7,Dalvin Cook right guard for 1 yard (tackle by Cameron Jordan and Shy Tuttle),-0.220,-0.580
3,12:20,2,9,MIN 16,13,7,Kirk Cousins pass incomplete short right intended for Justin Jefferson,-0.580,-1.250
3,12:15,3,9,MIN 16,13,7,Kirk Cousins pass incomplete short right,-1.250,-2.390
3,12:09,4,9,MIN 16,13,7,"Ryan Wright punts 42 yards, returned by Deonte Harty for 2 yards. Deonte Harty fumbles (forced by Kris Boyd) (tackle by Josh Metellus), recovered by Kris Boyd at NO-44 (tackle by Kris Boyd) (tackle by Kris Boyd) (tackle by Josh Metellus)",-2.390,2.650
3,11:54,1,10,NOR 44,13,7,Kirk Cousins pass complete deep right to Justin Jefferson for 41 yards (tackle by Marshon Lattimore),2.650,6.510
3,11:08,1,3,NOR 3,13,7,"Penalty on MIN: Delay of Game, 5 yards (accepted) (no play)",6.510,5.370
3,10:52,1,8,NOR 8,13,7,Dalvin Cook right tackle for 1 yard (tackle by Pete Werner),5.370,4.760
3,10:14,2,7,NOR 7,13,7,Kirk Cousins pass incomplete short right intended for Justin Jefferson,4.760,3.810
3,10:09,3,7,NOR 7,13,7,Kirk Cousins pass complete short right to Adam Thielen for 1 yard (tackle by Marshon Lattimore),3.810,2.990
3,9:26,4,6,NOR 6,16,7,Greg Joseph 24 yard field goal good,2.990,3.000
3,9:23,,,MIN 35,16,7,"Greg Joseph kicks off 63 yards, returned by Deonte Harty for 20 yards (tackle by C.J. Ham)",0.000,0.410
3,9:14,1,10,NOR 22,16,7,Latavius Murray up the middle for 6 yards (tackle by Jonathan Bullard and Danielle Hunter),0.410,0.680
3,8:47,2,4,NOR 28,16,7,Andy Dalton pass complete short left to Marquez Callaway for 15 yards (tackle by Cameron Dantzler),0.680,1.800
3,8:08,1,10,NOR 43,16,7,Latavius Murray right tackle for 10 yards (tackle by Jordan Hicks and Camryn Bynum),1.800,2.460
3,7:36,1,10,MIN 47,16,7,Latavius Murray right end for 6 yards (tackle by Eric Kendricks),2.460,2.720
3,7:02,2,4,MIN 41,16,7,Andy Dalton pass incomplete short right intended for Juwan Johnson (defended by Patrick Peterson),2.720,2.010
3,6:57,3,4,MIN 41,16,7,Andy Dalton pass incomplete deep right intended for Chris Olave (defended by Patrick Peterson),2.010,0.530
3,6:51,4,4,MIN 41,16,7,Andy Dalton pass complete short middle to Marquez Callaway for 5 yards (tackle by Patrick Peterson),0.530,3.180
3,6:14,1,10,MIN 36,16,7,Taysom Hill left tackle for no gain (tackle by Dalvin Tomlinson and D.J. Wonnum),3.180,2.640
3,5:38,2,10,MIN 36,16,7,"Penalty on Calvin Throckmorton: False Start, 5 yards (accepted) (no play)",2.640,1.960
3,5:20,2,15,MIN 41,16,7,Andy Dalton pass complete deep left to Marquez Callaway for 33 yards (tackle by Akayleb Evans),1.960,5.370
3,5:05,1,8,MIN 8,16,7,Andy Dalton pass complete short left to Juwan Johnson for 4 yards (tackle by Harrison Smith),5.370,5.340
3,4:29,2,4,MIN 4,16,7,Andy Dalton left end for 3 yards (tackle by Danielle Hunter),5.340,5.170
3,3:52,3,1,MIN 1,16,13,"Latavius Murray left guard for 1 yard, touchdown",5.170,7.000
3,3:49,,,MIN 15,16,14,Wil Lutz kicks extra point good,0.000,0.000
3,3:49,,,NOR 35,16,14,"Wil Lutz kicks off 68 yards, returned by Kene Nwangwu for 33 yards (tackle by Chase Hansen). Penalty on Andrew Dowell: Unnecessary Roughness / Defense, 15 yards (accepted)",0.000,1.930
3,3:42,1,10,MIN 45,16,14,Dalvin Cook right end for no gain (tackle by Paulson Adebo),1.930,1.380
3,3:16,2,10,MIN 45,16,14,Kirk Cousins pass complete short left to Justin Jefferson for 2 yards (tackle by Payton Turner and Marshon Lattimore),1.380,0.960
3,2:49,3,8,MIN 47,16,14,Kirk Cousins pass complete short middle to Justin Jefferson for 6 yards (tackle by Demario Davis),0.960,0.130
3,2:02,4,2,NOR 47,16,14,Ryan Wright pass complete short right to Jalen Nailor for 13 yards (tackle by Daniel Sorensen),0.130,3.310
3,1:10,1,10,NOR 34,16,14,Dalvin Cook right end for 11 yards (tackle by Paulson Adebo),3.310,4.040
3,0:47,1,10,NOR 23,16,14,"Kirk Cousins pass incomplete short left. Penalty on Kirk Cousins: Intentional Grounding, 10 yards (accepted)",4.040,2.150
3,0:41,2,20,NOR 33,16,14,"Penalty on Brian O'Neill: False Start, 5 yards (accepted) (no play)",2.150,1.470
3,0:41,2,25,NOR 38,16,14,Kirk Cousins pass complete short right to Adam Thielen for 4 yards (tackle by Paulson Adebo),1.470,1.350
Quarter,Time,Down,ToGo,Location,MIN,NOR,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,3,21,NOR 34,16,14,Dalvin Cook right end for 7 yards (tackle by P.J. Williams),1.350,1.670
4,14:19,4,14,NOR 27,19,14,Greg Joseph 46 yard field goal good,1.670,3.000
4,14:14,,,MIN 35,19,14,"Greg Joseph kicks off 65 yards, touchback.",0.000,0.610
4,14:14,1,10,NOR 25,19,14,Andy Dalton pass complete short right to Latavius Murray for 8 yards (tackle by Patrick Peterson),0.610,1.140
4,13:40,2,2,NOR 33,19,14,Latavius Murray right guard for 6 yards (tackle by Eric Kendricks),1.140,1.530
4,13:11,1,10,NOR 39,19,14,Latavius Murray up the middle for 7 yards (tackle by Eric Kendricks),1.530,1.930
4,12:38,2,3,NOR 46,19,14,Taysom Hill right tackle for 13 yards (tackle by Harrison Smith and Camryn Bynum),1.930,2.850
4,12:04,1,10,MIN 41,19,14,Mark Ingram right tackle for 2 yards (tackle by Danielle Hunter),2.850,2.580
4,11:27,2,8,MIN 39,19,14,Andy Dalton pass complete deep right to Tre'Quan Smith for 18 yards (tackle by Chandon Sullivan),2.580,4.170
4,10:57,1,10,MIN 21,19,14,Mark Ingram up the middle for 8 yards (tackle by Camryn Bynum and Harrison Smith),4.170,4.950
4,10:17,2,2,MIN 13,19,14,Andy Dalton pass complete short right to Adam Trautman for 11 yards (tackle by Jordan Hicks),4.950,6.740
4,9:32,1,2,MIN 2,19,20,"Taysom Hill right tackle for 2 yards, touchdown",6.740,7.000
4,9:29,,,MIN 2,19,22,Two Point Attempt: Andy Dalton pass complete to to Jarvis Landry for no gain,1.000,1.000
4,9:29,,,NOR 35,19,22,"Wil Lutz kicks off 65 yards, touchback.",0.000,0.610
4,9:29,1,10,MIN 25,19,22,Kirk Cousins pass incomplete short left intended for Adam Thielen (defended by Paulson Adebo),0.610,0.060
4,9:23,2,10,MIN 25,19,22,Dalvin Cook right tackle for 7 yards (tackle by Demario Davis and Tyrann Mathieu),0.060,0.300
4,8:41,3,3,MIN 32,19,22,"Kirk Cousins pass complete short left to Justin Jefferson for no gain. Penalty on Bradley Roby: Defensive Holding, 5 yards (accepted) (no play)",0.300,1.400
4,8:13,1,10,MIN 37,19,22,Kirk Cousins sacked by Demario Davis for -11 yards,1.400,-0.630
4,7:33,2,21,MIN 26,19,22,Kirk Cousins pass complete short left to Justin Jefferson for 17 yards (tackle by Marshon Lattimore),-0.630,0.960
4,7:01,3,4,MIN 43,19,22,Kirk Cousins pass complete short right to K.J. Osborn for 6 yards,0.960,2.190
4,6:19,1,10,MIN 49,19,22,Kirk Cousins pass incomplete short left intended for Justin Jefferson,2.190,1.650
4,6:14,2,10,MIN 49,19,22,Dalvin Cook left tackle for no gain (tackle by Cameron Jordan),1.650,0.960
4,5:38,3,10,MIN 49,19,22,"Kirk Cousins pass incomplete deep right intended for Adam Thielen. Penalty on Tyrann Mathieu: Illegal Use of Hands / Defense, 5 yards (accepted) (no play)",0.960,2.520
4,5:29,1,10,NOR 46,19,22,Alexander Mattison left guard for 1 yard (tackle by Cameron Jordan),2.520,2.110
4,5:08,2,9,NOR 45,19,22,Kirk Cousins pass complete short right to Adam Thielen for 1 yard,2.110,1.550
4,4:27,3,8,NOR 44,19,22,"Kirk Cousins pass incomplete intended for Adam Thielen. Penalty on Paulson Adebo: Defensive Holding, 5 yards (declined) . Penalty on Marshon Lattimore: Defensive Pass Interference, 41 yards (accepted) (no play)",1.550,6.510
4,4:20,1,3,NOR 3,25,22,"Justin Jefferson left end for 3 yards, touchdown",6.510,7.000
4,4:15,,,NOR 15,25,22,Greg Joseph kicks extra point no good,0.000,-1.000
4,4:15,,,MIN 35,25,22,"Greg Joseph kicks off 65 yards, touchback.",0.000,0.610
4,4:15,1,10,NOR 25,25,22,"Latavius Murray right tackle for no gain. Penalty on J.P. Holtz: Offensive Holding, 10 yards (accepted) (no play)",0.610,-0.410
4,4:09,1,20,NOR 15,25,22,Andy Dalton pass complete short right to Juwan Johnson for 16 yards (tackle by Harrison Smith),-0.410,0.870
4,3:41,2,4,NOR 31,25,22,Latavius Murray right end for 10 yards (tackle by Danielle Hunter),0.870,1.660
4,3:10,1,10,NOR 41,25,22,Latavius Murray up the middle for 2 yards (tackle by Chandon Sullivan),1.660,1.390
4,2:47,2,8,NOR 43,25,22,Andy Dalton pass complete short right to Adam Trautman for 14 yards,1.390,2.720
4,2:43,1,10,MIN 43,25,22,Mark Ingram up the middle for 1 yard (tackle by Harrison Smith),2.720,2.310
4,2:11,2,9,MIN 42,25,22,Andy Dalton pass incomplete deep left intended for Chris Olave (defended by Cameron Dantzler),2.310,1.620
4,2:01,3,9,MIN 42,25,22,Andy Dalton pass incomplete deep right intended for Marquez Callaway,1.620,0.460
4,1:56,4,9,MIN 42,25,25,Wil Lutz 60 yard field goal good,0.460,3.000
4,1:51,,,NOR 35,25,25,"Wil Lutz kicks off 67 yards, returned by Kene Nwangwu for 20 yards (tackle by J.T. Gray and Kaden Elliss)",0.000,0.040
4,1:45,1,10,MIN 18,25,25,Dalvin Cook right end for 14 yards (tackle by Pete Werner),0.040,1.070
4,1:38,1,10,MIN 32,25,25,Kirk Cousins pass complete deep left to Justin Jefferson for 39 yards (tackle by Marshon Lattimore),1.070,3.640
4,1:24,,,,,,Timeout #1 by New Orleans Saints,,
4,1:24,1,10,NOR 29,25,25,Dalvin Cook left guard for no gain (tackle by Pete Werner),3.640,3.100
4,1:19,,,,,,Timeout #2 by New Orleans Saints,,
4,1:19,2,10,NOR 29,25,25,Dalvin Cook right guard for 1 yard (tackle by Pete Werner and Cameron Jordan),3.100,2.540
4,1:14,,,,,,Timeout #3 by New Orleans Saints,,
4,1:14,3,9,NOR 28,25,25,K.J. Osborn right end for -1 yards (tackle by Bradley Roby),2.540,1.500
4,0:29,,,,,,Timeout #1 by Minnesota Vikings,,
4,0:29,4,10,NOR 29,28,25,Greg Joseph 47 yard field goal good,1.500,3.000
4,0:24,,,MIN 35,28,25,"Greg Joseph kicks off 65 yards, touchback.",0.000,0.610
4,0:24,1,10,NOR 25,28,25,Andy Dalton pass complete deep middle to Chris Olave for 32 yards (tackle by Camryn Bynum),0.610,2.720
4,0:12,,,,,,Timeout #2 by Minnesota Vikings,,
4,0:12,1,10,MIN 43,28,25,Andy Dalton pass incomplete short right intended for Tre'Quan Smith,2.720,2.180
4,0:09,2,10,MIN 43,28,25,Andy Dalton pass incomplete short right intended for Chris Olave,2.180,1.490
4,0:02,,,,,,Timeout #3 by Minnesota Vikings,,
4,0:02,3,10,MIN 43,28,25,Wil Lutz 61 yard field goal no good,1.490,2.260
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
