Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Chase Claypool,PIT,9,8,93,0,3,72,9.0,21,2.6,8.4,0,,0,0.0,0,109.7
Ray-Ray McCloud,PIT,8,6,32,0,1,12,2.0,20,3.3,2.8,0,,1,12.5,0,81.2
Diontae Johnson,PIT,10,5,76,0,2,58,11.6,18,3.6,7.1,0,,2,20.0,1,35.8
James Washington,PIT,6,4,65,1,2,57,14.3,8,2.0,15.8,0,,0,0.0,0,142.4
Najee Harris,PIT,3,3,10,1,1,2,0.7,8,2.7,0.7,1,3.0,0,0.0,0,120.1
Pat Freiermuth,PIT,3,2,32,1,2,15,7.5,17,8.5,9.0,0,,0,0.0,0,141.7
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Justin Jefferson,MIN,15,7,79,1,4,54,7.7,25,3.6,12.5,0,,1,6.7,1,57.4
K.J. Osborn,MIN,9,3,83,1,2,62,20.7,21,7.0,13.9,0,,0,0.0,1,65.7
Tyler Conklin,MIN,2,2,20,0,,7,3.5,13,6.5,3.5,0,,0,0.0,0,108.3
Dalvin Cook,MIN,3,1,17,0,1,14,14.0,3,3.0,4.3,0,,1,33.3,0,53.5
Chris Herndon,MIN,1,1,17,0,1,10,10.0,7,7.0,10.0,0,,0,0.0,0,118.7
Alexander Mattison,MIN,1,0,0,0,0,0,,0,,4.0,0,,0,0.0,0,39.6
