#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,12:53,GNB 20,6,3:35,80,Touchdown
2,1,7:36,GNB 47,4,2:19,53,Touchdown
3,1,2:03,GNB 36,10,5:28,51,Field Goal
4,2,9:54,GNB 11,5,2:48,89,Touchdown
5,2,5:18,GNB 7,3,1:32,2,Punt
6,2,3:15,GNB 38,5,2:21,62,Touchdown
7,2,0:04,OAK 42,1,0:04,0,End of Half
8,3,15:00,OAK 30,6,2:00,21,Field Goal
9,3,10:06,GNB 20,10,6:06,40,Punt
10,3,1:09,GNB 5,5,3:11,32,Punt
11,4,9:28,GNB 23,9,4:42,77,Touchdown
12,4,3:58,OAK 37,4,1:41,8,Downs
13,4,0:49,GNB 15,2,0:49,-2,End of Game
