#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,OAK 44,2,0:49,3,Interception
2,1,14:11,MIN 13,7,3:39,63,Fumble
3,1,8:13,MIN 33,9,4:39,46,Missed FG
4,1,0:07,MIN 29,9,3:43,54,Field Goal
5,2,8:33,MIN 10,1,0:04,-9,Fumble
6,2,8:22,MIN 24,3,1:37,0,Punt
7,2,3:30,MIN 9,12,3:30,65,Missed FG
8,3,11:23,MIN 18,10,5:36,40,Interception
9,3,4:04,MIN 30,4,1:52,70,Touchdown
10,4,13:02,MIN 42,5,2:10,44,Fumble
11,4,9:16,MIN 19,2,0:44,81,Touchdown
12,4,3:06,MIN 4,3,0:20,0,Interception
13,4,2:16,OAK 44,10,1:47,30,Downs
