#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,WAS 25,4,2:32,5,Punt
2,1,10:18,WAS 33,2,0:52,67,Touchdown
3,1,7:09,WAS 25,3,0:58,-7,Punt
4,1,2:30,WAS 24,6,4:00,14,Punt
5,2,10:35,WAS 25,3,1:57,0,Punt
6,2,6:18,WAS 12,1,0:09,7,Fumble
7,2,5:19,WAS 1,5,3:30,25,Punt
8,2,0:58,WAS 25,1,0:07,0,Interception
9,2,0:30,WAS 25,1,0:30,3,End of Half
10,3,10:57,WAS 25,5,3:17,25,Punt
11,3,4:35,WAS 25,4,1:11,14,Punt
12,3,1:22,WAS 12,6,3:00,9,Punt
13,4,9:14,WAS 25,5,3:03,11,Punt
14,4,4:44,WAS 35,3,0:41,0,Punt
15,4,2:20,WAS 40,4,2:20,23,End of Game
