#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,13:18,NYJ 39,8,3:43,25,Field Goal
2,1,3:32,NYJ 25,14,6:51,59,Field Goal
3,2,8:21,NYJ 20,3,2:04,8,Punt
4,2,5:02,TEN 18,4,2:11,-7,Field Goal
5,2,0:57,NYJ 25,2,0:57,-3,End of Half
6,3,15:00,TEN 42,3,1:13,2,Punt
7,3,13:07,NYJ 40,6,2:28,39,Field Goal
8,3,7:44,NYJ 24,15,7:18,55,Field Goal
9,4,14:38,NYJ 10,3,1:01,2,Punt
10,4,9:29,NYJ 25,3,2:07,4,Punt
11,4,5:39,NYJ 25,3,1:46,8,Punt
12,4,3:13,NYJ 22,4,1:27,18,Punt
13,4,0:36,NYJ 25,2,0:16,20,Interception
