0,1
Game Info,Game Info
Won Toss,Jets (deferred)
Roof,outdoors
Surface,grass
Duration,3:17
Attendance,60904
Weather,"70 degrees, wind 13 mph"
Vegas Line,Tennessee Titans -10.5
Over/Under,40.5 (over)
