Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Quay Walker,GNB,0,5,5,100.0%,46,9.2,9.2,0,105.0,0.6,3,43,6,0,1,0.0,1,17,0,0.0%
Rasul Douglas,GNB,1,8,5,62.5%,54,10.8,6.8,0,42.7,6.0,27,27,0,0,0,0.0,0,4,0,0.0%
Jaire Alexander,GNB,0,5,4,80.0%,54,13.5,10.8,1,151.2,10.0,44,10,0,0,0,0.0,0,5,1,16.7%
Darnell Savage Jr.,GNB,0,4,3,75.0%,64,21.3,16.0,0,116.7,14.5,57,7,0,0,0,0.0,0,8,1,11.1%
Keisean Nixon,GNB,0,1,1,100.0%,9,9.0,9.0,0,104.2,-1.0,-1,10,1,0,0,0.0,0,2,0,0.0%
De'Vondre Campbell,GNB,0,1,1,100.0%,10,10.0,10.0,0,108.3,2.0,2,8,0,0,0,0.0,0,14,0,0.0%
Kenny Clark,GNB,0,0,0,,,,,,,,,,0,2,1,0.5,4,6,0,0.0%
Rashan Gary,GNB,0,0,0,,,,,,,,,,2,2,0,0.5,3,2,0,0.0%
Colby Wooden,GNB,0,0,0,,,,,,,,,,0,1,0,0.0,1,0,0,
Preston Smith,GNB,0,1,0,0.0%,,,0.0,,39.6,0.0,,,0,0,1,0.0,1,6,0,0.0%
Tedarrell Slaton,GNB,0,0,0,,,,,,,,,,0,0,1,0.0,1,4,0,0.0%
Devonte Wyatt,GNB,0,0,0,,,,,,,,,,0,1,0,0.0,1,3,0,0.0%
Carrington Valentine,GNB,0,1,0,0.0%,,,0.0,,39.6,15.0,,,0,0,0,0.0,0,0,0,
Kingsley Enagbare,GNB,0,0,0,,,,,,,,,,2,0,0,0.0,0,4,0,0.0%
Rudy Ford,GNB,0,4,0,0.0%,,,0.0,,39.6,14.0,,,0,0,0,0.0,0,7,0,0.0%
Justin Hollins,GNB,0,0,0,,,,,,,,,,3,0,0,0.0,0,3,0,0.0%
Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Tre Flowers,ATL,0,6,4,66.7%,56,14.0,9.3,1,136.1,12.7,33,23,0,0,0,0.0,0,3,1,25.0%
AJ Terrell,ATL,0,6,3,50.0%,40,13.3,6.7,0,71.5,10.7,22,18,0,0,0,0.0,0,3,0,0.0%
DeAundre Alford,ATL,0,3,2,66.7%,19,9.5,6.3,2,123.6,5.3,5,14,1,0,0,0.0,0,0,0,
Jessie Bates III,ATL,0,3,2,66.7%,19,9.5,6.3,0,84.0,7.0,11,8,1,0,0,0.0,0,3,0,0.0%
Kaden Elliss,ATL,0,1,1,100.0%,8,8.0,8.0,0,100.0,4.0,4,4,4,0,0,1.0,1,6,0,0.0%
Arnold Ebiketie,ATL,0,2,1,50.0%,1,1.0,0.5,0,56.2,6.5,-4,5,3,0,1,0.0,1,2,0,0.0%
Richie Grant,ATL,0,1,1,100.0%,8,8.0,8.0,0,100.0,6.0,6,2,0,0,0,0.0,0,4,0,0.0%
Grady Jarrett,ATL,0,0,0,,,,,,,,,,0,0,1,0.0,1,3,0,0.0%
David Onyemata,ATL,0,1,0,0.0%,,,0.0,,39.6,-2.0,,,0,0,0,0.0,0,2,0,0.0%
Nathan Landman,ATL,0,1,0,0.0%,,,0.0,,39.6,3.0,,,1,0,0,0.0,0,4,0,0.0%
Jaylinn Hawkins,ATL,0,1,0,0.0%,,,0.0,,39.6,20.0,,,0,0,0,0.0,0,0,0,
Bud Dupree,ATL,0,0,0,,,,,,,,,,3,0,0,0.0,0,1,0,0.0%
