#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,11:17,IND 20,7,3:30,73,Field Goal
2,1,6:45,IND 41,4,1:31,14,Punt
3,1,3:09,IND 32,10,4:22,65,Field Goal
4,2,12:02,IND 28,6,2:37,4,Punt
5,2,6:47,IND 22,3,1:26,-9,Punt
6,2,4:39,IND 14,4,2:27,44,Punt
7,2,1:11,JAX 34,1,0:10,-17,Fumble
8,2,1:01,IND 10,3,1:01,9,End of Half
9,3,15:00,IND 20,3,1:15,-3,Punt
10,3,13:33,IND 20,3,1:44,3,Punt
11,3,11:49,IND 20,10,4:11,66,Field Goal
12,3,4:51,IND 20,3,1:00,6,Punt
13,4,12:53,IND 20,7,1:42,37,Downs
14,4,5:59,IND 20,5,1:55,11,Interception
15,4,1:57,IND 20,3,1:57,15,End of Game
