Quarter,Time,Down,ToGo,Location,TAM,NOR,Detail,EPB,EPA
1,3:57,3,5,TAM 20,0,0,"Aaron Brooks pass complete to Zachary Hilton for 11 yards (tackle by Jermaine Phillips). Penalty on Wayne Gandy: Offensive Holding, 10 yards (no play)",3.340,2.010
1,3:20,3,15,TAM 30,0,0,Aaron Brooks pass incomplete intended for Joe Horn is intercepted by Ronde Barber at TAM-16 and returned for 42 yards,2.010,-2.790
1,3:09,1,10,NOR 42,0,0,Chris Simms pass complete to Joey Galloway for 4 yards (tackle by Ronald McKinnon),2.790,2.780
1,2:33,2,6,NOR 38,0,0,Chris Simms pass complete to Michael Pittman for 6 yards (tackle by Colby Bockwoldt and Fred Thomas),2.780,3.450
1,1:45,1,10,NOR 32,0,0,Cadillac Williams left tackle for 6 yards (tackle by Will Smith),3.450,3.710
1,1:03,2,4,NOR 26,0,0,Chris Simms pass incomplete intended for Alex Smith,3.710,3.010
1,0:56,3,4,NOR 26,0,0,Chris Simms pass incomplete intended for Joey Galloway,3.010,1.810
1,0:49,4,4,NOR 26,0,0,"Todd France 43 yard field goal no good, blocked by Darren Howard",1.810,-1.200
1,0:39,1,10,NOR 34,0,0,Aaron Brooks pass complete to Aaron Stecker for 4 yards (tackle by Brian Kelly),1.200,1.200
1,0:07,2,6,NOR 38,0,0,Aaron Stecker right end for -4 yards (tackle by Anthony McFarland),1.200,-0.030
Quarter,Time,Down,ToGo,Location,TAM,NOR,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,3,10,NOR 34,0,0,Aaron Brooks pass complete to Joe Horn for 25 yards (tackle by Brian Kelly),-0.030,2.850
2,14:16,1,10,TAM 41,0,0,"Penalty on Kendyl Jacox: False Start, 5 yards (no play)",2.850,2.520
2,13:56,1,15,TAM 46,0,0,Aaron Stecker left tackle for 4 yards (tackle by Shelton Quarles),2.520,2.170
2,13:15,2,11,TAM 42,0,0,Aaron Brooks pass incomplete intended for Donte' Stallworth,2.170,1.490
2,13:10,3,11,TAM 42,0,0,Aaron Brooks pass incomplete intended for Donte' Stallworth,1.490,0.460
2,13:06,4,11,TAM 42,0,0,"Mitch Berger punts 36 yards, returned by Mark Jones for 9 yards (tackle by Colby Bockwoldt)",0.460,0.220
2,12:56,1,10,TAM 15,0,0,Cadillac Williams left guard for 11 yards (tackle by Dwight Smith),-0.220,0.670
2,12:13,1,10,TAM 26,0,0,"Penalty on Kenyatta Walker: False Start, 5 yards (no play)",0.670,0.340
2,11:57,1,15,TAM 21,0,0,Cadillac Williams left tackle for 4 yards (tackle by Ronald McKinnon),0.340,-0.010
2,11:17,2,11,TAM 25,0,0,Chris Simms pass complete to Joey Galloway for 15 yards (tackle by Ronald McKinnon),-0.010,1.600
2,10:36,1,10,TAM 40,0,0,Cadillac Williams left guard for 1 yard (tackle by Brian Young and Charles Grant),1.600,1.190
2,9:54,2,9,TAM 41,0,0,Chris Simms pass incomplete intended for Mike Alstott (defended by Ronald McKinnon),1.190,0.500
2,9:50,3,9,TAM 41,0,0,Chris Simms pass incomplete intended for Ike Hilliard,0.500,-0.650
2,9:46,4,9,TAM 41,0,0,Josh Bidwell punts 51 yards,-0.650,0.380
2,9:38,1,10,NOR 8,0,0,Antowain Smith left tackle for 5 yards (tackle by Dexter Jackson),-0.380,-0.410
2,9:02,2,5,NOR 13,0,0,Antowain Smith left guard for 2 yards (tackle by Derrick Brooks),-0.410,-0.600
2,8:20,3,3,NOR 15,0,0,Aaron Brooks pass complete to Devery Henderson for 23 yards (tackle by Jermaine Phillips),-0.600,1.470
2,7:32,1,10,NOR 38,0,0,Aaron Brooks pass incomplete intended for Zachary Hilton is intercepted by Ronde Barber at TAM-34 and returned for 2 yards,1.470,-1.330
2,7:24,1,10,TAM 36,0,0,Chris Simms pass complete to Joey Galloway for 19 yards (tackle by Fred Thomas),1.330,2.590
2,6:45,1,10,NOR 45,0,0,Cadillac Williams right guard for 5 yards (tackle by Colby Bockwoldt),2.590,2.720
2,6:07,2,5,NOR 40,0,0,Cadillac Williams left guard for 8 yards (tackle by Sedrick Hodge),2.720,3.450
2,5:29,1,10,NOR 32,0,0,Cadillac Williams right tackle for 2 yards (tackle by Colby Bockwoldt and Johnathan Sullivan),3.450,3.170
2,4:51,2,8,NOR 30,6,0,"Chris Simms pass complete to Joey Galloway for 30 yards, touchdown",3.170,7.000
2,,,,NOR 2,7,0,Todd France kicks extra point good,0.000,0.000
2,,,,TAM 30,,,"Todd France kicks off 65 yards, returned by Aaron Stecker for 30 yards (tackle by Todd France)",,
2,4:37,1,10,NOR 35,7,0,Aaron Brooks sacked by Greg Spires for 0 yards,1.270,0.720
2,3:55,2,10,NOR 35,7,0,"Antowain Smith for 9 yards (tackle by Dexter Jackson). Penalty on Donte' Stallworth: Offensive Holding, 10 yards",0.720,0.590
2,3:25,2,11,NOR 34,7,0,Aaron Brooks pass complete to Aaron Stecker for 41 yards (tackle by Brian Kelly),0.590,3.910
2,2:50,1,10,TAM 25,7,0,"Antowain Smith right tackle for 1 yard (tackle by Derrick Brooks). Penalty on Greg Spires: Defensive Holding, 5 yards",3.910,4.310
2,2:32,1,10,TAM 19,7,0,Antowain Smith right end for 2 yards (tackle by Derrick Brooks and Shelton Quarles),4.310,4.030
2,2:00,2,8,TAM 17,7,0,Aaron Brooks pass complete to Donte' Stallworth for 3 yards (tackle by Brian Kelly),4.030,3.760
2,1:52,,,,7,0,Timeout #2 by Tampa Bay Buccaneers,0.000,0.000
2,1:52,,,,7,0,Timeout #1 by New Orleans Saints,0.000,3.760
2,1:52,3,5,TAM 14,7,0,"Aaron Brooks pass complete to Zachary Hilton for 3 yards (tackle by Juran Bolden). Penalty on Ronde Barber: Defensive Holding, 5 yards, Penalty on Brian Kelly: Defensive Holding (Declined) (no play)",3.760,5.140
2,1:43,1,9,TAM 9,7,0,Aaron Brooks pass incomplete intended for Joe Horn,5.140,4.380
2,1:39,2,9,TAM 9,7,0,Antowain Smith right guard for 1 yard (tackle by Shelton Quarles and Anthony McFarland),4.380,3.580
2,0:55,,,,7,0,Timeout #2 by New Orleans Saints,0.000,3.580
2,0:55,3,8,TAM 8,7,0,Aaron Brooks pass incomplete (defended by Ellis Wyms),3.580,2.950
2,0:49,4,8,TAM 8,7,3,John Carney 26 yard field goal good,2.950,3.000
2,,,,NOR 30,7,3,"Mitch Berger kicks off 67 yards, returned by Edell Shepherd for 29 yards (tackle by Fakhir Brown)",0.000,1.070
2,0:38,1,10,TAM 32,7,3,Chris Simms kneels for -1 yards,1.070,0.390
Quarter,Time,Down,ToGo,Location,TAM,NOR,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,TAM 30,7,3,"Todd France kicks off 60 yards, returned by Aaron Stecker for 12 yards (tackle by Earnest Graham)",0.000,0.410
3,14:55,1,10,NOR 22,7,3,Antowain Smith right tackle for 3 yards (tackle by Brian Kelly and Shelton Quarles),0.410,0.270
3,14:18,2,7,NOR 25,7,3,Antowain Smith left tackle for 6 yards (tackle by Dexter Jackson and Ronde Barber),0.270,0.370
3,13:48,3,1,NOR 31,7,3,Aaron Brooks up the middle for 2 yards (tackle by Shelton Quarles),0.370,1.140
3,13:10,1,10,NOR 33,7,3,Antowain Smith right tackle for 7 yards (tackle by Anthony McFarland and Derrick Brooks),1.140,1.540
3,12:30,2,3,NOR 40,7,3,Antowain Smith right guard for 1 yard (tackle by Derrick Brooks),1.540,0.960
3,11:47,3,2,NOR 41,7,3,Aaron Brooks up the middle for 2 yards (tackle by Derrick Brooks),0.960,1.800
3,11:05,1,10,NOR 43,7,3,Aaron Brooks pass incomplete intended for Joe Horn (defended by Brian Kelly),1.800,1.250
3,10:56,2,10,NOR 43,7,3,Anthony Thomas right guard for 2 yards (tackle by Shelton Quarles and Anthony McFarland),1.250,0.830
3,10:17,3,8,NOR 45,7,3,Aaron Brooks pass complete to Zachary Hilton for 10 yards (tackle by Shelton Quarles),0.830,2.590
3,9:32,1,10,TAM 45,7,3,Antowain Smith left guard for no gain (tackle by Simeon Rice),2.590,2.040
3,8:51,2,10,TAM 45,7,3,Aaron Brooks pass complete to Donte' Stallworth for 11 yards (tackle by Brian Kelly),2.040,3.310
3,8:21,1,10,TAM 34,7,3,Aaron Stecker up the middle for 2 yards (tackle by Ronde Barber),3.310,3.040
3,7:42,2,8,TAM 32,7,3,Aaron Brooks pass complete to Aaron Stecker for 2 yards (tackle by Ronde Barber),3.040,2.610
3,6:55,3,6,TAM 30,7,3,Aaron Brooks pass incomplete intended for Donte' Stallworth,2.610,1.430
3,6:50,4,6,TAM 30,7,3,Aaron Brooks pass incomplete intended for Joe Horn is intercepted by Dexter Jackson at TAM-19 and returned for 21 yards. Penalty on Aaron Stecker: Illegal Motion (Declined),1.430,-0.150
3,6:33,1,10,TAM 19,7,3,Cadillac Williams left guard for 4 yards (tackle by Brian Young and Ronald McKinnon),0.150,0.210
3,6:00,2,6,TAM 23,7,3,Chris Simms pass incomplete intended for Mike Alstott (defended by Colby Bockwoldt),0.210,-0.550
3,5:53,3,6,TAM 23,7,3,"Penalty on Kenyatta Walker: False Start, 6 yards (no play)",-0.550,-1.420
3,5:53,3,12,TAM 17,7,3,Chris Simms pass complete to Michael Pittman for 13 yards (tackle by Josh Bullocks),-1.420,0.940
3,5:16,1,10,TAM 30,7,3,Michael Pittman left tackle for 7 yards (tackle by Ronald McKinnon and Colby Bockwoldt),0.940,1.340
3,4:34,2,3,TAM 37,7,3,Michael Pittman left end for 28 yards (tackle by Josh Bullocks),1.340,3.250
3,4:07,1,10,NOR 35,7,3,Cadillac Williams left guard for 6 yards (tackle by Fred Thomas),3.250,3.510
3,3:23,2,4,NOR 29,7,3,Cadillac Williams left end for 2 yards (tackle by Brian Young and Fred Thomas),3.510,3.070
3,2:45,3,2,NOR 27,7,3,Chris Simms sacked by Will Smith for -8 yards,3.070,0.970
3,2:10,4,10,NOR 35,7,3,"Josh Bidwell punts 35 yards, touchback",0.970,-0.280
3,2:03,1,10,NOR 20,7,3,Aaron Brooks pass incomplete intended for Joe Horn (defended by Brian Kelly),0.280,-0.270
3,1:59,2,10,NOR 20,7,3,Antowain Smith right guard for 4 yards (tackle by Simeon Rice and Ryan Nece),-0.270,-0.430
3,1:17,3,6,NOR 24,7,3,Aaron Brooks pass incomplete intended for Zachary Hilton,-0.430,-1.770
3,1:09,4,6,NOR 24,7,3,"Mitch Berger punts 43 yards, returned by Mark Jones for 16 yards (tackle by Colby Bockwoldt)",-1.770,-2.190
3,0:57,1,10,TAM 49,7,3,Chris Simms pass incomplete intended for Cadillac Williams,2.190,1.650
3,0:53,2,10,TAM 49,7,3,Cadillac Williams left end for 7 yards (tackle by Johnathan Sullivan and Colby Bockwoldt),1.650,1.880
3,0:11,3,3,NOR 44,7,3,Chris Simms pass complete to Ike Hilliard for 11 yards (tackle by Dwight Smith),1.880,3.380
Quarter,Time,Down,ToGo,Location,TAM,NOR,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,NOR 33,7,3,Cadillac Williams left guard for 2 yards (tackle by Willie Whitehead and Colby Bockwoldt),3.380,3.110
4,14:21,2,8,NOR 31,7,3,Chris Simms pass complete to Ike Hilliard for 12 yards (tackle by Ronald McKinnon),3.110,4.310
4,13:43,1,10,NOR 19,7,3,Michael Pittman right guard for 4 yards (tackle by Josh Bullocks and Charles Grant),4.310,4.350
4,13:08,2,6,NOR 15,7,3,Cadillac Williams left tackle for -1 yards (tackle by Willie Whitehead and Fred Thomas),4.350,3.410
4,12:31,3,7,NOR 16,7,3,Chris Simms pass complete to Cadillac Williams for 9 yards (tackle by Jason Craft),3.410,5.600
4,11:49,1,7,NOR 7,7,3,Cadillac Williams right guard for -4 yards (tackle by Dwight Smith),5.600,4.020
4,11:06,2,11,NOR 11,7,3,Cadillac Williams right tackle for 2 yards (tackle by Will Smith),4.020,3.360
4,10:26,3,9,NOR 9,7,3,Chris Simms pass complete to Alex Smith for -1 yards (tackle by Dwight Smith and Charles Grant),3.360,2.760
4,9:41,4,10,NOR 10,10,3,Todd France 28 yard field goal good,2.760,3.000
4,,,,TAM 30,10,3,"Todd France kicks off 64 yards, returned by Aaron Stecker for 25 yards (tackle by Donte Nicholson)",0.000,1.000
4,9:30,1,10,NOR 31,10,3,Aaron Brooks pass complete to Antowain Smith for 1 yard (tackle by Simeon Rice),1.000,0.600
4,8:52,2,9,NOR 32,10,3,"Aaron Brooks pass incomplete intended for Donte' Stallworth. Penalty on Ronde Barber: Defensive Holding, 5 yards (no play)",0.600,1.400
4,8:49,1,10,NOR 37,10,3,Antowain Smith right guard for 2 yards (tackle by Jermaine Phillips and Shelton Quarles),1.400,1.130
4,8:08,2,8,NOR 39,10,3,Aaron Brooks pass incomplete,1.130,0.430
4,8:00,3,8,NOR 39,10,3,Aaron Brooks pass incomplete intended for Joe Horn,0.430,-0.780
4,7:54,4,8,NOR 39,10,3,Mitch Berger punts 52 yards (tackle by Sedrick Hodge),-0.780,-0.280
4,7:43,1,10,TAM 20,10,3,Cadillac Williams right guard for 2 yards (tackle by Will Smith),0.280,0.000
4,7:03,2,8,TAM 22,10,3,Chris Simms pass complete to Joey Galloway for 7 yards (tackle by Fred Thomas),0.000,0.230
4,6:20,3,1,TAM 29,10,3,Cadillac Williams left tackle for 8 yards (tackle by Fred Thomas),0.230,1.400
4,5:34,1,10,TAM 37,10,3,Cadillac Williams left guard for 22 yards (tackle by Fred Thomas),1.400,2.850
4,5:00,1,10,NOR 41,10,3,Michael Pittman left tackle for 1 yard (tackle by Ronald McKinnon),2.850,2.440
4,4:18,2,9,NOR 40,10,3,Cadillac Williams left tackle for 1 yard (tackle by Will Smith),2.440,1.880
4,4:11,,,,10,3,Timeout #1 by New Orleans Saints,0.000,1.880
4,4:11,3,8,NOR 39,10,3,Chris Simms pass incomplete intended for Joey Galloway,1.880,0.660
4,4:04,4,8,NOR 39,10,3,"Josh Bidwell punts 39 yards, touchback",0.660,-0.280
4,3:56,1,10,NOR 20,10,3,Aaron Brooks pass complete to Donte' Stallworth for 6 yards,0.280,0.540
4,3:46,2,4,NOR 26,10,3,Aaron Brooks pass complete to Joe Horn for 15 yards,0.540,1.660
4,3:41,1,10,NOR 41,10,3,Aaron Stecker right guard for 1 yard (tackle by Ronde Barber),1.660,1.260
4,3:17,2,9,NOR 42,10,3,Aaron Brooks pass complete to Devery Henderson for 3 yards (tackle by Ronde Barber),1.260,0.960
4,2:49,3,6,NOR 45,10,3,Aaron Brooks pass complete to Zachary Hilton for 7 yards (tackle by Derrick Brooks),0.960,2.390
4,2:33,,,,10,3,Timeout #2 by New Orleans Saints,0.000,2.390
4,2:33,1,10,TAM 48,10,3,Aaron Brooks pass complete to Zachary Hilton for 18 yards (tackle by Shelton Quarles),2.390,3.580
4,2:06,1,10,TAM 30,10,3,Aaron Stecker up the middle for 2 yards (tackle by Ellis Wyms),3.580,3.300
4,2:00,2,8,TAM 28,10,3,Aaron Brooks pass incomplete intended for Zachary Hilton (defended by Derrick Brooks),3.300,2.610
4,1:52,3,8,TAM 28,10,3,Aaron Brooks pass complete to Aaron Stecker for 8 yards (tackle by Derrick Brooks and Ronde Barber),2.610,4.240
4,1:33,1,10,TAM 20,10,3,"Aaron Brooks up the middle for 10 yards (tackle by Jermaine Phillips). Penalty on Zachary Hilton: Illegal Motion, 5 yards (no play)",4.240,3.910
4,1:30,1,15,TAM 25,10,3,Aaron Brooks pass incomplete intended for Joe Horn is intercepted by Ronde Barber at TAM-0 and returned for 26 yards,3.910,-0.670
4,1:20,1,10,TAM 26,10,3,Chris Simms kneels for -1 yards,0.670,-0.010
4,1:16,,,,10,3,Timeout #3 by New Orleans Saints,0.000,-0.010
4,1:16,2,11,TAM 25,10,3,Chris Simms kneels for no gain,-0.010,-0.690
4,0:37,3,11,TAM 25,10,3,Chris Simms kneels for -1 yards,-0.690,-1.770
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
