Quarter,Time,Down,ToGo,Location,NWE,NYJ,Detail,EPB,EPA
2,11:49,1,10,NWE 42,9,0,"Mac Jones pass complete deep right to Pharaoh Brown for 58 yards, touchdown",1.730,7.000
2,11:38,,,NYJ 15,10,0,Chad Ryland kicks extra point good,0.000,0.000
2,11:38,,,NWE 35,10,0,"Chad Ryland kicks off 64 yards, returned by Xavier Gipson for 30 yards (tackle by Adrian Phillips and Mack Wilson)",0.000,1.000
2,11:32,1,10,NYJ 31,10,0,Breece Hall left end for -2 yards (tackle by Ja'Whaun Bentley),1.000,0.190
2,10:57,2,12,NYJ 29,10,0,Zach Wilson pass complete short left to Breece Hall for 9 yards (tackle by Adrian Phillips),0.190,0.700
2,10:11,3,3,NYJ 38,10,0,Zach Wilson pass incomplete deep left,0.700,-0.850
2,10:03,4,3,NYJ 38,10,0,"Thomas Morstead punts 54 yards, fair catch by Jabrill Peppers at NE-8",-0.850,0.380
2,9:56,1,10,NWE 8,10,0,Rhamondre Stevenson right guard for 4 yards (tackle by C.J. Mosley),-0.380,-0.490
2,9:30,2,6,NWE 12,10,0,Mac Jones pass complete short left to DeVante Parker for 3 yards (tackle by D.J. Reed),-0.490,-0.600
2,8:52,3,3,NWE 15,10,0,Mac Jones pass complete short right to JuJu Smith-Schuster for 5 yards (tackle by C.J. Mosley),-0.600,0.280
2,8:15,1,10,NWE 20,10,0,Rhamondre Stevenson up the middle for 5 yards (tackle by Jermaine Johnson),0.280,0.410
2,7:49,2,5,NWE 25,10,0,Mac Jones pass incomplete short right,0.410,-0.300
2,7:42,3,5,NWE 25,10,0,Mac Jones pass incomplete deep right intended for Kendrick Bourne,-0.300,-1.700
2,7:38,4,5,NWE 25,10,0,"Bryce Baringer punts 42 yards, returned by Xavier Gipson for no gain (tackle by Brenden Schooler)",-1.700,-1.140
2,7:29,1,10,NYJ 33,10,0,Breece Hall right tackle for 7 yards (tackle by Kyle Dugger and Jabrill Peppers),1.140,1.540
2,6:52,2,3,NYJ 40,10,0,Breece Hall left guard for 3 yards (tackle by Mack Wilson and Davon Godchaux),1.540,1.800
2,6:04,1,10,NYJ 43,10,0,Dalvin Cook left guard for 3 yards (tackle by Ja'Whaun Bentley),1.800,1.660
2,5:25,2,7,NYJ 46,10,0,Dalvin Cook up the middle for 5 yards (tackle by Jabrill Peppers and Anfernee Jennings),1.660,1.620
2,4:44,3,2,NWE 49,10,0,Breece Hall left end for 1 yard (tackle by Jahlani Tavai and Deatrich Wise),1.620,0.070
2,4:11,4,1,NWE 48,10,0,Breece Hall up the middle for 6 yards (tackle by Jabrill Peppers),0.070,2.790
2,3:30,1,10,NWE 42,10,0,Dalvin Cook right tackle for 2 yards (tackle by Jahlani Tavai and Kyle Dugger),2.790,2.510
2,2:47,2,8,NWE 40,10,0,Dalvin Cook right tackle for 2 yards (tackle by Deatrich Wise),2.510,2.080
2,2:00,3,6,NWE 38,10,0,Zach Wilson pass complete short right to Garrett Wilson for 4 yards (tackle by Christian Gonzalez),2.080,1.100
2,1:25,,,,,,Timeout #1 by New York Jets,,
2,1:25,,,,,,Timeout #1 by New England Patriots,,
2,1:25,4,2,NWE 34,10,3,Greg Zuerlein 52 yard field goal good,1.100,3.000
2,1:21,,,NYJ 35,10,3,"Thomas Morstead kicks off 65 yards, touchback.",0.000,0.610
2,1:21,1,10,NWE 25,10,3,Ezekiel Elliott right tackle for 14 yards (tackle by Michael Carter),0.610,1.530
2,1:03,1,10,NWE 39,10,3,Mac Jones pass incomplete short right intended for Hunter Henry (defended by Jordan Whitehead),1.530,0.990
2,1:00,2,10,NWE 39,10,3,Ezekiel Elliott up the middle for 2 yards (tackle by Bryce Huff),0.990,0.560
2,0:29,3,8,NWE 41,10,3,Mac Jones pass complete short right to Hunter Henry for 9 yards (tackle by Jordan Whitehead),0.560,2.260
2,0:21,1,10,NYJ 50,10,3,Mac Jones scrambles up the middle for 8 yards (tackle by C.J. Mosley),2.260,2.790
2,0:14,,,,,,Timeout #2 by New England Patriots,,
2,0:14,2,2,NYJ 42,10,3,Mac Jones pass incomplete deep left intended for Demario Douglas (defended by Michael Carter),2.790,2.080
2,0:08,,,,,,Timeout #2 by New York Jets,,
2,0:08,3,2,NYJ 42,10,3,Mac Jones up the middle for 3 yards (tackle by C.J. Mosley),2.080,2.980
2,0:05,,,,,,Timeout #3 by New England Patriots,,
2,0:05,,,,,,Timeout #3 by New York Jets,,
2,0:05,1,10,NYJ 39,10,3,Chad Ryland 57 yard field goal no good,2.980,1.990
Quarter,Time,Down,ToGo,Location,NWE,NYJ,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,NYJ 35,10,3,"Thomas Morstead kicks off 65 yards, touchback.",0.000,0.610
3,15:00,1,10,NWE 25,10,3,Ezekiel Elliott up the middle for 6 yards (tackle by John Franklin-Myers and Quinton Jefferson),0.610,0.870
3,14:25,2,4,NWE 31,10,3,Rhamondre Stevenson up the middle for 3 yards (tackle by Adrian Amos),0.870,0.560
3,14:06,3,1,NWE 34,10,3,Mac Jones up the middle for 2 yards (tackle by Quinnen Williams),0.560,1.330
3,13:27,1,10,NWE 36,10,3,Mac Jones pass complete short middle to Pharaoh Brown for 13 yards (tackle by Sauce Gardner and C.J. Mosley),1.330,2.190
3,12:55,1,10,NWE 49,10,3,Rhamondre Stevenson right tackle for 6 yards (tackle by C.J. Mosley),2.190,2.460
3,12:18,2,4,NYJ 45,10,3,Rhamondre Stevenson right end for 8 yards (tackle by Jordan Whitehead),2.460,3.120
3,11:41,1,10,NYJ 37,10,3,Rhamondre Stevenson up the middle for 1 yard (tackle by Adrian Amos),3.120,2.710
3,11:14,2,9,NYJ 36,10,3,Mac Jones pass complete short right to Rhamondre Stevenson for 3 yards (tackle by Quincy Williams),2.710,2.410
3,10:36,3,6,NYJ 33,10,3,Mac Jones pass incomplete deep left intended for Demario Douglas,2.410,1.160
3,10:31,4,6,NYJ 33,13,3,Chad Ryland 51 yard field goal good,1.160,3.000
3,10:26,,,NWE 35,13,3,"Chad Ryland kicks off 63 yards, returned by Xavier Gipson for 25 yards (tackle by Ameer Speed)",0.000,0.740
3,10:20,1,10,NYJ 27,13,3,Breece Hall right guard for 2 yards (tackle by Ja'Whaun Bentley and Jahlani Tavai),0.740,0.470
3,9:45,2,8,NYJ 29,13,3,Zach Wilson pass complete short left to C.J. Uzomah for 9 yards (tackle by Myles Bryant),0.470,1.470
3,9:06,1,10,NYJ 38,13,3,Breece Hall up the middle for 4 yards (tackle by Sam Roberts),1.470,1.460
3,8:23,2,6,NYJ 42,13,3,Zach Wilson pass complete short right to Dalvin Cook for 3 yards (tackle by Jabrill Peppers),1.460,1.160
3,7:44,3,3,NYJ 45,13,3,Zach Wilson pass incomplete short right,1.160,-0.390
3,7:35,4,3,NYJ 45,13,3,"Thomas Morstead punts 55 yards, touchback.",-0.390,-0.280
3,7:26,1,10,NWE 20,13,3,"Mac Jones pass complete to Mike Gesicki for no gain. Penalty on JuJu Smith-Schuster: Illegal Blindside Block, 10 yards (accepted) (no play)",0.280,-0.760
3,7:04,1,20,NWE 10,13,3,Ezekiel Elliott up the middle for no gain (tackle by C.J. Mosley),-0.760,-1.510
3,6:26,2,20,NWE 10,13,3,Mac Jones pass complete short right to Ezekiel Elliott for 7 yards (tackle by Quincy Williams),-1.510,-1.510
3,5:48,3,13,NWE 17,13,3,"Penalty on Trent Brown: False Start, 5 yards (accepted) (no play)",-1.510,-2.360
3,5:36,3,18,NWE 12,13,3,"Penalty on Michael Onwenu: False Start, 5 yards (accepted) (no play)",-2.360,-2.940
3,5:22,3,23,NWE 7,13,3,Ezekiel Elliott left tackle for 5 yards (tackle by Michael Carter and Jermaine Johnson),-2.940,-2.490
3,4:49,4,18,NWE 12,13,3,"Bryce Baringer punts 48 yards, returned by Xavier Gipson for 9 yards (tackle by Ty Montgomery)",-2.490,-2.190
3,4:34,1,10,NYJ 49,13,3,Breece Hall left end for -3 yards (tackle by Kyle Dugger),2.190,1.240
3,3:55,2,13,NYJ 46,13,3,Zach Wilson pass incomplete short left intended for Allen Lazard (defended by Christian Gonzalez),1.240,0.560
3,3:49,3,13,NYJ 46,13,3,Zach Wilson pass complete short right to Tyler Conklin for 6 yards (tackle by Kyle Dugger),0.560,0.070
3,3:06,4,7,NWE 48,13,3,"Thomas Morstead punts 48 yards, touchback.",0.070,-0.280
3,2:57,1,10,NWE 20,13,3,Rhamondre Stevenson right tackle for no gain (tackle by Jordan Whitehead),0.280,-0.270
3,2:31,2,10,NWE 20,13,3,"Penalty on NWE: Offensive Too Many Men on Field, 5 yards (accepted) (no play)",-0.270,-1.070
3,2:16,2,15,NWE 15,13,3,Mac Jones pass incomplete short right intended for Hunter Henry,-1.070,-1.860
3,2:12,3,15,NWE 15,13,3,Mac Jones pass complete deep left to DeVante Parker for 16 yards,-1.860,1.000
3,1:39,1,10,NWE 31,13,3,Rhamondre Stevenson up the middle for no gain (tackle by Quincy Williams and Carl Lawson),1.000,0.460
3,1:06,2,10,NWE 31,13,3,Rhamondre Stevenson left end for 1 yard (tackle by Michael Carter),0.460,-0.100
3,0:22,3,9,NWE 32,13,3,Mac Jones pass incomplete short left intended for Hunter Henry (defended by Adrian Amos),-0.100,-1.240
3,0:16,4,9,NWE 32,13,3,"Bryce Baringer punts 49 yards, returned by Xavier Gipson for 12 yards (tackle by Chris Board)",-1.240,-1.000
3,0:07,1,10,NYJ 31,13,3,Zach Wilson pass complete short left to Dalvin Cook for no gain (tackle by Jabrill Peppers),1.000,0.460
Quarter,Time,Down,ToGo,Location,NWE,NYJ,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,10,NYJ 31,13,3,Zach Wilson pass incomplete short right intended for Randall Cobb,0.460,-0.230
4,14:58,3,10,NYJ 31,13,3,Zach Wilson scrambles right end for 1 yard (tackle by Josh Uche),-0.230,-1.240
4,14:23,4,9,NYJ 32,13,3,"Thomas Morstead punts 53 yards, returned by Demario Douglas for 8 yards (tackle by C.J. Uzomah)",-1.240,-0.480
4,14:13,1,10,NWE 23,13,3,Ezekiel Elliott left end for 13 yards (tackle by D.J. Reed),0.480,1.330
4,13:38,1,10,NWE 36,13,3,Ezekiel Elliott up the middle for 4 yards (tackle by Jordan Whitehead),1.330,1.330
4,12:59,2,6,NWE 40,13,3,Ezekiel Elliott up the middle for 6 yards (tackle by D.J. Reed),1.330,1.990
4,12:22,1,10,NWE 46,13,3,Ezekiel Elliott right guard for 3 yards (tackle by Al Woods),1.990,1.860
4,11:42,2,7,NWE 49,13,3,Ezekiel Elliott up the middle for 6 yards (tackle by Sauce Gardner and Jordan Whitehead),1.860,1.950
4,11:20,3,1,NYJ 45,13,3,Mac Jones up the middle for no gain (tackle by Jordan Whitehead),1.950,0.270
4,10:52,,,,,,Timeout #1 by New England Patriots,,
4,10:52,4,1,NYJ 45,13,3,"Bryce Baringer punts 32 yards, fair catch by Xavier Gipson at NYJ-13",0.270,0.320
4,10:46,1,10,NYJ 13,13,3,Zach Wilson pass complete short right to Garrett Wilson for 5 yards (tackle by Jahlani Tavai),-0.320,-0.140
4,10:09,2,5,NYJ 18,13,3,Zach Wilson pass incomplete deep left intended for Allen Lazard (defended by Myles Bryant),-0.140,-0.830
4,10:04,3,5,NYJ 18,13,3,Zach Wilson pass complete deep left to Tyler Conklin for 18 yards (tackle by Jabrill Peppers),-0.830,1.330
4,9:25,1,10,NYJ 36,13,3,Zach Wilson pass complete short middle to Dalvin Cook for 8 yards (tackle by Ja'Whaun Bentley and Jahlani Tavai),1.330,1.870
4,8:44,2,2,NYJ 44,13,3,Dalvin Cook left tackle for 3 yards (tackle by Ja'Whaun Bentley and Myles Bryant),1.870,2.060
4,8:25,1,10,NYJ 47,13,3,Zach Wilson pass complete short right to Garrett Wilson for 9 yards (tackle by Myles Bryant),2.060,2.730
4,7:57,2,1,NWE 44,13,3,Dalvin Cook up the middle for 1 yard (tackle by Christian Barmore and Matt Judon),2.730,2.720
4,7:19,1,10,NWE 43,13,3,Zach Wilson pass complete deep right to Allen Lazard for 21 yards (tackle by Kyle Dugger),2.720,4.110
4,6:45,1,10,NWE 22,13,3,Zach Wilson pass complete short right to Allen Lazard for 6 yards (tackle by Christian Gonzalez),4.110,4.460
4,6:15,2,4,NWE 16,13,3,Zach Wilson pass complete short left to Randall Cobb for 12 yards (tackle by Myles Bryant),4.460,6.280
4,5:46,1,4,NWE 4,13,3,"Penalty on Alijah Vera-Tucker: False Start, 5 yards (accepted) (no play)",6.280,5.140
4,5:46,1,9,NWE 9,13,3,Zach Wilson pass incomplete short left intended for Garrett Wilson (defended by Christian Barmore),5.140,4.380
4,5:39,2,9,NWE 9,13,3,Zach Wilson pass incomplete short left intended for Garrett Wilson,4.380,3.360
4,5:36,3,9,NWE 9,13,3,"Zach Wilson pass incomplete intended for Randall Cobb. Penalty on Myles Bryant: Defensive Pass Interference, 8 yards (accepted) (no play)",3.360,6.970
4,5:29,1,1,NWE 1,13,9,"Nick Bawden up the middle for 1 yard, touchdown",6.970,7.000
4,5:24,,,NWE 15,13,10,Greg Zuerlein kicks extra point good,0.000,0.000
4,5:24,,,NYJ 35,13,10,"Thomas Morstead kicks off 59 yards,",0.000,0.610
4,5:24,1,10,NWE 25,13,10,Ezekiel Elliott up the middle for 3 yards (tackle by John Franklin-Myers),0.610,0.470
4,4:58,2,7,NWE 28,13,10,Mac Jones pass complete short right to Kendrick Bourne for 18 yards (tackle by Adrian Amos),0.470,1.990
4,4:15,1,10,NWE 46,13,10,Rhamondre Stevenson right tackle for 2 yards (tackle by Jordan Whitehead),1.990,1.720
4,3:40,2,8,NWE 48,13,10,Mac Jones pass complete short middle to Kendrick Bourne for 2 yards (tackle by Quincy Williams),1.720,1.290
4,2:56,3,6,NYJ 50,13,10,Mac Jones pass incomplete deep left intended for JuJu Smith-Schuster,1.290,-0.060
4,2:51,4,6,NYJ 50,13,10,"Bryce Baringer punts 40 yards, fair catch by Xavier Gipson at NYJ-10",-0.060,0.380
4,2:44,1,10,NYJ 10,13,10,Zach Wilson pass incomplete short left,-0.380,-0.780
4,2:38,2,10,NYJ 10,13,10,Zach Wilson pass incomplete short right intended for Breece Hall,-0.780,-1.420
4,2:35,3,10,NYJ 10,13,10,"Zach Wilson scrambles for no gain. Penalty on Joe Tippmann: Offensive Holding, 5 yards (accepted) (no play)",-1.420,-2.010
4,2:27,3,15,NYJ 5,15,10,"Zach Wilson sacked by Matt Judon for -5 yards, safety.",-2.010,-2.000
4,2:19,,,NYJ 20,15,10,"Thomas Morstead kicks off 75 yards, returned by Myles Bryant for 11 yards (tackle by Xavier Gipson)",0.000,-0.140
4,2:15,1,10,NWE 16,15,10,Ezekiel Elliott left tackle for 2 yards (tackle by D.J. Reed and C.J. Mosley),-0.140,-0.350
4,2:09,,,,,,Timeout #1 by New York Jets,,
4,2:09,2,8,NWE 18,15,10,Demario Douglas left end for 5 yards (tackle by Jamien Sherwood),-0.350,-0.450
4,2:00,3,3,NWE 23,15,10,Mac Jones pass incomplete short right intended for JuJu Smith-Schuster,-0.450,-1.830
4,1:56,4,3,NWE 23,15,10,"Bryce Baringer punts 50 yards, returned by Xavier Gipson for 18 yards (tackle by Ty Montgomery)",-1.830,-1.930
4,1:43,1,10,NYJ 45,15,10,Zach Wilson pass incomplete short left,1.930,1.380
4,1:35,2,10,NYJ 45,15,10,Zach Wilson pass incomplete short left intended for Tyler Conklin,1.380,0.700
4,1:31,3,10,NYJ 45,15,10,Zach Wilson pass incomplete short left intended for Garrett Wilson,0.700,-0.390
4,1:26,4,10,NYJ 45,15,10,Zach Wilson pass complete short right to Tyler Conklin for 2 yards (tackle by Kyle Dugger),-0.390,-2.520
4,1:19,1,10,NYJ 46,15,10,Rhamondre Stevenson left end for 4 yards (tackle by Adrian Amos),2.520,2.520
4,1:13,,,,,,Timeout #2 by New York Jets,,
4,1:13,2,6,NYJ 42,15,10,Rhamondre Stevenson up the middle for 2 yards (tackle by Adrian Amos),2.520,2.080
4,1:08,,,,,,Timeout #3 by New York Jets,,
4,1:08,3,4,NYJ 40,15,10,Rhamondre Stevenson up the middle for 1 yard (tackle by Micheal Clemons),2.080,0.660
4,0:22,,,,,,Timeout #2 by New England Patriots,,
4,0:22,4,3,NYJ 39,15,10,Bryce Baringer punts 22 yards out of bounds,0.660,0.060
4,0:16,1,10,NYJ 17,15,10,Zach Wilson pass complete deep left to Garrett Wilson for 29 yards (tackle by Adrian Phillips),-0.060,1.990
4,0:02,1,10,NYJ 46,15,10,Zach Wilson spiked the ball,1.990,1.380
4,0:01,,,,,,Timeout #3 by New England Patriots,,
4,0:01,2,10,NYJ 45,15,10,Zach Wilson pass incomplete deep middle (defended by Kyle Dugger),1.380,0.700
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
