0,1
Game Info,Game Info
Won Toss,Patriots (deferred)
Roof,outdoors
Surface,fieldturf
Duration,3:08
Attendance,80876
Weather,"64 degrees, relative humidity 90%, wind 14 mph"
Vegas Line,New England Patriots -2.5
Over/Under,35.5 (under)
