0,1
Game Info,Game Info
Won Toss,Vikings
Roof,retractable roof (closed)
Surface,matrixturf
Duration,3:06
Attendance,85360
Vegas Line,Dallas Cowboys -8.5
Over/Under,51.0 (under)
