Unnamed: 0_level_0,Unnamed: 1_level_0,Off.,Off.,Def.,Def.,ST,ST
Player,Pos,Num,Pct,Num,Pct,Num,Pct
Bernhard Raimann,T,52,100%,0,0%,1,6%
Quenton Nelson,G,52,100%,0,0%,1,6%
Will Fries,G,52,100%,0,0%,1,6%
Michael Pittman Jr.,WR,52,100%,0,0%,0,0%
Braden Smith,T,52,100%,0,0%,0,0%
Ryan Kelly,C,52,100%,0,0%,0,0%
Nick Foles,QB,52,100%,0,0%,0,0%
Parris Campbell,WR,46,88%,0,0%,0,0%
Alec Pierce,WR,38,73%,0,0%,0,0%
Zack Moss,RB,36,69%,0,0%,0,0%
Jelani Woods,TE,33,63%,0,0%,0,0%
Mo Alie-Cox,TE,23,44%,0,0%,1,6%
Ashton Dulin,WR,9,17%,0,0%,5,28%
Deon Jackson,RB,8,15%,0,0%,6,33%
Jordan Wilkins,RB,8,15%,0,0%,2,11%
Nikola Kalinic,TE,3,6%,0,0%,4,22%
Danny Pinter,G,3,6%,0,0%,1,6%
Mike Strachan,WR,1,2%,0,0%,0,0%
Julian Blackmon,FS,0,0%,68,100%,10,56%
Zaire Franklin,LB,0,0%,68,100%,8,44%
Stephon Gilmore,CB,0,0%,68,100%,0,0%
Rodney McLeod,FS,0,0%,65,96%,8,44%
Rodney Thomas II,FS,0,0%,61,90%,8,44%
Bobby Okereke,LB,0,0%,50,74%,7,39%
Grover Stewart,DT,0,0%,49,72%,6,33%
Yannick Ngakoue,DE,0,0%,48,71%,0,0%
DeForest Buckner,DT,0,0%,48,71%,0,0%
Kwity Paye,DE,0,0%,46,68%,1,6%
Dayo Odeyingbo,DE,0,0%,36,53%,5,28%
Brandon Facyson,CB,0,0%,31,46%,3,17%
Dallis Flowers,CB,0,0%,27,40%,8,44%
E.J. Speed,LB,0,0%,25,37%,17,94%
Byron Cowart,DT,0,0%,15,22%,5,28%
Eric Johnson,DT,0,0%,14,21%,0,0%
Khalid Kareem,DE,0,0%,12,18%,4,22%
Isaiah Rodgers,CB,0,0%,10,15%,4,22%
Ben Banogu,DE,0,0%,4,6%,9,50%
Nick Cross,SS,0,0%,3,4%,12,67%
Tony Brown,CB,0,0%,0,0%,15,83%
Grant Stuard,LB,0,0%,0,0%,12,67%
JoJo Domann,LB,0,0%,0,0%,12,67%
Segun Olubi,LB,0,0%,0,0%,9,50%
Luke Rhodes,LS,0,0%,0,0%,4,22%
Matt Haack,P,0,0%,0,0%,4,22%
Chase McLaughlin,K,0,0%,0,0%,3,17%
Matt Pryor,T,0,0%,0,0%,1,6%
Dennis Kelly,T,0,0%,0,0%,1,6%
