#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,11:18,GNB 22,3,0:48,-4,Fumble
2,1,9:16,GNB 36,3,1:30,8,Punt
3,1,5:46,CHI 49,7,3:15,46,Field Goal
4,1,0:26,GNB 27,9,4:02,45,Downs
5,2,5:20,GNB 35,11,4:17,52,Field Goal
6,2,0:21,CHI 50,3,0:21,16,Interception
7,3,15:00,GNB 38,7,3:17,62,Touchdown
8,3,7:26,GNB 2,14,6:21,90,Field Goal
9,3,0:47,GNB 45,3,1:05,6,Punt
10,4,11:48,CHI 35,7,3:39,35,Touchdown
11,4,6:29,GNB 14,3,1:42,2,Punt
12,4,3:21,GNB 42,7,2:11,58,Touchdown
13,4,0:10,CHI 43,1,0:10,-1,End of Game
