Quarter,Time,Down,ToGo,Location,KAN,OAK,Detail,EPB,EPA
2,13:13,,,OAK 1,0,7,--,0.000,0.000
2,13:13,,,OAK 30,0,7,"Sebastian Janikowski kicks off 77 yards, touchback",0.000,0.280
2,13:11,1,10,KAN 20,0,7,Trent Green right end for 6 yards (tackle by Napoleon Harris),0.280,0.540
2,12:23,2,4,KAN 26,0,7,Trent Green pass complete to Derrick Blaylock for 21 yards (tackle by Rod Woodson and Bill Romanowski),0.540,2.060
2,11:38,1,10,KAN 47,0,7,Trent Green pass incomplete intended for Tony Gonzalez,2.060,1.520
2,11:32,2,10,KAN 47,0,7,Mike Cloud right tackle for no gain (tackle by Roderick Coleman and Eric Barton),1.520,0.830
2,10:50,3,10,KAN 47,0,7,Trent Green pass incomplete intended for Tony Gonzalez (defended by Rod Woodson),0.830,-0.260
2,10:45,4,10,KAN 47,0,7,Dan Stryzinski punts 28 yards,-0.260,-0.610
2,10:35,1,10,OAK 25,0,7,Rich Gannon pass incomplete intended for Tim Brown,0.610,0.060
2,10:32,2,10,OAK 25,0,7,Rich Gannon pass incomplete intended for Jerry Rice,0.060,-0.620
2,10:27,3,10,OAK 25,0,7,Rich Gannon pass incomplete intended for Jerry Rice,-0.620,-1.700
2,10:16,4,10,OAK 25,0,7,"Shane Lechler punts 49 yards, returned by Dante Hall for 17 yards (tackle by Marcus Williams)",-1.700,-1.800
2,10:04,1,10,KAN 43,0,7,Trent Green pass complete to Dante Hall for 4 yards (tackle by Eric Barton),1.800,1.790
2,9:28,2,6,KAN 47,0,7,Mike Cloud middle for 4 yards (tackle by Chris Cooper),1.790,1.620
2,8:49,3,2,OAK 49,0,7,Trent Green pass complete to Marc Boerigter for 3 yards (tackle by Terrance Shaw),1.620,2.520
2,8:23,1,10,OAK 46,0,7,Trent Green pass incomplete intended for Marc Boerigter is intercepted by Rod Woodson at OAK-19 and returned for 1 yard,2.520,2.520
2,8:23,1,10,OAK 46,0,7,--,2.520,-0.280
2,8:16,1,10,OAK 20,0,7,Charlie Garner right end for 2 yards (tackle by Eric Warfield),0.280,0.000
2,7:53,2,8,OAK 22,0,7,Charlie Garner left guard for 12 yards (tackle by Shaunard Harts and Jason Belser),0.000,1.200
2,7:17,1,10,OAK 34,0,7,Tyrone Wheatley right end for 9 yards (tackle by Eric Warfield),1.200,1.870
2,7:04,2,1,OAK 43,0,7,Tyrone Wheatley left tackle for 3 yards (tackle by Eric Hicks and Mike Maslowski),1.870,1.990
2,6:30,1,10,OAK 46,0,7,Charlie Garner left tackle for 11 yards (tackle by Eric Hicks),1.990,2.720
2,5:51,1,10,KAN 43,0,7,Charlie Garner middle for 4 yards (tackle by Ray Crockett),2.720,2.720
2,5:13,2,6,KAN 39,0,7,Tyrone Wheatley right tackle for 7 yards (tackle by Duane Clemons and Eric Warfield),2.720,3.450
2,4:32,1,10,KAN 32,0,7,Tyrone Wheatley left guard for 2 yards (tackle by Eric Hicks and Marvcus Patton),3.450,3.170
2,3:54,2,8,KAN 30,0,7,"Rich Gannon for no gain. Barret Robbins fumbles, recovered by Charlie Garner at KAN-33 and returned for 4 yards",3.170,2.610
2,3:07,2,8,KAN 30,,,Timeout #3 by Oakland Raiders,3.170,2.610
2,3:07,3,7,KAN 29,0,7,Charlie Garner right end for 2 yards (tackle by Eric Hicks),2.610,1.720
2,2:21,4,5,KAN 27,0,7,Rich Gannon pass complete to Tim Brown for 11 yards (tackle by Eric Warfield),1.720,4.510
2,2:00,1,10,KAN 16,0,7,Charlie Garner middle for 1 yard (tackle by Ray Crockett),4.510,4.050
2,1:50,1,10,KAN 16,,,Timeout #1 by Kansas City Chiefs,4.510,4.050
2,1:50,2,9,KAN 15,0,7,Rich Gannon pass incomplete intended for Jerry Rice,4.050,3.220
2,1:44,3,9,KAN 15,0,13,"Rich Gannon pass complete to Doug Jolley for 15 yards, touchdown",3.220,7.000
2,1:44,,,KAN 15,0,14,Sebastian Janikowski kicks extra point good,0.000,0.000
2,1:44,,,OAK 30,0,14,"Sebastian Janikowski kicks off 79 yards, touchback",0.000,0.280
2,1:34,1,10,KAN 20,0,14,Trent Green pass incomplete intended for Eddie Kennison,0.280,-0.270
2,1:30,2,10,KAN 20,0,14,Trent Green pass incomplete intended for Johnnie Morton,-0.270,-0.960
,,,,,,,"Replay Assistant challenged the ruling, and the original play was overturned.",,
2,1:24,3,10,KAN 20,0,14,Trent Green pass complete to Tony Gonzalez for 6 yards (tackle by Rod Woodson),-0.960,-1.630
2,0:46,3,10,KAN 20,,,Timeout #2 by Kansas City Chiefs,-0.960,-1.630
2,0:46,4,4,KAN 26,0,14,Dan Stryzinski punts 34 yards,-1.630,-1.600
2,0:35,1,10,OAK 40,0,14,Tyrone Wheatley left guard for -1 yards (tackle by Marvcus Patton),1.600,0.920
Quarter,Time,Down,ToGo,Location,KAN,OAK,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,KAN 30,0,14,"Michael Husted kicks off 62 yards, returned by Marcus Knight for 27 yards (tackle by Gary Stills)",0.000,1.270
3,14:54,1,10,OAK 35,0,14,Charlie Garner right tackle for 3 yards (tackle by Marvcus Patton),1.270,1.130
3,14:21,2,7,OAK 38,0,14,Charlie Garner right end for 10 yards (tackle by Marvcus Patton),1.130,2.130
3,13:51,1,10,OAK 48,0,14,Charlie Garner right tackle for 5 yards (tackle by John Browning and Mike Maslowski),2.130,2.260
3,13:20,2,5,KAN 47,0,14,Charlie Garner right tackle for 6 yards (tackle by Duane Clemons),2.260,2.850
3,12:39,1,10,KAN 41,0,14,Tyrone Wheatley right end for 6 yards (tackle by Eric Warfield),2.850,3.120
3,12:11,2,4,KAN 35,0,14,Tyrone Wheatley middle for 1 yard (tackle by Mike Maslowski),3.120,2.540
3,11:27,3,3,KAN 34,0,14,Charlie Garner right end for 4 yards (tackle by Shaunard Harts),2.540,3.580
3,10:57,1,10,KAN 30,0,14,Charlie Garner middle for 3 yards (tackle by Gary Stills and Eddie Freeman),3.580,3.440
3,10:18,2,7,KAN 27,0,14,Tyrone Wheatley left tackle for no gain (tackle by Marvcus Patton and R-Kal Truluck),3.440,2.740
3,9:30,3,7,KAN 27,0,14,Rich Gannon pass incomplete intended for Jerry Rice (defended by William Bartee),2.740,1.670
3,9:24,3,7,KAN 27,,,Timeout #1 by Oakland Raiders,2.740,1.670
3,9:24,4,7,KAN 27,0,14,Rich Gannon pass complete to Jerry Rice for 15 yards (tackle by Lewis Bush),1.670,4.780
3,8:53,1,10,KAN 12,0,14,"Charlie Garner right tackle for 2 yards (tackle by Duane Clemons). Penalty on Duane Clemons: Face Mask (15 Yards), 5 yards",4.780,6.060
3,8:28,1,5,KAN 5,0,14,Charlie Garner left guard for 2 yards (tackle by Mike Maslowski and Duane Clemons),6.060,5.530
3,7:49,2,3,KAN 3,0,14,Charlie Garner right end for -5 yards (tackle by Eric Hicks),5.530,3.580
3,7:07,3,8,KAN 8,0,14,Rich Gannon pass incomplete intended for Tim Brown,3.580,2.950
3,7:04,4,8,KAN 8,0,17,Sebastian Janikowski 27 yard field goal good,2.950,3.000
3,7:04,,,OAK 30,0,17,"Sebastian Janikowski kicks off 53 yards, returned by Derrick Blaylock for 17 yards (tackle by Brandon Jennings)",0.000,1.200
3,6:54,1,10,KAN 34,0,17,Trent Green pass complete to Tony Gonzalez for 6 yards (tackle by Eric Barton),1.200,1.470
3,6:19,2,4,KAN 40,0,17,Mike Cloud left guard for 5 yards (tackle by Roderick Coleman and John Parrella),1.470,1.930
3,5:44,1,10,KAN 45,0,17,Derrick Blaylock left end for -2 yards (tackle by Eric Barton and Napoleon Harris),1.930,1.110
3,5:05,2,12,KAN 43,0,17,Trent Green pass complete to Eddie Kennison for 13 yards (tackle by Rod Woodson),1.110,2.650
3,4:25,1,10,OAK 44,0,17,Trent Green pass complete to Derrick Blaylock for -5 yards (tackle by Napoleon Harris),2.650,1.440
3,3:44,2,15,OAK 49,0,17,Dante Hall left end for -5 yards (tackle by Clarence Love),1.440,0.100
3,2:53,2,15,OAK 49,,,Timeout #1 by Kansas City Chiefs,1.440,0.100
3,2:53,3,20,KAN 46,0,17,Derrick Blaylock middle for 15 yards (tackle by Anthony Dorsett),0.100,0.660
3,2:21,3,20,KAN 46,,,Timeout #2 by Kansas City Chiefs,0.100,0.660
3,2:21,4,5,OAK 39,0,17,Trent Green pass incomplete intended for Omar Easy,0.660,-1.530
3,2:17,1,10,OAK 39,0,17,Charlie Garner right tackle for 2 yards (tackle by Marvcus Patton),1.530,1.260
3,1:41,2,8,OAK 41,0,17,Charlie Garner right end for 5 yards (tackle by Marvcus Patton),1.260,1.220
3,1:05,3,3,OAK 46,0,17,Charlie Garner right end for 7 yards (tackle by Jason Belser and Eric Warfield),1.220,2.460
3,0:21,1,10,KAN 47,0,17,Tyrone Wheatley middle for 9 yards (tackle by Eric Downing),2.460,3.130
Quarter,Time,Down,ToGo,Location,KAN,OAK,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,1,KAN 38,0,17,Tyrone Wheatley right tackle for no gain (tackle by Eric Hicks and R-Kal Truluck),3.130,2.410
4,14:21,3,1,KAN 38,0,17,Zack Crockett left tackle for 5 yards,2.410,3.380
4,13:40,1,10,KAN 33,0,17,Tyrone Wheatley for 10 yards (tackle by John Browning),3.380,4.040
4,13:10,1,10,KAN 23,0,17,Zack Crockett middle for 3 yards (tackle by Duane Clemons and John Browning),4.040,3.900
4,12:27,2,7,KAN 20,0,17,Charlie Garner right end for no gain (tackle by Derrick Ransom and Ray Crockett),3.900,3.200
4,11:42,3,7,KAN 20,0,17,Charlie Garner right tackle for 2 yards (tackle by John Browning and Marvcus Patton),3.200,2.300
4,10:59,4,5,KAN 18,0,17,"Rich Gannon sacked by Shaunard Harts for -5 yards. Rich Gannon fumbles (forced by Shaunard Harts), recovered by Marvcus Patton at KAN-28 and returned for 5 yards (tackle by Jerry Porter)",2.300,-1.140
4,10:49,1,10,KAN 33,0,17,Mike Cloud right guard for 2 yards (tackle by John Parrella and Chris Cooper),1.140,0.860
4,10:25,2,8,KAN 35,0,17,Trent Green pass incomplete intended for Tony Gonzalez,0.860,0.170
4,10:21,2,8,KAN 35,,,Timeout #2 by Oakland Raiders,0.860,0.170
4,10:21,3,8,KAN 35,0,17,Trent Green pass complete to Johnnie Morton for 13 yards (tackle by Terrance Shaw and Bill Romanowski),0.170,2.130
4,9:54,1,10,KAN 48,0,17,Trent Green pass incomplete intended for Marc Boerigter,2.130,1.580
4,9:49,2,10,KAN 48,0,17,Trent Green pass complete to Marc Boerigter for 15 yards (tackle by Derrick Gibson). Penalty on Eric Barton: Defensive Holding (Declined),1.580,3.120
4,9:27,1,10,OAK 37,0,17,Trent Green pass incomplete intended for Eddie Kennison (defended by Tory James),3.120,2.570
4,9:23,2,10,OAK 37,0,17,Derrick Blaylock middle for 4 yards (tackle by John Parrella),2.570,2.410
4,8:57,3,6,OAK 33,0,17,Trent Green middle for 3 yards (tackle by Eric Barton and Regan Upshaw),2.410,1.480
4,8:23,4,3,OAK 30,0,17,Trent Green pass incomplete intended for Marc Boerigter (defended by Terrance Shaw),1.480,-0.940
4,8:15,1,10,OAK 30,0,17,Zack Crockett left tackle for 33 yards (tackle by Eric Warfield),0.940,3.120
4,7:30,1,10,KAN 37,0,17,Tyrone Wheatley left end for 7 yards (tackle by Mike Maslowski),3.120,3.520
4,6:58,2,3,KAN 30,0,17,"Penalty on Barret Robbins: False Start, 5 yards (no play)",3.520,2.840
4,6:34,2,8,KAN 35,0,17,Zack Crockett middle for 4 yards (tackle by Duane Clemons and Clint Finley),2.840,2.680
4,5:52,3,4,KAN 31,0,17,Zack Crockett right guard for 4 yards (tackle by Jason Belser),2.680,3.780
4,5:27,1,10,KAN 27,0,17,Tyrone Wheatley right tackle for 3 yards (tackle by Eric Hicks),3.780,3.640
4,4:44,2,7,KAN 24,0,17,Tyrone Wheatley left tackle for 3 yards (tackle by William Bartee),3.640,3.340
4,3:58,3,4,KAN 21,0,17,Zack Crockett left tackle for 8 yards (tackle by Jason Belser and Corey Harris),3.340,4.710
4,3:16,1,10,KAN 13,0,17,Zack Crockett left tackle for 5 yards (tackle by Jason Belser),4.710,4.960
4,2:34,2,5,KAN 8,0,17,Zack Crockett middle for no gain (tackle by Eric Downing),4.960,4.100
4,2:22,2,5,KAN 8,,,Timeout #3 by Kansas City Chiefs,4.960,4.100
4,2:22,3,5,KAN 8,0,23,"Zack Crockett middle for 8 yards, touchdown",4.100,7.000
4,2:22,,,KAN 8,0,24,Sebastian Janikowski kicks extra point good,0.000,0.000
4,2:22,,,OAK 30,0,24,"Sebastian Janikowski kicks off 53 yards, returned by Derrick Blaylock for 13 yards (tackle by Travian Smith)",0.000,0.940
4,2:09,1,10,KAN 30,0,24,Trent Green pass complete to Derrick Blaylock for 18 yards (tackle by Eric Barton),0.940,2.130
4,2:00,1,10,KAN 48,0,24,Trent Green pass complete to Derrick Blaylock for 5 yards (tackle by Anthony Dorsett),2.130,2.260
4,1:39,2,5,OAK 47,0,24,Trent Green pass incomplete intended for Derrick Blaylock (defended by Roderick Coleman),2.260,1.550
4,1:34,3,5,OAK 47,0,24,Trent Green pass complete to Tony Gonzalez for 7 yards (tackle by Derrick Gibson),1.550,2.920
4,1:29,1,10,OAK 40,0,24,Trent Green pass incomplete intended for Marc Boerigter (defended by Terrance Shaw),2.920,2.370
4,1:24,2,10,OAK 40,0,24,Trent Green pass complete to Derrick Blaylock for 8 yards (tackle by Travian Smith),2.370,2.740
4,1:00,3,2,OAK 32,0,24,"Trent Green sacked by Travian Smith for -3 yards. Penalty on DeLawrence Grant: Defensive Offside, 5 yards (no play)",2.740,3.780
4,0:54,1,10,OAK 27,0,24,Trent Green pass incomplete intended for Marc Boerigter,3.780,3.230
4,0:49,2,10,OAK 27,0,24,Trent Green pass incomplete intended for Eddie Kennison,3.230,2.540
4,0:40,3,10,OAK 27,0,24,Trent Green sacked by Regan Upshaw for -5 yards,2.540,1.240
4,0:09,4,15,OAK 32,0,24,Trent Green pass complete to Tony Gonzalez for 16 yards (tackle by Napoleon Harris),1.240,2.390
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
