#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,13:57,ARI 37,5,2:46,23,Punt
2,1,5:52,ARI 20,7,3:35,32,Punt
3,2,14:50,ARI 37,5,2:19,21,Punt
4,2,5:59,ARI 26,5,2:53,35,Punt
5,2,1:50,PIT 17,7,1:39,15,Field Goal
6,3,15:00,ARI 9,3,1:31,-6,Punt
7,3,13:16,ARI 19,2,1:01,3,Fumble
8,3,12:09,ARI 23,4,1:46,9,Downs
9,3,8:44,ARI 3,3,2:11,7,Punt
10,3,6:33,ARI 21,7,4:04,79,Touchdown
11,4,14:44,ARI 17,12,4:31,73,Downs
12,4,8:41,ARI 22,3,1:18,-7,Punt
13,4,5:41,ARI 23,8,2:45,31,Downs
14,4,1:42,ARI 18,6,1:25,82,Touchdown
