Quarter,Time,Down,ToGo,Location,CLE,JAX,Detail,EPB,EPA
1,6:52,1,10,CLE 20,0,0,Derek Anderson pass complete short right to Lawrence Vickers for 13 yards (tackle by Daryl Smith),0.280,1.140
1,6:16,1,10,CLE 33,0,0,Jamal Lewis up the middle for 19 yards (tackle by Mike Peterson),1.140,2.390
1,5:34,1,10,JAX 48,0,0,Lawrence Vickers up the middle for 10 yards (tackle by Reggie Nelson),2.390,3.050
1,4:57,1,10,JAX 38,0,0,Derek Anderson pass complete deep middle to Braylon Edwards for 21 yards (tackle by Rashean Mathis),3.050,4.440
1,4:18,1,10,JAX 17,0,0,Jamal Lewis up the middle for 2 yards (tackle by Mike Peterson),4.440,4.150
1,3:35,2,8,JAX 15,0,0,Derek Anderson pass complete short left to Steve Heiden for 10 yards (tackle by Mike Peterson),4.150,6.060
1,2:54,1,5,JAX 5,0,0,Derek Anderson pass incomplete short left intended for Braylon Edwards,6.060,5.150
1,2:49,2,5,JAX 5,0,0,Jamal Lewis up the middle for 2 yards (tackle by Paul Spicer),5.150,4.720
1,2:13,3,3,JAX 3,6,0,"Derek Anderson pass complete short right to Donte Stallworth for 3 yards, touchdown",4.720,7.000
1,,,,JAX 2,7,0,Phil Dawson kicks extra point good,0.000,0.000
1,,,,CLE 30,7,0,"Phil Dawson kicks off 67 yards, returned by Brian Witherspoon for 23 yards (tackle by Josh Cribbs)",0.000,0.670
1,2:03,1,10,JAX 26,7,0,Fred Taylor up the middle for 4 yards (tackle by Kamerion Wimbley),0.670,0.670
1,1:24,2,6,JAX 30,7,0,David Garrard pass complete short middle to Richard Angulo for 5 yards (tackle by D'Qwell Jackson),0.670,0.630
1,0:47,3,1,JAX 35,7,0,David Garrard up the middle for 2 yards (tackle by Shaun Rogers),0.630,1.400
1,0:07,1,10,JAX 37,7,0,David Garrard pass incomplete deep right intended for Marcedes Lewis,1.400,0.860
1,0:01,2,10,JAX 37,7,0,David Garrard pass incomplete short left intended for Matt Jones (defended by Brandon McDonald),0.860,0.170
Quarter,Time,Down,ToGo,Location,CLE,JAX,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,3,10,JAX 37,7,0,David Garrard right end for 24 yards (tackle by Sean Jones),0.170,2.980
2,14:15,1,10,CLE 39,7,0,David Garrard pass incomplete short left intended for Maurice Jones-Drew,2.980,2.440
2,14:11,2,10,CLE 39,7,0,Fred Taylor up the middle for 4 yards (tackle by Louis Leonard),2.440,2.280
2,13:25,3,6,CLE 35,7,0,David Garrard pass complete short left to Matt Jones for 14 yards (tackle by Brandon McDonald),2.280,4.170
2,12:43,1,10,CLE 21,7,0,Fred Taylor up the middle for 4 yards (tackle by Eric Wright),4.170,4.200
2,12:02,2,6,CLE 17,7,0,David Garrard pass complete short right to Matt Jones for 4 yards (tackle by Brandon McDonald),4.200,4.240
2,11:19,3,2,CLE 13,7,0,David Garrard pass complete short left to Dennis Northcutt for 8 yards (tackle by Brandon McDonald),4.240,6.060
2,10:34,1,5,CLE 5,7,6,"David Garrard pass complete short left to Reggie Williams for 5 yards, touchdown",6.060,7.000
2,,,,CLE 2,7,7,Josh Scobee kicks extra point good,0.000,0.000
2,,,,JAX 30,7,7,"Josh Scobee kicks off 70 yards, returned by Josh Cribbs for 38 yards (tackle by Josh Scobee)",0.000,1.470
2,10:18,1,10,CLE 38,7,7,Derek Anderson pass incomplete short right intended for Steve Heiden,1.470,0.920
2,10:14,2,10,CLE 38,7,7,"Jamal Lewis up the middle for 5 yards (tackle by Brian Williams). Penalty on Quentin Groves: Defensive Offside, 5 yards (no play)",0.920,1.600
2,9:52,2,5,CLE 43,7,7,Jamal Lewis up the middle for 3 yards (tackle by Gerald Sensabaugh),1.600,1.290
2,9:13,3,2,CLE 46,7,7,Jason Wright left end for 1 yard (tackle by Brian Williams),1.290,-0.260
2,8:52,4,1,CLE 47,7,7,Derek Anderson pass complete short right to Steve Heiden for 51 yards (tackle by Brian Williams),-0.260,6.740
2,7:32,1,2,JAX 2,7,7,Jamal Lewis up the middle for no gain (tackle by John Henderson),6.740,5.720
2,7:26,2,2,JAX 2,13,7,"Jamal Lewis up the middle for 2 yards, touchdown",5.720,7.000
2,,,,JAX 2,14,7,Phil Dawson kicks extra point good,0.000,0.000
2,,,,CLE 30,14,7,"Phil Dawson kicks off 71 yards, returned by Brian Witherspoon for 18 yards (tackle by Jerome Harrison)",0.000,-0.060
2,7:14,1,10,JAX 17,14,7,David Garrard pass complete short left to Reggie Williams for 5 yards (tackle by Brandon McDonald),-0.060,0.210
2,6:51,2,5,JAX 22,14,7,Maurice Jones-Drew up the middle for 3 yards (tackle by Santonio Thomas),0.210,-0.240
2,6:11,3,2,JAX 25,14,7,Maurice Jones-Drew left end for 5 yards (tackle by D'Qwell Jackson). Penalty on Shaun Rogers: Defensive Offside (Declined),-0.240,0.940
2,5:50,1,10,JAX 30,14,7,David Garrard pass complete deep left to Matt Jones for 24 yards (tackle by Brandon McDonald),0.940,2.520
2,5:19,1,10,CLE 46,14,7,David Garrard right end for 8 yards (tackle by Brodney Pool),2.520,3.060
2,4:34,2,2,CLE 38,14,7,David Garrard pass incomplete short right intended for Matt Jones,3.060,2.350
2,4:26,3,2,CLE 38,14,7,Maurice Jones-Drew up the middle for 1 yard (tackle by Louis Leonard),2.350,0.790
2,4:05,4,1,CLE 37,14,7,Greg Jones up the middle for no gain (tackle by Willie McGinest),0.790,-1.400
2,3:56,1,10,CLE 37,14,7,Derek Anderson pass complete deep left to Braylon Edwards for 43 yards,1.400,4.240
2,3:26,1,10,JAX 20,14,7,Jamal Lewis up the middle for 1 yard (tackle by Mike Peterson),4.240,3.820
2,2:45,2,9,JAX 19,14,7,Derek Anderson pass incomplete short middle intended for Braylon Edwards,3.820,3.100
2,2:41,3,9,JAX 19,14,7,Derek Anderson pass complete short right to Donte Stallworth for 5 yards (tackle by Justin Durant),3.100,2.580
2,2:14,,,,14,7,Timeout #1 by Jacksonville Jaguars,0.000,2.580
2,2:13,4,4,JAX 14,17,7,Phil Dawson 32 yard field goal good,2.580,3.000
2,,,,CLE 30,17,7,"Phil Dawson kicks off 68 yards, returned by Brian Witherspoon for 30 yards (tackle by Josh Cribbs)",0.000,1.070
2,2:03,1,10,JAX 32,17,7,David Garrard pass incomplete short right intended for Maurice Jones-Drew,1.070,0.530
2,1:59,2,10,JAX 32,17,7,Maurice Jones-Drew up the middle for 3 yards (tackle by Kamerion Wimbley),0.530,0.230
2,1:23,3,7,JAX 35,17,7,David Garrard sacked by Shaun Rogers for -7 yards,0.230,-1.500
2,1:11,,,,17,7,Timeout #1 by Cleveland Browns,0.000,-1.500
2,1:11,4,14,JAX 28,17,7,"Adam Podlesh punts 38 yards, fair catch by Josh Cribbs",-1.500,-1.200
2,1:09,1,10,CLE 34,17,7,Derek Anderson pass complete short right to Jason Wright for 17 yards (tackle by Derek Landri),1.200,2.320
2,0:39,1,10,JAX 49,17,7,Derek Anderson pass incomplete short left intended for Josh Cribbs,2.320,1.780
2,0:34,2,10,JAX 49,17,7,Derek Anderson pass incomplete short right intended for Syndric Steptoe (defended by Justin Durant),1.780,1.090
2,0:29,3,10,JAX 49,17,7,Derek Anderson pass incomplete short middle intended for Syndric Steptoe,1.090,0.000
2,0:23,4,10,JAX 49,17,7,Dave Zastudil punts 48 yards,0.000,0.380
2,0:14,1,10,JAX 1,17,7,David Garrard up the middle for 3 yards (tackle by Shaun Rogers),-0.380,-0.560
Quarter,Time,Down,ToGo,Location,CLE,JAX,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,CLE 30,17,7,"Phil Dawson kicks off 65 yards, returned by Brian Witherspoon for 23 yards (tackle by Nick Sorensen)",0.000,0.810
3,14:55,1,10,JAX 28,17,7,David Garrard pass complete deep right to Reggie Williams for 32 yards (tackle by Sean Jones),0.810,2.920
3,14:12,1,10,CLE 40,17,7,Fred Taylor left end for 5 yards (tackle by Shaun Rogers),2.920,3.050
3,13:32,2,5,CLE 35,17,7,Fred Taylor up the middle for 2 yards (tackle by Shaun Rogers),3.050,2.610
3,12:48,3,3,CLE 33,17,7,David Garrard pass complete short middle to Marcedes Lewis for 14 yards (tackle by Brodney Pool). Penalty on Brodney Pool: Defensive Holding (Declined),2.610,4.310
3,12:20,1,10,CLE 19,17,7,David Garrard pass complete short left to Matt Jones for 6 yards (tackle by Brandon McDonald),4.310,4.720
3,11:55,2,4,CLE 13,17,7,Maurice Jones-Drew up the middle for 3 yards (tackle by D'Qwell Jackson),4.720,4.690
3,11:11,3,1,CLE 10,17,7,David Garrard pass incomplete short left intended for Jerry Porter (defended by Eric Wright),4.690,2.910
3,11:06,4,1,CLE 10,17,7,Maurice Jones-Drew left end for 2 yards (tackle by D'Qwell Jackson),2.910,5.370
3,10:27,1,8,CLE 8,17,13,"David Garrard pass complete short left to Matt Jones for 8 yards, touchdown",5.370,7.000
3,,,,CLE 2,17,14,Josh Scobee kicks extra point good,0.000,0.000
3,,,,JAX 30,17,14,"Josh Scobee kicks off 75 yards, touchback",0.000,0.280
3,10:27,1,10,CLE 20,17,14,Derek Anderson pass complete short left to Jamal Lewis for 7 yards (tackle by Mike Peterson),0.280,0.680
3,9:52,2,3,CLE 27,17,14,Jamal Lewis up the middle for 12 yards (tackle by Reggie Nelson),0.680,1.530
3,9:10,1,10,CLE 39,17,14,Jamal Lewis up the middle for 4 yards (tackle by Paul Spicer),1.530,1.530
3,8:33,2,6,CLE 43,17,14,Derek Anderson pass incomplete deep middle intended for Braylon Edwards,1.530,0.830
3,8:26,3,6,CLE 43,17,14,Derek Anderson pass complete short left to Steve Heiden for 12 yards (tackle by Daryl Smith),0.830,2.590
3,7:47,1,10,JAX 45,17,14,Derek Anderson pass complete short middle to Darnell Dinkins for 5 yards (tackle by Daryl Smith),2.590,2.720
3,7:09,2,5,JAX 40,17,14,Jerome Harrison up the middle for -1 yards (tackle by Justin Durant),2.720,1.880
3,6:23,3,6,JAX 41,17,14,Derek Anderson pass complete short right to Jason Wright for 1 yard (tackle by Reggie Nelson),1.880,0.590
3,5:46,4,5,JAX 40,17,14,Dave Zastudil punts 15 yards,0.590,-0.610
3,5:37,1,10,JAX 25,17,14,David Garrard pass complete short right to Greg Jones for 11 yards (tackle by Andra Davis),0.610,1.330
3,5:06,1,10,JAX 36,17,14,David Garrard pass complete short left to Maurice Jones-Drew for 7 yards (tackle by Kamerion Wimbley),1.330,1.740
3,4:34,2,3,JAX 43,17,14,David Garrard sacked by D'Qwell Jackson and Santonio Thomas for -3 yards,1.740,0.630
3,3:56,3,6,JAX 40,17,14,David Garrard pass complete short middle to Marcedes Lewis for 7 yards (tackle by Terry Cousin),0.630,2.060
3,3:19,1,10,JAX 47,17,14,Maurice Jones-Drew up the middle for 3 yards (tackle by Santonio Thomas),2.060,1.920
3,2:36,2,7,,17,14,David Garrard pass complete short middle to Maurice Jones-Drew for 5 yards (tackle by Alex Hall),1.920,1.880
3,1:51,3,2,CLE 45,17,14,David Garrard pass complete short left to Matt Jones for 6 yards (tackle by Brandon McDonald),1.880,2.980
3,1:28,1,10,CLE 39,17,14,Fred Taylor up the middle for 2 yards (tackle by Santonio Thomas),2.980,2.710
3,0:48,2,8,CLE 37,17,14,David Garrard left tackle for 10 yards (tackle by Andra Davis),2.710,3.780
Quarter,Time,Down,ToGo,Location,CLE,JAX,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,CLE 27,17,14,Troy Williamson left end for 1 yard (tackle by D'Qwell Jackson),3.780,3.370
4,14:18,2,9,CLE 26,17,14,David Garrard pass complete short middle to Troy Williamson for 6 yards (tackle by Eric Wright),3.370,3.470
4,13:36,3,3,CLE 20,17,14,Maurice Jones-Drew up the middle for no gain (tackle by Shaun Rogers),3.470,2.220
4,12:57,4,3,CLE 20,17,14,"Josh Scobee 38 yard field goal no good, blocked by Shaun Rogers, recovered by Shaun Rogers",2.220,-1.660
4,12:49,1,10,CLE 41,17,14,Derek Anderson pass incomplete short right intended for Lawrence Vickers,1.660,1.120
4,12:45,2,10,CLE 41,17,14,Jamal Lewis up the middle for 2 yards (tackle by John Henderson),1.120,0.700
4,12:06,3,8,CLE 43,17,14,"Derek Anderson pass incomplete short right intended for Braylon Edwards is intercepted by Rashean Mathis at JAX-43 and returned for 17 yards (tackle by Braylon Edwards). Penalty on Quentin Groves: Defensive Offside, 5 yards (no play)",0.700,1.360
4,11:56,3,3,CLE 48,17,14,"Derek Anderson sacked by Paul Spicer for -8 yards. Derek Anderson fumbles (forced by Paul Spicer), recovered by Joe Thomas at CLE-38",1.360,-0.850
4,11:15,4,13,CLE 38,17,14,"Dave Zastudil punts 50 yards, returned by Brian Witherspoon for 14 yards (tackle by Darnell Dinkins)",-0.850,-0.670
4,11:05,1,10,JAX 26,17,14,David Garrard pass incomplete deep left intended for Matt Jones,0.670,0.130
4,10:58,2,10,JAX 26,17,14,David Garrard pass incomplete deep right intended for Matt Jones,0.130,-0.560
4,10:52,3,10,JAX 26,17,14,"David Garrard pass complete short right to Matt Jones for 20 yards (tackle by Leon Williams). Penalty on Shaun Rogers: Roughing the Passer, 15 yards",-0.560,2.980
4,10:27,1,10,CLE 39,17,14,Maurice Jones-Drew left end for 3 yards (tackle by D'Qwell Jackson),2.980,2.850
4,9:42,2,7,CLE 36,17,14,Maurice Jones-Drew up the middle for 1 yard (tackle by Shaun Rogers),2.850,2.280
4,8:57,3,6,CLE 35,17,14,David Garrard pass incomplete short middle intended for Matt Jones (defended by Eric Wright),2.280,0.970
4,8:53,4,6,CLE 35,17,17,Josh Scobee 53 yard field goal good,0.970,3.000
4,,,,JAX 30,17,17,"Josh Scobee kicks off 66 yards, returned by Josh Cribbs for 17 yards (tackle by Brian Iwuh)",0.000,0.340
4,8:41,1,10,CLE 21,17,17,Jamal Lewis up the middle for 6 yards (tackle by Mike Peterson),0.340,0.610
4,8:05,2,4,CLE 27,17,17,Jamal Lewis up the middle for 5 yards (tackle by Daryl Smith),0.610,1.070
4,7:26,1,10,CLE 32,17,17,Jamal Lewis up the middle for 11 yards (tackle by Reggie Nelson),1.070,1.800
4,6:49,1,10,CLE 43,17,17,Jamal Lewis right end for 3 yards (tackle by Justin Durant),1.800,1.660
4,6:11,2,7,CLE 46,17,17,Derek Anderson pass incomplete short right intended for Steve Heiden,1.660,0.960
4,6:04,3,7,CLE 46,17,17,Derek Anderson pass complete deep middle to Syndric Steptoe for 53 yards (tackle by Reggie Nelson),0.960,6.970
4,5:30,1,1,JAX 1,17,17,Derek Anderson pass incomplete short left intended for Braylon Edwards (defended by Gerald Sensabaugh). Penalty on JAX: Defensive 12 On-field (no play),6.970,6.970
4,5:27,1,1,JAX 1,17,17,Jamal Lewis up the middle for -1 yards (tackle by Derek Landri),6.970,5.720
4,4:48,2,2,JAX 2,17,17,Derek Anderson pass incomplete short middle intended for Charles Ali,5.720,4.950
4,4:43,3,2,JAX 2,17,17,Derek Anderson pass incomplete short left intended for Braylon Edwards,4.950,3.250
4,4:39,4,2,JAX 2,20,17,Phil Dawson 20 yard field goal good,3.250,3.000
4,,,,CLE 30,20,17,"Phil Dawson kicks off 66 yards, returned by Brian Witherspoon for 19 yards (tackle by Beau Bell). Brian Witherspoon fumbles (forced by Beau Bell), recovered by Josh Cribbs at JAX-25 (tackle by Clint Ingram)",0.000,-3.910
4,4:27,1,10,JAX 25,20,17,Jamal Lewis right end for no gain (tackle by Reggie Hayward),3.910,3.360
4,4:19,,,,20,17,Timeout #1 by Jacksonville Jaguars,0.000,3.360
4,4:19,2,10,JAX 25,20,17,Derek Anderson pass incomplete short left intended for Jamal Lewis,3.360,2.680
4,4:15,3,10,JAX 25,20,17,Derek Anderson pass incomplete short left intended for Steve Heiden,2.680,1.800
4,4:11,4,10,JAX 25,23,17,Phil Dawson 42 yard field goal good,1.800,3.000
4,,,,CLE 30,23,17,"Phil Dawson kicks off 68 yards, returned by Brian Witherspoon for 21 yards (tackle by Travis Daniels)",0.000,0.480
4,4:01,1,10,JAX 23,23,17,David Garrard pass incomplete short middle intended for Marcedes Lewis,0.480,-0.070
4,3:57,2,10,JAX 23,23,17,David Garrard right tackle for 6 yards (tackle by Shaun Rogers),-0.070,0.040
4,3:13,3,4,JAX 29,23,17,David Garrard pass incomplete deep left intended for Matt Jones,0.040,-1.440
4,3:07,4,4,JAX 29,23,17,"Adam Podlesh punts 43 yards, returned by Josh Cribbs for 5 yards (tackle by Chad Nkang)",-1.440,-1.140
4,2:57,1,10,CLE 33,23,17,Jamal Lewis up the middle for no gain (tackle by Paul Spicer),1.140,0.590
4,2:50,,,,23,17,Timeout #2 by Jacksonville Jaguars,0.000,0.590
4,2:50,2,10,CLE 33,23,17,Jamal Lewis right end for 5 yards (tackle by Mike Peterson),0.590,0.560
4,2:44,,,,23,17,Timeout #3 by Jacksonville Jaguars,0.000,0.560
4,2:44,3,5,CLE 38,23,17,Jamal Lewis right end for 1 yard (tackle by Mike Peterson),0.560,-0.780
4,2:00,4,4,CLE 39,23,17,"Dave Zastudil punts 40 yards, returned by Maurice Jones-Drew for 9 yards (tackle by Nick Sorensen)",-0.780,-0.940
4,1:51,1,10,JAX 30,23,17,David Garrard pass complete short middle to Dennis Northcutt for 12 yards (tackle by Nick Sorensen),0.940,1.730
4,1:25,1,10,JAX 42,23,17,David Garrard sacked by Brodney Pool for -6 yards,1.730,0.380
4,1:04,2,16,JAX 36,23,17,David Garrard pass complete short right to Marcedes Lewis for 13 yards (tackle by Brodney Pool),0.380,1.420
4,0:41,3,3,JAX 49,23,17,David Garrard pass incomplete deep left intended for Dennis Northcutt,1.420,-0.130
4,0:36,,,,23,17,Timeout #1 by Cleveland Browns,0.000,-0.130
4,0:36,4,3,JAX 49,23,17,"David Garrard pass complete short middle to Dennis Northcutt for 5 yards (tackle by Nick Sorensen). Penalty on Tony Pashos: Unnecessary Roughness, 15 yards",-0.130,1.530
4,0:27,1,10,JAX 39,23,17,David Garrard pass complete deep left to Matt Jones for 35 yards (tackle by Sean Jones),1.530,3.840
4,0:16,1,10,CLE 26,23,17,David Garrard pass incomplete deep middle intended for Jerry Porter,3.840,3.300
4,0:09,2,10,CLE 26,23,17,David Garrard pass incomplete deep left intended for Matt Jones (defended by Nick Sorensen),3.300,2.610
4,0:01,3,10,CLE 26,23,17,David Garrard pass incomplete deep left intended for Matt Jones,2.610,1.740
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
