Quarter,Time,Down,ToGo,Location,DAL,PHI,Detail,EPB,EPA
2,8:16,3,12,DAL 26,3,0,"Tony Romo pass complete short left to Terrance Williams for 14 yards (tackle by Nolan Carroll). Penalty on Tyron Smith: Illegal Formation, 5 yards (no play)",-0.690,-1.350
2,7:51,3,17,DAL 21,3,0,Tony Romo pass complete short right to Jason Witten for 10 yards (tackle by Kiko Alonso),-1.350,-1.310
2,7:14,4,7,DAL 31,3,0,"Chris Jones punts 43 yards, fair catch by Darren Sproles",-1.310,-0.670
2,7:07,1,10,PHI 26,3,0,Sam Bradford pass complete short left to Zach Ertz for 2 yards (tackle by Barry Church),0.670,0.400
2,6:44,2,8,PHI 28,3,0,DeMarco Murray left end for -3 yards (tackle by Sean Lee),0.400,-0.690
2,6:08,3,11,PHI 25,3,0,"Sam Bradford pass complete short right to Darren Sproles for 12 yards (tackle by Barry Church). Penalty on Zach Ertz: Offensive Pass Interference, 10 yards (no play)",-0.690,-2.450
2,5:50,3,21,PHI 15,3,0,Sam Bradford pass complete short left to Darren Sproles for 5 yards,-2.450,-2.030
2,5:38,4,16,PHI 20,3,0,"Donnie Jones punts 59 yards, returned by Cole Beasley for 7 yards (tackle by Riley Cooper). Penalty on Damien Wilson: Illegal Block Above the Waist (Declined), Penalty on J.J. Wilcox: Offensive Holding, 10 yards",-2.030,0.370
2,5:24,1,10,DAL 11,3,0,Tony Romo pass complete short right to Jason Witten for 5 yards (tackle by DeMeco Ryans),-0.370,-0.300
2,4:49,2,5,DAL 16,3,0,Joseph Randle right end for 2 yards (tackle by Mychal Kendricks),-0.300,-0.300
2,3:58,2,5,DAL 16,3,0,Timeout #2 by Dallas Cowboys,-0.300,-0.600
2,3:58,3,3,DAL 18,3,0,Tony Romo pass complete short left to Jason Witten for 5 yards (tackle by Jordan Hicks),-0.600,0.480
2,3:16,1,10,DAL 23,3,0,"Tony Romo pass complete short right to Joseph Randle for 6 yards (tackle by Taylor Hart). Penalty on Zack Martin: Ineligible Downfield Pass, 5 yards (no play)",0.480,0.000
2,2:43,1,15,DAL 18,3,0,Tony Romo pass incomplete short right intended for Cole Beasley,0.000,-0.840
2,2:41,2,15,DAL 18,3,0,Tony Romo pass complete short right to Jason Witten for 11 yards (tackle by Jordan Hicks),-0.840,0.040
2,2:00,3,4,DAL 29,3,0,"Penalty on Vinny Curry: Neutral Zone Infraction, 5 yards (no play)",0.040,1.200
2,2:00,1,10,DAL 34,3,0,"Tony Romo pass complete short left to Jason Witten for 7 yards (tackle by Walter Thurmond). Penalty on Vinny Curry: Unnecessary Roughness, 15 yards",1.200,2.650
2,1:51,1,10,PHI 44,3,0,Tony Romo pass incomplete short right intended for Terrance Williams (defended by Byron Maxwell),2.650,2.110
2,1:46,2,10,PHI 44,3,0,Tony Romo pass incomplete deep left intended for Lance Dunbar,2.110,1.420
2,1:40,3,10,PHI 44,3,0,"Tony Romo pass complete short right to Cole Beasley for 9 yards. Penalty on DeMeco Ryans: Defensive Holding, 5 yards (no play)",1.420,2.980
2,1:34,1,10,PHI 39,3,0,Tony Romo pass incomplete short right intended for Lance Dunbar,2.980,2.440
2,1:31,2,10,PHI 39,3,0,"Penalty on Jason Witten: False Start, 5 yards (no play)",2.440,1.770
2,1:31,2,15,PHI 44,3,0,"Tony Romo pass incomplete short left intended for Jason Witten. Penalty on DeMeco Ryans: Illegal Use of Hands, 5 yards (no play)",1.770,2.980
2,1:27,1,10,PHI 39,3,0,Tony Romo pass complete short right to Jason Witten for 11 yards (tackle by Byron Maxwell and DeMeco Ryans),2.980,3.710
2,0:59,1,10,PHI 28,3,0,Tony Romo pass complete short left to Terrance Williams for 8 yards (tackle by Nolan Carroll),3.710,4.250
2,0:37,2,2,PHI 20,3,0,Tony Romo for 12 yards,4.250,5.370
2,0:30,1,8,PHI 8,3,0,Tony Romo pass complete short left to Cole Beasley for -2 yards (tackle by Malcolm Jenkins),5.370,4.190
2,0:11,2,10,PHI 10,3,0,"Penalty on Doug Free: False Start, 5 yards (no play)",4.190,4.190
2,0:11,2,10,PHI 10,3,0,Timeout #3 by Dallas Cowboys,4.190,3.460
2,0:11,2,15,PHI 15,3,0,"Tony Romo pass incomplete short middle intended for Brice Butler. Penalty on Byron Maxwell: Illegal Contact, 5 yards (no play)",3.460,4.910
2,0:07,1,10,PHI 10,3,0,Tony Romo pass incomplete short middle intended for Terrance Williams,4.910,4.190
2,0:02,2,10,PHI 10,6,0,Dan Bailey 28 yard field goal good,4.190,3.000
Quarter,Time,Down,ToGo,Location,DAL,PHI,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,DAL 35,6,0,"Dan Bailey kicks off 66 yards, returned by Josh Huff for 21 yards (tackle by Damien Wilson)",0.000,-0.280
3,14:53,1,10,PHI 20,6,0,Sam Bradford pass complete short right to Nelson Agholor for 12 yards (tackle by Sean Lee),0.280,1.070
3,14:26,1,10,PHI 32,6,0,DeMarco Murray right end for -6 yards (tackle by Demarcus Lawrence),1.070,-0.280
3,13:55,2,16,PHI 26,6,0,DeMarco Murray left end for -5 yards (tackle by Jeremy Mincey),-0.280,-1.620
3,13:16,3,21,PHI 21,6,0,Sam Bradford pass complete short left to Darren Sproles for 11 yards (tackle by Nick Hayden),-1.620,-1.240
3,12:44,4,10,PHI 32,12,0,"Donnie Jones punts, blocked by Danny McCray, recovered by Kyle Wilber and returned 26 yards, touchdown",-1.240,-7.000
3,12:35,,,PHI 32,13,0,Dan Bailey kicks extra point good,0.000,0.000
3,12:35,,,DAL 35,13,0,"Dan Bailey kicks off 65 yards, touchback",0.000,-0.280
3,12:35,1,10,PHI 20,13,0,Sam Bradford pass incomplete short middle intended for Nelson Agholor (defended by Tyler Patmon),0.280,-0.270
3,12:29,2,10,PHI 20,13,0,Sam Bradford pass incomplete short middle intended for Zach Ertz,-0.270,-0.960
3,12:25,3,10,PHI 20,13,0,Sam Bradford pass incomplete deep left intended for Riley Cooper,-0.960,-2.030
3,12:21,4,10,PHI 20,13,0,"Donnie Jones punts 48 yards, fair catch by Cole Beasley",-2.030,-1.070
3,12:13,1,10,DAL 32,13,0,Joseph Randle right end for 4 yards (tackle by Jordan Hicks),1.070,1.070
3,11:41,2,6,DAL 36,13,0,"Joseph Randle right end for 3 yards (tackle by DeMeco Ryans). Penalty on Zack Martin: Offensive Holding, 10 yards",1.070,0.120
3,11:11,2,13,DAL 29,13,0,Tony Romo pass incomplete short left intended for Devin Street,0.120,-0.560
3,11:07,3,13,DAL 29,13,0,Tony Romo pass complete deep right to Lance Dunbar for 39 yards,-0.560,3.450
3,10:37,1,10,PHI 32,13,0,Joseph Randle right end for -1 yards (tackle by Fletcher Cox),3.450,2.770
3,9:54,2,11,PHI 33,13,0,"Tony Romo sacked by Jordan Hicks for -8 yards. Tony Romo fumbles (forced by Jordan Hicks), recovered by Fletcher Cox at PHI-39 (tackle by Mackenzy Bernadeau)",2.770,-1.530
3,9:44,1,10,PHI 39,13,0,Sam Bradford sacked by Anthony Hitchens for -5 yards,1.530,0.310
3,9:28,2,15,PHI 34,13,0,Sam Bradford pass complete short right to DeMarco Murray for 18 yards (tackle by Barry Church and Jack Crawford),0.310,2.390
3,9:03,1,10,DAL 48,13,0,Sam Bradford pass complete short right to DeMarco Murray for 2 yards (tackle by Sean Lee),2.390,2.120
3,8:42,2,8,DAL 46,13,0,"Sam Bradford pass incomplete short middle intended for Zach Ertz (defended by Demarcus Lawrence). Penalty on Demarcus Lawrence: Defensive Holding, 5 yards (no play)",2.120,2.850
3,8:37,1,10,DAL 41,13,0,DeMarco Murray left end for -5 yards (tackle by Barry Church),2.850,1.630
3,7:51,2,15,DAL 46,13,0,"Sam Bradford pass incomplete deep left intended for Jordan Matthews. Penalty on Tyler Patmon: Defensive Pass Interference, 16 yards (no play)",1.630,3.580
3,7:47,1,10,DAL 30,13,0,Sam Bradford pass complete short middle to Zach Ertz for 9 yards (tackle by Sean Lee and Anthony Hitchens),3.580,4.250
3,7:12,2,1,DAL 21,13,0,Sam Bradford pass complete short left to Darren Sproles for 5 yards (tackle by Morris Claiborne),4.250,4.510
3,6:48,1,10,DAL 16,13,0,Sam Bradford pass complete short left to Josh Huff for 9 yards (tackle by Sean Lee),4.510,5.540
3,6:10,2,1,DAL 7,13,0,Sam Bradford pass complete short right to DeMarco Murray for 4 yards (tackle by Morris Claiborne),5.540,6.510
3,5:33,1,3,DAL 3,13,0,Sam Bradford pass incomplete short middle intended for Nelson Agholor,6.510,5.530
3,5:28,2,3,DAL 3,13,0,Sam Bradford pass incomplete short middle intended for Zach Ertz is intercepted by Sean Lee at DAL--7,5.530,-0.280
3,5:24,1,10,DAL 20,13,0,Joseph Randle left end for 6 yards (tackle by Walter Thurmond),0.280,0.540
3,4:42,2,4,DAL 26,13,0,"Penalty on Tyron Smith: False Start, 5 yards (no play)",0.540,-0.130
3,4:19,2,9,DAL 21,13,0,Brandon Weeden pass complete short middle to Cole Beasley for 9 yards (tackle by Malcolm Jenkins),-0.130,0.940
3,3:45,1,10,DAL 30,13,0,Joseph Randle right end for 4 yards (tackle by Malcolm Jenkins),0.940,0.930
3,3:04,2,6,DAL 34,13,0,Joseph Randle right end for 3 yards (tackle by Connor Barwin),0.930,0.630
3,2:21,3,3,DAL 37,13,0,Brandon Weeden pass complete short right to Lance Dunbar for 2 yards (tackle by Nolan Carroll),0.630,-0.780
3,1:46,4,1,DAL 39,13,0,"Chris Jones punts 61 yards, touchback",-0.780,-0.280
3,1:33,1,10,PHI 20,13,0,Sam Bradford right end for 9 yards (tackle by Demarcus Lawrence),0.280,0.950
3,0:57,2,1,PHI 29,13,0,Sam Bradford pass incomplete deep right intended for Jordan Matthews,0.950,0.230
3,0:52,3,1,PHI 29,13,0,DeMarco Murray middle for 3 yards (tackle by Nick Hayden),0.230,1.070
3,0:16,1,10,PHI 32,13,0,"Sam Bradford pass complete short right to DeMarco Murray for 22 yards (tackle by Sean Lee). Penalty on Dan Bailey: Unsportsmanlike Conduct, 15 yards",1.070,3.510
Quarter,Time,Down,ToGo,Location,DAL,PHI,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,DAL 31,13,0,DeMarco Murray left end for 3 yards (tackle by Demarcus Lawrence),3.510,3.370
4,14:33,2,7,DAL 28,13,0,Sam Bradford pass incomplete short right intended for Riley Cooper (defended by Sean Lee),3.370,2.680
4,14:26,3,7,DAL 28,13,0,Sam Bradford pass incomplete deep right intended for Nelson Agholor,2.680,1.590
4,14:21,4,7,DAL 28,13,3,Cody Parkey 46 yard field goal good,1.590,3.000
4,,,,PHI 35,13,3,"Cody Parkey kicks off 69 yards, returned by Lance Dunbar for 31 yards (tackle by Malcolm Jenkins)",,
4,14:09,1,10,DAL 27,13,3,Darren McFadden middle for 4 yards (tackle by Cedric Thornton),0.740,0.740
4,13:23,2,6,DAL 31,13,3,Brandon Weeden left end for 9 yards,0.740,1.600
4,12:43,1,10,DAL 40,13,3,Darren McFadden left end for 2 yards (tackle by Connor Barwin),1.600,1.320
4,12:02,2,8,DAL 42,13,3,Darren McFadden left end for 6 yards (tackle by Walter Thurmond),1.320,1.420
4,11:21,3,2,DAL 48,13,3,Darren McFadden left tackle for 3 yards (tackle by Jordan Hicks),1.420,2.320
4,10:39,1,10,PHI 49,13,3,Darren McFadden left end for 4 yards (tackle by Jordan Hicks),2.320,2.320
4,9:58,2,6,PHI 45,13,3,Brandon Weeden pass complete short right to Cole Beasley for 6 yards (tackle by Connor Barwin),2.320,2.980
4,9:23,1,10,PHI 39,13,3,Darren McFadden right guard for 9 yards (tackle by Malcolm Jenkins),2.980,3.660
4,8:38,2,1,PHI 30,13,3,"Darren McFadden right end for 3 yards (tackle by Malcolm Jenkins and Byron Maxwell). Penalty on Geoff Swaim: Offensive Holding, 10 yards (no play)",3.660,2.300
4,8:12,2,11,PHI 40,13,3,Joseph Randle right end for 1 yard (tackle by Walter Thurmond and Bennie Logan),2.300,1.750
4,7:31,3,10,PHI 39,13,3,"Brandon Weeden pass complete short left to Gavin Escobar for 3 yards (tackle by Byron Maxwell). Gavin Escobar fumbles (forced by Byron Maxwell), recovered by Malcolm Jenkins at PHI-36 and returned for 34 yards (tackle by La'el Collins)",1.750,-3.580
4,7:15,1,10,DAL 30,13,3,"Sam Bradford for no gain. Sam Bradford fumbles, recovered by Nick Hayden at DAL-32 (tackle by Sam Bradford). Penalty on PHI: Illegal Motion (Declined)",3.580,-1.070
4,7:15,1,10,DAL 32,13,3,"Joseph Randle right end for 1 yard (tackle by Fletcher Cox). Penalty on Mackenzy Bernadeau: Offensive Holding, 10 yards (no play)",1.070,0.410
4,6:51,1,20,DAL 22,13,3,Joseph Randle middle for 1 yard (tackle by Bennie Logan),0.410,-0.690
4,6:07,2,19,DAL 23,13,3,Brandon Weeden pass complete short right to Jason Witten for 7 yards (tackle by DeMeco Ryans),-0.690,-0.430
4,5:23,3,12,DAL 30,13,3,Brandon Weeden pass complete short right to Lance Dunbar for 4 yards (tackle by Jordan Hicks). Penalty on Zack Martin: Offensive Holding (Declined),-0.430,-1.110
4,5:05,4,8,DAL 34,13,3,"Chris Jones punts 48 yards, returned by Darren Sproles for 5 yards (tackle by Byron Jones)",-1.110,-0.480
4,4:53,1,10,PHI 23,13,3,Sam Bradford pass complete short right to Josh Huff for 11 yards (tackle by Brandon Carr),0.480,1.200
4,4:47,1,10,PHI 34,13,3,Sam Bradford pass complete short left to Jordan Matthews for 13 yards,1.200,2.060
4,4:40,1,10,PHI 47,13,3,Sam Bradford pass incomplete deep middle intended for Zach Ertz is intercepted by J.J. Wilcox at DAL-35 and returned for 24 yards,2.060,-2.850
4,4:29,1,10,PHI 41,13,3,"Penalty on Doug Free: False Start, 5 yards (no play)",2.850,2.520
4,4:29,1,15,PHI 46,13,3,Darren McFadden left end for 2 yards (tackle by Bennie Logan),2.520,2.520
4,4:25,1,15,PHI 46,13,3,Timeout #1 by Philadelphia Eagles,2.520,1.900
4,4:25,2,13,PHI 44,13,3,Darren McFadden right end for 2 yards (tackle by Bennie Logan),1.900,1.900
4,4:20,2,13,PHI 44,13,3,Timeout #2 by Philadelphia Eagles,1.900,1.490
4,4:20,3,11,PHI 42,19,3,"Brandon Weeden pass complete short right to Terrance Williams for 42 yards, touchdown",1.490,7.000
4,4:20,,,PHI 42,20,3,Dan Bailey kicks extra point good,0.000,0.000
4,4:20,,,DAL 35,20,3,"Dan Bailey kicks off 65 yards, touchback",0.000,-0.280
4,4:13,1,10,PHI 20,20,3,"Sam Bradford pass incomplete deep left intended for Riley Cooper. Penalty on Morris Claiborne: Illegal Use of Hands (Offsetting), Penalty on Jason Peters: Illegal Use of Hands (Offsetting) (no play)",0.280,0.280
4,4:07,1,10,PHI 20,20,3,Sam Bradford pass complete short right to Jordan Matthews for 10 yards (tackle by Byron Jones),0.280,0.940
4,3:47,1,10,PHI 30,20,3,Sam Bradford pass complete short left to Nelson Agholor for 11 yards,0.940,1.660
4,3:42,1,10,PHI 41,20,3,Sam Bradford pass complete short right to Zach Ertz for 6 yards (tackle by Brandon Carr),1.660,1.930
4,3:36,2,4,PHI 47,20,3,Sam Bradford pass complete deep right to Jordan Matthews for 32 yards,1.930,4.170
4,3:28,1,10,DAL 21,20,3,Sam Bradford pass incomplete deep middle intended for Josh Huff,4.170,3.630
4,3:23,2,10,DAL 21,20,3,Sam Bradford pass complete short middle to Jordan Matthews for 9 yards (tackle by Barry Church and Sean Lee),3.630,4.490
4,2:55,3,1,DAL 12,20,3,DeMarco Murray right tackle for 9 yards (tackle by J.J. Wilcox),4.490,6.510
4,2:26,1,3,DAL 3,20,3,DeMarco Murray right tackle for 2 yards (tackle by Anthony Hitchens),6.510,5.910
4,2:03,2,1,DAL 1,20,3,DeMarco Murray right end for no gain (tackle by Sean Lee),5.910,5.170
4,1:58,3,1,DAL 1,20,3,"DeMarco Murray left guard for 1 yard. Penalty on Allen Barbre: Offensive Holding, 10 yards (no play)",5.170,3.120
4,1:54,3,11,DAL 11,20,3,"Penalty on Sam Bradford: Delay of Game, 5 yards (no play)",3.120,2.850
4,1:54,3,16,DAL 16,20,3,Sam Bradford pass complete short middle to Jordan Matthews for 10 yards (tackle by Jeff Heath and Sean Lee),2.850,2.990
4,1:26,4,6,DAL 6,20,9,"Sam Bradford pass complete short right to Jordan Matthews for 6 yards, touchdown",2.990,7.000
4,1:26,,,DAL 6,20,10,Cody Parkey kicks extra point good,0.000,0.000
4,1:26,,,PHI 35,20,10,"Cody Parkey kicks onside 9 yards, recovered by Sean Lee",0.000,-2.650
4,1:00,1,10,PHI 44,20,10,Brandon Weeden kneels for -1 yards,2.650,1.980
4,0:39,2,11,PHI 45,20,10,Brandon Weeden kneels for -1 yards,1.980,1.160
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
