Unnamed: 0_level_0,Unnamed: 1_level_0,Off.,Off.,Def.,Def.,ST,ST
Player,Pos,Num,Pct,Num,Pct,Num,Pct
Tyron Smith,T,85,100%,0,0%,4,15%
Zack Martin,G,85,100%,0,0%,4,15%
Doug Free,T,85,100%,0,0%,4,15%
Travis Frederick,C,85,100%,0,0%,4,15%
Jason Witten,TE,82,96%,0,0%,5,19%
Terrance Williams,WR,67,79%,0,0%,0,0%
Tony Romo,QB,58,68%,0,0%,0,0%
Gavin Escobar,TE,48,56%,0,0%,9,35%
La'el Collins,G,43,51%,0,0%,4,15%
Mackenzy Bernadeau,G,42,49%,0,0%,4,15%
Cole Beasley,WR,40,47%,0,0%,8,31%
Devin Street,WR,39,46%,0,0%,0,0%
Joseph Randle,RB,36,42%,0,0%,0,0%
Lance Dunbar,RB,30,35%,0,0%,8,31%
Brandon Weeden,QB,27,32%,0,0%,0,0%
Brice Butler,WR,25,29%,0,0%,0,0%
Darren McFadden,RB,19,22%,0,0%,1,4%
Tyler Clutts,FB,15,18%,0,0%,2,8%
Geoff Swaim,TE,13,15%,0,0%,0,0%
Lucky Whitehead,WR,5,6%,0,0%,0,0%
Charles Brown,T,4,5%,0,0%,4,15%
J.J. Wilcox,FS,2,2%,62,100%,14,54%
Sean Lee,LB,0,0%,62,100%,3,12%
Brandon Carr,CB,0,0%,62,100%,3,12%
Morris Claiborne,CB,0,0%,62,100%,1,4%
Barry Church,SS,0,0%,57,92%,14,54%
Tyler Patmon,CB,0,0%,51,82%,13,50%
DeMarcus Lawrence,DE,0,0%,51,82%,2,8%
Tyrone Crawford,DT,0,0%,46,74%,2,8%
Anthony Hitchens,LB,0,0%,38,61%,1,4%
Jack Crawford,DE,0,0%,37,60%,7,27%
Jeremy Mincey,DE,0,0%,37,60%,0,0%
Nick Hayden,DT,0,0%,36,58%,2,8%
Byron Jones,CB,0,0%,29,47%,10,38%
Terrell McClain,DT,0,0%,23,37%,1,4%
Davon Coleman,DT,0,0%,15,24%,1,4%
Kyle Wilber,LB,0,0%,8,13%,18,69%
Andrew Gachkar,LB,0,0%,5,8%,22,85%
Jeff Heath,FS,0,0%,1,2%,20,77%
Danny McCray,SS,0,0%,0,0%,20,77%
Damien Wilson,LB,0,0%,0,0%,18,69%
Corey White,CB,0,0%,0,0%,17,65%
L.P. Ladouceur,LS,0,0%,0,0%,10,38%
Chris Jones,P,0,0%,0,0%,10,38%
Keith Smith,LB,0,0%,0,0%,8,31%
Dan Bailey,K,0,0%,0,0%,8,31%
