Quarter,Time,Down,ToGo,Location,NYG,WAS,Detail,EPB,EPA
2,14:19,3,14,NYG 20,10,0,"Alex Smith pass complete short middle to Isaiah Wright for 9 yards (tackle by Darnay Holmes). Penalty on Morgan Moses: Illegal Use of Hands, 10 yards (no play)",2.740,1.420
2,13:53,3,24,NYG 30,10,0,Alex Smith pass complete short right to Terry McLaurin for no gain (tackle by Jabaal Sheard),1.420,1.410
2,13:11,4,24,NYG 30,10,3,Dustin Hopkins 48 yard field goal good,1.410,3.000
2,13:05,,,WAS 35,10,3,"Dustin Hopkins kicks off 65 yards, touchback.",0.000,0.610
2,13:05,1,10,NYG 25,10,3,"Wayne Gallman right guard for 3 yards (tackle by Cole Holcomb). Penalty on Montez Sweat: Defensive Offside, 5 yards (no play)",0.610,1.340
2,12:37,1,5,NYG 30,10,3,Daniel Jones left end for 4 yards (tackle by Kendall Fuller),1.340,1.280
2,12:04,2,1,NYG 34,10,3,Wayne Gallman up the middle for 2 yards (tackle by Cole Holcomb),1.280,1.330
2,11:29,1,10,NYG 36,10,3,Daniel Jones pass incomplete short right intended for Evan Engram (defended by Montez Sweat),1.330,0.790
2,11:24,2,10,NYG 36,10,3,Wayne Gallman right guard for 5 yards (tackle by Jonathan Allen and Jonathan Bostic),0.790,0.760
2,10:53,3,5,NYG 41,10,3,Daniel Jones pass complete short right to Sterling Shepard for 21 yards (tackle by Kamren Curl),0.760,3.050
2,10:15,1,10,WAS 38,10,3,Daniel Jones pass incomplete short left intended for Sterling Shepard,3.050,2.510
2,10:11,2,10,WAS 38,10,3,Daniel Jones pass incomplete short left intended for Austin Mack,2.510,1.820
2,10:07,3,10,WAS 38,10,3,Daniel Jones pass complete short middle to Dion Lewis for 8 yards (tackle by Kamren Curl and Jonathan Bostic),1.820,1.500
2,9:28,4,2,WAS 30,13,3,Graham Gano 48 yard field goal good,1.500,3.000
2,9:24,,,NYG 35,13,3,"Graham Gano kicks off 65 yards, touchback.",0.000,0.610
2,9:24,1,10,WAS 25,13,3,Antonio Gibson up the middle for 1 yard (tackle by Blake Martinez and Leonard Williams),0.610,0.200
2,8:44,2,9,WAS 26,13,3,Alex Smith sacked by and Isaac Yiadom for -15 yards and Dalvin Tomlinson for -15 yards,0.200,-3.060
2,8:01,3,24,WAS 11,13,3,J.D. McKissic up the middle for 10 yards (tackle by Leonard Williams and Blake Martinez),-3.060,-1.960
2,7:11,4,14,WAS 21,13,3,Tress Way punts 56 yards downed by Troy Apke,-1.960,-0.480
2,6:58,1,10,NYG 23,13,3,Darius Slayton right end for 2 yards (tackle by Ronald Darby),0.480,0.200
2,6:28,2,8,NYG 25,13,3,Alfred Morris right end for 19 yards (tackle by Deshazor Everett),0.200,1.860
2,5:51,1,10,NYG 44,13,3,Alfred Morris right tackle for 11 yards (tackle by Kevin Pierre-Louis),1.860,2.590
2,5:17,1,10,WAS 45,13,3,Alfred Morris right guard for 5 yards (tackle by Jonathan Allen),2.590,2.720
2,4:45,2,5,WAS 40,13,3,Daniel Jones sacked by Chase Young for no gain,2.720,2.010
2,4:05,3,5,WAS 40,13,3,Daniel Jones pass complete short right to C.J. Board for 10 yards (tackle by Ronald Darby),2.010,3.580
2,3:46,1,10,WAS 30,13,3,Dion Lewis right tackle for 5 yards (tackle by Deshazor Everett),3.580,3.710
2,3:13,2,5,WAS 25,13,3,Alfred Morris left guard for 8 yards (tackle by Deshazor Everett),3.710,4.440
2,2:52,,,,,,Timeout #1 by Washington Football Team,,
2,2:52,1,10,WAS 17,13,3,Alfred Morris right tackle for 1 yard (tackle by Cole Holcomb and Daron Payne),4.440,4.000
2,2:10,2,9,WAS 16,19,3,"Daniel Jones pass complete deep right to Evan Engram for 16 yards, touchdown",4.000,7.000
2,2:05,,,WAS 15,20,3,Graham Gano kicks extra point good,0.000,0.000
2,2:05,,,NYG 35,20,3,"Graham Gano kicks off 66 yards, returned by Danny Johnson for 24 yards (tackle by Corey Ballentine)",0.000,0.480
2,2:00,1,10,WAS 23,20,3,Alex Smith pass complete short left to J.D. McKissic for 7 yards (tackle by Jabrill Peppers),0.480,0.880
2,1:53,2,3,WAS 30,20,3,Alex Smith pass complete short right to Logan Thomas for 6 yards (tackle by Darnay Holmes),0.880,1.330
2,1:30,1,10,WAS 36,20,3,Alex Smith pass incomplete short middle intended for J.D. McKissic (defended by Logan Ryan),1.330,0.790
2,1:25,2,10,WAS 36,20,3,Alex Smith pass complete short left to Logan Thomas for 14 yards (tackle by Darnay Holmes and Blake Martinez),0.790,2.260
2,1:14,,,,,,Timeout #2 by Washington Football Team,,
2,1:14,1,10,WAS 50,20,3,Alex Smith pass complete deep middle to Cam Sims for 32 yards (tackle by Julian Love),2.260,4.370
2,0:58,,,,,,Timeout #1 by New York Giants,,
2,0:58,1,10,NYG 18,20,3,Alex Smith pass short middle intended for J.D. McKissic is intercepted by Blake Martinez at NYG-18 and returned for 2 yards,4.370,-0.280
2,0:49,1,10,NYG 20,20,3,Daniel Jones pass incomplete short right intended for Evan Engram,0.280,-0.270
2,0:46,2,10,NYG 20,20,3,Dion Lewis right guard for no gain (tackle by Kamren Curl and Cole Holcomb),-0.270,-0.960
2,0:40,,,,,,Timeout #3 by Washington Football Team,,
2,0:40,3,10,NYG 20,20,3,Daniel Jones kneels for -1 yards,-0.960,-2.140
Quarter,Time,Down,ToGo,Location,NYG,WAS,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,NYG 35,20,3,"Graham Gano kicks off 65 yards, touchback.",0.000,0.610
3,15:00,1,10,WAS 25,20,3,Antonio Gibson right end for -1 yards (tackle by Dexter Lawrence and Kyler Fackrell),0.610,-0.070
3,14:30,2,11,WAS 24,20,3,"Penalty on Kyler Fackrell: Defensive Offside, 5 yards (no play)",-0.070,0.600
3,14:10,2,6,WAS 29,20,3,Alex Smith pass complete deep left to Cam Sims for 45 yards (tackle by Logan Ryan),0.600,3.840
3,14:01,1,10,NYG 26,20,3,Alex Smith pass complete short right to J.D. McKissic for 8 yards (tackle by Isaac Yiadom),3.840,4.450
3,13:22,2,2,NYG 18,20,3,Antonio Gibson up the middle for 6 yards (tackle by Blake Martinez and Jabaal Sheard),4.450,4.780
3,13:01,1,10,NYG 12,20,3,Antonio Gibson up the middle for 11 yards (tackle by Jabrill Peppers),4.780,6.970
3,12:28,1,1,NYG 1,20,9,"Antonio Gibson left guard for 1 yard, touchdown",6.970,7.000
3,12:24,,,NYG 15,20,10,Dustin Hopkins kicks extra point good,0.000,0.000
3,12:24,,,WAS 35,20,10,"Dustin Hopkins kicks off 65 yards, touchback.",0.000,0.610
3,12:24,1,10,NYG 25,20,10,Wayne Gallman right tackle for 12 yards (tackle by Deshazor Everett),0.610,1.400
3,11:45,1,10,NYG 37,20,10,Wayne Gallman right tackle for 3 yards (tackle by Daron Payne and Montez Sweat),1.400,1.260
3,11:15,2,7,NYG 40,20,10,Daniel Jones pass complete short left to Kaden Smith for 8 yards (tackle by Kendall Fuller),1.260,2.130
3,10:35,1,10,NYG 48,20,10,Wayne Gallman left guard for 5 yards (tackle by Kamren Curl),2.130,2.260
3,9:57,2,5,WAS 47,20,10,Daniel Jones pass complete short left to Evan Engram for 7 yards (tackle by Kendall Fuller),2.260,2.920
3,9:28,1,10,WAS 40,20,10,Daniel Jones pass complete short middle to Sterling Shepard for 3 yards (tackle by Jonathan Bostic),2.920,2.780
3,8:56,2,7,WAS 37,20,10,Wayne Gallman left guard for 5 yards (tackle by Ryan Anderson),2.780,2.740
3,8:11,3,2,WAS 32,20,10,Daniel Jones pass complete short left to Austin Mack for 7 yards (tackle by Kendall Fuller),2.740,3.910
3,7:26,1,10,WAS 25,20,10,Wayne Gallman right tackle for 3 yards (tackle by Daron Payne),3.910,3.770
3,6:48,2,7,WAS 22,20,10,"Daniel Jones pass incomplete short right intended for Darius Slayton. Penalty on Andrew Thomas: Offensive Holding, 10 yards (no play)",3.770,2.420
3,6:44,2,17,WAS 32,20,10,Daniel Jones sacked by Tim Settle for -4 yards,2.420,1.220
3,5:56,3,21,WAS 36,20,10,Daniel Jones pass complete short middle to Evan Engram for 12 yards (tackle by Jimmy Moreland),1.220,1.870
3,5:16,4,9,WAS 24,23,10,Graham Gano 42 yard field goal good,1.870,3.000
3,5:12,,,NYG 35,23,10,"Graham Gano kicks off 64 yards, returned by Danny Johnson for 20 yards (tackle by Devante Downs)",0.000,0.340
3,5:07,1,10,WAS 21,23,10,Alex Smith pass incomplete short middle intended for Cam Sims (defended by Blake Martinez),0.340,-0.200
3,5:01,2,10,WAS 21,23,10,Alex Smith pass complete short right to J.D. McKissic for 6 yards (tackle by Devante Downs and Blake Martinez),-0.200,-0.100
3,4:15,3,4,WAS 27,23,10,Alex Smith pass complete short right to Cam Sims for 33 yards (tackle by Jabrill Peppers and Isaac Yiadom),-0.100,2.920
3,3:46,1,10,NYG 40,23,10,"Antonio Gibson right tackle for 7 yards (tackle by Jabaal Sheard and Jabrill Peppers). Penalty on Chase Roullier: Offensive Holding, 10 yards (no play)",2.920,2.260
3,3:19,1,20,WAS 50,23,10,Alex Smith pass complete short right to J.D. McKissic for 7 yards (tackle by Devante Downs),2.260,1.970
3,2:42,2,13,NYG 43,23,10,Alex Smith pass complete short middle to Isaiah Wright for 15 yards (tackle by Logan Ryan),1.970,3.710
3,2:05,1,10,NYG 28,23,10,Alex Smith pass complete short right to Antonio Gibson for 3 yards (tackle by Darnay Holmes),3.710,3.570
3,1:18,2,7,NYG 25,23,10,Alex Smith sacked by Leonard Williams for -7 yards,3.570,1.950
3,0:36,3,14,NYG 32,23,10,Alex Smith pass complete short right to J.D. McKissic for 6 yards (tackle by Jabrill Peppers),1.950,1.740
Quarter,Time,Down,ToGo,Location,NYG,WAS,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,4,8,NYG 26,23,13,Dustin Hopkins 44 yard field goal good,1.740,3.000
4,14:56,,,WAS 35,23,13,"Dustin Hopkins kicks off 65 yards, touchback.",0.000,0.610
4,14:56,1,10,NYG 25,23,13,Alfred Morris right end for 20 yards (tackle by Ronald Darby),0.610,1.930
4,14:29,1,10,NYG 45,23,13,Alfred Morris right end for 1 yard (tackle by Daron Payne),1.930,1.520
4,13:52,2,9,NYG 46,23,13,Daniel Jones pass complete short right to Sterling Shepard for 4 yards (tackle by Ronald Darby),1.520,1.360
4,13:16,3,5,NYG 50,23,13,"Penalty on Montez Sweat: Neutral Zone Infraction, 5 yards (no play)",1.360,2.590
4,12:58,1,10,WAS 45,23,13,Daniel Jones pass incomplete deep middle intended for Evan Engram,2.590,2.040
4,12:52,2,10,WAS 45,23,13,Alfred Morris left guard for -2 yards (tackle by Cole Holcomb),2.040,1.090
4,12:14,3,12,WAS 47,23,13,Daniel Jones pass complete short middle to Dion Lewis for 8 yards (tackle by Cole Holcomb and Jonathan Bostic),1.090,0.660
4,11:32,4,4,WAS 39,23,13,Riley Dixon punts 23 yards downed by Cam Brown,0.660,0.140
4,11:24,1,10,WAS 16,23,13,Alex Smith pass complete short right to J.D. McKissic for 8 yards (tackle by Isaac Yiadom),-0.140,0.550
4,11:10,2,2,WAS 24,23,13,Alex Smith pass complete short left to Isaiah Wright for 8 yards (tackle by Jabrill Peppers),0.550,1.070
4,10:35,1,10,WAS 32,23,19,"Alex Smith pass complete deep left to Terry McLaurin for 68 yards, touchdown",1.070,7.000
4,10:24,,,NYG 15,23,20,Dustin Hopkins kicks extra point good,0.000,0.000
4,10:24,,,WAS 35,23,20,"Dustin Hopkins kicks off 56 yards, returned by Dion Lewis for 26 yards (tackle by James Smith-Williams)",0.000,1.270
4,10:18,1,10,NYG 35,23,20,Wayne Gallman up the middle for 2 yards (tackle by Deshazor Everett),1.270,0.990
4,9:48,2,8,NYG 37,23,20,Daniel Jones pass complete short left to Austin Mack for 7 yards (tackle by Cole Holcomb and Kendall Fuller),0.990,1.220
4,9:08,3,1,NYG 44,23,20,Elijhaa Penny right tackle for 2 yards (tackle by Kamren Curl),1.220,1.990
4,8:34,1,10,NYG 46,23,20,Daniel Jones pass complete short right to Wayne Gallman for 9 yards (tackle by Kevin Pierre-Louis),1.990,2.670
4,8:09,2,1,WAS 45,23,20,Wayne Gallman left guard for 6 yards (tackle by Shaun Dion Hamilton),2.670,2.980
4,7:29,1,10,WAS 39,23,20,"Daniel Jones pass complete short middle to Sterling Shepard for 6 yards (tackle by Ronald Darby). Penalty on Evan Engram: Offensive Pass Interference, 10 yards (no play)",2.980,2.320
4,7:07,1,20,WAS 49,23,20,Daniel Jones pass complete short middle to Sterling Shepard for 6 yards (tackle by Shaun Dion Hamilton),2.320,1.900
4,6:33,2,14,WAS 43,23,20,"Daniel Jones sacked by. Daniel Jones fumbles, recovered by Daniel Jones at NYG-46. Penalty on Shane Lemieux: Offensive Holding (Declined)",1.900,-0.230
4,6:01,3,25,NYG 46,23,20,Daniel Jones up the middle for -2 yards (tackle by Daron Payne),-0.230,-0.460
4,5:19,4,27,NYG 44,23,20,"Riley Dixon punts 45 yards, fair catch by Steven Sims at WAS-11",-0.460,0.370
4,5:12,1,10,WAS 11,23,20,Alex Smith pass incomplete short right intended for J.D. McKissic,-0.370,-0.780
4,5:07,2,10,WAS 11,23,20,Alex Smith pass complete short middle to Logan Thomas for 8 yards (tackle by Blake Martinez and Jabrill Peppers),-0.780,-0.480
4,4:25,3,2,WAS 19,23,20,Alex Smith pass complete short left to J.D. McKissic for 5 yards (tackle by Logan Ryan),-0.480,0.540
4,4:17,1,10,WAS 24,23,20,Alex Smith pass complete short middle to Terry McLaurin for 8 yards (tackle by Blake Martinez),0.540,1.080
4,3:56,2,2,WAS 32,23,20,Alex Smith pass complete short left to Isaiah Wright for 7 yards (tackle by Isaac Yiadom),1.080,1.530
4,3:20,1,10,WAS 39,23,20,Alex Smith pass complete short right to Terry McLaurin for 10 yards (tackle by Darnay Holmes),1.530,2.190
4,3:14,1,10,WAS 49,23,20,Alex Smith pass complete short middle to J.D. McKissic for 11 yards (tackle by Austin Johnson),2.190,2.920
4,2:36,1,10,NYG 40,23,20,Alex Smith pass incomplete short middle intended for J.D. McKissic,2.920,2.370
4,2:32,2,10,NYG 40,23,20,Alex Smith pass incomplete short middle intended for Logan Thomas (defended by Jabrill Peppers),2.370,1.680
4,2:27,3,10,NYG 40,23,20,Alex Smith pass short middle intended for J.D. McKissic is intercepted by Jabrill Peppers at NYG-40 and returned for 6 yards,1.680,-1.990
4,2:18,1,10,NYG 46,23,20,Daniel Jones pass complete short right to Levine Toilolo for no gain (tackle by Ronald Darby),1.990,1.450
4,2:14,,,,,,Timeout #1 by Washington Football Team,,
4,2:14,2,10,NYG 46,23,20,Wayne Gallman up the middle for 4 yards (tackle by Daron Payne),1.450,1.290
4,2:10,,,,,,Timeout #2 by Washington Football Team,,
4,2:10,3,6,NYG 50,23,20,Daniel Jones sacked by Kamren Curl for -7 yards,1.290,-0.520
4,2:00,4,13,NYG 43,23,20,"Riley Dixon punts 41 yards, returned by Steven Sims for 12 yards (tackle by Riley Dixon)",-0.520,-0.810
4,1:48,1,10,WAS 28,23,20,Alex Smith pass complete short middle to Steven Sims for 4 yards (tackle by Darnay Holmes),0.810,0.800
4,1:23,2,6,WAS 32,23,20,Alex Smith pass short middle intended for Terry McLaurin is intercepted by Logan Ryan at WAS-45 and returned for 15 yards,0.800,-3.580
4,1:15,1,10,WAS 30,23,20,Daniel Jones kneels for -1 yards,3.580,2.900
4,0:32,2,11,WAS 31,23,20,Daniel Jones kneels for -1 yards,2.900,2.080
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
