Quarter,Time,Down,ToGo,Location,NYJ,BUF,Detail,EPB,EPA
1,1:44,3,19,NYJ 43,0,0,Mike White pass incomplete short right intended for Michael Carter (defended by Taron Johnson),-0.030,-0.520
1,1:39,4,19,NYJ 43,0,0,"Braden Mann punts 39 yards, returned by Nyheim Hines for 2 yards (tackle by Kenny Yeboah)",-0.520,-0.280
1,1:29,1,10,BUF 20,0,0,Josh Allen right end for no gain (tackle by Sauce Gardner),0.280,-0.270
1,0:53,2,10,BUF 20,0,0,Josh Allen pass complete short left to Stefon Diggs for 4 yards (tackle by Jordan Whitehead),-0.270,-0.430
1,0:31,,,,,,Timeout #1 by New York Jets,,
1,0:31,3,6,BUF 24,0,0,Josh Allen pass complete short right to Isaiah McKenzie for 6 yards (tackle by Tony Adams),-0.430,0.940
1,0:03,1,10,BUF 30,0,0,Josh Allen sacked by Quinnen Williams for -9 yards,0.940,-0.820
Quarter,Time,Down,ToGo,Location,NYJ,BUF,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,2,19,BUF 21,0,0,James Cook left guard for 4 yards (tackle by Quincy Williams and C.J. Mosley),-0.820,-0.960
2,14:20,3,15,BUF 25,0,0,Josh Allen scrambles left tackle for 16 yards (tackle by Lamarcus Joyner),-0.960,1.660
2,13:39,1,10,BUF 41,0,0,James Cook right end for 1 yard (tackle by Sauce Gardner),1.660,1.260
2,13:04,2,9,BUF 42,0,0,Josh Allen pass incomplete short left intended for Stefon Diggs (defended by Michael Carter),1.260,0.560
2,12:56,3,9,BUF 42,0,0,Josh Allen pass complete short left to Dawson Knox for 6 yards (tackle by C.J. Mosley),0.560,-0.190
2,12:16,4,3,BUF 48,0,0,Sam Martin punts 46 yards downed by Taiwan Jones,-0.190,0.380
2,12:02,1,10,NYJ 6,0,0,Zonovan Knight up the middle for 3 yards (tackle by A.J. Epenesa and Ed Oliver),-0.380,-0.560
2,11:28,2,7,NYJ 9,0,0,Zonovan Knight left tackle for 10 yards (tackle by Tre'Davious White),-0.560,0.150
2,10:52,1,10,NYJ 19,0,0,Zonovan Knight left tackle for 2 yards (tackle by Ed Oliver and Boogie Basham),0.150,-0.060
2,10:12,2,8,NYJ 21,0,0,Michael Carter left tackle for -3 yards (tackle by A.J. Epenesa),-0.060,-1.250
2,9:32,3,11,NYJ 18,0,0,Mike White pass complete short right to Tyler Conklin for 6 yards (tackle by Matt Milano and Damar Hamlin),-1.250,-1.770
2,8:48,4,5,NYJ 24,0,0,"Braden Mann punts 49 yards, returned by Nyheim Hines for 23 yards (tackle by Justin Hardee)",-1.770,-2.260
2,8:34,1,10,BUF 50,0,0,Josh Allen pass complete short left to Dawson Knox for 5 yards (tackle by Quincy Williams),2.260,2.390
2,8:18,2,5,NYJ 45,0,0,Nyheim Hines right tackle for 3 yards (tackle by C.J. Mosley),2.390,2.080
2,7:39,3,2,NYJ 42,0,0,"Josh Allen scrambles right tackle for no gain. Penalty on Dion Dawkins: Offensive Holding, 10 yards (accepted) (no play)",2.080,0.760
2,7:13,3,12,BUF 48,0,0,"Josh Allen sacked by Sheldon Rankins for -6 yards. Penalty on Dion Dawkins: Offensive Holding, 10 yards (declined)",0.760,-0.590
2,6:51,4,18,BUF 42,0,0,Sam Martin punts 32 yards downed by A.J. Klein,-0.590,-0.670
2,6:46,1,10,NYJ 26,0,0,Mike White pass complete deep middle to Elijah Moore for 24 yards (tackle by Tremaine Edmunds),0.670,2.260
2,6:26,1,10,NYJ 50,0,0,Zonovan Knight left guard for no gain (tackle by Matt Milano and Ed Oliver),2.260,1.710
2,5:49,2,10,NYJ 50,0,0,Joe Flacco pass incomplete deep left intended for Tyler Conklin,1.710,1.030
2,5:42,3,10,NYJ 50,0,0,Mike White pass complete short right to Garrett Wilson for 12 yards,1.030,3.050
2,5:10,1,10,BUF 38,0,0,Michael Carter left tackle for -2 yards (tackle by Tremaine Edmunds),3.050,2.240
2,4:33,2,12,BUF 40,0,0,"Mike White sacked by A.J. Epenesa for -10 yards. Mike White fumbles (forced by A.J. Epenesa), recovered by C.J. Uzomah at NYJ-49",2.240,0.100
2,3:52,3,23,NYJ 49,0,0,Michael Carter right guard for 3 yards (tackle by Tim Settle),0.100,0.070
2,3:16,4,20,BUF 48,0,0,"Braden Mann punts 48 yards, touchback.. Penalty on Thomas Hennessy: Offensive Holding, 10 yards (accepted)",0.070,-0.940
2,3:04,1,10,BUF 30,0,0,Devin Singletary left tackle for no gain (tackle by C.J. Mosley and Carl Lawson),0.940,0.390
2,2:37,2,10,BUF 30,0,0,Josh Allen pass complete short right to Devin Singletary for 4 yards (tackle by Quincy Williams),0.390,0.230
2,2:00,3,6,BUF 34,0,0,Josh Allen scrambles left tackle for 5 yards (tackle by C.J. Mosley and John Franklin-Myers),0.230,-0.780
2,1:17,4,1,BUF 39,0,0,"Penalty on C.J. Mosley: Encroachment, 6 yards (accepted) (no play)",-0.780,1.930
2,1:17,1,10,BUF 45,0,0,Josh Allen pass complete short right to Isaiah McKenzie for 8 yards (tackle by Lamarcus Joyner),1.930,2.460
2,0:53,2,2,NYJ 47,0,0,Josh Allen pass complete to Isaiah McKenzie for 7 yards (tackle by C.J. Mosley),2.460,2.920
2,0:47,,,,,,Timeout #1 by Buffalo Bills,,
2,0:47,1,10,NYJ 40,0,0,Josh Allen scrambles right tackle for 11 yards (tackle by Sauce Gardner),2.920,3.640
2,0:40,,,,,,Timeout #2 by Buffalo Bills,,
2,0:40,1,10,NYJ 29,0,0,"Josh Allen pass incomplete short left intended for Isaiah McKenzie (defended by Michael Carter). Penalty on Michael Carter: Defensive Holding, 5 yards (accepted) (no play)",3.640,3.970
2,0:34,1,10,NYJ 24,0,6,"Josh Allen pass complete short right to Dawson Knox for 24 yards, touchdown",3.970,7.000
2,0:26,,,NYJ 15,0,7,Tyler Bass kicks extra point good,0.000,0.000
2,0:26,,,BUF 35,0,7,"Tyler Bass kicks off 62 yards, returned by Braxton Berrios for 21 yards (tackle by Siran Neal)",0.000,0.540
2,0:22,1,10,NYJ 24,0,7,Mike White pass complete short right to Tyler Conklin for 4 yards (tackle by Taron Johnson),0.540,0.540
Quarter,Time,Down,ToGo,Location,NYJ,BUF,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,BUF 35,0,7,"Tyler Bass kicks off 61 yards, returned by Braxton Berrios for 24 yards (tackle by Cameron Lewis)",0.000,0.810
3,14:54,1,10,NYJ 28,0,7,Mike White pass complete short left to Zonovan Knight for -2 yards (tackle by Matt Milano),0.810,-0.010
3,14:15,2,12,NYJ 26,0,7,Mike White pass incomplete short left intended for Denzel Mims (defended by Matt Milano),-0.010,-0.690
3,14:08,3,12,NYJ 26,0,7,Mike White pass complete short right to Garrett Wilson for 13 yards. Penalty on Dane Jackson: Defensive Holding (declined),-0.690,1.530
3,13:40,1,10,NYJ 39,0,7,Zonovan Knight left guard for no gain (tackle by Shaq Lawson and Tremaine Edmunds),1.530,0.990
3,13:02,2,10,NYJ 39,0,7,Mike White pass incomplete short right,0.990,0.300
3,12:55,3,10,NYJ 39,0,7,Mike White pass complete deep right to Braxton Berrios for 25 yards (tackle by Dane Jackson),0.300,3.180
3,12:11,1,10,BUF 36,0,7,Mike White pass complete to Denzel Mims for 12 yards (tackle by Dane Jackson),3.180,3.970
3,11:28,1,10,BUF 24,0,7,Mike White pass complete short right to C.J. Uzomah for 7 yards (tackle by Damar Hamlin and Taron Johnson),3.970,4.460
3,10:47,2,3,BUF 17,0,7,Zonovan Knight left guard for 4 yards (tackle by Matt Milano and Damar Hamlin),4.460,4.710
3,10:02,1,10,BUF 13,6,7,"Zonovan Knight for 13 yards, touchdown",4.710,7.000
3,9:59,,,BUF 15,7,7,Greg Zuerlein kicks extra point good,0.000,0.000
3,9:59,,,NYJ 35,7,7,"Greg Zuerlein kicks off 65 yards, touchback.",0.000,0.610
3,9:59,1,10,BUF 25,7,7,Josh Allen pass incomplete short right intended for Dawson Knox,0.610,0.060
3,9:56,2,10,BUF 25,7,7,Josh Allen pass complete short right to Stefon Diggs for 32 yards (tackle by Lamarcus Joyner),0.060,2.720
3,9:17,1,10,NYJ 43,7,7,Josh Allen pass complete short right to Gabriel Davis for 6 yards,2.720,2.990
3,9:16,2,4,NYJ 37,7,7,"Josh Allen pass incomplete deep left intended for Khalil Shakir. Penalty on Michael Carter: Defensive Pass Interference, 20 yards (accepted) (no play)",2.990,4.440
3,8:47,1,10,NYJ 17,7,7,Josh Allen pass complete short left to Nyheim Hines for 4 yards (tackle by Quincy Williams),4.440,4.610
3,8:06,2,5,NYJ 13,7,7,Josh Allen pass complete short right to Gabriel Davis for 8 yards (tackle by D.J. Reed),4.610,6.060
3,7:27,1,5,NYJ 5,7,13,"Josh Allen right guard for 5 yards, touchdown",6.060,7.000
3,7:20,,,NYJ 15,7,14,Tyler Bass kicks extra point good,0.000,0.000
3,7:20,,,BUF 35,7,14,"Tyler Bass kicks off 63 yards, returned by Braxton Berrios for 23 yards (tackle by Siran Neal)",0.000,0.610
3,7:14,1,10,NYJ 25,7,14,Zonovan Knight right tackle for 9 yards (tackle by Boogie Basham),0.610,1.280
3,6:42,2,1,NYJ 34,7,14,Zonovan Knight up the middle for no gain (tackle by Tim Settle and Boogie Basham),1.280,0.560
3,6:03,3,1,NYJ 34,7,14,Zonovan Knight right guard for 2 yards (tackle by Dane Jackson),0.560,1.330
3,5:30,1,10,NYJ 36,7,14,Mike White pass complete short right to Denzel Mims for 14 yards (tackle by Jordan Poyer),1.330,2.260
3,4:49,1,10,NYJ 50,7,14,Mike White pass incomplete deep left intended for Tyler Conklin,2.260,1.710
3,4:41,2,10,NYJ 50,7,14,"Joe Flacco sacked by Gregory Rousseau for -6 yards. Joe Flacco fumbles (forced by Gregory Rousseau), recovered by DaQuan Jones at NYJ-44",1.710,-2.650
3,4:30,1,10,NYJ 44,7,14,Josh Allen pass complete deep left to Gabriel Davis for 17 yards (tackle by D.J. Reed),2.650,3.780
3,3:47,1,10,NYJ 27,7,14,"Isaiah McKenzie left tackle for 6 yards (tackle by D.J. Reed). Penalty on Dion Dawkins: Offensive Holding, 10 yards (accepted) (no play)",3.780,3.120
3,3:30,1,20,NYJ 37,7,14,Josh Allen pass complete short left to James Cook for 9 yards (tackle by D.J. Reed),3.120,3.100
3,2:55,2,11,NYJ 28,7,14,Josh Allen left guard for 8 yards (tackle by Sheldon Rankins and Lamarcus Joyner),3.100,3.470
3,2:20,3,3,NYJ 20,7,14,Josh Allen pass incomplete short left intended for Isaiah McKenzie,3.470,2.220
3,2:11,4,3,NYJ 20,7,17,Tyler Bass 38 yard field goal good,2.220,3.000
3,2:07,,,BUF 35,7,17,"Tyler Bass kicks off 65 yards, touchback.",0.000,0.610
3,2:07,1,10,NYJ 25,7,17,"Zonovan Knight left end for no gain (tackle by Taron Johnson and Dane Jackson). Penalty on C.J. Uzomah: Offensive Holding, 10 yards (accepted) (no play)",0.610,-0.410
3,1:40,1,20,NYJ 15,7,17,Joe Flacco pass incomplete short right intended for Elijah Moore (defended by Matt Milano),-0.410,-1.430
3,1:36,2,20,NYJ 15,7,17,Joe Flacco pass complete short right to Elijah Moore for 1 yard (tackle by Matt Milano),-1.430,-2.140
3,0:53,3,19,NYJ 16,7,17,Michael Carter up the middle for 2 yards (tackle by DaQuan Jones),-2.140,-2.240
3,0:17,4,17,NYJ 18,7,17,"Braden Mann punts 51 yards, returned by Nyheim Hines for 17 yards (tackle by Jamien Sherwood)",-2.240,-2.130
Quarter,Time,Down,ToGo,Location,NYJ,BUF,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,BUF 48,7,17,Devin Singletary up the middle for 16 yards (tackle by Quincy Williams),2.130,3.180
4,14:22,1,10,NYJ 36,7,17,Devin Singletary up the middle for 4 yards (tackle by Jordan Whitehead and Solomon Thomas),3.180,3.180
4,13:40,2,6,NYJ 32,7,17,James Cook left tackle for 3 yards (tackle by Kwon Alexander and C.J. Mosley),3.180,2.870
4,12:55,3,3,NYJ 29,7,17,Josh Allen left end for -2 yards (tackle by Kwon Alexander and Jordan Whitehead),2.870,1.350
4,12:35,4,5,NYJ 31,7,20,Tyler Bass 49 yard field goal good,1.350,3.000
4,12:23,,,BUF 35,7,20,"Tyler Bass kicks off 65 yards, touchback.",0.000,0.610
4,12:23,1,10,NYJ 25,7,20,Zonovan Knight left end for -1 yards (tackle by Jordan Poyer),0.610,-0.070
4,11:44,2,11,NYJ 24,7,20,"Mike White pass complete short right to Garrett Wilson for 13 yards (tackle by Tre'Davious White) BUF challenged the pass completion ruling, and the play was upheld.",-0.070,1.400
4,11:07,1,10,NYJ 37,7,20,Mike White pass incomplete short right intended for Denzel Mims (defended by Dane Jackson),1.400,0.860
4,11:02,2,10,NYJ 37,7,20,Mike White pass complete short left to Denzel Mims for 9 yards (tackle by Jordan Poyer and A.J. Epenesa),0.860,1.360
4,10:35,3,1,NYJ 46,7,20,Mike White pass complete short right to Elijah Moore for 7 yards (tackle by Taron Johnson),1.360,2.460
4,10:13,1,10,BUF 47,7,20,Mike White sacked by Shaq Lawson for -11 yards,2.460,0.430
4,9:20,2,21,NYJ 42,7,20,Mike White pass complete short right to Michael Carter for 7 yards (tackle by Tremaine Edmunds and Jordan Poyer),0.430,0.700
4,8:41,3,14,NYJ 49,7,20,Mike White pass incomplete deep middle intended for Elijah Moore,0.700,-0.130
4,8:34,4,14,NYJ 49,7,20,"Braden Mann punts 43 yards, fair catch by Nyheim Hines at BUF-8",-0.130,0.380
4,8:26,1,10,BUF 8,7,20,Devin Singletary up the middle for 1 yard (tackle by John Franklin-Myers),-0.380,-0.710
4,7:44,2,9,BUF 9,7,20,Josh Allen pass incomplete short left intended for Devin Singletary,-0.710,-1.300
4,7:40,3,9,BUF 9,7,20,Josh Allen pass incomplete short left intended for Dawson Knox,-1.300,-2.490
4,7:35,4,9,BUF 9,9,20,"Sam Martin punts blocked by Jermaine Johnson, safety.",-2.490,-2.000
4,7:30,,,BUF 20,9,20,"Sam Martin kicks off 63 yards, returned by Braxton Berrios for 20 yards (tackle by Taiwan Jones)",0.000,1.400
4,7:23,1,10,NYJ 37,9,20,Mike White pass incomplete,1.400,0.860
4,7:18,2,10,NYJ 37,9,20,Mike White pass complete short right to Garrett Wilson for 14 yards (tackle by A.J. Epenesa),0.860,2.320
4,6:43,1,10,BUF 49,9,20,Zonovan Knight right tackle for 13 yards (tackle by Damar Hamlin),2.320,3.180
4,6:15,1,10,BUF 36,9,20,Mike White pass complete short right to Zonovan Knight for 8 yards (tackle by Dane Jackson and Jordan Poyer),3.180,3.720
4,5:47,2,2,BUF 28,9,20,"Michael Carter right guard for 5 yards. Michael Carter fumbles (forced by Damar Hamlin) (tackle by Taron Johnson and Damar Hamlin), recovered by Matt Milano at BUF-22",3.720,-0.410
4,5:34,1,10,BUF 22,9,20,James Cook right end for -2 yards (tackle by Jordan Whitehead),0.410,-0.400
4,4:53,2,12,BUF 20,9,20,Josh Allen pass complete short left to Stefon Diggs for 1 yard (tackle by D.J. Reed),-0.400,-0.960
4,4:08,3,11,BUF 21,9,20,"Penalty on Rodger Saffold: False Start, 5 yards (accepted) (no play)",-0.960,-1.870
4,4:08,3,16,BUF 16,9,20,Devin Singletary left tackle for 1 yard (tackle by Quincy Williams),-1.870,-2.320
4,3:28,4,15,BUF 17,9,20,"Sam Martin punts 60 yards, returned by Braxton Berrios for 13 yards (tackle by Tyler Matakevich)",-2.320,-1.330
4,3:13,1,10,NYJ 36,9,20,Mike White pass complete short right to Tyler Conklin for 6 yards (tackle by Matt Milano),1.330,1.600
4,2:49,2,4,NYJ 42,9,20,Mike White pass complete deep middle to Elijah Moore for 19 yards (tackle by Tremaine Edmunds),1.600,2.980
4,2:17,1,10,BUF 39,9,20,Mike White pass incomplete short right,2.980,2.440
4,2:11,2,10,BUF 39,9,20,Mike White pass complete short right to Tyler Conklin for 5 yards (tackle by Jordan Poyer),2.440,2.410
4,2:00,3,5,BUF 34,9,20,Mike White pass complete short left to Garrett Wilson for 16 yards (tackle by Tre'Davious White),2.410,4.370
4,1:54,1,10,BUF 18,9,20,Mike White pass complete short left to Michael Carter for 5 yards (tackle by Taron Johnson),4.370,4.610
4,1:49,2,5,BUF 13,9,20,Mike White pass complete short left to Elijah Moore for 4 yards (tackle by Taron Johnson),4.610,4.740
4,1:27,3,1,BUF 9,9,20,Mike White pass incomplete short right intended for Braxton Berrios,4.740,2.980
4,1:21,4,1,BUF 9,12,20,Greg Zuerlein 26 yard field goal good,2.980,3.000
4,1:18,,,,,,Timeout #2 by Buffalo Bills,,
4,1:18,,,NYJ 35,12,20,"Greg Zuerlein kicks off 55 yards, returned by Nyheim Hines for 19 yards (tackle by Kenny Yeboah and Will Parks)",0.000,0.870
4,1:13,1,10,BUF 29,12,20,Josh Allen pass incomplete deep left intended for Dawson Knox (defended by C.J. Mosley),0.870,0.330
4,1:06,2,10,BUF 29,12,20,Devin Singletary up the middle for 4 yards (tackle by Sheldon Rankins),0.330,0.170
4,0:59,,,,,,Timeout #1 by New York Jets,,
4,0:59,3,6,BUF 33,12,20,Josh Allen left tackle for 1 yard (tackle by C.J. Mosley),0.170,-1.110
4,0:53,,,,,,Timeout #2 by New York Jets,,
4,0:53,4,5,BUF 34,12,20,"Sam Martin punts 45 yards, fair catch by Braxton Berrios at NYJ-21",-1.110,-0.340
4,0:46,1,10,NYJ 21,12,20,Mike White pass incomplete short right intended for Michael Carter,0.340,-0.200
4,0:40,2,10,NYJ 21,12,20,Mike White pass incomplete short right intended for Braxton Berrios (defended by Dane Jackson),-0.200,-0.890
4,0:36,3,10,NYJ 21,12,20,Mike White pass incomplete deep left intended for Garrett Wilson,-0.890,-1.960
4,0:30,4,10,NYJ 21,12,20,Mike White pass incomplete short middle intended for Elijah Moore (defended by A.J. Epenesa),-1.960,-4.170
4,0:26,1,10,NYJ 21,12,20,Josh Allen kneels for -1 yards,4.170,3.490
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
