Quarter,Time,Down,ToGo,Location,CHI,MIN,Detail,EPB,EPA
2,11:03,2,10,CHI 28,3,0,Tarvaris Jackson pass complete short right to Tony Richardson for 4 yards (tackle by Charles Tillman),3.170,3.010
2,10:17,3,6,CHI 24,3,0,Tarvaris Jackson pass incomplete short middle intended for Sidney Rice,3.010,1.890
2,10:12,4,6,CHI 24,3,3,Ryan Longwell 42 yard field goal good,1.890,3.000
2,,,,MIN 30,3,3,"Ryan Longwell kicks off 47 yards, returned by Rashied Davis for 34 yards (tackle by Heath Farwell)",0.000,2.720
2,10:01,1,10,MIN 43,3,3,"Penalty on Roberto Garza: False Start, 5 yards (no play)",2.720,2.390
2,10:01,1,15,MIN 48,3,3,Kyle Orton pass complete short left to Devin Hester for 10 yards (tackle by Charles Gordon),2.390,2.850
2,9:29,2,5,MIN 38,3,3,Kyle Orton pass complete short right to Adrian Peterson for 4 yards (tackle by Antoine Winfield),2.850,2.680
2,9:03,3,1,MIN 34,3,3,Kyle Orton up the middle for no gain (tackle by Brian Robison and Ben Leber),2.680,1.100
2,8:45,4,1,MIN 34,3,3,Kyle Orton up the middle for 1 yard (tackle by Kevin Williams and Pat Williams),1.100,3.380
2,8:08,1,10,MIN 33,3,3,Kyle Orton pass complete short middle to Devin Hester for 9 yards (tackle by Antoine Winfield),3.380,4.050
2,7:46,2,1,MIN 24,3,3,Adrian Peterson right end for no gain (tackle by Antoine Winfield),4.050,3.340
2,7:06,3,1,MIN 24,3,3,Kyle Orton pass incomplete short middle intended for Devin Hester,3.340,2.020
2,7:06,4,1,MIN 24,3,3,"Penalty on Bernard Berrian: Illegal Substitution, 5 yards (no play)",2.020,1.520
2,7:02,4,6,MIN 29,6,3,Robbie Gould 47 yard field goal good,1.520,3.000
2,,,,CHI 30,6,3,"Robbie Gould kicks off 71 yards, returned by Aundrae Allison for 17 yards (tackle by Lousaka Polite)",0.000,-0.140
2,6:50,1,10,MIN 16,6,3,Adrian Peterson right end for -2 yards (tackle by Adewale Ogunleye),-0.140,-0.890
2,6:11,2,12,MIN 14,6,3,Adrian Peterson left end for 8 yards (tackle by Lance Briggs),-0.890,-0.570
2,5:29,3,4,MIN 22,6,3,Tarvaris Jackson pass complete short left to Robert Ferguson for 8 yards (tackle by Nathan Vasher),-0.570,0.940
2,4:50,1,10,MIN 30,6,3,Tarvaris Jackson pass complete deep left to Jim Kleinsasser for 26 yards (tackle by Danieal Manning),0.940,2.650
2,4:03,,,,6,3,Timeout #1 by Minnesota Vikings,0.000,2.650
2,4:03,1,10,CHI 44,6,3,Aundrae Allison left end for no gain (tackle by Nathan Vasher),2.650,2.110
2,3:35,2,10,CHI 44,6,3,Tarvaris Jackson pass complete short right to Jeff Dugan for 3 yards (tackle by Lance Briggs),2.110,1.820
2,2:54,3,7,CHI 41,6,3,Tarvaris Jackson pass incomplete short left intended for Chester Taylor,1.820,0.530
2,2:49,4,7,CHI 41,6,3,Chris Kluwe punts 32 yards,0.530,0.380
2,2:42,1,10,CHI 9,6,3,Kyle Orton pass complete short right to Bernard Berrian for 8 yards (tackle by Antoine Winfield),-0.380,-0.020
2,2:25,2,2,CHI 17,6,3,"Kyle Orton for no gain. Kyle Orton fumbles, recovered by Kyle Orton at CHI-CHI",-0.020,-0.840
2,2:00,3,5,CHI 14,6,3,Kyle Orton pass complete short right to Adrian Peterson for 11 yards (tackle by Dwight Smith),-0.840,0.610
2,1:53,1,10,CHI 25,6,3,Kyle Orton pass complete short left to Mark Bradley for 15 yards (tackle by Kevin Williams),0.610,1.600
2,1:30,1,10,CHI 40,6,3,Kyle Orton pass complete short left to Adrian Peterson for 4 yards (tackle by Cedric Griffin),1.600,1.590
2,1:18,,,,6,3,Timeout #1 by Chicago Bears,0.000,1.590
2,1:18,2,6,CHI 44,6,3,Kyle Orton pass incomplete deep right intended for Bernard Berrian,1.590,0.890
2,1:12,3,6,CHI 44,6,3,Kyle Orton pass incomplete short middle intended for Muhsin Muhammad (defended by Antoine Winfield),0.890,-0.460
2,1:06,4,6,CHI 44,6,3,"Brad Maynard punts 56 yards, touchback",-0.460,-0.280
2,0:58,1,10,MIN 20,6,3,Tarvaris Jackson pass incomplete short middle intended for Chester Taylor (defended by Israel Idonije),0.280,-0.270
2,0:54,2,10,MIN 20,6,3,Tarvaris Jackson pass incomplete deep left intended for Bobby Wade is intercepted by Nathan Vasher at MIN-46 and returned for 34 yards (tackle by Bryant McKinnie),-0.270,-4.780
2,0:43,1,10,MIN 12,6,3,Kyle Orton pass complete short middle to Muhsin Muhammad for 11 yards (tackle by Antoine Winfield),4.780,6.970
,,,,,,,"Replay Assistant challenged the runner broke the plane ruling, and the original play was overturned.",,
2,0:33,1,1,MIN 1,12,3,"Jason McKie up the middle for 1 yard, touchdown",6.970,7.000
2,,,,MIN 2,13,3,Robbie Gould kicks extra point good,0.000,0.000
2,,,,CHI 30,13,3,"Robbie Gould kicks off 68 yards, returned by Aundrae Allison for 25 yards (tackle by Nick Roach)",0.000,0.740
2,0:23,1,10,MIN 27,13,3,Tarvaris Jackson pass incomplete deep right intended for Robert Ferguson,0.740,0.200
2,0:17,2,10,MIN 27,13,3,"Tarvaris Jackson right end for 18 yards (tackle by Tommie Harris). Penalty on Charles Tillman: Unnecessary Roughness, 15 yards",0.200,2.920
2,0:08,1,10,CHI 40,13,3,Tarvaris Jackson pass complete short right to Sidney Rice for 10 yards (tackle by Lance Briggs),2.920,3.580
2,0:04,,,,13,3,Timeout #2 by Minnesota Vikings,0.000,3.580
2,0:04,1,10,CHI 30,13,6,Ryan Longwell 48 yard field goal good,3.580,3.000
Quarter,Time,Down,ToGo,Location,CHI,MIN,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,CHI 30,13,6,"Robbie Gould kicks off 72 yards, returned by Aundrae Allison for 18 yards (tackle by Corey Graham)",0.000,-0.140
3,14:57,1,10,MIN 16,13,6,Adrian Peterson right guard for -1 yards (tackle by Lance Briggs),-0.140,-0.780
3,14:21,2,11,MIN 15,13,6,Tarvaris Jackson pass incomplete short right intended for Robert Ferguson (defended by Charles Tillman),-0.780,-1.470
3,14:17,3,11,MIN 15,13,6,Tarvaris Jackson pass complete short right to Aundrae Allison for 4 yards (tackle by Brian Urlacher),-1.470,-2.140
3,13:49,4,7,MIN 19,13,6,"Chris Kluwe punts 54 yards, returned by Devin Hester for 9 yards (tackle by Heath Farwell)",-2.140,-1.330
3,13:37,1,10,CHI 36,13,6,"Penalty on Muhsin Muhammad: False Start, 5 yards (no play)",1.330,1.000
3,13:37,1,15,CHI 31,13,6,Adrian Peterson left tackle for 5 yards (tackle by Kevin Williams),1.000,0.790
3,12:59,2,10,CHI 36,13,6,Kyle Orton pass incomplete,0.790,0.100
3,12:54,3,10,CHI 36,13,6,Kyle Orton pass incomplete short left intended for Mark Bradley,0.100,-0.980
3,12:51,4,10,CHI 36,13,6,Brad Maynard punts 37 yards,-0.980,-0.740
3,12:37,1,10,MIN 27,13,6,Tarvaris Jackson sacked by Brian Urlacher for -7 yards,0.740,-0.750
3,12:08,2,17,MIN 20,13,6,Tarvaris Jackson pass complete short middle to Bobby Wade for 8 yards (tackle by Alex Brown),-0.750,-0.360
3,11:29,3,9,MIN 28,13,6,Tarvaris Jackson pass complete short middle to Robert Ferguson for 71 yards (tackle by Charles Tillman),-0.360,6.970
3,10:31,1,1,CHI 1,13,12,"Adrian Peterson up the middle for 1 yard, touchdown",6.970,7.000
3,,,,CHI 2,13,12,Ryan Longwell kicks extra point no good,0.000,-1.000
3,,,,MIN 30,13,12,"Ryan Longwell kicks off 51 yards, returned by Devin Hester for 13 yards (tackle by Eric Frampton)",0.000,1.070
3,10:23,1,10,CHI 32,13,12,Kyle Orton sacked by Kenechi Udeze for -7 yards,1.070,-0.420
3,9:52,2,17,CHI 25,13,12,Adrian Peterson left guard for 4 yards (tackle by Chad Greenway and Charles Gordon),-0.420,-0.560
3,9:09,3,13,CHI 29,13,12,Kyle Orton pass incomplete short right intended for Muhsin Muhammad,-0.560,-1.440
3,9:03,4,13,CHI 29,13,12,"Brad Maynard punts 45 yards, fair catch by Bobby Wade",-1.440,-0.670
3,8:55,1,10,MIN 26,13,12,Tarvaris Jackson pass incomplete deep middle intended for Visanthe Shiancoe is intercepted by Brandon McGowan at CHI-47 and returned for 5 yards (tackle by Adrian Peterson),0.670,-2.390
3,8:44,1,10,MIN 48,13,12,Adrian Peterson left guard for 1 yard (tackle by E.J. Henderson),2.390,1.980
3,8:14,2,9,MIN 47,13,12,Adrian Peterson left tackle for 5 yards (tackle by Kenechi Udeze),1.980,1.950
3,7:35,3,4,MIN 42,13,12,Kyle Orton pass complete short right to Devin Hester for -2 yards (tackle by Charles Gordon),1.950,0.330
3,6:52,4,6,MIN 44,13,12,Brad Maynard punts 22 yards,0.330,-0.410
3,6:40,1,10,MIN 22,13,12,Adrian Peterson up the middle for 2 yards (tackle by Hunter Hillenmeyer),0.410,0.140
3,6:10,2,8,MIN 24,13,12,Adrian Peterson left guard for 1 yard (tackle by Brandon McGowan and Israel Idonije),0.140,-0.430
3,5:25,3,7,MIN 25,13,12,Tarvaris Jackson sacked by Brian Urlacher for -6 yards,-0.430,-2.140
3,4:58,4,13,MIN 19,13,12,"Chris Kluwe punts 47 yards, returned by Devin Hester for 17 yards (tackle by Charles Gordon)",-2.140,-2.320
3,4:41,1,10,MIN 49,13,12,"Kyle Orton sacked by Pat Williams for 5 yards. Penalty on Marcus McCauley: Defensive Holding, 5 yards (no play)",2.320,2.650
3,4:20,1,10,MIN 44,13,12,"Adrian Peterson up the middle for 1 yard (tackle by Pat Williams and Spencer Johnson). Penalty on Fred Miller: Unnecessary Roughness, 15 yards",2.650,0.220
3,3:50,2,24,CHI 42,13,12,Kyle Orton pass complete short middle to Adrian Peterson for 18 yards (tackle by E.J. Henderson),0.220,1.950
3,3:08,3,6,MIN 40,13,12,Adrian Peterson right tackle for 5 yards (tackle by Dwight Smith),1.950,1.000
3,2:20,4,1,MIN 35,13,12,Kyle Orton pass incomplete short left intended for Jason McKie,1.000,-1.270
3,2:14,1,10,MIN 35,13,12,Adrian Peterson left tackle for 16 yards (tackle by Danieal Manning and Brian Urlacher),1.270,2.320
3,1:31,1,10,CHI 49,13,12,Adrian Peterson right guard for no gain (tackle by Charles Tillman),2.320,1.780
3,0:49,2,10,CHI 49,13,12,Chester Taylor right guard for 9 yards (tackle by Israel Idonije and Charles Tillman),1.780,2.280
Quarter,Time,Down,ToGo,Location,CHI,MIN,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,3,1,CHI 40,13,12,Adrian Peterson up the middle for no gain (tackle by Brandon McGowan),2.280,0.590
4,14:27,4,1,CHI 40,13,12,Tarvaris Jackson up the middle for 1 yard (tackle by Lance Briggs and Tommie Harris),0.590,2.980
4,13:48,1,10,CHI 39,13,12,Tarvaris Jackson pass complete deep middle to Bobby Wade for 19 yards (tackle by Charles Tillman),2.980,4.240
4,13:07,1,10,CHI 20,13,12,Adrian Peterson left end for 6 yards (tackle by Brandon McGowan),4.240,4.640
4,12:31,2,4,CHI 14,13,12,Tarvaris Jackson right end for 9 yards (tackle by Jamar Williams),4.640,6.060
4,11:45,1,5,CHI 5,13,12,Adrian Peterson left guard for -3 yards (tackle by Matt Toeaina),6.060,4.570
4,11:09,2,8,CHI 8,13,12,Tarvaris Jackson pass incomplete,4.570,3.580
4,11:02,,,,13,12,Timeout #1 by Minnesota Vikings,0.000,3.580
4,11:02,3,8,CHI 8,13,18,"Adrian Peterson up the middle for 8 yards, touchdown",3.580,7.000
4,,,,,13,20,"Two Point Attempt: Brooks Bollinger up the middle, conversion succeeds",1.000,1.000
4,,,,MIN 30,13,20,"Ryan Longwell kicks off 53 yards, returned by Devin Hester for 14 yards (tackle by Eric Frampton). Penalty on Garrett Wolfe: Offensive Holding, 10 yards",0.000,0.340
4,10:50,1,10,CHI 21,13,20,Kyle Orton pass complete short middle to Garrett Wolfe for 9 yards (tackle by E.J. Henderson),0.340,1.020
4,10:24,2,1,CHI 30,13,20,Garrett Wolfe right guard for 2 yards (tackle by Pat Williams and Jayme Mitchell),1.020,1.070
4,9:49,1,10,CHI 32,13,20,Kyle Orton pass complete short middle to Bernard Berrian for 15 yards (tackle by Dwight Smith),1.070,2.060
4,9:08,1,10,CHI 47,13,20,Kyle Orton pass complete short left to Greg Olsen for 13 yards (tackle by Chad Greenway),2.060,2.920
4,8:28,1,10,MIN 40,13,20,Kyle Orton pass incomplete short middle intended for Garrett Wolfe,2.920,2.370
4,8:24,2,10,MIN 40,13,20,Kyle Orton pass complete short left to Garrett Wolfe for 1 yard (tackle by Cedric Griffin),2.370,1.820
4,7:39,,,,13,20,Timeout #1 by Chicago Bears,0.000,1.820
4,7:39,3,9,MIN 39,13,20,"Kyle Orton pass incomplete short middle intended for Rashied Davis. Penalty on Kyle Orton: Intentional Grounding, 10 yards, Penalty on John St. Clair: Offensive Holding (Declined)",1.820,0.000
4,7:34,4,19,MIN 49,13,20,Brad Maynard punts 47 yards,0.000,0.380
4,7:23,1,10,MIN 2,13,20,Adrian Peterson right end for 28 yards (tackle by Charles Tillman and Jamar Williams),-0.380,0.940
4,6:39,1,10,MIN 30,13,20,Chester Taylor left tackle for 2 yards (tackle by Israel Idonije),0.940,0.660
4,5:58,2,8,MIN 32,13,20,Tarvaris Jackson pass complete short right to Bobby Wade for 7 yards (tackle by Charles Tillman),0.660,0.890
4,5:20,3,1,MIN 39,13,20,Tony Richardson up the middle for 2 yards (tackle by Jimmy Kennedy and Jamar Williams),0.890,1.660
4,4:36,1,10,MIN 41,13,20,Adrian Peterson left end for -2 yards (tackle by Matt Toeaina),1.660,0.850
4,3:53,2,12,MIN 39,13,20,Tarvaris Jackson pass complete short right to Jeff Dugan for 1 yard (tackle by Lance Briggs),0.850,0.300
4,3:46,,,,13,20,Timeout #2 by Chicago Bears,0.000,0.300
4,3:46,3,11,MIN 40,13,20,Chester Taylor up the middle for 10 yards (tackle by Charles Tillman and Brandon McGowan),0.300,-0.060
4,2:56,4,1,,13,20,"Penalty on Chris Kluwe: Delay of Game, 5 yards (no play)",-0.060,-0.390
4,2:56,4,6,MIN 45,13,20,"Chris Kluwe punts 45 yards, returned by Devin Hester for no gain",-0.390,0.380
4,2:45,1,10,CHI 10,13,20,Kyle Orton pass complete short middle to Greg Olsen for 5 yards (tackle by E.J. Henderson),-0.380,-0.350
4,2:19,2,5,CHI 15,13,20,Kyle Orton pass complete short left to Muhsin Muhammad for 19 yards (tackle by Darren Sharper),-0.350,1.200
4,2:13,1,10,CHI 34,13,20,Kyle Orton pass complete short left to Devin Hester for 11 yards (tackle by Cedric Griffin),1.200,1.930
4,2:00,1,10,CHI 45,13,20,Kyle Orton pass incomplete short middle intended for Adrian Peterson,1.930,1.380
4,1:56,2,10,CHI 45,13,20,Kyle Orton pass incomplete deep middle intended for Bernard Berrian is intercepted by Darren Sharper and returned for 41 yards (tackle by Muhsin Muhammad),1.380,-1.530
4,1:38,1,10,MIN 39,13,20,Tarvaris Jackson kneels for -1 yards,1.530,0.850
4,0:58,2,11,MIN 38,13,20,Tarvaris Jackson kneels for -1 yards,0.850,0.040
4,0:15,3,12,MIN 37,13,20,Tarvaris Jackson kneels for -1 yards,0.040,-0.980
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
