#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,CHI 41,3,1:48,4,Punt
2,1,12:10,MIN 14,4,1:29,3,Field Goal
3,1,5:50,CHI 23,3,1:28,9,Punt
4,1,2:13,CHI 3,3,1:36,0,Punt
5,2,13:29,CHI 13,3,1:02,4,Punt
6,2,10:07,MIN 43,8,3:10,14,Field Goal
7,2,2:42,CHI 9,7,1:44,35,Punt
8,2,0:43,MIN 12,2,0:13,12,Touchdown
9,3,13:37,CHI 36,3,1:00,0,Punt
10,3,10:29,CHI 32,3,1:34,-3,Punt
11,3,8:44,MIN 48,3,2:04,4,Punt
12,3,4:41,MIN 49,4,2:27,14,Downs
13,4,10:56,CHI 21,7,3:33,30,Punt
14,4,2:45,CHI 10,5,1:07,35,Interception
