Quarter,Time,Down,ToGo,Location,IND,JAX,Detail,EPB,EPA
1,9:35,3,5,IND 33,0,7,Peyton Manning pass complete short left to Dallas Clark for 7 yards (tackle by Gerald Sensabaugh),0.230,1.600
1,9:00,1,10,IND 40,0,7,"Dominic Rhodes up the middle for 21 yards (tackle by Gerald Sensabaugh). Penalty on Mike Pollak: Offensive Holding, 10 yards (no play)",1.600,0.940
1,8:28,1,20,IND 30,0,7,Peyton Manning pass complete short right to Dominic Rhodes for 3 yards (tackle by Brian Williams),0.940,0.110
1,7:46,2,17,IND 33,0,7,Dominic Rhodes up the middle for 9 yards (tackle by Justin Durant),0.110,0.630
1,7:03,3,8,IND 42,0,7,Peyton Manning pass complete short right to Dallas Clark for 5 yards (tackle by Brian Williams),0.630,-0.260
1,6:19,4,3,IND 47,0,7,"Hunter Smith punts 40 yards, fair catch by Dennis Northcutt. Penalty on Kennard Cox: Offensive Holding, 6 yards",-0.260,0.380
1,6:12,1,10,JAX 7,0,7,Maurice Jones-Drew up the middle for 5 yards (tackle by Raheem Brock),-0.380,-0.420
1,5:35,2,5,JAX 12,0,7,David Garrard pass complete short left to Troy Williamson for 3 yards (tackle by Tim Jennings),-0.420,-0.480
1,4:53,3,2,JAX 15,0,7,David Garrard pass complete short left to Marcedes Lewis for 7 yards (tackle by Tim Jennings),-0.480,0.410
1,4:15,1,10,JAX 22,0,7,Maurice Jones-Drew up the middle for 4 yards (tackle by Freddie Keiaho),0.410,0.410
1,3:33,2,6,JAX 26,0,7,Maurice Jones-Drew up the middle for 4 yards (tackle by Antoine Bethea),0.410,0.230
1,2:53,3,2,JAX 30,0,7,David Garrard pass complete short right to Dennis Northcutt for 1 yard (tackle by Keiwan Ratliff),0.230,-1.310
1,2:31,4,1,JAX 31,0,7,David Garrard up the middle for 2 yards (tackle by Clint Session),-1.310,1.140
1,1:52,1,10,JAX 33,0,7,David Garrard pass complete short right to Maurice Jones-Drew for 12 yards (tackle by Freddie Keiaho),1.140,1.930
1,1:04,1,10,JAX 45,0,7,"David Garrard pass incomplete deep right intended for Dennis Northcutt. Penalty on Kelvin Hayden: Illegal Contact, 5 yards (no play)",1.930,2.260
1,0:58,1,10,,0,7,Chauncey Washington up the middle for 1 yard (tackle by Buster Davis),2.260,1.850
1,0:14,2,9,IND 49,0,7,Maurice Jones-Drew up the middle for 4 yards (tackle by Darrell Reid),1.850,1.690
Quarter,Time,Down,ToGo,Location,IND,JAX,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,3,5,IND 45,0,7,David Garrard pass complete short right to Dennis Northcutt for 6 yards (tackle by Kelvin Hayden),1.690,2.980
2,14:30,1,10,IND 39,0,7,David Garrard for 5 yards (tackle by Clint Session),2.980,3.120
2,14:04,2,5,IND 34,0,7,Maurice Jones-Drew left end for 8 yards (tackle by Freddie Keiaho),3.120,3.840
2,13:28,1,10,IND 26,0,7,David Garrard pass complete short left to Richard Angulo for 17 yards (tackle by Buster Davis),3.840,5.140
2,12:56,1,9,IND 9,0,7,Maurice Jones-Drew up the middle for 6 yards (tackle by Antoine Bethea),5.140,5.530
2,12:18,2,3,IND 3,0,7,Maurice Jones-Drew up the middle for 1 yard (tackle by Raheem Brock),5.530,4.950
2,11:43,,,,0,7,Timeout #1 by Indianapolis Colts,0.000,4.950
2,11:43,3,2,IND 2,0,13,"David Garrard up the middle for 2 yards, touchdown",4.950,7.000
2,,,,IND 2,0,14,Josh Scobee kicks extra point good,0.000,0.000
2,,,,JAX 30,0,14,"Josh Scobee kicks off 65 yards, returned by Pierre Garcon for 32 yards (tackle by Pierson Prioleau)",0.000,1.400
2,11:29,1,10,IND 37,0,14,Peyton Manning pass complete short right to Anthony Gonzalez for 12 yards (tackle by Brian Williams),1.400,2.190
2,11:07,1,10,IND 49,0,14,"Dominic Rhodes up the middle for 3 yards (tackle by Mike Peterson). Penalty on Dominic Rhodes: Illegal Shift, 5 yards (no play)",2.190,1.860
2,10:48,1,15,IND 44,0,14,Peyton Manning pass complete short left to Dominic Rhodes for 7 yards (tackle by Drayton Florence),1.860,1.920
2,10:08,2,8,JAX 49,0,14,Peyton Manning pass complete short right to Dallas Clark for 7 yards (tackle by Reggie Nelson),1.920,2.150
2,9:44,3,1,JAX 42,0,14,"Dominic Rhodes up the middle for -1 yards (tackle by Rob Meier). Penalty on JAX: Defensive 12 On-field, 4 yards (no play)",2.150,3.050
2,9:22,1,10,JAX 38,0,14,Dominic Rhodes right end for -3 yards (tackle by Brian Williams),3.050,2.100
2,8:46,2,13,JAX 41,6,14,"Peyton Manning pass complete deep right to Reggie Wayne for 41 yards, touchdown",2.100,7.000
2,,,,JAX 2,7,14,Adam Vinatieri kicks extra point good,0.000,0.000
2,,,,IND 30,7,14,"Adam Vinatieri kicks off 69 yards, returned by Brian Witherspoon for 22 yards (tackle by Matt Giordano). Penalty on Pierson Prioleau: Offensive Holding, 10 yards",0.000,-0.320
2,8:31,1,10,JAX 13,7,14,David Garrard pass complete short right to Dennis Northcutt for 24 yards (tackle by Antoine Bethea),-0.320,1.400
2,7:56,1,10,JAX 37,7,14,Maurice Jones-Drew up the middle for 4 yards (tackle by Tim Jennings),1.400,1.400
2,7:17,2,6,JAX 41,7,14,David Garrard pass incomplete short left intended for Dennis Northcutt,1.400,0.700
2,7:11,3,6,JAX 41,7,14,"David Garrard pass complete short left to Mike Sims-Walker for 10 yards. Penalty on Khalif Barnes: Offensive Holding, 10 yards (no play)",0.700,-0.620
2,6:46,3,16,JAX 31,7,14,David Garrard pass complete short right to Maurice Jones-Drew for 9 yards (tackle by Antoine Bethea),-0.620,-0.720
2,6:24,4,7,JAX 40,7,14,"Steve Weatherford punts 39 yards, fair catch by Keiwan Ratliff",-0.720,-0.340
2,6:17,1,10,IND 21,7,14,Peyton Manning pass complete short left to Anthony Gonzalez for 13 yards (tackle by Drayton Florence),0.340,1.200
2,5:45,1,10,IND 34,7,14,Dominic Rhodes left end for 1 yard (tackle by Mike Peterson),1.200,0.790
2,5:04,2,9,IND 35,7,14,Peyton Manning pass complete deep left to Dominic Rhodes for 29 yards (tackle by Reggie Nelson),0.790,3.180
2,4:27,1,10,JAX 36,7,14,"Penalty on Gijon Robinson: False Start, 5 yards (no play)",3.180,2.850
2,4:08,1,15,JAX 41,7,14,"Dominic Rhodes right end for no gain (tackle by Justin Durant). Penalty on Reggie Wayne: Illegal Block Above the Waist, 10 yards (no play)",2.850,2.190
2,3:42,1,25,IND 49,7,14,Peyton Manning pass complete short middle to Gijon Robinson for 23 yards (tackle by Reggie Nelson),2.190,3.720
2,3:05,2,2,JAX 28,7,14,Peyton Manning pass complete short middle to Reggie Wayne for 10 yards (tackle by Brian Williams),3.720,4.370
2,2:28,1,10,JAX 18,7,14,Peyton Manning pass complete short left to Gijon Robinson for 6 yards (tackle by Mike Peterson),4.370,4.810
2,2:00,2,4,JAX 12,7,14,Dominic Rhodes up the middle for 3 yards (tackle by Clint Ingram),4.810,4.740
2,1:15,3,1,JAX 9,7,14,Dominic Rhodes right end for -2 yards (tackle by Gerald Sensabaugh),4.740,2.800
2,1:08,,,,7,14,Timeout #1 by Jacksonville Jaguars,0.000,2.800
2,1:06,4,3,JAX 11,7,14,Adam Vinatieri 30 yard field goal no good,2.800,-0.280
2,1:03,1,10,JAX 20,7,14,David Garrard pass incomplete deep middle intended for Dennis Northcutt,0.280,-0.270
2,0:58,2,10,JAX 20,7,14,Maurice Jones-Drew up the middle for 15 yards (tackle by Antoine Bethea),-0.270,1.270
2,0:50,,,,7,14,Timeout #2 by Jacksonville Jaguars,0.000,1.270
2,0:50,1,10,JAX 35,7,14,David Garrard pass incomplete short right intended for Maurice Jones-Drew,1.270,0.720
2,0:45,2,10,JAX 35,7,14,David Garrard pass complete short middle to Marcedes Lewis for 12 yards (tackle by Keiwan Ratliff),0.720,2.060
2,0:25,1,10,JAX 47,7,14,David Garrard pass incomplete short left intended for Dennis Northcutt (defended by Tim Jennings),2.060,1.520
2,0:21,2,10,JAX 47,7,14,David Garrard pass complete short middle to Dennis Northcutt for 9 yards (tackle by Antoine Bethea),1.520,2.020
2,0:11,,,,7,14,Timeout #3 by Jacksonville Jaguars,0.000,2.020
2,0:11,3,1,IND 44,7,14,David Garrard pass complete deep left to Mike Sims-Walker for 18 yards (tackle by Keiwan Ratliff),2.020,3.840
2,0:06,1,10,IND 26,7,17,Josh Scobee 44 yard field goal good,3.840,3.000
2,,,,JAX 30,7,17,"Josh Scobee kicks off 15 yards, returned by Philip Wheeler for no gain",0.000,0.940
Quarter,Time,Down,ToGo,Location,IND,JAX,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,JAX 30,7,17,"Josh Scobee kicks off 59 yards, returned by Chad Simpson for 14 yards (tackle by Brian Iwuh)",0.000,0.610
3,14:56,1,10,IND 25,7,17,Peyton Manning pass complete short middle to Anthony Gonzalez for 7 yards (tackle by Drayton Florence),0.610,1.010
3,14:25,2,3,IND 32,7,17,Peyton Manning pass complete short right to Dallas Clark for 10 yards (tackle by Clint Ingram),1.010,1.730
3,13:51,1,10,IND 42,7,17,Dominic Rhodes up the middle for -1 yards (tackle by Reggie Hayward),1.730,1.050
3,13:07,2,11,IND 41,7,17,Peyton Manning pass complete short right to Reggie Wayne for 12 yards (tackle by Derek Landri),1.050,2.460
3,12:36,1,10,JAX 47,7,17,Dominic Rhodes right end for 3 yards (tackle by Reggie Nelson),2.460,2.320
3,11:59,2,7,JAX 44,7,17,Peyton Manning pass complete deep middle to Dallas Clark for 21 yards (tackle by Gerald Sensabaugh),2.320,4.040
3,11:14,1,10,JAX 23,7,17,Peyton Manning pass incomplete deep left intended for Anthony Gonzalez,4.040,3.500
3,11:09,2,10,JAX 23,7,17,"Penalty on Paul Spicer: Neutral Zone Infraction, 5 yards (no play)",3.500,4.210
3,11:09,2,5,JAX 18,7,17,Peyton Manning pass complete short right to Dominic Rhodes for 8 yards (tackle by Justin Durant),4.210,4.910
3,10:32,1,10,JAX 10,13,17,"Peyton Manning pass complete short middle to Dominic Rhodes for 10 yards, touchdown",4.910,7.000
3,,,,JAX 2,14,17,Adam Vinatieri kicks extra point good,0.000,0.000
3,,,,IND 30,14,17,"Adam Vinatieri kicks off 68 yards, returned by Brian Witherspoon for 22 yards (tackle by Jordan Senn)",0.000,0.540
3,10:20,1,10,JAX 24,14,17,Maurice Jones-Drew up the middle for 1 yard (tackle by Dwight Freeney),0.540,0.130
3,9:47,2,9,JAX 25,14,17,David Garrard pass complete short right to Maurice Jones-Drew for 8 yards (tackle by Antoine Bethea),0.130,0.500
3,8:58,3,1,JAX 33,14,17,"David Garrard sacked by Raheem Brock for 0 yards. Penalty on Raheem Brock: Unnecessary Roughness, 15 yards",0.500,2.130
3,8:34,1,10,JAX 48,14,17,David Garrard pass incomplete deep right intended for Mike Sims-Walker,2.130,1.580
3,8:27,2,10,JAX 48,14,17,Maurice Jones-Drew up the middle for 2 yards (tackle by Clint Session),1.580,1.160
3,7:47,3,8,,14,17,David Garrard pass complete short right to Maurice Jones-Drew for 9 yards (tackle by Freddie Keiaho),1.160,2.850
3,7:17,1,10,IND 41,14,17,Chauncey Washington up the middle for 6 yards (tackle by Buster Davis),2.850,3.120
3,6:41,2,4,IND 35,14,17,Chauncey Washington left end for -4 yards (tackle by Dwight Freeney),3.120,1.880
3,5:59,3,8,IND 39,14,17,David Garrard pass complete short middle to Marcedes Lewis for 14 yards (tackle by Kelvin Hayden),1.880,3.910
3,5:13,1,10,IND 25,14,17,David Garrard pass complete short right to Richard Angulo for 7 yards (tackle by Clint Session),3.910,4.370
3,4:35,2,3,IND 18,14,17,Maurice Jones-Drew up the middle for 6 yards (tackle by Raheem Brock),4.370,4.780
3,3:56,1,10,IND 12,14,17,Maurice Jones-Drew up the middle for 7 yards (tackle by Clint Session),4.780,5.410
3,3:15,2,3,IND 5,14,17,"Maurice Jones-Drew up the middle for 2 yards (tackle by Clint Session). Maurice Jones-Drew fumbles (forced by Clint Session), recovered by Tony Pashos at IND-2",5.410,6.740
3,2:33,1,2,IND 2,14,23,"Montell Owens up the middle for 2 yards, touchdown",6.740,7.000
3,,,,IND 2,14,24,Josh Scobee kicks extra point good,0.000,0.000
3,,,,JAX 30,14,24,"Josh Scobee kicks off 65 yards, returned by Chad Simpson for 14 yards (tackle by Tim Shaw)",0.000,0.150
3,2:21,1,10,IND 19,14,24,Peyton Manning pass complete deep right to Dallas Clark for 33 yards (tackle by Reggie Nelson). Penalty on Quentin Groves: Defensive Offside (Declined),0.150,2.390
3,2:04,1,10,JAX 48,14,24,Dominic Rhodes right end for 1 yard (tackle by Reggie Nelson and Clint Ingram),2.390,1.980
3,1:28,2,9,JAX 47,14,24,Peyton Manning up the middle for 1 yard (tackle by Paul Spicer),1.980,1.420
3,0:45,3,8,JAX 46,14,24,Peyton Manning pass complete short middle to Reggie Wayne for 15 yards (tackle by Brian Witherspoon),1.420,3.510
3,0:04,1,10,JAX 31,14,24,Peyton Manning pass incomplete deep middle intended for Reggie Wayne (defended by Reggie Nelson),3.510,2.970
Quarter,Time,Down,ToGo,Location,IND,JAX,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,10,JAX 31,14,24,Peyton Manning pass incomplete short middle intended for Dallas Clark (defended by Derek Landri),2.970,2.280
4,14:56,3,10,JAX 31,14,24,Peyton Manning pass complete short right to Reggie Wayne for 13 yards,2.280,4.370
4,14:23,1,10,JAX 18,14,24,Peyton Manning pass complete short right to Gijon Robinson for 15 yards (tackle by Mike Peterson),4.370,6.510
4,13:38,1,3,JAX 3,14,24,Dominic Rhodes up the middle for 2 yards (tackle by Justin Durant),6.510,5.910
4,13:17,2,1,JAX 1,14,24,Peyton Manning up the middle for no gain (tackle by Mike Peterson),5.910,5.170
4,12:36,3,1,JAX 1,20,24,"Peyton Manning pass complete short right to Dallas Clark for 1 yard, touchdown",5.170,7.000
4,,,,JAX 2,21,24,Adam Vinatieri kicks extra point good,0.000,0.000
4,,,,IND 30,21,24,"Adam Vinatieri kicks off 63 yards, returned by Brian Witherspoon for 25 yards (tackle by Jordan Senn)",0.000,1.070
4,12:25,1,10,JAX 32,21,24,David Garrard pass incomplete deep middle intended for Reggie Williams (defended by Kelvin Hayden),1.070,0.530
4,12:20,2,10,JAX 32,21,24,Maurice Jones-Drew up the middle for 1 yard (tackle by Dwight Freeney),0.530,-0.030
4,11:41,3,9,JAX 33,21,24,David Garrard pass incomplete short left intended for Dennis Northcutt,-0.030,-1.180
4,11:35,4,9,JAX 33,21,24,"Steve Weatherford punts 54 yards, returned by Keiwan Ratliff for 8 yards (tackle by Quentin Groves)",-1.180,-0.340
4,11:23,1,10,IND 21,21,24,Peyton Manning pass complete short left to Gijon Robinson for 7 yards (tackle by Drayton Florence),0.340,0.750
4,10:42,2,3,IND 28,21,24,Peyton Manning pass incomplete short left intended for Anthony Gonzalez (defended by Drayton Florence),0.750,0.040
4,10:38,3,3,IND 28,21,24,Peyton Manning pass complete short middle to Dallas Clark for 21 yards,0.040,2.190
4,10:11,1,10,IND 49,21,24,Peyton Manning pass incomplete short middle intended for Dallas Clark,2.190,1.650
4,10:05,2,10,IND 49,21,24,Dominic Rhodes left end for 8 yards (tackle by Mike Peterson),1.650,2.010
4,9:25,3,2,JAX 43,21,24,Dominic Rhodes up the middle for 7 yards (tackle by Gerald Sensabaugh),2.010,3.180
4,8:39,1,10,JAX 36,21,24,Chad Simpson left end for 4 yards (tackle by Reggie Nelson),3.180,3.180
4,7:55,2,6,JAX 32,21,24,Peyton Manning pass complete short left to Dominic Rhodes for 5 yards (tackle by Justin Durant),3.180,3.140
4,7:15,3,1,JAX 27,21,24,Chad Simpson left end for no gain (tackle by Mike Peterson),3.140,1.820
4,6:34,4,1,JAX 27,24,24,Adam Vinatieri 45 yard field goal good,1.820,3.000
4,,,,IND 30,24,24,"Adam Vinatieri kicks off 66 yards, returned by Brian Witherspoon for 18 yards (tackle by Melvin Bullitt)",0.000,0.410
4,6:18,1,10,JAX 22,24,24,Maurice Jones-Drew up the middle for 7 yards (tackle by Tim Jennings),0.410,0.810
4,5:37,2,3,JAX 29,24,24,Maurice Jones-Drew up the middle for -1 yards (tackle by Clint Session),0.810,-0.030
4,4:58,3,4,JAX 28,30,24,"David Garrard pass incomplete short left intended for Reggie Williams is intercepted by Keiwan Ratliff at JAX-35 and returned for 35 yards, touchdown",-0.030,-7.000
4,,,,JAX 2,31,24,Adam Vinatieri kicks extra point good,0.000,0.000
4,,,,IND 30,31,24,"Adam Vinatieri kicks off 63 yards, returned by Troy Williamson for 26 yards (tackle by Jacob Tamme)",0.000,1.140
4,4:42,1,10,JAX 33,31,24,David Garrard pass complete deep right to George Wrighster for 27 yards (tackle by Kelvin Hayden),1.140,2.920
4,4:34,1,10,IND 40,31,24,David Garrard pass incomplete deep left intended for George Wrighster,2.920,2.370
4,4:29,2,10,IND 40,31,24,David Garrard pass complete short right to Maurice Jones-Drew for 6 yards (tackle by Tyjuan Hagler),2.370,2.480
4,3:48,3,4,IND 34,31,24,David Garrard sacked by Raheem Brock for -16 yards,2.480,-0.060
4,3:23,4,20,,31,24,"Steve Weatherford punts 36 yards, fair catch by Keiwan Ratliff",-0.060,0.280
4,3:15,1,10,IND 14,31,24,"Peyton Manning pass complete short right to Reggie Wayne for 9 yards (tackle by Brian Williams). Penalty on Clint Ingram: Roughing the Passer, 15 yards",-0.280,1.470
4,3:09,1,10,IND 38,31,24,Dominic Rhodes up the middle for 1 yard (tackle by Justin Durant),1.470,1.060
4,3:03,,,,31,24,Timeout #1 by Jacksonville Jaguars,0.000,1.060
4,3:03,2,9,IND 39,31,24,Peyton Manning pass complete short right to Reggie Wayne for 8 yards (tackle by Mike Peterson),1.060,1.420
4,2:54,,,,31,24,Timeout #2 by Jacksonville Jaguars,0.000,1.420
4,2:54,3,1,IND 47,31,24,Dominic Rhodes up the middle for -1 yards (tackle by Paul Spicer),1.420,-0.320
4,2:45,,,,31,24,Timeout #3 by Jacksonville Jaguars,0.000,-0.320
4,2:45,4,2,IND 46,31,24,"Hunter Smith punts 42 yards, returned by Dennis Northcutt for -2 yards (tackle by Tyjuan Hagler)",-0.320,0.380
4,2:34,1,10,JAX 10,31,24,David Garrard pass complete short middle to Dennis Northcutt for 12 yards (tackle by Freddie Keiaho),-0.380,0.410
4,2:14,1,10,JAX 22,31,24,David Garrard pass incomplete short left intended for Dennis Northcutt (defended by Keiwan Ratliff),0.410,-0.130
4,2:09,2,10,JAX 22,31,24,David Garrard pass complete short middle to Maurice Jones-Drew for 17 yards (tackle by Antoine Bethea),-0.130,1.530
4,2:00,1,10,JAX 39,31,24,David Garrard pass complete short right to Marcedes Lewis for 1 yard (tackle by Bob Sanders),1.530,1.120
4,1:35,2,9,JAX 40,31,24,David Garrard pass complete short left to Dennis Northcutt for 15 yards (tackle by Antoine Bethea),1.120,2.590
4,1:16,1,10,IND 45,31,24,David Garrard pass complete short left to Dennis Northcutt for 6 yards,2.590,2.850
4,1:12,2,4,IND 39,31,24,David Garrard pass complete deep left to Reggie Williams for 22 yards (tackle by Antoine Bethea),2.850,4.440
4,0:48,1,10,IND 17,31,24,David Garrard spiked the ball,4.440,3.850
4,0:48,2,10,IND 17,31,24,David Garrard pass complete short left to Maurice Jones-Drew for 10 yards (tackle by Melvin Bullitt),3.850,5.600
4,0:17,1,7,IND 7,31,24,David Garrard pass incomplete short middle intended for Reggie Williams,5.600,4.760
4,0:12,2,7,IND 7,31,24,David Garrard sacked by Dwight Freeney for -9 yards,4.760,2.850
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
