Quarter,Time,Down,ToGo,Location,LAR,SFO,Detail,EPB,EPA
1,10:08,2,3,LAR 21,7,0,Raheem Mostert middle for 2 yards (tackle by Aaron Donald),4.110,3.720
1,9:36,3,1,LAR 19,7,0,Carlos Hyde right tackle for 4 yards (tackle by Trumaine Johnson),3.720,4.580
1,9:09,1,10,LAR 15,7,0,Brian Hoyer pass incomplete short left intended for Aldrick Robinson (defended by Nickell Robey-Coleman),4.580,3.950
1,9:04,2,10,LAR 15,7,0,Brian Hoyer pass complete short left to Pierre Garcon for 6 yards (tackle by Nickell Robey-Coleman and Lamarcus Joyner),3.950,4.220
1,8:26,3,4,LAR 9,7,6,"Brian Hoyer right end for 9 yards, touchdown",4.220,7.000
1,8:17,,,LAR 15,7,7,Robbie Gould kicks extra point good,0.000,0.000
1,8:17,,,SFO 35,7,7,"Bradley Pinion kicks off 65 yards, touchback",0.000,-0.610
1,8:17,1,10,LAR 25,7,7,Jared Goff pass incomplete short right intended for Todd Gurley,0.610,0.060
1,8:08,2,10,LAR 25,7,7,Todd Gurley middle for 3 yards (tackle by DeForest Buckner),0.060,-0.230
1,7:24,3,7,LAR 28,7,7,"Jared Goff sacked by Elvis Dumervil for -12 yards. Penalty on Dontae Johnson: Defensive Holding, 5 yards (no play)",-0.230,1.140
1,7:00,1,10,LAR 33,7,7,Todd Gurley middle for 4 yards (tackle by Jaquiski Tartt and Ray-Ray Armstrong),1.140,1.130
1,6:31,2,6,LAR 37,7,7,Jared Goff pass complete deep right to Robert Woods for 31 yards (tackle by Rashard Robinson),1.130,3.450
1,6:01,1,10,SFO 32,7,7,Jared Goff pass complete short left to Derek Carrier for 17 yards (tackle by Jaquiski Tartt),3.450,4.580
1,5:34,1,10,SFO 15,7,7,Todd Gurley right tackle for 5 yards (tackle by K'Waun Williams),4.580,4.840
1,5:08,2,5,SFO 10,7,7,Jared Goff pass complete short middle to Todd Gurley for 3 yards (tackle by Ray-Ray Armstrong),4.840,4.680
1,4:37,3,2,SFO 7,13,7,"Jared Goff pass complete short right to Todd Gurley for 7 yards, touchdown",4.680,7.000
1,4:32,,,SFO 15,14,7,Greg Zuerlein kicks extra point good,0.000,0.000
1,4:32,,,LAR 35,14,7,"Greg Zuerlein kicks off 64 yards, returned by Victor Bolden for 18 yards (tackle by Blake Countess)",0.000,-0.150
1,4:27,1,10,SFO 19,14,7,Brian Hoyer pass incomplete short right intended for Matt Breida (defended by Alec Ogletree),0.150,-0.390
1,4:22,2,10,SFO 19,14,7,Matt Breida right guard for 10 yards (tackle by Maurice Alexander and Matt Longacre),-0.390,0.870
1,3:58,1,10,SFO 29,14,7,Brian Hoyer pass complete deep left to Pierre Garcon for 30 yards (tackle by Trumaine Johnson),0.870,2.850
1,3:32,1,10,LAR 41,14,7,Raheem Mostert right tackle for 2 yards (tackle by Tanzel Smart and Connor Barwin),2.850,2.580
1,3:11,2,8,LAR 39,14,7,"Raheem Mostert middle for no gain (tackle by Tyrunn Walker). Raheem Mostert fumbles (forced by Tyrunn Walker), recovered by Nickell Robey-Coleman at LAR-32 (tackle by Garrett Celek)",2.580,-1.070
1,3:05,1,10,LAR 32,14,7,Todd Gurley left guard for 10 yards (tackle by Ray-Ray Armstrong),1.070,1.730
1,2:28,1,10,LAR 42,14,7,Todd Gurley middle for 5 yards (tackle by Jaquiski Tartt),1.730,1.860
1,1:49,2,5,LAR 47,14,7,Jared Goff pass complete deep left to Robert Woods for 21 yards,1.860,3.450
1,1:33,1,10,SFO 32,14,7,Jared Goff pass incomplete deep right intended for Tyler Higbee (defended by Jaquiski Tartt),3.450,2.900
1,1:28,2,10,SFO 32,14,7,Todd Gurley left end for -2 yards (tackle by Jimmie Ward),2.900,0.000
1,0:40,,,,,,Timeout #1 by Los Angeles Rams,0.000,-1.950
1,0:40,3,12,SFO 34,14,7,Jared Goff pass complete short right to Pharoh Cooper for 4 yards (tackle by Jimmie Ward),1.950,1.410
Quarter,Time,Down,ToGo,Location,LAR,SFO,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,4,8,SFO 30,17,7,Greg Zuerlein 48 yard field goal good,1.410,3.000
2,14:55,,,LAR 35,17,7,"Greg Zuerlein kicks off 65 yards, touchback",0.000,-0.610
2,14:55,1,10,SFO 25,17,7,Brian Hoyer pass incomplete deep left intended for Pierre Garcon,0.610,0.060
2,14:50,2,10,SFO 25,17,7,Carlos Hyde left end for 2 yards (tackle by Michael Brockers),0.060,-0.360
2,14:08,3,8,SFO 27,17,7,"Brian Hoyer pass complete short middle to Pierre Garcon for 1 yard (tackle by Alec Ogletree). Penalty on Robert Quinn: Defensive Offside, 5 yards (no play)",-0.360,0.300
2,13:42,3,3,SFO 32,17,7,Brian Hoyer pass complete short middle to Trent Taylor for 18 yards (tackle by Mark Barron),0.300,2.260
2,13:07,1,10,,17,7,Carlos Hyde left tackle for 1 yard (tackle by Matt Longacre),2.260,1.850
2,12:28,2,9,LAR 49,17,7,Brian Hoyer pass complete short right to Aldrick Robinson for 6 yards (tackle by Trumaine Johnson),1.850,1.950
2,11:51,3,3,LAR 43,17,7,Brian Hoyer pass incomplete short left intended for Pierre Garcon (defended by Trumaine Johnson),1.950,0.400
2,11:44,4,3,LAR 43,17,7,"Bradley Pinion punts 32 yards, muffed catch by Tavon Austin, recovered by Kyle Nelson and returned for no gain",0.400,4.780
2,11:35,1,10,LAR 12,17,7,"Penalty on Joe Staley: False Start, 5 yards (no play)",4.780,4.320
2,11:35,1,15,LAR 17,17,7,Carlos Hyde right tackle for 7 yards (tackle by Alec Ogletree and Robert Quinn),4.320,4.450
2,10:51,2,8,LAR 10,17,7,"Raheem Mostert left end for no gain (tackle by Mark Barron). Penalty on Kyle Juszczyk: Offensive Holding, 10 yards (no play)",4.450,3.140
2,10:23,2,18,LAR 20,17,7,Brian Hoyer pass incomplete short middle intended for George Kittle,3.140,2.480
2,10:20,3,18,LAR 20,17,7,Carlos Hyde right guard for 2 yards (tackle by Michael Brockers),2.480,2.250
2,9:42,4,16,LAR 18,17,10,Robbie Gould 36 yard field goal good,2.250,3.000
2,9:37,,,SFO 35,17,10,"Bradley Pinion kicks off 68 yards, returned by Pharoh Cooper for 27 yards (tackle by Dekoda Watson)",0.000,-0.540
2,9:32,1,10,LAR 24,17,10,Jared Goff pass complete short left to Todd Gurley for -2 yards (tackle by Jaquiski Tartt),0.540,-0.270
2,8:51,2,12,LAR 22,17,10,Jared Goff pass incomplete short left intended for Sammy Watkins,-0.270,-0.960
2,8:48,3,12,LAR 22,17,10,Jared Goff pass incomplete short right intended for Todd Gurley,-0.960,-1.900
2,8:43,4,12,LAR 22,17,10,"Johnny Hekker punts 64 yards, returned by Trent Taylor for 9 yards (tackle by Blake Countess)",-1.900,-0.480
2,8:30,1,10,SFO 23,17,10,Brian Hoyer pass complete deep left to Kyle Juszczyk for 34 yards (tackle by Nickell Robey-Coleman and Alec Ogletree),0.480,2.720
2,8:15,1,10,LAR 43,17,10,Carlos Hyde left end for 3 yards (tackle by Alec Ogletree),2.720,2.580
2,7:38,2,7,LAR 40,17,10,"Penalty on Laken Tomlinson: False Start, 5 yards (no play)",2.580,1.910
2,7:16,2,12,LAR 45,17,10,Brian Hoyer sacked by Morgan Fox for -5 yards,1.910,0.560
2,6:35,3,17,,17,10,Brian Hoyer pass complete short right to Pierre Garcon for 18 yards (tackle by Trumaine Johnson and Nickell Robey-Coleman),0.560,3.450
2,6:04,1,10,LAR 32,17,10,"Penalty on LAR: Defensive 12 On-field, 5 yards (no play)",3.450,4.180
2,5:45,1,5,LAR 27,17,10,Carlos Hyde right tackle for 2 yards (tackle by Tanzel Smart and Tyrunn Walker),4.180,3.850
2,5:11,2,3,LAR 25,17,10,Carlos Hyde middle for -1 yards (tackle by Michael Brockers),3.850,3.010
2,4:30,3,4,LAR 26,17,10,Brian Hoyer sacked by Matt Longacre for -4 yards,3.010,1.410
2,3:51,4,8,LAR 30,17,13,Robbie Gould 48 yard field goal good,1.410,3.000
2,3:46,,,SFO 35,17,13,"Bradley Pinion kicks off 65 yards, touchback",0.000,-0.610
2,3:46,1,10,LAR 25,17,13,Todd Gurley right guard for 4 yards (tackle by NaVorro Bowman and Rashard Robinson),0.610,0.600
2,3:10,2,6,LAR 29,17,13,Jared Goff pass complete short left to Sammy Watkins for 8 yards (tackle by Dontae Johnson),0.600,1.400
2,2:47,1,10,LAR 37,17,13,"Jared Goff pass incomplete deep right intended for Robert Woods (defended by Rashard Robinson). Penalty on Gerald Everett: Illegal Shift (Offsetting), Penalty on Rashard Robinson: Defensive Pass Interference (Offsetting) (no play)",1.400,1.400
2,2:40,1,10,LAR 37,17,13,Todd Gurley middle for 4 yards (tackle by Earl Mitchell),1.400,1.400
2,2:05,2,6,LAR 41,17,13,Jared Goff pass complete short right to Sammy Watkins for 22 yards (tackle by Rashard Robinson),1.400,3.120
2,1:58,1,10,SFO 37,17,13,Todd Gurley left tackle for 7 yards (tackle by Tank Carradine),3.120,3.520
2,1:30,2,3,SFO 30,17,13,Jared Goff pass incomplete short right intended for Tyler Higbee,3.520,0.000
2,1:24,,,,,,Timeout #2 by Los Angeles Rams,0.000,-2.810
2,1:24,3,3,SFO 30,17,13,Jared Goff pass complete short right to Cooper Kupp for 13 yards (tackle by Jimmie Ward),2.810,4.440
2,1:02,1,10,SFO 17,17,13,"Jared Goff pass complete short right to Robert Woods for 13 yards (tackle by Jimmie Ward). Penalty on Jimmie Ward: Unnecessary Roughness, 2 yards",4.440,6.740
2,0:55,1,2,SFO 2,23,13,"Todd Gurley left end for 2 yards, touchdown",6.740,7.000
2,0:49,,,SFO 15,24,13,Greg Zuerlein kicks extra point good,0.000,0.000
2,0:49,,,LAR 35,24,13,"Greg Zuerlein kicks off 61 yards, out of bounds",0.000,-1.600
2,0:49,1,10,SFO 40,24,13,Brian Hoyer pass complete short middle to Pierre Garcon for 3 yards (tackle by Alec Ogletree),1.600,0.000
2,0:42,,,,,,Timeout #1 by San Francisco 49ers,0.000,-1.460
2,0:42,2,7,SFO 43,24,13,Brian Hoyer pass complete short left to Matt Breida for 4 yards (tackle by Troy Hill),1.460,1.290
2,0:36,3,3,SFO 47,24,13,Brian Hoyer sacked by Connor Barwin for -7 yards,1.290,-0.720
Quarter,Time,Down,ToGo,Location,LAR,SFO,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,SFO 35,24,13,"Bradley Pinion kicks off 68 yards, returned by Pharoh Cooper for 28 yards (tackle by Raheem Mostert)",0.000,-0.610
3,14:54,1,10,LAR 25,24,13,Todd Gurley left end for no gain (tackle by Solomon Thomas),0.610,0.060
3,14:19,2,10,LAR 25,24,13,Jared Goff pass complete short right to Robert Woods for 9 yards (tackle by K'Waun Williams),0.060,0.560
3,13:49,3,1,LAR 34,24,13,Todd Gurley left tackle for 5 yards (tackle by NaVorro Bowman and Rashard Robinson),0.560,1.530
3,13:14,1,10,LAR 39,24,13,Jared Goff pass complete deep left to Sammy Watkins for 47 yards (tackle by Jimmie Ward and Dontae Johnson),1.530,4.650
3,12:53,1,10,SFO 14,24,13,Todd Gurley middle for 1 yard (tackle by DeForest Buckner),4.650,4.160
3,12:20,2,9,SFO 13,24,13,Jared Goff pass complete short left to Tyler Higbee for 4 yards (tackle by Jaquiski Tartt),4.160,4.050
3,11:40,3,5,SFO 9,24,13,"Jared Goff pass incomplete short right intended for Sammy Watkins. Penalty on Rashard Robinson: Defensive Pass Interference, 8 yards (no play)",4.050,6.970
3,11:32,1,1,SFO 1,24,13,"Penalty on Austin Blythe: False Start, 5 yards (no play)",6.970,5.830
3,11:29,1,6,SFO 6,24,13,Jared Goff pass complete short right to Cooper Kupp for 4 yards (tackle by DeForest Buckner and Ray-Ray Armstrong),5.830,5.720
3,10:46,2,2,SFO 2,24,13,Todd Gurley right guard for 1 yard (tackle by Brock Coyle),5.720,5.170
3,10:06,3,1,SFO 1,24,13,Todd Gurley right guard for no gain (tackle by Jaquiski Tartt),5.170,3.550
3,9:20,4,1,SFO 1,27,13,Greg Zuerlein 19 yard field goal good,3.550,3.000
3,9:17,,,LAR 35,27,13,"Greg Zuerlein kicks off 65 yards, touchback",0.000,-0.610
3,9:17,1,10,SFO 25,27,13,"Brian Hoyer pass complete deep left to Pierre Garcon for 19 yards. Penalty on Aaron Donald: Roughing the Passer, 15 yards",0.610,2.850
,,,,,,,"SFO challenged the incomplete pass ruling, and the original play was overturned.",,
3,9:11,1,10,LAR 41,27,13,Carlos Hyde middle for 7 yards (tackle by Maurice Alexander),2.850,3.250
3,8:45,2,3,LAR 34,27,13,Carlos Hyde left tackle for 11 yards (tackle by Mark Barron),3.250,4.040
3,8:17,1,10,LAR 23,27,13,Brian Hoyer pass incomplete short left intended for Aldrick Robinson,4.040,3.500
3,8:14,2,10,LAR 23,27,13,Carlos Hyde right end for no gain (tackle by Trumaine Johnson),3.500,2.810
3,7:38,3,10,LAR 23,27,13,Brian Hoyer pass complete short middle to Aldrick Robinson for 17 yards (tackle by Maurice Alexander),2.810,5.830
3,7:10,1,6,LAR 6,27,13,Carlos Hyde middle for 5 yards (tackle by Cody Davis),5.830,5.910
3,6:53,2,1,LAR 1,27,13,Carlos Hyde middle for no gain (tackle by Cody Davis and Connor Barwin),5.910,5.170
3,6:23,3,1,LAR 1,27,13,Carlos Hyde left guard for no gain (tackle by Cory Littleton),5.170,3.550
3,5:44,4,1,LAR 1,27,19,"Carlos Hyde middle for 1 yard, touchdown",3.550,7.000
3,5:40,,,LAR 15,27,20,Robbie Gould kicks extra point good,0.000,0.000
3,5:40,,,SFO 35,27,20,"Bradley Pinion kicks off 65 yards, touchback",0.000,-0.610
3,5:40,1,10,LAR 25,27,20,Todd Gurley middle for 5 yards (tackle by Eli Harold),0.610,0.740
3,5:06,2,5,LAR 30,27,20,Jared Goff pass complete short left to Todd Gurley for 1 yard (tackle by K'Waun Williams),0.740,0.170
3,4:39,3,4,LAR 31,27,20,Jared Goff pass complete short left to Sammy Watkins for 15 yards (tackle by K'Waun Williams),0.170,1.990
3,4:08,1,10,LAR 46,27,20,Jared Goff pass complete short right to Robert Woods for 9 yards (tackle by Jimmie Ward),1.990,2.670
3,3:44,2,1,SFO 45,27,20,"Todd Gurley middle for 1 yard (tackle by DeForest Buckner). Todd Gurley fumbles (forced by DeForest Buckner), recovered by Rob Havenstein at SFO-44",2.670,2.650
3,2:48,1,10,SFO 44,27,20,"Jared Goff pass complete short right to Josh Reynolds for 9 yards (tackle by Rashard Robinson). Penalty on Rashard Robinson: Illegal Use of Hands, 5 yards (no play)",2.650,2.980
3,2:24,1,10,SFO 39,27,20,"Jared Goff pass incomplete deep right intended for Pharoh Cooper. Penalty on DeForest Buckner: Defensive Offside, 5 yards (no play)",2.980,3.710
3,2:18,1,5,SFO 34,27,20,Jared Goff pass complete short left to Robert Woods for 25 yards (tackle by Rashard Robinson and Jaquiski Tartt),3.710,5.140
3,1:49,1,9,SFO 9,27,20,Tavon Austin right end for 8 yards (tackle by Ray-Ray Armstrong). Penalty on Ray-Ray Armstrong: Horse Collar Tackle,5.140,6.970
3,1:42,1,1,SFO 1,27,20,Todd Gurley right guard for no gain (tackle by NaVorro Bowman),6.970,5.910
3,1:02,2,1,SFO 1,27,20,Todd Gurley middle for no gain (tackle by DeForest Buckner),5.910,5.170
3,0:21,3,1,SFO 1,33,20,"Jared Goff pass complete short left to Sammy Watkins for 1 yard, touchdown",5.170,7.000
3,0:17,,,SFO 15,34,20,Greg Zuerlein kicks extra point good,0.000,0.000
3,0:17,,,LAR 35,34,20,"Greg Zuerlein kicks off 65 yards, touchback",0.000,-0.610
3,0:17,1,10,SFO 25,34,20,Brian Hoyer pass complete deep middle to Marquise Goodwin for 50 yards (tackle by Nickell Robey-Coleman),0.610,3.910
Quarter,Time,Down,ToGo,Location,LAR,SFO,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,LAR 25,34,20,Carlos Hyde left tackle for 5 yards (tackle by Alec Ogletree),3.910,4.040
4,14:30,2,5,LAR 20,34,20,Carlos Hyde right end for 3 yards (tackle by Mark Barron),4.040,3.850
4,13:48,3,2,LAR 17,34,20,Brian Hoyer pass complete short left to Carlos Hyde for 5 yards (tackle by Alec Ogletree),3.850,4.780
4,13:29,1,10,LAR 12,34,20,Brian Hoyer pass complete short right to Trent Taylor for 11 yards (tackle by Cody Davis),4.780,6.970
4,12:57,1,1,LAR 1,34,26,"Brian Hoyer pass complete short right to Garrett Celek for 1 yard, touchdown",6.970,7.000
4,12:50,,,LAR 15,34,26,Robbie Gould kicks extra point no good,0.000,-1.000
4,12:50,,,SFO 35,34,26,"Bradley Pinion kicks off 65 yards, touchback",0.000,-0.610
4,12:50,1,10,LAR 25,34,26,Todd Gurley left end for 29 yards (tackle by Jimmie Ward),0.610,2.520
4,12:21,1,10,SFO 46,34,26,Todd Gurley right end for 3 yards (tackle by Tank Carradine),2.520,2.380
4,11:42,2,7,SFO 43,34,26,"Penalty on LAR: False Start, 5 yards (no play)",2.380,1.710
4,11:26,2,12,SFO 48,34,26,Todd Gurley right tackle for 2 yards (tackle by K'Waun Williams),1.710,1.290
4,10:57,3,10,SFO 46,34,26,Jared Goff pass complete short right to Todd Gurley for 27 yards (tackle by Dontae Johnson),1.290,4.310
4,10:15,1,10,SFO 19,34,26,Tavon Austin left end for 5 yards (tackle by K'Waun Williams and NaVorro Bowman),4.310,4.530
4,9:29,2,5,SFO 14,34,26,Tavon Austin right tackle for 1 yard (tackle by Arik Armstead and K'Waun Williams),4.530,3.960
4,8:47,3,4,SFO 13,40,26,"Jared Goff pass complete short middle to Sammy Watkins for 13 yards, touchdown",3.960,7.000
4,8:43,,,SFO 15,41,26,Greg Zuerlein kicks extra point good,0.000,0.000
4,8:43,,,LAR 35,41,26,"Greg Zuerlein kicks off 62 yards, returned by Raheem Mostert for 20 yards (tackle by Cody Davis)",0.000,-0.480
4,8:36,1,10,SFO 23,41,26,"Brian Hoyer pass incomplete short left intended for Pierre Garcon (defended by Trumaine Johnson). Penalty on Trumaine Johnson: Defensive Pass Interference, 12 yards (no play)",0.480,1.270
4,8:33,1,10,SFO 35,41,26,Brian Hoyer pass incomplete short middle intended for Carlos Hyde,1.270,0.720
4,8:29,2,10,SFO 35,41,26,Brian Hoyer pass incomplete short left intended for George Kittle (defended by Troy Hill),0.720,0.040
4,8:24,3,10,SFO 35,41,26,Brian Hoyer pass incomplete short right intended for Trent Taylor,0.040,-1.040
4,8:19,4,10,SFO 35,41,26,"Bradley Pinion punts 51 yards, fair catch by Tavon Austin",-1.040,0.280
4,8:11,1,10,LAR 14,41,26,Todd Gurley middle for 2 yards (tackle by Earl Mitchell),-0.280,-0.510
4,7:33,2,8,LAR 16,41,26,Todd Gurley right guard for -1 yards (tackle by Eli Harold and Earl Mitchell),-0.510,-1.280
4,6:50,3,9,LAR 15,41,26,Jared Goff pass incomplete short right intended for Robert Woods,-1.280,-2.440
4,6:44,4,9,LAR 15,41,26,"Johnny Hekker punts 49 yards, returned by Victor Bolden for no gain",-2.440,-1.330
4,6:35,1,10,SFO 36,41,26,Brian Hoyer pass complete deep left to Pierre Garcon for 59 yards (tackle by Trumaine Johnson),1.330,6.060
4,5:59,1,5,LAR 5,41,26,Carlos Hyde middle for 2 yards (tackle by Maurice Alexander),6.060,5.530
4,5:16,2,3,LAR 3,41,26,Brian Hoyer pass incomplete short left intended for Marquise Goodwin,5.530,4.720
4,5:12,3,3,LAR 3,41,32,"Brian Hoyer pass complete short right to Trent Taylor for 3 yards, touchdown",4.720,7.000
4,5:08,,,LAR 15,41,33,Robbie Gould kicks extra point good,0.000,0.000
4,5:08,,,SFO 35,41,33,"Bradley Pinion kicks off 68 yards, returned by Pharoh Cooper for 28 yards (tackle by Victor Bolden). Pharoh Cooper fumbles, recovered by Aldrick Robinson at LAR-29",0.000,3.640
4,5:01,1,10,LAR 29,41,33,Brian Hoyer pass complete short right to Carlos Hyde for 5 yards (tackle by Mark Barron),3.640,3.780
4,4:55,2,5,LAR 24,41,33,Carlos Hyde right guard for 2 yards (tackle by Michael Brockers and Aaron Donald),3.780,3.340
4,4:13,3,3,LAR 22,41,33,Brian Hoyer pass complete short middle to Pierre Garcon for 7 yards (tackle by Maurice Alexander),3.340,4.580
4,3:49,1,10,LAR 15,41,33,Brian Hoyer pass complete short left to Marquise Goodwin for 12 yards,4.580,6.510
,,,,,,,"SFO challenged the incomplete pass ruling, and the original play was overturned.",,
4,3:43,1,3,LAR 3,41,33,Carlos Hyde right tackle for 2 yards (tackle by Michael Brockers and Cody Davis),6.510,5.910
4,3:00,2,1,LAR 1,41,33,Brian Hoyer pass incomplete short right intended for Garrett Celek,5.910,5.170
4,2:54,3,1,LAR 1,41,33,Carlos Hyde left guard for no gain (tackle by Mark Barron and Maurice Alexander),5.170,0.000
4,2:17,,,,,,Timeout #1 by San Francisco 49ers,0.000,-3.550
4,2:17,4,1,LAR 1,41,39,"Carlos Hyde right guard for 1 yard, touchdown",3.550,7.000
4,2:13,,,,,,Timeout #2 by San Francisco 49ers,0.000,0.000
4,2:13,,,LAR 2,41,39,"Two Point Attempt: Brian Hoyer pass incomplete intended for Trent Taylor is intercepted by Michael Brockers, conversion fails",0.000,-1.000
4,2:13,,,SFO 35,41,39,"Robbie Gould kicks onside 15 yards, recovered by Raheem Mostert (onside kick successful)",0.000,2.260
4,2:10,1,10,,41,39,Brian Hoyer pass incomplete short left intended for Marquise Goodwin,2.260,1.710
4,2:08,2,10,,41,39,Brian Hoyer pass complete short right to Carlos Hyde for no gain,1.710,1.030
4,2:00,3,10,,41,39,"Brian Hoyer pass complete short left to Trent Taylor for 11 yards (tackle by Nickell Robey-Coleman). Penalty on Trent Taylor: Offensive Pass Interference, 10 yards (no play)",1.030,-0.300
4,1:54,3,20,SFO 40,41,39,Brian Hoyer pass incomplete deep left intended for Pierre Garcon,-0.300,-0.720
4,1:50,4,20,SFO 40,41,39,Brian Hoyer sacked by Aaron Donald for -8 yards,-0.720,-3.510
4,1:44,1,10,SFO 31,41,39,Todd Gurley left guard for -1 yards (tackle by Ray-Ray Armstrong),3.510,0.000
4,1:40,,,,,,Timeout #3 by San Francisco 49ers,0.000,-2.830
4,1:40,2,11,SFO 32,41,39,Todd Gurley middle for 1 yard (tackle by Earl Mitchell),2.830,0.000
4,0:53,,,,,,Timeout #1 by Los Angeles Rams,0.000,-2.280
4,0:53,3,10,SFO 31,41,39,Todd Gurley left end for 20 yards (tackle by Rashard Robinson),2.280,4.840
4,0:10,1,10,SFO 11,41,39,Jared Goff kneels for -1 yards,4.840,3.980
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
