0,1
Game Info,Game Info
Won Toss,Ravens (deferred)
Roof,outdoors
Surface,grass
Duration,3:01
Attendance,77945
Weather,"28 degrees, wind 14 mph"
Vegas Line,Baltimore Ravens -2.5
Over/Under,38.5 (under)
