Quarter,Time,Down,ToGo,Location,BAL,CIN,Detail,EPB,EPA
2,3:51,2,8,BAL 12,10,7,Joe Burrow pass complete short right to Trayveon Williams for 3 yards (tackle by Patrick Queen),4.330,4.050
2,3:14,3,5,BAL 9,10,7,Joe Burrow pass incomplete short right intended for Ja'Marr Chase (defended by Rock Ya-Sin),4.050,2.880
2,3:05,4,5,BAL 9,10,10,Evan McPherson 27 yard field goal good,2.880,3.000
2,3:01,,,CIN 35,10,10,"Evan McPherson kicks off 65 yards, touchback.",0.000,0.610
2,3:01,1,10,BAL 25,10,10,Lamar Jackson pass complete short left to Justice Hill for 7 yards (tackle by Logan Wilson),0.610,1.010
2,2:24,2,3,BAL 32,10,10,Lamar Jackson scrambles right end for 6 yards (tackle by Germaine Pratt),1.010,1.470
2,2:00,1,10,BAL 38,10,10,Lamar Jackson scrambles right end for 3 yards (tackle by Cam Taylor-Britt),1.470,1.330
2,1:33,2,7,BAL 41,10,10,Lamar Jackson pass complete short middle to Nelson Agholor for 10 yards (tackle by Daxton Hill),1.330,2.320
2,1:10,1,10,CIN 49,10,10,Lamar Jackson pass complete short middle to Justice Hill for 8 yards (tackle by Logan Wilson and Nick Scott),2.320,2.860
2,0:54,2,2,CIN 41,10,10,Lamar Jackson pass complete short middle to Mark Andrews for 6 yards (tackle by Logan Wilson and Nick Scott),2.860,3.250
2,0:48,,,,,,Timeout #1 by Baltimore Ravens,,
2,0:48,1,10,CIN 35,10,10,Lamar Jackson pass complete deep middle to Nelson Agholor for 17 yards (tackle by Daxton Hill),3.250,4.370
2,0:30,,,,,,Timeout #2 by Baltimore Ravens,,
2,0:30,1,10,CIN 18,10,10,"Lamar Jackson sacked by and Sam Hubbard for no gain and Trey Hendrickson for no gain. Penalty on Cam Taylor-Britt: Illegal Contact, 5 yards (accepted) (no play)",4.370,4.710
2,0:30,1,10,CIN 13,10,10,"Lamar Jackson pass incomplete short middle intended for Mark Andrews. Penalty on John Simpson: Offensive Holding, 10 yards (accepted) (no play)",4.710,4.040
2,0:23,1,20,CIN 23,10,10,"Lamar Jackson scrambles up the middle for 1 yard (tackle by Daxton Hill and Germaine Pratt). Penalty on Sam Mustipher: Offensive Holding, 10 yards (accepted)",4.040,3.450
2,0:15,,,,,,Timeout #1 by Cincinnati Bengals,,
2,0:15,1,30,CIN 32,10,10,Lamar Jackson pass incomplete short middle intended for Mark Andrews,3.450,1.520
2,0:13,2,30,CIN 32,10,10,Lamar Jackson pass incomplete short right intended for Mark Andrews,1.520,0.890
2,0:11,3,30,CIN 32,10,10,Lamar Jackson up the middle for 10 yards (tackle by Germaine Pratt),0.890,1.990
2,0:05,,,,,,Timeout #3 by Baltimore Ravens,,
2,0:05,,,,,,Timeout #2 by Cincinnati Bengals,,
2,0:05,4,19,CIN 22,13,10,Justin Tucker 40 yard field goal good,1.990,3.000
Quarter,Time,Down,ToGo,Location,BAL,CIN,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,BAL 35,13,10,"Justin Tucker kicks off 65 yards, touchback.",0.000,0.610
3,15:00,1,10,CIN 25,13,10,Joe Burrow scrambles left end for 5 yards (tackle by Jadeveon Clowney),0.610,0.740
3,14:22,2,5,CIN 30,13,10,Joe Mixon up the middle for 7 yards (tackle by Geno Stone and Brandon Stephens),0.740,1.400
3,13:42,1,10,CIN 37,13,10,Joe Burrow pass complete short right to Joe Mixon for 32 yards (tackle by Ronald Darby),1.400,3.510
3,13:25,1,10,BAL 31,13,10,"Joe Burrow pass complete short right to Drew Sample for -2 yards. Penalty on Ted Karras: Ineligible Downfield Pass, 5 yards (accepted) (no play)",3.510,3.180
3,13:15,1,15,BAL 36,13,10,Joe Burrow pass complete short left to Tee Higgins for 11 yards (tackle by Roquan Smith),3.180,3.780
3,12:28,2,4,BAL 25,13,10,Joe Burrow pass complete short left to Joe Mixon for 2 yards (tackle by Geno Stone),3.780,3.340
3,12:10,,,,,,Timeout #1 by Cincinnati Bengals,,
3,12:10,3,2,BAL 23,13,10,Joe Burrow pass complete short right to Irv Smith for 4 yards (tackle by Geno Stone),3.340,4.310
3,11:27,1,10,BAL 19,13,10,Joe Mixon up the middle for 2 yards (tackle by Patrick Queen),4.310,4.030
3,10:43,2,8,BAL 17,13,10,Joe Burrow pass short middle intended for Tee Higgins is intercepted by Geno Stone at BAL-2 and returned for 36 yards (tackle by Joe Burrow),4.030,-1.470
3,10:39,1,10,BAL 38,13,10,Lamar Jackson pass complete deep left to Zay Flowers for 52 yards (tackle by Cam Taylor-Britt),1.470,4.910
3,9:54,1,10,CIN 10,13,10,Zay Flowers left end for 6 yards (tackle by Nick Scott),4.910,5.340
3,9:22,2,4,CIN 4,13,10,Lamar Jackson pass complete short left to Zay Flowers for 1 yard (tackle by Nick Scott and Sam Hubbard),5.340,4.720
3,8:44,3,3,CIN 3,19,10,"Lamar Jackson pass complete short right to Mark Andrews for 3 yards, touchdown",4.720,7.000
3,8:39,,,CIN 15,20,10,Justin Tucker kicks extra point good,0.000,0.000
3,8:39,,,BAL 35,20,10,"Justin Tucker kicks off 65 yards, touchback.",0.000,0.610
3,8:39,1,10,CIN 25,20,10,Joe Burrow pass complete short right to Joe Mixon for no gain (tackle by Malik Harrison),0.610,0.060
3,8:04,2,10,CIN 25,20,10,Joe Burrow pass complete short left to Ja'Marr Chase for 7 yards (tackle by Geno Stone and Roquan Smith),0.060,0.300
3,7:29,3,3,CIN 32,20,10,Joe Burrow pass complete short right to Ja'Marr Chase for 13 yards,0.300,1.930
3,6:58,1,10,CIN 45,20,10,Joe Mixon up the middle for 4 yards (tackle by Justin Madubuike and Travis Jones),1.930,1.920
3,6:22,2,6,CIN 49,20,10,Joe Mixon right guard for 2 yards (tackle by David Ojabo),1.920,1.490
3,5:40,3,4,BAL 49,20,10,Joe Burrow pass complete short middle to Tyler Boyd for 12 yards (tackle by Geno Stone),1.490,3.120
3,5:12,1,10,BAL 37,20,10,Joe Burrow pass complete short middle to Tee Higgins for 18 yards (tackle by Patrick Queen and Brandon Stephens),3.120,4.310
3,4:36,1,10,BAL 19,20,10,Joe Burrow pass incomplete deep left intended for Tee Higgins,4.310,3.750
3,4:29,2,10,BAL 19,20,10,Joe Burrow pass complete short left to Ja'Marr Chase for 7 yards (tackle by Ar'Darius Washington),3.750,4.190
3,3:47,3,3,BAL 12,20,10,"Joe Burrow pass complete short right to Ja'Marr Chase for 4 yards (tackle by Kyle Hamilton). Penalty on Justin Madubuike: Roughing the Passer, 4 yards (accepted)",4.190,6.280
3,3:25,1,4,BAL 4,20,10,Joe Mixon up the middle for 1 yard (tackle by Jadeveon Clowney and Michael Pierce),6.280,5.530
3,2:44,2,3,BAL 3,20,10,Joe Burrow pass incomplete short left intended for Tyler Boyd,5.530,4.720
3,2:38,3,3,BAL 3,20,16,"Joe Burrow pass complete short left to Tee Higgins for 3 yards, touchdown",4.720,7.000
3,2:34,,,BAL 15,20,17,Evan McPherson kicks extra point good,0.000,0.000
3,2:34,,,CIN 35,20,17,"Evan McPherson kicks off 65 yards, touchback.",0.000,0.610
3,2:34,1,10,BAL 25,20,17,Gus Edwards left tackle for 20 yards (tackle by Daxton Hill),0.610,1.930
3,2:00,1,10,BAL 45,20,17,Gus Edwards left end for 3 yards (tackle by Nick Scott),1.930,1.790
3,1:20,2,7,BAL 48,20,17,Lamar Jackson scrambles up the middle for 8 yards (tackle by B.J. Hill),1.790,2.650
3,0:49,1,10,CIN 44,20,17,"Lamar Jackson scrambles up the middle for no gain. Penalty on Kevin Zeitler: Offensive Holding, 10 yards (accepted) (no play)",2.650,1.990
3,0:23,1,20,BAL 46,20,17,Lamar Jackson pass complete short left to Justice Hill for -3 yards (tackle by Zachary Carter),1.990,0.350
Quarter,Time,Down,ToGo,Location,BAL,CIN,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,23,BAL 43,20,17,Lamar Jackson pass complete short middle to Mark Andrews for 20 yards (tackle by Daxton Hill and Logan Wilson),0.350,2.350
4,14:49,3,3,CIN 37,20,17,Gus Edwards up the middle for 4 yards (tackle by Logan Wilson and Jordan Battle),2.350,3.380
4,14:07,1,10,CIN 33,20,17,Lamar Jackson pass incomplete deep right intended for Devin Duvernay (defended by Chidobe Awuzie),3.380,2.840
4,14:00,,,,,,Timeout #1 by Baltimore Ravens,,
4,14:00,2,10,CIN 33,20,17,Lamar Jackson pass complete short middle to Nelson Agholor for 8 yards (tackle by Mike Hilton),2.840,3.200
4,13:37,3,2,CIN 25,20,17,Gus Edwards left guard for 3 yards (tackle by Mike Hilton),3.200,4.110
4,13:00,1,10,CIN 22,20,17,Lamar Jackson scrambles up the middle for 4 yards (tackle by Sam Hubbard),4.110,4.130
4,12:20,2,6,CIN 18,20,17,Lamar Jackson right guard for 1 yard (tackle by Germaine Pratt),4.130,3.560
4,11:42,3,5,CIN 17,26,17,"Lamar Jackson pass complete deep right to Nelson Agholor for 17 yards, touchdown",3.560,7.000
4,11:38,,,CIN 15,27,17,Justin Tucker kicks extra point good,0.000,0.000
4,11:38,,,BAL 35,27,17,"Justin Tucker kicks off 65 yards, touchback.",0.000,0.610
4,11:38,1,10,CIN 25,27,17,Joe Mixon up the middle for 5 yards (tackle by Patrick Queen),0.610,0.740
4,11:07,2,5,CIN 30,27,17,Joe Burrow sacked by Jadeveon Clowney for -6 yards,0.740,-0.760
4,10:29,3,11,CIN 24,27,17,Joe Burrow pass complete short right to Irv Smith for 6 yards (tackle by Kyle Hamilton),-0.760,-1.370
4,9:50,4,5,CIN 30,27,17,"Brad Robbins punts 41 yards, returned by Devin Duvernay for 2 yards (tackle by Joe Bachie and Tycen Anderson)",-1.370,-1.000
4,9:36,1,10,BAL 31,27,17,"Penalty on John Simpson: False Start, 5 yards (accepted) (no play)",1.000,0.670
4,9:36,1,15,BAL 26,27,17,Justice Hill right tackle for 2 yards (tackle by Sam Hubbard and Josh Tupou),0.670,0.060
4,8:55,2,13,BAL 28,27,17,Lamar Jackson pass complete short left to Zay Flowers for -2 yards (tackle by Akeem Davis-Gaither),0.060,-0.890
4,8:14,3,15,BAL 26,27,17,Justice Hill left tackle for 11 yards (tackle by Germaine Pratt). Penalty on Rashod Bateman: Personal Foul / Offense (declined),-0.890,-0.910
4,7:48,4,4,BAL 37,27,17,"Jordan Stout punts 63 yards, touchback.",-0.910,-0.280
4,7:40,1,10,CIN 20,27,17,Joe Burrow pass incomplete short left intended for Joe Mixon,0.280,-0.270
4,7:36,2,10,CIN 20,27,17,Joe Burrow pass complete short left to Tyler Boyd for 13 yards (tackle by Geno Stone and Ar'Darius Washington),-0.270,1.140
4,7:00,1,10,CIN 33,27,17,Joe Burrow pass incomplete short right,1.140,0.590
4,6:56,2,10,CIN 33,27,17,Joe Burrow pass incomplete deep left intended for Ja'Marr Chase,0.590,-0.100
4,6:52,3,10,CIN 33,27,17,Joe Burrow pass complete short right to Tee Higgins for 16 yards (tackle by Ar'Darius Washington),-0.100,2.190
4,6:31,1,10,CIN 49,27,17,Joe Burrow pass incomplete short right intended for Tee Higgins (defended by Ronald Darby),2.190,1.650
4,6:27,2,10,CIN 49,27,17,Joe Burrow pass complete short left to Tyler Boyd for 6 yards (tackle by Tavius Robinson),1.650,1.750
4,5:46,3,4,BAL 45,27,17,Joe Burrow pass incomplete deep middle intended for Tee Higgins (defended by Jadeveon Clowney),1.750,0.270
4,5:39,4,4,BAL 45,27,17,Joe Burrow pass complete short middle to Tyler Boyd for 9 yards (tackle by Ar'Darius Washington),0.270,3.180
4,5:15,1,10,BAL 36,27,17,Joe Burrow pass complete short middle to Tee Higgins for 20 yards (tackle by Roquan Smith),3.180,4.510
4,4:45,1,10,BAL 16,27,17,Joe Mixon up the middle for 9 yards (tackle by Travis Jones and Kyle Hamilton),4.510,5.540
4,4:08,2,1,BAL 7,27,17,Joe Burrow pass incomplete short left intended for Irv Smith,5.540,4.850
4,4:02,3,1,BAL 7,27,17,Joe Mixon right tackle for 3 yards (tackle by Roquan Smith and Ronald Darby),4.850,6.280
4,3:44,1,4,BAL 4,27,17,Joe Burrow pass incomplete short right,6.280,5.340
4,3:35,2,4,BAL 4,27,17,Joe Burrow pass incomplete short right intended for Ja'Marr Chase,5.340,4.490
4,3:32,3,4,BAL 4,27,23,"Joe Burrow pass complete short right to Tee Higgins for 4 yards, touchdown",4.490,7.000
4,3:28,,,BAL 15,27,24,Evan McPherson kicks extra point good,0.000,0.000
4,3:28,,,CIN 35,27,24,"Evan McPherson kicks off 65 yards, touchback.",0.000,0.610
4,3:28,1,10,BAL 25,27,24,Gus Edwards left guard for 2 yards (tackle by B.J. Hill and Daxton Hill),0.610,0.330
4,2:48,2,8,BAL 27,27,24,Devin Duvernay right end for 5 yards (tackle by Chidobe Awuzie),0.330,0.300
4,2:35,,,,,,Timeout #2 by Cincinnati Bengals,,
4,2:35,3,3,BAL 32,27,24,Lamar Jackson right end for 12 yards (tackle by Akeem Davis-Gaither),0.300,1.860
4,2:25,,,,,,Timeout #3 by Cincinnati Bengals,,
4,2:25,1,10,BAL 44,27,24,Lamar Jackson left end for 1 yard (tackle by Daxton Hill),1.860,1.450
4,2:00,2,9,BAL 45,27,24,Devin Duvernay right end for 8 yards (tackle by Daxton Hill),1.450,1.820
4,1:15,3,1,CIN 47,27,24,Gus Edwards up the middle for 5 yards (tackle by B.J. Hill),1.820,2.790
4,0:25,1,10,CIN 42,27,24,Lamar Jackson kneels for -1 yards,2.790,2.110
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
