0,1
Game Info,Game Info
Won Toss,Cardinals
Roof,outdoors
Surface,grass
Duration,2:52
Attendance,24193
Weather,"96 degrees, relative humidity 23%, wind 6 mph, wind chill 0"
Vegas Line,Baltimore Ravens -6.5
Over/Under,37.0 (over)
