#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,10:59,BAL 31,12,6:43,56,Field Goal
2,1,2:28,BAL 16,6,3:24,28,Punt
3,2,11:53,ARI 35,9,4:33,31,Field Goal
4,2,5:37,BAL 36,6,2:26,53,Field Goal
5,2,0:02,,0,0:02,0,End of Half
6,3,15:00,BAL 20,10,6:06,46,Punt
7,3,1:52,BAL 43,11,5:35,38,Field Goal
8,4,8:48,BAL 2,3,2:05,7,Punt
9,4,3:27,BAL 40,3,1:33,5,Punt
10,4,0:15,ARI 37,1,0:15,1,End of Game
