Unnamed: 0_level_0,Unnamed: 1_level_0,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
Lamont Brightful,BAL,0,0,,0,0,1,0,0.0,0,0
Chester Taylor,BAL,1,16,16.0,0,0,0,0,,0,0
Raymond Walls,BAL,1,0,0.0,0,0,0,0,,0,0
,,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
Anquan Boldin,ARI,0,0,,0,0,2,12,6.0,0,0
Josh Scobey,ARI,5,117,23.4,0,0,0,0,,0,0
James Hodgins,ARI,1,13,13.0,0,0,0,0,,0,0
