Quarter,Time,Down,ToGo,Location,NYG,PHI,Detail,EPB,EPA
2,15:00,2,6,PHI 41,7,7,Eli Manning pass complete to Amani Toomer for 14 yards,2.580,3.780
2,14:40,1,10,PHI 27,7,7,Tiki Barber right end for 26 yards (tackle by Brian Dawkins),3.780,6.970
2,13:54,1,1,PHI 1,7,7,Eli Manning pass incomplete,6.970,5.910
2,13:50,2,1,PHI 1,7,7,--,5.910,5.170
2,13:05,3,1,PHI 1,7,7,Brandon Jacobs up the middle for no gain (tackle by Mark Simoneau and Hollis Thomas),5.170,3.550
,,,,,,,"NYG challenged the ruling, and the play was upheld.",,
2,12:33,4,1,PHI 1,13,7,"Eli Manning up the middle for 1 yard, touchdown",3.550,7.000
2,,,,PHI 2,14,7,Jay Feely kicks extra point good,0.000,0.000
2,,,,NYG 30,14,7,"Jay Feely kicks off 67 yards, returned by Roderick Hood for 27 yards (tackle by Jay Feely)",0.000,0.940
2,12:24,1,10,PHI 30,14,7,Mike McMahon sacked by Osi Umenyiora and Fred Robbins for -5 yards,0.940,-0.280
2,11:58,2,15,PHI 25,14,7,"Penalty on Jamaal Jackson: False Start, 5 yards (no play)",-0.280,-0.960
2,11:39,2,20,PHI 20,14,7,Mike McMahon pass incomplete intended for Greg Lewis (defended by Will Allen). Penalty on Artis Hicks: Offensive Holding (Declined),-0.960,-1.620
2,11:34,3,20,PHI 20,14,7,Ryan Moats left tackle for 10 yards (tackle by Gibril Wilson),-1.620,-1.370
2,11:06,4,10,PHI 30,14,7,Sean Landeta punts 36 yards,-1.370,-1.200
2,10:59,1,10,NYG 34,14,7,Tiki Barber left tackle for 9 yards (tackle by Juqua Thomas),1.200,1.870
2,10:22,2,1,NYG 43,14,7,Tiki Barber right guard for 3 yards (tackle by Jeremiah Trotter),1.870,1.990
2,9:44,1,10,NYG 46,14,7,Eli Manning pass incomplete intended for Jeremy Shockey (defended by Brian Dawkins),1.990,1.450
2,9:36,2,10,NYG 46,14,7,Tiki Barber right tackle for 4 yards (tackle by Sheldon Brown),1.450,1.290
2,8:54,3,6,PHI 50,14,7,Eli Manning pass complete to Plaxico Burress for 27 yards (tackle by Donald Strickland),1.290,4.040
2,8:11,1,10,PHI 23,14,7,Tiki Barber right tackle for no gain (tackle by Mike Patterson),4.040,3.500
2,7:30,2,10,PHI 23,14,7,Eli Manning pass incomplete intended for Jeremy Shockey (defended by Brian Dawkins),3.500,2.810
2,7:27,3,10,PHI 23,14,7,Eli Manning pass complete to Tiki Barber for 16 yards (tackle by Trent Cole and Michael Lewis),2.810,5.600
2,6:44,1,7,PHI 7,14,7,"Tiki Barber up the middle for no gain. Penalty on Bob Whitfield: Illegal Use of Hands, 10 yards (no play)",5.600,4.260
2,6:17,1,17,PHI 17,14,7,Eli Manning pass incomplete intended for Derrick Ward (defended by Dhani Jones),4.260,3.240
2,6:13,2,17,PHI 17,14,7,Tiki Barber right end for 2 yards (tackle by Jeremiah Trotter),3.240,2.930
2,5:41,,,,14,7,Timeout #2 by New York Giants,0.000,2.930
2,5:41,3,15,PHI 15,14,7,Eli Manning pass complete to Amani Toomer for 9 yards (tackle by Jeremiah Trotter),2.930,2.990
2,5:03,4,6,PHI 6,17,7,Jay Feely 24 yard field goal good,2.990,3.000
2,,,,NYG 30,17,7,"Jay Feely kicks off 70 yards, touchback",0.000,0.280
2,4:59,1,10,PHI 20,17,7,Lamar Gordon left tackle for 2 yards (tackle by Osi Umenyiora and Nick Greisen),0.280,0.000
2,4:19,2,8,PHI 22,17,7,Lamar Gordon right tackle for 6 yards (tackle by Brent Alexander),0.000,0.100
2,3:43,3,2,PHI 28,17,7,Mike McMahon pass complete to Darnerien McCants for 20 yards (tackle by Brent Alexander),0.100,2.130
2,2:56,1,10,PHI 48,17,7,"Penalty on Todd Herremans: False Start, 5 yards (no play)",2.130,1.800
2,2:38,1,15,PHI 43,17,7,Ryan Moats left end for 20 yards (tackle by Nick Greisen and Brent Alexander),1.800,3.120
2,2:12,1,10,NYG 37,17,7,Mike McMahon pass complete to Reggie Brown for 19 yards (tackle by Brent Alexander),3.120,4.370
2,2:00,1,10,NYG 18,17,13,"Ryan Moats left end for 18 yards, touchdown",4.370,7.000
2,,,,NYG 2,17,14,David Akers kicks extra point good,0.000,0.000
2,,,,PHI 30,17,14,"David Akers kicks off 59 yards, returned by Willie Ponder for 20 yards (tackle by Quintin Mikell)",0.000,1.000
2,1:46,1,10,NYG 31,17,14,Tiki Barber up the middle for 4 yards (tackle by Darwin Walker and Michael Lewis),1.000,1.000
2,1:38,,,,17,14,Timeout #1 by Philadelphia Eagles,0.000,1.000
2,1:38,2,6,NYG 35,17,14,Eli Manning pass complete to Amani Toomer for 4 yards (tackle by Donald Strickland),1.000,0.830
2,1:33,3,2,NYG 39,17,14,"Tiki Barber left end for 3 yards (tackle by Jeremiah Trotter). Penalty on Jason Whittle: Offensive Holding, 10 yards (no play)",0.830,-0.490
2,1:28,3,12,NYG 29,17,14,"Penalty on Jason Whittle: False Start, 5 yards (no play)",-0.490,-1.150
2,1:28,3,17,NYG 24,17,14,Tiki Barber left end for 11 yards (tackle by Roderick Hood),-1.150,-1.040
2,1:20,,,,17,14,Timeout #2 by Philadelphia Eagles,0.000,-1.040
2,1:20,4,6,NYG 35,17,14,"Jeff Feagles punts 44 yards, returned by Reno Mahe for 28 yards (tackle by Nick Greisen)",-1.040,-2.190
2,1:06,1,10,PHI 49,17,14,Reno Mahe up the middle for 9 yards (tackle by Nick Greisen),2.190,2.860
2,0:52,2,1,NYG 42,17,14,Mike McMahon pass complete to Reno Mahe for 12 yards (tackle by Corey Webster),2.860,3.580
2,0:43,1,10,NYG 30,17,14,Mike McMahon pass incomplete intended for L.J. Smith,3.580,3.030
2,0:36,2,10,NYG 30,17,14,Reno Mahe up the middle for 6 yards (tackle by Osi Umenyiora),3.030,3.140
2,0:32,,,,17,14,Timeout #3 by Philadelphia Eagles,0.000,3.140
2,0:32,3,4,NYG 24,17,14,Mike McMahon pass incomplete intended for Billy McMullen (defended by Will Allen). Penalty on L.J. Smith: Offensive Pass Interfere (Declined),3.140,1.940
2,0:25,4,4,NYG 24,17,17,David Akers 42 yard field goal good,1.940,3.000
2,,,,PHI 30,17,17,"David Akers kicks off 56 yards, returned by Willie Ponder for 20 yards (tackle by Justin Ena)",0.000,1.200
2,0:15,1,10,NYG 34,17,17,Eli Manning pass complete to Jeremy Shockey for 11 yards (tackle by Donald Strickland),1.200,1.930
2,0:10,1,10,NYG 45,17,17,Eli Manning pass incomplete intended for Jeremy Shockey,1.930,1.380
2,0:03,2,10,NYG 45,17,17,Eli Manning kneels for -1 yards,1.380,0.560
Quarter,Time,Down,ToGo,Location,NYG,PHI,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,NYG 30,17,17,"Jay Feely kicks off 72 yards, returned by Roderick Hood for 24 yards (tackle by Will Allen)",0.000,0.410
3,14:53,1,10,PHI 22,17,17,Lamar Gordon left end for 1 yard (tackle by Fred Robbins),0.410,0.000
3,14:21,2,9,PHI 23,17,17,Mike McMahon pass incomplete intended for Reggie Brown (defended by Curtis DeLoatch),0.000,-0.690
3,14:17,3,9,PHI 23,17,17,Mike McMahon pass complete to Billy McMullen for 34 yards (tackle by Gibril Wilson and James Butler),-0.690,2.720
3,13:39,1,10,NYG 43,17,17,Ryan Moats right end for 4 yards (tackle by Corey Webster),2.720,2.720
3,13:13,2,6,NYG 39,17,17,"Mike McMahon pass incomplete intended for Reggie Brown (defended by Curtis DeLoatch). Penalty on Curtis DeLoatch: Defensive Pass Interfere, 11 yards (no play)",2.720,3.710
3,13:09,1,10,NYG 28,17,17,"Mike McMahon sacked by Reggie Torbor for 0 yards. Penalty on Will Allen: Defensive Holding, 5 yards (no play)",3.710,4.040
3,13:02,1,10,NYG 23,17,17,"Mike McMahon sacked by Michael Strahan for 0 yards. Penalty on Josh Parry: Offensive Holding, 10 yards (no play)",4.040,3.380
3,12:37,1,20,NYG 33,17,17,Mike McMahon sacked by Fred Robbins for -6 yards,3.380,1.340
3,12:22,,,,17,17,Timeout #1 by Philadelphia Eagles,0.000,1.340
3,12:22,2,26,NYG 39,17,17,Lamar Gordon right tackle for 1 yard (tackle by Gibril Wilson),1.340,0.830
3,11:40,3,25,NYG 38,17,17,Mike McMahon pass complete to Reno Mahe for 7 yards (tackle by Fred Robbins),0.830,1.320
3,11:00,4,18,NYG 31,17,17,David Akers 49 yard field goal no good,1.320,-1.600
3,10:54,1,10,NYG 40,17,17,Eli Manning pass incomplete intended for Jeremy Shockey (defended by Jeremiah Trotter),1.600,1.050
3,10:49,2,10,NYG 40,17,17,Tiki Barber left tackle for 1 yard (tackle by Mike Patterson),1.050,0.500
3,10:10,3,9,NYG 41,17,17,Eli Manning pass complete to Plaxico Burress for 10 yards (tackle by Donald Strickland),0.500,2.320
3,9:30,1,10,PHI 49,17,17,Eli Manning pass complete to Amani Toomer for 14 yards (tackle by Sheldon Brown),2.320,3.250
3,8:49,1,10,PHI 35,17,17,Tiki Barber up the middle for 1 yard (tackle by Dhani Jones),3.250,2.840
3,8:06,2,9,PHI 34,17,17,Eli Manning pass complete to Jeremy Shockey for 10 yards (tackle by Michael Lewis),2.840,3.970
3,7:29,1,10,PHI 24,17,17,Tiki Barber left end for 11 yards (tackle by Jeremiah Trotter),3.970,4.710
3,6:44,1,10,PHI 13,17,17,Eli Manning pass complete to Jeremy Shockey for 9 yards (tackle by Keith Adams),4.710,5.730
3,5:57,2,1,PHI 4,17,17,"Penalty on Bob Whitfield: False Start, 5 yards (no play)",5.730,4.770
3,5:37,2,6,PHI 9,17,17,Tiki Barber left tackle for -1 yards (tackle by Trent Cole),4.770,3.650
3,4:55,3,7,PHI 10,17,17,Eli Manning pass complete to Amani Toomer for 8 yards (tackle by Sheldon Brown),3.650,6.740
3,4:09,1,2,PHI 2,17,17,Tiki Barber up the middle for -1 yards (tackle by Dhani Jones),6.740,5.530
3,3:28,2,3,PHI 3,17,17,Eli Manning pass incomplete intended for Jeremy Shockey (defended by Quintin Mikell),5.530,4.720
3,3:24,3,3,PHI 3,17,17,Eli Manning pass incomplete intended for Plaxico Burress (defended by Roderick Hood),4.720,3.040
3,3:20,4,3,PHI 3,20,17,Jay Feely 21 yard field goal good,3.040,3.000
3,,,,NYG 30,20,17,"Jay Feely kicks off 70 yards, touchback",0.000,0.280
3,3:17,1,10,PHI 20,20,17,Lamar Gordon right tackle for 2 yards (tackle by Osi Umenyiora),0.280,0.000
3,2:42,2,8,PHI 22,20,17,Mike McMahon pass complete to L.J. Smith for 3 yards (tackle by Reggie Torbor),0.000,-0.300
3,2:07,3,5,PHI 25,20,17,Mike McMahon pass complete to Reggie Brown for 7 yards (tackle by Corey Webster),-0.300,1.070
3,1:42,1,10,PHI 32,20,17,Ryan Moats left tackle for 3 yards (tackle by Carlos Emmons),1.070,0.930
3,1:04,2,7,PHI 35,20,17,"Penalty on Jamaal Jackson: False Start, 5 yards (no play)",0.930,0.260
3,0:48,2,12,PHI 30,20,17,Mike McMahon pass incomplete intended for Billy McMullen (defended by Gibril Wilson),0.260,-0.430
3,0:43,,,,20,17,Timeout #2 by Philadelphia Eagles,0.000,-0.430
3,0:43,3,12,PHI 30,20,17,Mike McMahon pass incomplete intended for Greg Lewis (defended by Brent Alexander),-0.430,-1.370
3,0:37,4,12,PHI 30,20,17,"Sean Landeta punts 37 yards, returned by Chad Morton for 12 yards (tackle by Justin Ena)",-1.370,-1.930
3,0:26,1,10,NYG 45,20,17,Eli Manning pass complete to Tiki Barber for 32 yards (tackle by Brian Dawkins),1.930,4.040
Quarter,Time,Down,ToGo,Location,NYG,PHI,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,PHI 23,20,17,Derrick Ward left end for 2 yards (tackle by Michael Lewis),4.040,3.770
4,14:22,2,8,PHI 21,20,17,"Eli Manning pass incomplete intended for Jeremy Shockey. Penalty on Visanthe Shiancoe: False Start, 5 yards (no play)",3.770,3.090
4,13:58,2,13,PHI 26,20,17,Tiki Barber right tackle for 4 yards (tackle by Trent Cole and Donald Strickland),3.090,2.940
4,13:14,3,9,PHI 22,20,17,"Eli Manning pass complete to Jeremy Shockey for 4 yards (tackle by Matt Ware). Penalty on Roderick Hood: Defensive Holding, 5 yards (no play)",2.940,4.440
4,12:52,1,10,PHI 17,20,17,Tiki Barber up the middle for 2 yards (tackle by Mike Patterson),4.440,4.150
4,12:11,2,8,PHI 15,20,17,Eli Manning left tackle for 6 yards (tackle by Roderick Hood),4.150,4.570
4,11:26,3,2,PHI 9,20,17,Tiki Barber right guard for no gain (tackle by Darwin Walker),4.570,2.950
4,10:42,4,2,PHI 9,23,17,Jay Feely 27 yard field goal good,2.950,3.000
4,,,,NYG 30,23,17,"Jay Feely kicks off 60 yards, returned by Roderick Hood for 21 yards (tackle by Eric Moore)",0.000,1.000
4,10:32,1,10,PHI 31,23,17,Mike McMahon pass incomplete intended for Greg Lewis (defended by Brent Alexander),1.000,0.460
4,10:26,2,10,PHI 31,23,17,Mike McMahon sacked by Michael Strahan for 0 yards,0.460,-0.230
4,9:43,3,10,PHI 31,23,17,Mike McMahon pass complete to Reggie Brown for 35 yards (tackle by Corey Webster),-0.230,3.310
4,8:59,1,10,NYG 34,23,17,Reno Mahe right end for 1 yard (tackle by Curtis DeLoatch),3.310,2.910
4,8:22,2,9,NYG 33,23,17,Reno Mahe left guard for 8 yards (tackle by Brent Alexander),2.910,3.270
4,7:38,3,1,NYG 25,23,17,Mike McMahon up the middle for 2 yards (tackle by Kendrick Clancy),3.270,4.040
4,7:05,1,10,NYG 23,23,17,Mike McMahon pass complete to Reggie Brown for 4 yards (tackle by Curtis DeLoatch),4.040,4.050
4,6:40,2,6,NYG 19,23,17,Mike McMahon pass incomplete intended for Billy McMullen,4.050,3.340
4,6:36,3,6,NYG 19,23,17,Mike McMahon pass incomplete intended for Billy McMullen,3.340,2.210
4,6:36,4,6,NYG 19,23,20,David Akers 36 yard field goal good,2.210,3.000
4,,,,PHI 30,23,20,"David Akers kicks off 70 yards, returned by Willie Ponder for 19 yards (tackle by Jack Brewer)",0.000,0.150
4,6:23,1,10,NYG 19,23,20,Eli Manning pass complete to Visanthe Shiancoe for 5 yards (tackle by Jeremiah Trotter and Brian Dawkins),0.150,0.340
4,5:46,2,5,NYG 24,23,20,Tiki Barber right guard for 1 yard (tackle by Jeremiah Trotter),0.340,-0.290
4,5:01,3,4,NYG 25,23,20,Eli Manning pass complete to Jeremy Shockey for 5 yards (tackle by Michael Lewis),-0.290,0.940
4,4:18,1,10,NYG 30,23,20,Tiki Barber right tackle for 5 yards (tackle by Jeremiah Trotter),0.940,1.070
4,3:35,2,5,NYG 35,23,20,Eli Manning pass incomplete intended for Jeremy Shockey is intercepted by Sheldon Brown at PHI-43,1.070,-1.800
4,3:28,1,10,PHI 43,23,20,Ryan Moats left end for 11 yards (tackle by Carlos Emmons),1.800,2.520
4,2:41,1,10,NYG 46,23,20,Mike McMahon pass complete to Billy McMullen for 12 yards (tackle by Will Allen),2.520,3.310
4,2:12,1,10,NYG 34,23,20,Mike McMahon pass incomplete intended for Reggie Brown (defended by Curtis DeLoatch),3.310,2.770
4,2:06,2,10,NYG 34,23,20,Ryan Moats left end for 2 yards (tackle by Osi Umenyiora),2.770,2.350
4,2:00,3,8,NYG 32,23,20,Mike McMahon pass incomplete intended for Billy McMullen (defended by Nick Greisen),2.350,1.240
4,1:56,4,8,NYG 32,23,23,David Akers 50 yard field goal good,1.240,3.000
4,,,,PHI 30,23,23,"David Akers kicks off 70 yards, touchback",0.000,0.280
4,1:52,1,10,NYG 20,23,23,"Penalty on Bob Whitfield: False Start, 5 yards (no play)",0.280,-0.310
4,1:52,1,15,NYG 15,23,23,Eli Manning pass complete to Amani Toomer for 5 yards (tackle by Donald Strickland),-0.310,-0.270
4,1:30,2,10,NYG 20,23,23,Eli Manning pass complete to Jeremy Shockey for 8 yards (tackle by Jeremiah Trotter),-0.270,0.100
4,1:07,3,2,NYG 28,23,23,Eli Manning pass complete to Jeremy Shockey for 12 yards (tackle by Matt Ware),0.100,1.600
4,1:01,,,,23,23,Timeout #1 by New York Giants,0.000,1.600
4,1:01,1,10,NYG 40,23,23,Eli Manning pass complete to Tim Carter for 14 yards (tackle by Roderick Hood),1.600,2.520
4,0:54,1,10,PHI 46,23,23,Eli Manning pass incomplete intended for Jeremy Shockey,2.520,1.980
4,0:37,2,10,PHI 46,23,23,Eli Manning pass incomplete intended for Jeremy Shockey is intercepted by Michael Lewis at PHI-25 and returned for 13 yards,1.980,-1.470
4,0:29,1,10,PHI 38,23,23,Mike McMahon pass incomplete intended for Reggie Brown (defended by Brent Alexander),1.470,0.920
4,0:23,2,10,PHI 38,23,23,Mike McMahon pass incomplete intended for Darnerien McCants,0.920,0.230
4,0:18,3,10,PHI 38,23,23,"Mike McMahon pass complete to Reggie Brown for no gain. Penalty on Shawn Andrews: Offensive Holding, 10 yards (no play)",0.230,-1.090
4,0:08,3,20,PHI 28,23,23,Reno Mahe for 13 yards (tackle by Nick Greisen),-1.090,-0.650
4,0:02,,,,23,23,Timeout #3 by Philadelphia Eagles,0.000,-0.650
4,0:02,4,7,PHI 41,23,23,Mike McMahon pass incomplete intended for Billy McMullen (defended by James Butler),-0.650,-1.370
Overtime,Overtime,Overtime,Overtime,Overtime,Overtime,Overtime,Overtime,Overtime,Overtime
Quarter,Time,Down,ToGo,Location,NYG,PHI,Detail,EPB,EPA
,,,,,,,"Eagles won the coin toss, Eagles to receive the overtime kickoff.",,
OT,15:00,4,7,NYG 30,23,23,"Jay Feely kicks off 64 yards, returned by Roderick Hood for 27 yards (tackle by Gibril Wilson)",-1.370,1.140
OT,14:53,1,10,PHI 33,23,23,Ryan Moats left end for 2 yards (tackle by Antonio Pierce),1.140,0.860
OT,14:15,2,8,PHI 35,23,23,Mike McMahon pass incomplete intended for L.J. Smith,0.860,0.170
OT,14:10,3,8,PHI 35,23,23,Mike McMahon pass complete to Greg Lewis for 8 yards (tackle by Corey Webster),0.170,1.800
OT,13:31,1,10,PHI 43,23,23,Mike McMahon sacked by Gibril Wilson for -5 yards,1.800,0.580
OT,12:59,2,15,PHI 38,23,23,Ryan Moats right end for 3 yards (tackle by Michael Strahan),0.580,0.300
OT,12:16,3,12,PHI 41,23,23,Mike McMahon sacked by Michael Strahan for -8 yards,0.300,-1.180
OT,11:50,4,20,PHI 33,23,23,"Sean Landeta punts 41 yards, returned by Chad Morton for 7 yards (tackle by Keith Adams)",-1.180,-1.140
OT,11:40,1,10,NYG 33,23,23,Tiki Barber right tackle for -3 yards (tackle by Michael Lewis),1.140,0.190
OT,11:02,2,13,NYG 30,23,23,Eli Manning pass complete to Jeremy Shockey for 6 yards (tackle by Sheldon Brown),0.190,0.300
OT,10:21,3,7,NYG 36,23,23,Eli Manning pass complete to Jeremy Shockey for 12 yards (tackle by Michael Lewis),0.300,2.130
OT,9:42,1,10,NYG 48,23,23,Tiki Barber right end for 10 yards (tackle by Michael Lewis),2.130,2.790
OT,9:07,1,10,PHI 42,23,23,Tiki Barber right tackle for 4 yards (tackle by Jeremiah Trotter),2.790,2.780
OT,8:29,2,6,PHI 38,23,23,Tiki Barber right end for 3 yards (tackle by Jevon Kearse),2.780,2.480
OT,8:03,2,6,PHI 38,23,23,Timeout #1 by New York Giants,2.780,2.480
OT,8:03,3,3,PHI 35,23,23,Eli Manning pass incomplete intended for Jim Finn (defended by Dhani Jones),2.480,0.990
OT,7:58,4,3,PHI 35,23,23,Eli Manning pass incomplete is intercepted by Brian Dawkins at PHI-37,0.990,-1.400
OT,7:52,1,10,PHI 37,23,23,"Reno Mahe up the middle for 6 yards (tackle by Kenderick Allen). Penalty on Artis Hicks: Offensive Holding, 10 yards (no play)",1.400,0.740
OT,7:33,1,20,PHI 27,23,23,"Mike McMahon pass complete to Reno Mahe for 8 yards (tackle by Will Allen). Penalty on Jon Runyan: Offensive Holding (Offsetting), Penalty on Will Allen: Face Mask (5 Yards) (Offsetting) (no play)",0.740,0.740
OT,7:06,1,20,PHI 27,23,23,Reno Mahe for no gain (tackle by Carlos Emmons),0.740,-0.490
OT,6:34,2,20,PHI 27,23,23,Mike McMahon pass complete to Reno Mahe for no gain,-0.490,-1.150
OT,5:51,3,20,PHI 27,23,23,"Mike McMahon sacked by Osi Umenyiora for -4 yards. Mike McMahon fumbles (forced by Osi Umenyiora), recovered by Kenderick Allen at PHI-29 and returned for 2 yards (tackle by Todd Herremans)",-1.150,-3.780
OT,5:38,1,10,PHI 27,23,23,Eli Manning up the middle for 2 yards (tackle by Mike Patterson),3.780,3.500
OT,5:07,2,8,PHI 25,23,23,Tiki Barber left guard for 4 yards (tackle by Darwin Walker),3.500,3.340
OT,4:35,3,4,PHI 21,23,23,Tiki Barber up the middle for 3 yards (tackle by Trent Cole),3.340,2.400
OT,3:59,3,4,PHI 21,23,23,Timeout #1 by Philadelphia Eagles,3.340,2.400
OT,3:58,4,1,PHI 18,26,23,Jay Feely 36 yard field goal good,2.400,3.000
End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime
