Quarter,Time,Down,ToGo,Location,BUF,KAN,Detail,EPB,EPA
1,8:15,4,12,BUF 45,0,0,"Dan Stryzinski punts 27 yards, out of bounds",0.270,-0.040
1,8:04,1,10,BUF 18,0,0,Drew Bledsoe pass complete to Dave Moore for 7 yards (tackle by Greg Wesley and Mike Maslowski),0.040,0.550
1,7:24,2,3,BUF 25,0,0,"Drew Bledsoe pass complete to Eric Moulds for 9 yards (tackle by William Bartee). Penalty on BUF: Illegal Shift, 5 yards (no play)",0.550,-0.130
1,6:56,2,8,BUF 20,0,0,Travis Henry right end for -3 yards (tackle by William Bartee),-0.130,-1.340
1,6:26,3,11,BUF 17,0,0,Drew Bledsoe sacked by John Browning for -8 yards,-1.340,-2.490
1,6:14,4,19,BUF 9,0,0,"Brian Moorman punts 46 yards, returned by Dante Hall for 1 yard (tackle by DaShon Polk). Penalty on Gary Stills: Illegal Block Above the Waist, 10 yards",-2.490,-1.330
1,5:53,1,10,KAN 36,0,0,Priest Holmes middle for 2 yards (tackle by Chidi Ahanotu),1.330,1.060
1,5:18,2,8,KAN 38,0,0,Trent Green pass complete to Eddie Kennison for 44 yards (tackle by Pierson Prioleau),1.060,4.370
1,4:32,1,10,BUF 18,0,0,Priest Holmes right end for -1 yards (tackle by Antoine Winfield),4.370,3.670
1,3:54,2,11,BUF 19,0,0,Trent Green pass complete to Tony Gonzalez for 15 yards (tackle by London Fletcher),3.670,6.280
1,3:11,1,4,BUF 4,0,0,Trent Green pass incomplete intended for Tony Gonzalez,6.280,5.340
1,3:06,2,4,BUF 4,0,6,"Priest Holmes right tackle for 4 yards, touchdown",5.340,7.000
1,3:06,,,BUF 4,0,7,Morten Andersen kicks extra point good,0.000,0.000
1,3:06,,,KAN 30,0,7,"Morten Andersen kicks off 70 yards, touchback",0.000,0.280
1,3:02,1,10,BUF 20,0,7,Travis Henry middle for 4 yards (tackle by John Browning),0.280,0.270
1,2:25,2,6,BUF 24,0,7,Drew Bledsoe pass complete to Eric Moulds for 19 yards (tackle by William Bartee),0.270,1.800
1,1:47,1,10,BUF 43,0,7,Travis Henry left end for 1 yard (tackle by Greg Wesley),1.800,1.390
1,1:47,2,9,BUF 44,0,7,"Penalty on Jonas Jennings: False Start, 5 yards (no play)",1.390,0.710
1,0:40,2,14,BUF 39,0,7,Drew Bledsoe pass complete to Travis Henry for 16 yards (tackle by Greg Wesley),0.710,2.590
1,0:06,1,10,KAN 45,0,7,Drew Bledsoe pass complete to Travis Henry for 10 yards (tackle by Scott Fujita),2.590,3.250
Quarter,Time,Down,ToGo,Location,BUF,KAN,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,1,10,KAN 35,0,7,Travis Henry middle for 8 yards (tackle by Mike Maslowski),3.250,3.780
2,14:24,2,2,KAN 27,0,7,Travis Henry right end for 1 yard (tackle by Mike Maslowski),3.780,3.200
2,13:43,3,1,KAN 26,0,7,Travis Henry middle for 6 yards (tackle by Marvcus Patton and Scott Fujita),3.200,4.240
2,13:03,1,10,KAN 20,0,7,Travis Henry right end for 9 yards (tackle by Shaunard Harts and Eric Warfield),4.240,5.260
2,12:34,2,1,KAN 11,0,7,Drew Bledsoe pass incomplete intended for Eric Moulds (defended by Eric Warfield),5.260,4.590
2,12:30,3,1,KAN 11,0,7,Drew Bledsoe pass complete to Josh Reed for 6 yards (tackle by John Browning),4.590,6.060
2,11:50,1,5,KAN 5,0,7,Drew Bledsoe pass incomplete (defended by Mike Maslowski),6.060,5.150
2,11:47,2,5,KAN 5,0,7,Drew Bledsoe pass incomplete intended for Phillip Crosby,5.150,4.260
2,11:42,3,5,KAN 5,0,7,Drew Bledsoe pass incomplete intended for Josh Reed,4.260,3.010
2,11:42,4,5,KAN 5,3,7,Mike Hollis 23 yard field goal good,3.010,3.000
2,11:42,,,BUF 30,3,7,"Mike Hollis kicks onside 19 yards, recovered by Charles Johnson (onside kick successful)",0.000,2.190
2,11:33,1,10,BUF 49,3,7,Travis Henry right end for 20 yards (tackle by Shaunard Harts),2.190,3.510
2,11:05,1,10,KAN 31,3,7,Drew Bledsoe pass complete to Peerless Price for 20 yards (tackle by William Bartee),3.510,4.840
2,10:18,1,10,KAN 11,3,7,"Penalty on Eric Moulds: False Start, 5 yards (no play)",4.840,4.340
2,9:55,1,15,KAN 16,3,7,Travis Henry right end for 7 yards (tackle by Shaunard Harts and Eric Hicks),4.340,4.510
2,9:09,2,8,KAN 9,3,7,Drew Bledsoe pass incomplete intended for Eric Moulds,4.510,3.530
,,,,,,,"KAN challenged the ruling, and the original play was overturned.",,
2,9:03,3,8,KAN 9,3,7,Drew Bledsoe sacked by Eddie Freeman for -6 yards,3.530,2.440
2,8:44,4,14,KAN 15,6,7,Mike Hollis 33 yard field goal good,2.440,3.000
2,8:44,,,BUF 30,6,7,"Mike Hollis kicks off 55 yards, returned by Dante Hall for 16 yards",0.000,1.000
2,8:34,1,10,KAN 31,6,7,"Priest Holmes middle for 6 yards (tackle by Nate Clements). Penalty on Pat Williams: Face Mask (15 Yards), 15 yards",1.000,2.390
2,8:18,1,10,BUF 48,6,7,Trent Green pass complete to Johnnie Morton for 21 yards (tackle by Pierson Prioleau),2.390,3.780
2,8:00,1,10,BUF 27,6,7,Priest Holmes left end for 6 yards (tackle by Eddie Robinson),3.780,4.040
2,7:29,2,4,BUF 21,6,7,Trent Green pass incomplete intended for Johnnie Morton,4.040,3.340
2,7:25,3,4,BUF 21,6,7,Eddie Kennison right end for 1 yard (tackle by Pierson Prioleau),3.340,2.220
2,7:25,4,3,BUF 20,6,10,Morten Andersen 38 yard field goal good,2.220,3.000
2,7:25,,,KAN 30,6,10,"Morten Andersen kicks off 57 yards, returned by Charlie Rogers for 2 yards (tackle by Jason Belser)",0.000,-0.220
2,6:34,1,10,BUF 15,6,10,Travis Henry middle for 4 yards (tackle by Eric Hicks),-0.220,-0.110
2,5:55,2,6,BUF 19,6,10,Drew Bledsoe pass complete to Phillip Crosby for 8 yards (tackle by Scott Fujita),-0.110,0.740
2,5:18,1,10,BUF 27,6,10,Drew Bledsoe pass complete to Eric Moulds for 6 yards,0.740,1.010
2,4:56,2,4,BUF 33,6,10,Travis Henry right end for 3 yards (tackle by Mike Maslowski and Eddie Freeman),1.010,0.700
2,4:06,3,1,BUF 36,6,10,Travis Henry left end for 1 yard (tackle by Eric Hicks),0.700,1.400
2,3:39,1,10,BUF 37,6,10,Drew Bledsoe pass complete to Travis Henry for 11 yards (tackle by Rich Owens),1.400,2.130
2,2:58,1,10,BUF 48,6,10,Drew Bledsoe middle for 5 yards (tackle by Scott Fujita),2.130,2.260
2,2:14,2,5,KAN 47,6,10,Travis Henry middle for 12 yards (tackle by Greg Wesley),2.260,3.250
2,2:00,1,10,KAN 35,6,10,Travis Henry middle for 3 yards (tackle by Mike Maslowski),3.250,3.110
2,1:29,2,7,KAN 32,6,10,Drew Bledsoe pass complete to Dave Moore for 6 yards (tackle by Mike Maslowski),3.110,3.200
2,1:23,3,1,KAN 26,6,10,Drew Bledsoe middle for 2 yards (tackle by Eric Downing),3.200,3.970
2,1:13,3,1,KAN 26,,,Timeout #1 by Buffalo Bills,3.200,3.970
2,1:13,1,10,KAN 24,6,10,Drew Bledsoe pass complete to Josh Reed for 9 yards (tackle by Eddie Freeman),3.970,4.850
2,1:08,1,10,KAN 24,,,Timeout #2 by Buffalo Bills,3.970,4.850
2,1:08,2,1,KAN 15,6,10,Drew Bledsoe pass complete to Larry Centers for 4 yards (tackle by Larry Atkins),4.850,4.840
2,0:47,1,10,KAN 11,6,10,Drew Bledsoe pass complete to Larry Centers for 4 yards (tackle by Corey Harris),4.840,4.890
2,0:35,1,10,KAN 11,,,Timeout #3 by Buffalo Bills,4.840,4.890
2,0:35,2,6,KAN 7,12,10,"Drew Bledsoe pass complete to Eric Moulds for 7 yards, touchdown",4.890,7.000
2,0:35,,,KAN 7,13,10,Mike Hollis kicks extra point good,0.000,0.000
2,0:35,,,BUF 30,13,10,"Mike Hollis kicks off 70 yards, touchback",0.000,0.280
2,0:32,1,10,KAN 20,13,10,Trent Green pass incomplete intended for Eddie Kennison (defended by Coy Wire),0.280,-0.270
2,0:25,2,10,KAN 20,13,10,Trent Green pass complete to Priest Holmes for 13 yards (tackle by Coy Wire),-0.270,1.140
2,0:15,2,10,KAN 20,,,Timeout #1 by Kansas City Chiefs,-0.270,1.140
2,0:15,1,10,KAN 33,13,10,Trent Green pass incomplete intended for Johnnie Morton (defended by Eddie Robinson),1.140,0.590
2,0:00,2,10,KAN 33,13,10,Trent Green pass complete to Eddie Kennison for 25 yards (tackle by Coy Wire),0.590,2.790
Quarter,Time,Down,ToGo,Location,BUF,KAN,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,BUF 30,13,10,"Mike Hollis kicks off 67 yards, returned by Dante Hall for 15 yards (tackle by Jason Bostic). Penalty on Jason Belser: Offensive Holding, 9 yards",0.000,-0.380
3,15:00,1,10,KAN 9,13,10,"Penalty on Will Shields: False Start, 4 yards (no play)",-0.380,-0.530
3,14:51,1,14,KAN 5,13,10,Trent Green pass incomplete intended for Tony Gonzalez,-0.530,-1.070
3,14:51,2,14,KAN 5,13,10,"Penalty on Pat Williams: Encroachment, 5 yards (no play)",-1.070,-0.710
3,14:51,2,9,KAN 10,13,10,Priest Holmes right tackle for 2 yards (tackle by Ron Edwards),-0.710,-1.070
3,14:06,3,7,KAN 12,13,10,"Trent Green pass incomplete intended for Marc Boerigter (defended by Antoine Winfield). Penalty on Ron Edwards: Roughing the Passer, 15 yards (no play)",-1.070,0.740
3,14:01,1,10,KAN 27,13,10,Priest Holmes middle for 3 yards (tackle by Pat Williams and Aaron Schobel),0.740,0.600
3,13:28,2,7,KAN 30,13,10,Priest Holmes middle for 4 yards (tackle by London Fletcher),0.600,0.430
3,12:50,2,7,KAN 30,,,Timeout #1 by Buffalo Bills,0.600,0.430
3,12:50,3,3,KAN 34,13,10,Trent Green pass complete to Eddie Kennison for 24 yards (tackle by Antoine Winfield),0.430,2.790
3,12:26,1,10,BUF 42,13,10,Priest Holmes left end for -3 yards (tackle by Eddie Robinson),2.790,1.840
3,11:41,2,13,BUF 45,13,10,Trent Green pass complete to Priest Holmes for 2 yards (tackle by Keith Newman),1.840,1.420
3,10:57,3,11,BUF 43,13,10,Trent Green pass incomplete intended for Johnnie Morton,1.420,0.400
3,10:51,4,11,BUF 43,13,10,"Dan Stryzinski punts 43 yards, touchback",0.400,-0.280
3,10:43,1,10,BUF 20,13,10,Drew Bledsoe pass incomplete intended for Peerless Price,0.280,-0.270
3,10:36,2,10,BUF 20,13,10,Travis Henry left end for 2 yards (tackle by Scott Fujita),-0.270,-0.690
3,9:58,3,8,BUF 22,13,10,Drew Bledsoe pass complete to Josh Reed for 12 yards (tackle by Ray Crockett and Marvcus Patton),-0.690,1.200
3,9:22,1,10,BUF 34,13,10,Travis Henry left tackle for 4 yards (tackle by Eric Downing and Marvcus Patton),1.200,1.200
3,8:38,2,6,BUF 38,13,10,"Travis Henry right tackle for 9 yards (tackle by Greg Wesley). Penalty on Peerless Price: Offensive Holding, 10 yards",1.200,1.060
3,8:09,2,7,BUF 37,13,10,Travis Henry middle for 22 yards (tackle by Greg Wesley),1.060,2.850
3,7:25,1,10,KAN 41,13,10,"Drew Bledsoe pass complete to Peerless Price for 9 yards (tackle by Eric Warfield). Penalty on Peerless Price: Unnecessary Roughness, 15 yards",2.850,1.500
3,6:56,2,16,KAN 47,13,10,Drew Bledsoe pass complete to Josh Reed for 17 yards (tackle by Shaunard Harts),1.500,3.580
3,6:19,1,10,KAN 30,13,10,"Penalty on Ruben Brown: False Start, 5 yards (no play)",3.580,3.250
3,6:02,1,15,KAN 35,13,10,Travis Henry middle for -2 yards (tackle by Gary Stills),3.250,2.090
3,5:23,2,17,KAN 37,13,10,Drew Bledsoe pass complete to Peerless Price for 6 yards (tackle by Eric Warfield),2.090,2.210
3,4:39,3,11,KAN 31,13,10,Drew Bledsoe pass complete to Jay Riemersma for 16 yards (tackle by Larry Atkins),2.210,4.580
3,4:00,1,10,KAN 15,13,10,Travis Henry left end for 5 yards (tackle by Mike Maslowski and Shaunard Harts),4.580,4.840
3,3:18,2,5,KAN 10,13,10,Drew Bledsoe pass incomplete intended for Eric Moulds (defended by Mike Maslowski),4.840,4.000
3,3:14,3,5,KAN 10,13,10,Drew Bledsoe pass complete to Travis Henry for 1 yard (tackle by Mike Maslowski),4.000,2.900
3,3:14,4,4,KAN 9,16,10,Mike Hollis 27 yard field goal good,2.900,3.000
3,3:14,,,BUF 30,16,10,"Mike Hollis kicks off 60 yards, out of bounds",0.000,1.600
3,2:29,1,10,KAN 40,16,10,Priest Holmes right end for 4 yards (tackle by London Fletcher),1.600,1.590
3,1:54,2,6,KAN 44,16,10,Priest Holmes middle for 1 yard (tackle by Pat Williams),1.590,1.030
3,1:15,3,5,KAN 45,16,10,Trent Green pass complete to Marc Boerigter for 12 yards (tackle by Eddie Robinson),1.030,2.720
3,0:38,1,10,BUF 43,16,10,Priest Holmes middle for 6 yards (tackle by Pat Williams),2.720,2.990
3,0:03,2,4,BUF 37,16,10,Priest Holmes middle for 2 yards (tackle by Keith Newman),2.990,2.540
Quarter,Time,Down,ToGo,Location,BUF,KAN,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,3,2,BUF 35,16,10,Priest Holmes right tackle for no gain (tackle by London Fletcher),2.540,0.990
4,14:18,4,2,BUF 35,16,10,Priest Holmes middle for 3 yards (tackle by London Fletcher),0.990,3.450
4,13:37,1,10,BUF 32,16,10,Trent Green pass incomplete intended for Johnnie Morton,3.450,2.900
4,13:31,2,10,BUF 32,16,10,Priest Holmes right tackle for 5 yards (tackle by Coy Wire),2.900,2.870
4,12:50,3,5,BUF 27,16,10,Priest Holmes right tackle for no gain (tackle by Pierson Prioleau),2.870,1.720
4,12:50,4,5,BUF 27,16,10,Morten Andersen 45 yard field goal no good,1.720,-1.270
4,12:03,1,10,BUF 35,16,10,Travis Henry middle for 2 yards (tackle by Mike Maslowski and Marvcus Patton),1.270,0.990
4,11:18,2,8,BUF 37,16,10,Drew Bledsoe pass complete to Peerless Price for 5 yards (tackle by Scott Fujita),0.990,0.960
4,10:36,3,3,BUF 42,16,10,Drew Bledsoe pass incomplete intended for Josh Reed,0.960,-0.590
4,10:36,4,3,BUF 42,16,10,"Brian Moorman punts 46 yards, returned by Dante Hall for 10 yards (tackle by Sammy Morris)",-0.590,-0.410
4,10:16,1,10,KAN 22,16,10,Trent Green pass complete to Johnnie Morton for 12 yards (tackle by Pierson Prioleau),0.410,1.200
4,9:42,1,10,KAN 34,16,10,Priest Holmes left tackle for 3 yards (tackle by Coy Wire),1.200,1.060
4,9:06,2,7,KAN 37,16,10,"Trent Green pass incomplete intended for Priest Holmes. Penalty on Eddie Robinson: Defensive Pass Interference, 8 yards (no play)",1.060,1.930
4,9:01,1,10,KAN 45,16,10,"Trent Green pass incomplete intended for Eddie Kennison. Penalty on Chris Watson: Defensive Pass Interference, 36 yards (no play)",1.930,4.310
4,8:55,1,10,BUF 19,16,10,Priest Holmes left end for 1 yard (tackle by Pat Williams),4.310,3.880
4,8:14,2,9,BUF 18,16,10,Trent Green pass complete to Priest Holmes for 8 yards (tackle by Antoine Winfield),3.880,4.690
4,7:29,3,1,BUF 10,16,10,Priest Holmes middle for no gain (tackle by Coy Wire),4.690,2.910
4,7:01,4,1,BUF 10,16,10,Priest Holmes middle for 2 yards (tackle by London Fletcher),2.910,5.370
4,6:23,1,8,BUF 8,16,10,Priest Holmes right end for 3 yards (tackle by Antoine Winfield and Eddie Robinson),5.370,5.150
4,5:42,2,5,BUF 5,16,10,Priest Holmes left end for -4 yards (tackle by Antoine Winfield),5.150,3.360
4,5:00,3,9,BUF 9,16,16,"Trent Green middle for 9 yards, touchdown. Penalty on London Fletcher: Defensive Holding (Declined)",3.360,7.000
4,5:00,,,BUF 9,16,17,Morten Andersen kicks extra point good,0.000,0.000
4,5:00,,,KAN 30,16,17,"Morten Andersen kicks off 63 yards, returned by Charlie Rogers for 37 yards (tackle by Larry Atkins)",0.000,1.860
4,4:45,1,10,BUF 44,16,17,Drew Bledsoe pass incomplete intended for Peerless Price,1.860,1.320
4,4:42,2,10,BUF 44,16,17,Travis Henry right end for 5 yards (tackle by Shaunard Harts),1.320,1.290
4,4:36,3,5,BUF 49,16,17,Drew Bledsoe pass complete to Larry Centers for 11 yards (tackle by Larry Atkins),1.290,2.920
4,4:30,1,10,KAN 40,16,17,Drew Bledsoe pass incomplete intended for Eric Moulds,2.920,2.370
4,4:26,2,10,KAN 40,16,17,"Drew Bledsoe pass incomplete intended for Peerless Price is intercepted by Eric Warfield at KAN-3 and returned for 19 yards. Penalty on Ray Crockett: Clipping, 11 yards",2.370,0.370
4,4:14,1,10,KAN 11,16,17,Priest Holmes right end for 15 yards (tackle by Coy Wire),-0.370,0.670
4,4:08,1,10,KAN 26,16,17,Priest Holmes right tackle for 12 yards (tackle by Pierson Prioleau),0.670,1.470
4,3:32,1,10,KAN 38,16,17,Priest Holmes left end for 8 yards (tackle by London Fletcher),1.470,2.000
4,3:27,2,2,KAN 46,16,17,Priest Holmes middle for 9 yards (tackle by Antoine Winfield),2.000,2.590
4,3:19,2,2,KAN 46,,,Timeout #2 by Buffalo Bills,2.000,2.590
4,3:19,1,10,BUF 45,16,17,Priest Holmes right tackle for 1 yard (tackle by Pat Williams),2.590,2.180
4,3:12,1,10,BUF 45,,,Timeout #3 by Buffalo Bills,2.590,2.180
4,3:12,2,9,BUF 44,16,17,Johnnie Morton left end for 4 yards (tackle by Eddie Robinson),2.180,2.010
4,2:45,3,5,BUF 40,16,17,Trent Green middle for 12 yards (tackle by Chidi Ahanotu),2.010,3.710
4,2:00,1,10,BUF 28,16,17,Priest Holmes left tackle for 4 yards (tackle by London Fletcher),3.710,3.710
4,1:15,2,6,BUF 24,16,17,Trent Green middle for -1 yards,3.710,2.870
4,0:35,3,7,BUF 25,16,17,Trent Green middle for -1 yards,2.870,1.740
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
