Player,Tm,Att,Yds,TD,1D,YBC,YBC/Att,YAC,YAC/Att,BrkTkl,Att/Br
Mark Ingram,HOU,18,73,0,5,50,2.8,23,1.3,1,18.0
Phillip Lindsay,HOU,7,39,0,1,37,5.3,2,0.3,0,
David Johnson,HOU,2,7,0,0,4,2.0,3,1.5,0,
Davis Mills,HOU,2,5,0,1,5,2.5,0,0.0,0,
Player,Tm,Att,Yds,TD,1D,YBC,YBC/Att,YAC,YAC/Att,BrkTkl,Att/Br
Jonathan Taylor,IND,14,145,2,6,62,4.4,83,5.9,1,14.0
Marlon Mack,IND,5,12,0,,6,1.2,6,1.2,0,
Nyheim Hines,IND,4,13,0,1,8,2.0,5,1.3,0,
Carson Wentz,IND,2,1,0,0,0,0.0,1,0.5,0,
Michael Pittman Jr.,IND,1,3,0,0,2,2.0,1,1.0,0,
