Unnamed: 0_level_0,Unnamed: 1_level_0,Off.,Off.,Def.,Def.,ST,ST
Player,Pos,Num,Pct,Num,Pct,Num,Pct
Matt Pryor,T,48,100%,0,0%,5,21%
Eric Fisher,T,48,100%,0,0%,5,21%
Mark Glowinski,G,48,100%,0,0%,5,21%
Carson Wentz,QB,48,100%,0,0%,0,0%
Chris Reed,G,48,100%,0,0%,0,0%
Ryan Kelly,C,48,100%,0,0%,0,0%
Michael Pittman Jr.,WR,46,96%,0,0%,0,0%
Zach Pascal,WR,41,85%,0,0%,2,8%
Jack Doyle,TE,31,65%,0,0%,2,8%
Jonathan Taylor,RB,31,65%,0,0%,0,0%
Mo Alie-Cox,TE,24,50%,0,0%,8,33%
T.Y. Hilton,WR,24,50%,0,0%,0,0%
Ashton Dulin,WR,13,27%,0,0%,15,63%
Nyheim Hines,RB,11,23%,0,0%,5,21%
Marlon Mack,RB,9,19%,0,0%,0,0%
Parris Campbell,WR,5,10%,0,0%,0,0%
Kylen Granson,TE,4,8%,0,0%,2,8%
Danny Pinter,G,1,2%,0,0%,5,21%
Julian Blackmon,FS,0,0%,75,100%,8,33%
Kenny Moore,CB,0,0%,75,100%,8,33%
Bobby Okereke,LB,0,0%,75,100%,8,33%
Khari Willis,SS,0,0%,73,97%,11,46%
Xavier Rhodes,CB,0,0%,73,97%,1,4%
Shaquille Leonard,LB,0,0%,67,89%,2,8%
DeForest Buckner,DT,0,0%,53,71%,9,38%
Tyquan Lewis,DE,0,0%,50,67%,1,4%
Al-Quadin Muhammad,DE,0,0%,49,65%,0,0%
Kwity Paye,DE,0,0%,44,59%,1,4%
Grover Stewart,DT,0,0%,43,57%,8,33%
Rock Ya-Sin,CB,0,0%,41,55%,4,17%
Taylor Stallworth,DT,0,0%,28,37%,3,13%
Isaiah Rodgers,CB,0,0%,22,29%,5,21%
Isaac Rochell,DE,0,0%,20,27%,10,42%
Zaire Franklin,LB,0,0%,12,16%,18,75%
E.J. Speed,LB,0,0%,8,11%,15,63%
Ben Banogu,DE,0,0%,7,9%,3,13%
Khalil Davis,DT,0,0%,6,8%,0,0%
George Odum,FS,0,0%,2,3%,17,71%
Thakarius Keyes,CB,0,0%,2,3%,8,33%
Matthew Adams,LB,0,0%,0,0%,18,75%
Rigoberto Sanchez,P,0,0%,0,0%,16,67%
Anthony Chesley,CB,0,0%,0,0%,14,58%
Luke Rhodes,LS,0,0%,0,0%,10,42%
Julie'n Davenport,T,0,0%,0,0%,5,21%
Michael Badgley,K,0,0%,0,0%,5,21%
Jordan Lucas,SS,0,0%,0,0%,2,8%
