0,1
Game Info,Game Info
Won Toss,Packers
Roof,outdoors
Surface,grass
Duration,3:16
Attendance,77512
Weather,"33 degrees, relative humidity 96%, no wind, wind chill 0"
Vegas Line,Green Bay Packers -13.5
Over/Under,54.5 (over)
