Unnamed: 0_level_0,Unnamed: 1_level_0,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
Reno Mahe,PHI,0,0,,0,0,1,1,1.0,0,0
J.R. Reed,PHI,7,154,22.0,0,0,0,0,,0,0
,,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
Dennis Northcutt,CLE,0,0,,0,0,2,34,17.0,0,0
James Jackson,CLE,2,39,19.5,0,0,0,0,,0,0
Andre King,CLE,2,42,21.0,0,0,0,0,,0,0
Frisman Jackson,CLE,1,18,18.0,0,0,0,0,,0,0
Chad Mustard,CLE,1,4,4.0,0,0,0,0,,0,0
