Unnamed: 0_level_0,Unnamed: 1_level_0,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Unnamed: 7_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Fumbles,Fumbles,Fumbles,Fumbles
Player,Tm,Int,Yds,TD,Lng,PD,Sk,Comb,Solo,Ast,TFL,QBHits,FR,Yds,TD,FF
Grady Jackson,GNB,0,0,0,0,1,1.0,5,2,3,0,,0,0,0,0
Brady Poppinga,GNB,0,0,0,0,0,1.0,5,3,2,0,,0,0,0,0
Kenny Peterson,GNB,0,0,0,0,0,1.0,3,2,1,0,,1,10,0,0
Colin Cole,GNB,0,0,0,0,0,1.0,2,1,1,0,,0,0,0,0
Aaron Kampman,GNB,0,0,0,0,0,0.5,7,4,3,0,,0,0,0,0
Paris Lenon,GNB,0,0,0,0,0,0.5,4,2,2,0,,0,0,0,0
ReShard Lee,GNB,0,0,0,0,0,0.0,2,2,0,0,,0,0,0,0
Vonta Leach,GNB,0,0,0,0,0,0.0,1,0,1,0,,0,0,0,0
Ryan Longwell,GNB,0,0,0,0,0,0.0,1,1,0,0,,0,0,0,0
Tony Fisher,GNB,0,0,0,0,0,0.0,0,0,0,0,,1,0,0,0
Mark Roman,GNB,,,,,0,0.0,8,8,0,0,,0,0,0,0
Robert Thomas,GNB,,,,,0,0.0,5,5,0,0,,0,0,0,0
Nick Barnett,GNB,,,,,0,0.0,4,1,3,0,,0,0,0,1
Ahmad Carroll,GNB,,,,,0,0.0,4,4,0,0,,0,0,0,0
Al Harris,GNB,,,,,0,0.0,3,3,0,0,,0,0,0,0
Jason Horton,GNB,,,,,0,0.0,3,3,0,0,,0,0,0,0
Joey Thomas,GNB,,,,,0,0.0,3,3,0,0,,0,0,0,0
Marviel Underwood,GNB,,,,,0,0.0,3,3,0,0,,0,0,0,0
Kabeer Gbaja-Biamila,GNB,,,,,0,0.0,2,1,1,0,,1,0,0,0
Nick Collins,GNB,,,,,0,0.0,1,1,0,0,,0,0,0,0
Michael Hawkins,GNB,,,,,0,0.0,1,1,0,0,,0,0,0,0
Cullen Jenkins,GNB,,,,,0,0.0,1,0,1,0,,0,0,0,0
Corey Williams,GNB,,,,,0,0.0,1,1,0,0,,0,0,0,0
,,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,,Tackles,Tackles,Tackles,Tackles,Tackles,Fumbles,Fumbles,Fumbles,Fumbles
Player,Tm,Int,Yds,TD,Lng,PD,Sk,Comb,Solo,Ast,TFL,QBHits,FR,Yds,TD,FF
Richard Owens,MIN,0,0,0,0,0,0.0,3,2,1,0,,0,0,0,1
Nate Burleson,MIN,0,0,0,0,0,0.0,0,0,0,0,,1,0,0,0
Mewelde Moore,MIN,0,0,0,0,0,0.0,0,0,0,0,,1,0,0,0
Fred Smoot,MIN,,,,,2,0.0,8,8,0,0,,0,0,0,0
Corey Chavous,MIN,,,,,1,0.0,6,5,1,0,,0,0,0,0
E.J. Henderson,MIN,,,,,0,0.0,5,5,0,0,,0,0,0,0
Keith Newman,MIN,,,,,0,0.0,5,5,0,0,,0,0,0,0
Darrion Scott,MIN,,,,,1,0.0,5,3,2,0,,0,0,0,0
Sam Cowart,MIN,,,,,0,0.0,4,4,0,0,,0,0,0,0
Raonall Smith,MIN,,,,,0,0.0,4,3,1,0,,0,0,0,0
Pat Williams,MIN,,,,,0,0.0,4,2,2,0,,0,0,0,0
Ralph Brown,MIN,,,,,0,0.0,3,3,0,0,,0,0,0,0
Darren Sharper,MIN,,,,,0,0.0,3,3,0,0,,0,0,0,0
Brian Williams,MIN,,,,,0,0.0,3,2,1,0,,0,0,0,0
Kevin Williams,MIN,,,,,0,0.0,3,0,3,0,,0,0,0,0
Antoine Winfield,MIN,,,,,0,0.0,3,3,0,0,,0,0,0,0
Napoleon Harris,MIN,,,,,0,0.0,2,1,1,0,,0,0,0,0
Will Hunter,MIN,,,,,0,0.0,1,0,1,0,,0,0,0,0
Ken Irvin,MIN,,,,,0,0.0,1,1,0,0,,0,0,0,0
Lance Johnstone,MIN,,,,,0,0.0,1,1,0,0,,0,0,0,0
