Quarter,Time,Down,ToGo,Location,SFO,NOR,Detail,EPB,EPA
1,7:09,2,5,NOR 27,7,0,Drew Brees pass complete short right to Deonte Harris for 3 yards (tackle by Dre Greenlaw),0.540,0.230
1,6:32,3,2,NOR 30,7,0,Drew Brees pass incomplete short left intended for Michael Thomas,0.230,-1.370
1,6:29,4,2,NOR 30,7,0,"Thomas Morstead punts 45 yards, fair catch by Trent Taylor at SF-25",-1.370,-0.610
1,6:22,1,10,SFO 25,7,0,Brandon Aiyuk right end for -8 yards (tackle by Marcus Williams and Malcom Brown),0.610,-1.150
1,5:36,2,18,SFO 17,7,0,Nick Mullens pass incomplete short left intended for Jerick McKinnon,-1.150,-1.930
1,5:31,3,18,SFO 17,7,0,Jerick McKinnon right guard for -4 yards (tackle by David Onyemata),-1.930,-2.490
1,4:48,4,22,SFO 13,7,0,"Mitch Wishnowsky punts 43 yards, muffed catch by Deonte Harris, recovered by Marcell Harris at NO-49",-2.490,2.320
1,4:40,1,10,NOR 49,7,0,Jerick McKinnon right tackle for 5 yards (tackle by Marcus Williams and Cameron Jordan),2.320,2.460
1,4:00,2,5,NOR 44,7,0,"Jerick McKinnon left end for no gain (tackle by Demario Davis). Penalty on Ross Dwelley: Offensive Holding, 10 yards (no play)",2.460,1.110
1,3:32,2,15,SFO 46,7,0,Nick Mullens pass complete short right to Richie James for 14 yards (tackle by Kwon Alexander and Janoris Jenkins),1.110,2.280
1,2:53,,,,,,Timeout #1 by San Francisco 49ers,,
1,2:52,3,1,NOR 40,7,0,Kyle Juszczyk left guard for 5 yards (tackle by Malcolm Jenkins),2.280,3.250
1,2:13,1,10,NOR 35,7,0,"Nick Mullens pass complete deep right to Ross Dwelley for 22 yards (tackle by Chauncey Gardner-Johnson). Penalty on David Onyemata: Roughing the Passer, 7 yards",3.250,5.830
1,1:39,1,6,NOR 6,7,0,Jerick McKinnon right guard for 3 yards (tackle by Cameron Jordan and Marcus Williams),5.830,5.530
1,0:57,2,3,NOR 3,7,0,Jerick McKinnon left guard for -2 yards (tackle by Malcom Brown and Kwon Alexander),5.530,4.260
1,0:15,3,5,NOR 5,7,0,Nick Mullens sacked by Demario Davis for -9 yards,4.260,2.510
Quarter,Time,Down,ToGo,Location,SFO,NOR,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,4,14,NOR 14,10,0,Robbie Gould 32 yard field goal good,2.510,3.000
2,14:56,,,SFO 35,10,0,"Mitch Wishnowsky kicks off 65 yards, returned by Deonte Harris for 75 yards (tackle by Jared Mayden)",0.000,3.910
2,14:44,1,10,SFO 25,10,0,Alvin Kamara left end for -6 yards (tackle by D.J. Jones),3.910,2.550
2,14:02,2,16,SFO 31,10,0,Drew Brees pass incomplete deep middle intended for Jared Cook,2.550,1.880
2,13:57,3,16,SFO 31,10,0,Drew Brees pass incomplete short left intended for Alvin Kamara,1.880,1.320
2,13:53,4,16,SFO 31,10,3,Wil Lutz 49 yard field goal good,1.320,3.000
2,13:48,,,NOR 35,10,3,"Wil Lutz kicks off 65 yards, touchback.",0.000,0.610
2,13:48,1,10,SFO 25,10,3,Nick Mullens pass complete short middle to Jerick McKinnon for 13 yards (tackle by Kwon Alexander),0.610,1.470
2,13:02,1,10,SFO 38,10,3,Jamycal Hasty right end for 1 yard (tackle by Demario Davis and Marcus Williams),1.470,1.060
2,12:28,2,9,SFO 39,10,3,Nick Mullens pass incomplete short right intended for Ross Dwelley,1.060,0.370
2,12:22,3,9,SFO 39,10,3,Nick Mullens pass complete short middle to Jordan Reed for 8 yards (tackle by P.J. Williams),0.370,-0.260
2,11:39,4,1,SFO 47,10,3,"Mitch Wishnowsky punts 53 yards, touchback.",-0.260,-0.280
2,11:29,1,10,NOR 20,10,3,Drew Brees pass complete short left to Michael Thomas for 15 yards (tackle by Tarvarius Moore),0.280,1.270
2,10:44,1,10,NOR 35,10,3,Taysom Hill left tackle for 5 yards (tackle by Fred Warner),1.270,1.400
2,10:10,2,5,NOR 40,10,3,Drew Brees pass complete short right to Alvin Kamara for 1 yard (tackle by Jamar Taylor),1.400,0.830
2,9:34,3,4,NOR 41,10,3,Drew Brees pass incomplete short right intended for Jared Cook (defended by Jimmie Ward),0.830,-0.650
2,9:30,4,4,NOR 41,10,3,"Thomas Morstead punts 38 yards, muffed catch by Ken Webster, recovered by Marquez Callaway at SF-21 (tackle by Ken Webster)",-0.650,4.170
2,9:21,1,10,SFO 21,10,3,Alvin Kamara up the middle for no gain (tackle by Jamar Taylor and Jimmie Ward),4.170,3.630
2,8:42,2,10,SFO 21,10,3,"Drew Brees sacked by Kentavius Street for no gain. Penalty on Kentavius Street: Roughing the Passer, 10 yards (no play)",3.630,4.840
2,8:20,1,10,SFO 11,10,3,"Taysom Hill aborted snap, recovered by Taysom Hill at SF-9",4.840,4.510
2,7:36,2,8,SFO 9,10,3,Taysom Hill left tackle for 7 yards (tackle by Jimmie Ward),4.510,5.120
2,6:52,3,1,SFO 2,10,9,"Alvin Kamara left end for 2 yards, touchdown",5.120,7.000
2,6:48,,,SFO 15,10,10,Wil Lutz kicks extra point good,0.000,0.000
2,6:48,,,NOR 35,10,10,"Wil Lutz kicks off 65 yards, returned by Jerick McKinnon for 14 yards (tackle by Zack Baun)",0.000,-0.280
2,6:44,1,10,SFO 14,10,10,Jamycal Hasty right guard for 8 yards (tackle by Marcus Davenport),-0.280,0.420
2,6:05,2,2,SFO 22,10,10,Jamycal Hasty left guard for 4 yards (tackle by Demario Davis),0.420,0.670
2,5:22,1,10,SFO 26,10,10,Nick Mullens right end for 3 yards (tackle by Chauncey Gardner-Johnson),0.670,0.540
2,4:39,2,7,SFO 29,10,10,Jerick McKinnon right tackle for 2 yards (tackle by Chauncey Gardner-Johnson),0.540,0.100
2,4:01,3,5,SFO 31,10,10,Nick Mullens pass complete short left to Kendrick Bourne for 7 yards (tackle by Demario Davis and Chauncey Gardner-Johnson),0.100,1.470
2,3:19,1,10,SFO 38,10,10,Nick Mullens pass complete short middle to Jordan Reed for 12 yards (tackle by Marcus Williams and Marshon Lattimore),1.470,2.260
2,3:00,,,,,,Timeout #1 by New Orleans Saints,,
2,3:00,1,10,SFO 50,10,10,Jerick McKinnon right tackle for -2 yards (tackle by Marcus Davenport) Penalty on SFO: Illegal Formation (Declined),2.260,1.440
2,2:33,2,12,SFO 48,10,10,Nick Mullens pass complete short left to Brandon Aiyuk for 11 yards (tackle by Marshon Lattimore),1.440,2.210
2,2:00,3,1,NOR 41,10,10,Nick Mullens pass incomplete short middle intended for Brandon Aiyuk,2.210,0.530
2,1:55,4,1,NOR 41,10,10,Jerick McKinnon left guard for -2 yards (tackle by David Onyemata and Malcolm Jenkins),0.530,-1.800
2,1:50,1,10,NOR 43,10,10,Drew Brees pass complete short right to Alvin Kamara for 8 yards (tackle by Emmanuel Moseley),1.800,2.330
2,1:45,2,2,SFO 49,10,10,Drew Brees pass complete short right to Alvin Kamara for 34 yards (tackle by Kerry Hyder),2.330,4.580
2,1:35,1,10,SFO 15,10,10,Drew Brees pass incomplete short left intended for Tre'Quan Smith (defended by Jason Verrett),4.580,3.950
2,1:32,2,10,SFO 15,10,10,Drew Brees pass complete short left to Deonte Harris for 7 yards (tackle by Jordan Willis),3.950,4.450
2,1:23,,,,,,Timeout #2 by San Francisco 49ers,,
2,1:23,3,3,SFO 8,10,10,Drew Brees pass complete short left to Emmanuel Sanders for 5 yards (tackle by Jamar Taylor),4.450,6.510
2,1:19,1,3,SFO 3,10,16,"Drew Brees for -128 yards. Drew Brees fumbles, recovered by Drew Brees at SF-6 Drew Brees pass complete short right to Alvin Kamara for 3 yards, touchdown",6.510,7.000
2,1:15,,,SFO 15,10,17,Wil Lutz kicks extra point good,0.000,0.000
2,1:15,,,NOR 35,10,17,"Wil Lutz kicks off 65 yards, touchback.",0.000,0.610
2,1:15,1,10,SFO 25,10,17,"Nick Mullens pass complete short left to Jerick McKinnon for 14 yards (tackle by P.J. Williams). Penalty on Laken Tomlinson: Offensive Holding, 10 yards (no play)",0.610,-0.410
2,1:08,1,20,SFO 15,10,17,Jerick McKinnon right tackle for 9 yards (tackle by David Onyemata),-0.410,-0.070
2,0:27,2,11,SFO 24,10,17,Jerick McKinnon left guard for 6 yards (tackle by Cameron Jordan),-0.070,0.040
2,0:23,,,,,,Timeout #2 by New Orleans Saints,,
2,0:23,3,5,SFO 30,10,17,Nick Mullens pass incomplete short left intended for Brandon Aiyuk (defended by Trey Hendrickson),0.040,-1.370
2,0:21,4,5,SFO 30,10,17,"Mitch Wishnowsky punts 50 yards, fair catch by Deonte Harris at NO-20",-1.370,-0.280
2,0:15,1,10,NOR 20,10,17,Drew Brees kneels for -1 yards,0.280,-0.460
Quarter,Time,Down,ToGo,Location,SFO,NOR,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,SFO 35,10,17,"Mitch Wishnowsky kicks off 64 yards, returned by Deonte Harris for 21 yards (tackle by Dontae Johnson)",0.000,0.410
3,14:56,1,10,NOR 22,10,17,Jameis Winston pass complete short right to Alvin Kamara for 15 yards (tackle by Jimmie Ward). Penalty on Marcell Harris: Illegal Use of Hands (Offsetting) Penalty on NOR: Offensive Pass Interference (Offsetting) (no play),0.410,0.410
3,14:28,1,10,NOR 22,10,17,Jameis Winston pass complete short left to Deonte Harris for 11 yards (tackle by Dre Greenlaw),0.410,1.140
3,13:53,1,10,NOR 33,10,17,Latavius Murray right guard for 5 yards (tackle by Dre Greenlaw and Fred Warner),1.140,1.270
3,13:12,2,5,NOR 38,10,17,Latavius Murray left guard for 3 yards (tackle by Arik Armstead),1.270,0.960
3,12:36,,,,,,Timeout #1 by New Orleans Saints,,
3,12:36,3,2,NOR 41,10,17,Taysom Hill left tackle for 1 yard (tackle by Javon Kinlaw and Kerry Hyder),0.960,-0.590
3,11:52,4,1,NOR 42,10,17,Thomas Morstead punts 27 yards downed by Josh Hill,-0.590,-1.000
3,11:43,1,10,SFO 31,10,17,Nick Mullens pass complete short left to Brandon Aiyuk for 13 yards (tackle by Marshon Lattimore),1.000,1.860
3,11:08,1,10,SFO 44,10,17,Jerick McKinnon left end for 1 yard (tackle by Shy Tuttle),1.860,1.450
3,10:25,2,9,SFO 45,10,17,Jerick McKinnon right guard for 2 yards (tackle by Shy Tuttle),1.450,1.030
3,9:45,3,7,SFO 47,10,17,Nick Mullens pass complete short left to Jordan Reed for 8 yards (tackle by Marshon Lattimore),1.030,2.590
3,9:00,1,10,NOR 45,10,17,"Nick Mullens pass incomplete short middle intended for Brandon Aiyuk. Penalty on Malcolm Roach: Roughing the Passer, 15 yards (no play)",2.590,3.580
3,8:54,1,10,NOR 30,10,17,"Jerick McKinnon left end for 4 yards (tackle by Marshon Lattimore). Penalty on Daniel Brunskill: Illegal Block Above the Waist, 10 yards (no play)",3.580,2.920
3,8:24,1,20,NOR 40,10,17,Nick Mullens pass complete short left to Richie James for 7 yards (tackle by Malcolm Jenkins),2.920,2.630
3,7:43,2,13,NOR 33,10,17,Nick Mullens pass complete short right to Jamycal Hasty for 1 yard (tackle by Demario Davis),2.630,2.080
3,6:59,3,12,NOR 32,10,17,Nick Mullens pass short middle intended for Brandon Aiyuk is intercepted by Malcolm Jenkins at NO-24 and returned for 9 yards,2.080,-1.140
3,6:50,1,10,NOR 33,10,17,Jameis Winston pass complete short left to Alvin Kamara for 3 yards (tackle by Dre Greenlaw),1.140,1.000
3,6:05,2,7,NOR 36,10,17,Alvin Kamara left guard for 3 yards (tackle by Jamar Taylor),1.000,0.700
3,5:21,3,4,NOR 39,10,17,Taysom Hill sacked by Javon Kinlaw for -5 yards. Penalty on Nick Easton: Offensive Holding (Declined),0.700,-1.110
3,4:56,4,9,NOR 34,10,17,"Thomas Morstead punts 47 yards, fair catch by Richie James at SF-19",-1.110,-0.150
3,4:49,1,10,SFO 19,10,17,Nick Mullens sacked by Chauncey Gardner-Johnson for -6 yards,0.150,-1.210
3,4:07,2,16,SFO 13,10,17,Nick Mullens pass incomplete short right intended for Jerick McKinnon,-1.210,-2.080
3,4:03,3,16,SFO 13,10,17,Jerick McKinnon left tackle for 2 yards (tackle by David Onyemata),-2.080,-2.440
3,3:30,4,14,SFO 15,10,17,"Mitch Wishnowsky punts 47 yards, returned by Deonte Harris for -2 yards (tackle by Ken Webster). Deonte Harris fumbles (forced by Ken Webster), recovered by J.T. Gray at NO-36",-2.440,-1.330
3,3:21,1,10,NOR 36,10,17,Jameis Winston pass complete short middle to Alvin Kamara for 19 yards (tackle by Tarvarius Moore),1.330,2.590
3,2:40,1,10,SFO 45,10,17,Jameis Winston pass complete short left to Michael Thomas for 12 yards (tackle by Dre Greenlaw),2.590,3.380
3,1:58,1,10,SFO 33,10,17,Alvin Kamara left guard for 8 yards (tackle by Dion Jordan),3.380,3.920
3,1:17,2,2,SFO 25,10,17,Alvin Kamara left guard for 6 yards (tackle by Fred Warner and Dre Greenlaw),3.920,4.310
3,0:35,1,10,SFO 19,10,17,Jameis Winston pass complete short left to Alvin Kamara for 15 yards (tackle by Dre Greenlaw),4.310,6.280
Quarter,Time,Down,ToGo,Location,SFO,NOR,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,4,SFO 4,10,17,Jameis Winston sacked by Kerry Hyder for -6 yards,6.280,4.190
4,14:13,2,10,SFO 10,10,17,Jameis Winston sacked by and Javon Kinlaw for -5 yards and Jordan Willis for -5 yards,4.190,2.930
4,13:25,3,15,SFO 15,10,17,"Jameis Winston pass complete short left to Deonte Harris for 3 yards (tackle by Dion Jordan). Penalty on Fred Warner: Face Mask (15 Yards), 6 yards",2.930,5.830
4,13:05,1,6,SFO 6,10,17,Alvin Kamara left end for 1 yard (tackle by Jason Verrett and Kerry Hyder),5.830,5.150
4,12:25,2,5,SFO 5,10,17,Jameis Winston pass incomplete short right intended for Michael Thomas,5.150,4.260
4,12:22,,,,,,Timeout #2 by New Orleans Saints,,
4,12:22,3,5,SFO 5,10,17,Jameis Winston pass incomplete short left intended for Michael Thomas,4.260,3.010
4,12:18,4,5,SFO 5,10,20,Wil Lutz 23 yard field goal good,3.010,3.000
4,12:15,,,NOR 35,10,20,"Wil Lutz kicks off 65 yards, touchback.",0.000,0.610
4,12:15,1,10,SFO 25,10,20,Nick Mullens pass incomplete short right intended for Kyle Juszczyk (defended by Chauncey Gardner-Johnson),0.610,0.060
4,12:11,2,10,SFO 25,10,20,Nick Mullens pass incomplete short right intended for Jordan Reed,0.060,-0.620
4,12:07,3,10,SFO 25,10,20,Nick Mullens pass complete short right to Kendrick Bourne for 11 yards (tackle by Demario Davis),-0.620,1.330
4,11:33,1,10,SFO 36,10,20,"Penalty on Laken Tomlinson: False Start, 5 yards (no play)",1.330,1.000
4,11:32,1,15,SFO 31,10,20,Nick Mullens pass complete short middle to Brandon Aiyuk for -1 yards (tackle by Demario Davis),1.000,-0.020
4,10:44,2,16,SFO 30,10,20,Nick Mullens pass complete short left to Jamycal Hasty for -5 yards (tackle by Demario Davis),-0.020,-1.350
4,10:18,3,21,SFO 25,10,20,C.J. Beathard pass incomplete deep middle intended for Richie James (defended by Marcus Williams),-1.350,-1.700
4,10:11,4,21,SFO 25,10,20,"Mitch Wishnowsky punts 46 yards, fair catch by Deonte Harris at NO-29",-1.700,-0.870
4,10:05,1,10,NOR 29,10,20,Latavius Murray left tackle for 2 yards (tackle by Kerry Hyder and Kentavius Street),0.870,0.600
4,9:20,,,,,,Timeout #3 by New Orleans Saints,,
4,9:20,2,8,NOR 31,10,20,Jameis Winston pass incomplete short middle intended for Michael Thomas (defended by Jimmie Ward),0.600,-0.100
4,9:15,3,8,NOR 31,10,20,Jameis Winston pass incomplete short middle intended for Michael Thomas,-0.100,-1.310
4,9:09,4,8,NOR 31,10,20,"Thomas Morstead punts 48 yards, muffed catch by Richie James, recovered by Marquez Callaway at SF-22",-1.310,4.110
4,8:59,1,10,SFO 22,10,20,Latavius Murray left end for 18 yards (tackle by Jimmie Ward and Dre Greenlaw),4.110,6.280
4,8:17,1,4,SFO 4,10,20,Jameis Winston left tackle for 3 yards (tackle by Jordan Willis and Fred Warner),6.280,5.910
4,7:33,2,1,SFO 1,10,26,"Alvin Kamara left end for 1 yard, touchdown",5.910,7.000
4,7:29,,,SFO 15,10,27,Wil Lutz kicks extra point good,0.000,0.000
4,7:29,,,NOR 35,10,27,"Wil Lutz kicks off 65 yards, touchback.",0.000,0.610
4,7:29,1,10,SFO 25,10,27,Nick Mullens pass complete short left to Austin Walter for 27 yards (tackle by Marcus Williams),0.610,2.390
4,6:58,1,10,NOR 48,10,27,Nick Mullens pass complete short right to Kendrick Bourne for 4 yards (tackle by Chauncey Gardner-Johnson),2.390,2.390
4,6:42,2,6,NOR 44,10,27,"Nick Mullens pass incomplete deep right intended for Brandon Aiyuk (defended by Janoris Jenkins). Penalty on Janoris Jenkins: Defensive Pass Interference, 19 yards (no play)",2.390,3.910
4,6:35,1,10,NOR 25,10,27,Austin Walter left tackle for 3 yards (tackle by D.J. Swearinger),3.910,3.770
4,6:07,2,7,NOR 22,10,27,Nick Mullens pass incomplete deep left intended for Brandon Aiyuk (defended by Patrick Robinson),3.770,3.070
4,6:03,3,7,NOR 22,10,27,Nick Mullens pass incomplete short left intended for Brandon Aiyuk (defended by David Onyemata),3.070,1.990
4,5:59,4,7,NOR 22,13,27,Robbie Gould 40 yard field goal good,1.990,3.000
4,5:54,,,SFO 35,13,27,"Mitch Wishnowsky kicks off 65 yards, touchback.",0.000,0.610
4,5:54,1,10,NOR 25,13,27,Taysom Hill left end for 5 yards (tackle by Tarvarius Moore),0.610,0.740
4,5:10,2,5,NOR 30,13,27,Taysom Hill left end for 9 yards (tackle by Arik Armstead),0.740,1.530
4,5:02,,,,,,Timeout #1 by San Francisco 49ers,,
4,5:02,1,10,NOR 39,13,27,Latavius Murray left guard for 11 yards (tackle by Dre Greenlaw),1.530,2.260
4,4:56,,,,,,Timeout #2 by San Francisco 49ers,,
4,4:56,1,10,NOR 50,13,27,"Taysom Hill right tackle for 4 yards (tackle by Marcell Harris). Penalty on Terron Armstead: Illegal Formation, 5 yards (no play)",2.260,1.930
4,4:51,1,15,NOR 45,13,27,Latavius Murray right tackle for 3 yards (tackle by Dion Jordan and Tarvarius Moore),1.930,1.440
4,4:05,2,12,NOR 48,13,27,Taysom Hill right end for 10 yards (tackle by Tarvarius Moore and Jordan Willis),1.440,2.080
4,3:19,3,2,SFO 42,13,27,"Taysom Hill left end for 6 yards (tackle by Tarvarius Moore). Taysom Hill fumbles (forced by Tarvarius Moore), recovered by Marcell Harris at SF-34",2.080,-1.200
4,3:13,1,10,SFO 34,13,27,Nick Mullens pass incomplete short right intended for Richie James,1.200,0.660
4,3:09,2,10,SFO 34,13,27,Nick Mullens pass complete deep right to Jordan Reed for 26 yards (tackle by Marcus Williams),0.660,2.920
4,3:01,1,10,NOR 40,13,27,Nick Mullens pass complete deep right to Brandon Aiyuk for 22 yards (tackle by Marcus Williams),2.920,4.370
4,2:35,1,10,NOR 18,13,27,Nick Mullens pass incomplete short left intended for Brandon Aiyuk (defended by Demario Davis),4.370,3.800
4,2:31,2,10,NOR 18,13,27,Nick Mullens pass deep left intended for Kendrick Bourne is intercepted by Patrick Robinson at NO-0 and returned for no gain,3.800,-0.280
4,2:25,1,10,NOR 20,13,27,Latavius Murray right tackle for 3 yards (tackle by Dre Greenlaw),0.280,0.140
4,2:21,,,,,,Timeout #3 by San Francisco 49ers,,
4,2:21,2,7,NOR 23,13,27,Latavius Murray right tackle for 7 yards (tackle by Fred Warner and Dre Greenlaw),0.140,0.940
4,2:00,1,10,NOR 30,13,27,Jameis Winston kneels for -1 yards,0.940,0.260
4,1:18,2,11,NOR 29,13,27,Jameis Winston kneels for -3 yards,0.260,-0.820
4,0:34,3,14,NOR 26,13,27,Jameis Winston kneels for -1 yards,-0.820,-1.700
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
