Quarter,Time,Down,ToGo,Location,GNB,DET,Detail,EPB,EPA
1,8:57,3,4,DET 32,0,0,"Penalty on Graham Glasgow: False Start, 5 yards (no play)",0.230,-0.430
1,8:36,3,9,DET 27,0,0,Matthew Stafford pass incomplete deep right intended for Golden Tate,-0.430,-1.570
1,8:29,4,9,DET 27,0,0,"Sam Martin punts 40 yards, returned by Micah Hyde for 16 yards (tackle by Don Muhlbach). Penalty on Damarious Randall: Illegal Block Above the Waist, 10 yards",-1.570,-0.740
1,8:18,1,10,GNB 27,0,0,Aaron Rodgers pass complete short right to Jordy Nelson for 8 yards (tackle by Darius Slay),0.740,1.280
1,7:40,2,2,GNB 35,0,0,Aaron Ripkowski left tackle for 15 yards (tackle by Glover Quin),1.280,2.260
1,7:03,1,10,,0,0,"Penalty on Bryan Bulaga: False Start, 5 yards (no play)",2.260,1.930
1,6:43,1,15,GNB 45,0,0,Aaron Rodgers pass incomplete short left intended for Davante Adams,1.930,1.040
1,6:39,2,15,GNB 45,0,0,Aaron Rodgers pass incomplete deep middle intended for Davante Adams,1.040,0.370
1,6:30,3,15,GNB 45,0,0,Aaron Rodgers pass incomplete short middle intended for Ty Montgomery (defended by Kerry Hyder),0.370,-0.390
1,6:26,4,15,GNB 45,0,0,"Jake Schum punts 44 yards, fair catch by Andre Roberts",-0.390,0.370
1,6:19,1,10,DET 11,0,0,Zach Zenner right tackle for 15 yards (tackle by Ha Ha Clinton-Dix and Damarious Randall),-0.370,0.670
1,5:29,1,10,DET 26,0,0,Matthew Stafford pass complete short right to Marvin Jones for 9 yards (tackle by Quinten Rollins),0.670,1.350
1,4:55,2,1,DET 35,0,0,Zach Zenner middle for no gain (tackle by Datone Jones),1.350,0.630
1,4:25,3,1,DET 35,0,0,Zach Zenner left tackle for 4 yards (tackle by Ladarius Gunter),0.630,1.530
1,3:50,1,10,DET 39,0,0,Matthew Stafford pass complete short middle to Golden Tate for 17 yards (tackle by Ladarius Gunter),1.530,2.650
1,3:16,1,10,GNB 44,0,0,Zach Zenner middle for 1 yard (tackle by Morgan Burnett),2.650,2.250
1,2:41,2,9,GNB 43,0,0,Matthew Stafford pass incomplete short right intended for Zach Zenner,2.250,1.550
1,2:36,3,9,GNB 43,0,0,Matthew Stafford pass complete deep left to Golden Tate for 17 yards (tackle by Ladarius Gunter),1.550,3.840
1,2:02,1,10,GNB 26,0,0,Zach Zenner right tackle for 3 yards (tackle by Nick Perry and Dean Lowry),3.840,3.700
1,1:27,2,7,GNB 23,0,0,"Matthew Stafford pass complete short right to Golden Tate for 14 yards. Penalty on Golden Tate: Offensive Pass Interference, 10 yards (no play)",3.700,2.350
1,1:03,2,17,GNB 33,0,0,Zach Zenner middle for 2 yards (tackle by Mike Daniels),2.350,1.950
1,0:27,3,15,GNB 31,0,0,Matthew Stafford pass complete short left to Golden Tate for 11 yards (tackle by Mike Daniels),1.950,2.200
Quarter,Time,Down,ToGo,Location,GNB,DET,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,4,4,GNB 20,0,0,Matt Prater 39 yard field goal no good,2.200,-0.870
2,14:56,1,10,GNB 29,0,0,Aaron Rodgers pass incomplete deep middle intended for Jared Cook (defended by Glover Quin),0.870,0.330
2,14:50,2,10,GNB 29,0,0,Aaron Ripkowski left tackle for 8 yards (tackle by Tahir Whitehead),0.330,0.700
2,14:18,3,2,GNB 37,0,0,"Penalty on David Bakhtiari: False Start, 5 yards (no play)",0.700,0.040
2,14:03,3,7,GNB 32,0,0,Aaron Rodgers pass complete short left to Jared Cook for 11 yards (tackle by Glover Quin),0.040,1.800
2,13:39,1,10,GNB 43,0,0,Aaron Rodgers pass complete short middle to Jared Cook for 24 yards (tackle by Darius Slay),1.800,3.380
2,13:02,1,10,DET 33,0,0,Aaron Ripkowski middle for 5 yards (tackle by Tavon Wilson and Josh Bynes),3.380,3.510
2,12:30,2,5,DET 28,0,0,Aaron Rodgers pass complete short right to Richard Rodgers for 14 yards (tackle by Tahir Whitehead),3.510,4.650
2,11:56,1,10,DET 14,0,0,"Aaron Rodgers pass complete short right to Richard Rodgers for 6 yards (tackle by Tavon Wilson). Penalty on Don Carey: Defensive Holding, 5 yards (no play)",4.650,5.140
2,11:35,1,9,DET 9,0,0,Aaron Ripkowski right tackle for 2 yards (tackle by Anthony Zettel),5.140,4.760
2,10:54,2,7,DET 7,6,0,"Aaron Rodgers pass complete short middle to Aaron Ripkowski for 7 yards, touchdown",4.760,7.000
2,10:47,,,DET 15,7,0,Mason Crosby kicks extra point good,0.000,0.000
2,10:47,,,GNB 35,7,0,"Mason Crosby kicks off 69 yards, returned by Andre Roberts for 24 yards (tackle by Marwin Evans)",0.000,-0.280
2,10:41,1,10,DET 20,7,0,Matthew Stafford pass complete short right to Zach Zenner for 16 yards (tackle by Jake Ryan),0.280,1.330
2,10:12,1,10,DET 36,7,0,Zach Zenner right end for no gain (tackle by Mike Daniels),1.330,0.790
2,9:32,2,10,DET 36,7,0,Matthew Stafford sacked by Blake Martinez for -5 yards. Penalty on Zach Zenner: Offensive Holding (Declined),0.790,-0.560
2,8:59,3,15,DET 31,7,0,Matthew Stafford pass complete deep right to T.J. Jones for 35 yards (tackle by Ha Ha Clinton-Dix),-0.560,3.310
2,8:29,1,10,GNB 34,7,0,Golden Tate left end for 7 yards (tackle by Jake Ryan),3.310,3.720
2,7:59,2,3,GNB 27,7,0,Zach Zenner middle for 13 yards (tackle by Morgan Burnett),3.720,4.650
2,7:32,1,10,GNB 14,7,0,Zach Zenner left tackle for no gain (tackle by Kenny Clark),4.650,4.000
2,6:55,2,10,GNB 14,7,0,"Matthew Stafford sacked by Dean Lowry for -10 yards. Penalty on Datone Jones: Defensive Offside, 5 yards (no play)",4.000,4.900
2,6:33,2,5,GNB 9,7,0,Matthew Stafford pass complete short left to Eric Ebron for 7 yards (tackle by Ha Ha Clinton-Dix),4.900,6.740
2,5:46,1,2,GNB 2,7,0,Matthew Stafford pass complete short right to Anquan Boldin for 1 yard (tackle by Micah Hyde),6.740,5.910
2,5:07,2,1,GNB 1,7,0,Matthew Stafford pass incomplete short right intended for Anquan Boldin,5.910,5.170
2,5:03,3,1,GNB 1,7,6,"Zach Zenner right tackle for 1 yard, touchdown",5.170,7.000
2,5:00,,,GNB 15,7,7,Matt Prater kicks extra point good,0.000,0.000
2,5:00,,,DET 35,7,7,"Sam Martin kicks off 65 yards, touchback",0.000,-0.610
2,5:00,1,10,GNB 25,7,7,Aaron Rodgers pass complete short right to Christine Michael for 10 yards (tackle by Tahir Whitehead),0.610,1.270
2,4:33,1,10,GNB 35,7,7,"Aaron Rodgers pass complete short left to Davante Adams for 3 yards (tackle by Glover Quin). Penalty on Jeff Janis: Offensive Holding, 10 yards",1.270,0.810
2,4:07,1,17,GNB 28,7,7,Christine Michael middle for 1 yard (tackle by Tyrunn Walker and Ezekiel Ansah),0.810,-0.090
2,3:30,2,16,GNB 29,7,7,Aaron Rodgers for 4 yards (tackle by Khyri Thornton). Penalty on T.J. Lang: Offensive Holding (Declined),-0.090,-0.230
2,3:01,3,12,GNB 33,7,7,Aaron Rodgers pass complete short left to Aaron Ripkowski for 8 yards (tackle by Glover Quin). Penalty on Geronimo Allison: Illegal Block Above the Waist (Declined),-0.230,-0.650
2,2:40,4,4,GNB 41,7,7,"Jake Schum punts 28 yards, out of bounds",-0.650,-1.000
2,2:31,1,10,DET 31,7,7,Zach Zenner left tackle for 2 yards (tackle by Ha Ha Clinton-Dix),1.000,0.730
2,2:00,2,8,DET 33,7,7,Matthew Stafford pass complete short right to Marvin Jones for 9 yards (tackle by Damarious Randall),0.730,1.730
2,1:54,1,10,DET 42,7,7,Matthew Stafford pass incomplete short middle intended for Marvin Jones (defended by Clay Matthews),1.730,1.190
2,1:49,2,10,DET 42,7,7,Matthew Stafford pass complete short middle to Anquan Boldin for 11 yards (tackle by Damarious Randall),1.190,2.460
2,1:42,1,10,GNB 47,7,7,Matthew Stafford pass complete short middle to Zach Zenner for 14 yards (tackle by Damarious Randall),2.460,3.380
2,1:34,1,10,GNB 33,7,7,Zach Zenner left tackle for 4 yards (tackle by Jake Ryan and Dean Lowry),3.380,3.380
2,1:04,2,6,GNB 29,7,7,Matthew Stafford pass complete short middle to Zach Zenner for 5 yards (tackle by Jake Ryan),3.380,3.340
2,0:39,3,1,GNB 24,7,7,Zach Zenner right tackle for 6 yards (tackle by Kentrell Brice),3.340,0.000
2,0:37,,,,7,7,Timeout #1 by Detroit Lions,0.000,-4.370
2,0:37,1,10,GNB 18,7,7,Matthew Stafford pass complete short right to Marvin Jones for 5 yards (tackle by Damarious Randall),4.370,0.000
2,0:31,,,,7,7,Timeout #2 by Detroit Lions,0.000,-4.610
2,0:31,2,5,GNB 13,7,7,Matthew Stafford pass complete short left to Anquan Boldin for 10 yards (tackle by Jake Ryan and Morgan Burnett),4.610,0.000
2,0:26,,,,7,7,Timeout #3 by Detroit Lions,0.000,-6.510
2,0:26,1,3,GNB 3,7,13,"Matthew Stafford pass complete short right to Golden Tate for 3 yards, touchdown",6.510,7.000
2,0:23,,,GNB 15,7,14,Matt Prater kicks extra point good,0.000,0.000
2,0:23,,,DET 35,7,14,"Sam Martin kicks off 65 yards, touchback",0.000,-0.610
2,0:23,1,10,GNB 25,7,14,"Penalty on Aaron Rodgers: Delay of Game, 5 yards (no play)",0.610,0.280
2,0:23,1,15,GNB 20,7,14,Aaron Rodgers pass complete deep right to Geronimo Allison for 39 yards (tackle by Darius Slay),0.280,2.850
2,0:15,1,10,DET 41,7,14,Aaron Rodgers pass incomplete deep right intended for Geronimo Allison,2.850,2.310
2,0:10,2,10,DET 41,7,14,Aaron Rodgers pass complete short right to Jared Cook for 6 yards (tackle by Darius Slay),2.310,0.000
2,0:06,,,,7,14,Timeout #1 by Green Bay Packers,0.000,-2.410
2,0:06,3,4,DET 35,7,14,Aaron Rodgers pass incomplete short right intended for Jared Cook,2.410,0.980
2,0:03,4,4,DET 35,10,14,Mason Crosby 53 yard field goal good,0.980,3.000
Quarter,Time,Down,ToGo,Location,GNB,DET,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,DET 35,10,14,"Sam Martin kicks off 65 yards, touchback",0.000,-0.610
3,15:00,1,10,GNB 25,10,14,Ty Montgomery left tackle for 5 yards (tackle by Don Carey and Tahir Whitehead),0.610,0.740
3,14:32,2,5,GNB 30,10,14,Aaron Rodgers pass complete short right to Davante Adams for 7 yards (tackle by Don Carey),0.740,1.400
3,13:57,1,10,GNB 37,10,14,Aaron Rodgers left end for 3 yards (tackle by Tahir Whitehead),1.400,1.260
3,13:09,2,7,GNB 40,10,14,Aaron Rodgers pass complete short right to Geronimo Allison for 11 yards (tackle by Don Carey). Penalty on Don Carey: Defensive Holding (Declined),1.260,2.320
3,12:40,1,10,DET 49,10,14,Aaron Rodgers pass complete short left to Jordy Nelson for 6 yards (tackle by Glover Quin),2.320,2.590
3,12:10,2,4,DET 43,10,14,Aaron Rodgers for 5 yards (tackle by DeAndre Levy),2.590,3.050
3,11:41,1,10,DET 38,10,14,Aaron Ripkowski left tackle for 4 yards (tackle by A'Shawn Robinson),3.050,3.050
3,11:03,2,6,DET 34,10,14,"Penalty on Bryan Bulaga: False Start, 5 yards (no play)",3.050,2.370
3,10:41,2,11,DET 39,10,14,Aaron Rodgers pass complete short right to Jordy Nelson for 20 yards (tackle by DeAndre Levy). Penalty on DeAndre Levy: Illegal Contact (Declined),2.370,4.310
3,10:13,1,10,DET 19,10,14,Aaron Rodgers pass complete short right to Jordy Nelson for 16 yards (tackle by Darius Slay),4.310,6.510
3,9:27,1,3,DET 3,16,14,"Aaron Rodgers pass complete short right to Davante Adams for 3 yards, touchdown. Penalty on Davante Adams: Unsportsmanlike Conduct, 15 yards",6.510,7.000
3,9:23,,,DET 15,17,14,Mason Crosby kicks extra point good,0.000,0.000
3,9:23,,,GNB 20,17,14,"Mason Crosby kicks off 63 yards, returned by Andre Roberts for 12 yards (tackle by Marwin Evans)",0.000,-0.870
3,9:18,1,10,DET 29,17,14,Zach Zenner left end for 5 yards (tackle by Letroy Guion),0.870,1.000
3,8:38,2,5,DET 34,17,14,Matthew Stafford pass complete short left to Zach Zenner for 6 yards (tackle by Ha Ha Clinton-Dix),1.000,1.600
3,7:56,1,10,DET 40,17,14,Matthew Stafford pass incomplete deep right intended for Marvin Jones,1.600,1.050
3,7:50,2,10,DET 40,17,14,Matthew Stafford pass complete short right to Eric Ebron for 5 yards (tackle by Micah Hyde),1.050,1.030
3,7:19,3,5,DET 45,17,14,Matthew Stafford sacked by Nick Perry for -10 yards,1.030,-1.040
3,6:47,4,15,DET 35,17,14,"Sam Martin punts 56 yards, returned by Micah Hyde for 6 yards (tackle by Zach Zenner)",-1.040,0.220
3,6:34,1,10,GNB 15,17,14,Aaron Ripkowski middle for 7 yards (tackle by Glover Quin),-0.220,0.350
3,6:06,2,3,GNB 22,17,14,Aaron Rodgers pass incomplete deep right intended for Geronimo Allison,0.350,-0.510
3,6:00,3,3,GNB 22,17,14,Aaron Ripkowski middle for 5 yards (tackle by Miles Killebrew),-0.510,0.740
3,5:26,1,10,GNB 27,17,14,Aaron Rodgers middle for 4 yards (tackle by A'Shawn Robinson and Kerry Hyder),0.740,0.740
3,4:48,2,6,GNB 31,17,14,Ty Montgomery for 11 yards (tackle by Tavon Wilson),0.740,1.730
3,4:10,1,10,GNB 42,17,14,Ty Montgomery right end for -3 yards (tackle by A'Shawn Robinson),1.730,0.780
3,3:27,2,13,GNB 39,17,14,Aaron Rodgers pass complete short middle to Ty Montgomery for 6 yards (tackle by DeAndre Levy and Tavon Wilson),0.780,0.890
3,2:45,3,7,GNB 45,17,14,"Penalty on Lane Taylor: False Start, 5 yards (no play)",0.890,0.230
3,2:24,3,12,GNB 40,17,14,Aaron Rodgers pass complete short right to Ty Montgomery for 2 yards (tackle by Miles Killebrew and Nevin Lawson),0.230,-0.590
3,1:51,4,10,GNB 42,17,14,Jake Schum punts 53 yards,-0.590,0.380
3,1:38,1,10,DET 5,17,14,Zach Zenner left tackle for -1 yards (tackle by Blake Martinez),-0.380,-0.850
3,1:00,2,11,DET 4,17,14,Matthew Stafford pass complete deep right to Marvin Jones for 30 yards,-0.850,1.200
3,0:36,1,10,DET 34,17,14,Zach Zenner left tackle for -3 yards (tackle by Clay Matthews and Letroy Guion),1.200,0.250
Quarter,Time,Down,ToGo,Location,GNB,DET,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,13,DET 31,17,14,Matthew Stafford pass incomplete short left intended for Golden Tate,0.250,-0.430
4,14:56,3,13,DET 31,17,14,Matthew Stafford pass incomplete deep middle intended for Andre Roberts,-0.430,-1.310
4,14:50,4,13,DET 31,17,14,"Sam Martin punts 50 yards, returned by Micah Hyde for no gain",-1.310,-0.150
4,14:39,1,10,GNB 19,17,14,Aaron Rodgers for 12 yards (tackle by Tahir Whitehead),0.150,1.000
4,14:06,1,10,GNB 31,17,14,"Christine Michael left end for 4 yards (tackle by Josh Bynes). Penalty on T.J. Lang: Illegal Block Above the Waist, 10 yards",1.000,0.610
4,13:32,1,16,GNB 25,17,14,Aaron Rodgers pass complete deep left to Geronimo Allison for 31 yards (tackle by Crezdon Butler),0.610,2.650
4,12:47,1,10,DET 44,17,14,Aaron Rodgers pass complete short right to Davante Adams for 7 yards (tackle by Crezdon Butler),2.650,3.060
4,12:18,2,3,DET 37,17,14,Aaron Rodgers pass incomplete short right intended for Christine Michael,3.060,2.350
4,12:12,3,3,DET 37,17,14,Aaron Rodgers pass complete short left to Jared Cook for 15 yards (tackle by Miles Killebrew),2.350,4.110
4,11:28,1,10,DET 22,17,14,Aaron Rodgers pass complete short right to Jordy Nelson for 11 yards (tackle by Darius Slay),4.110,4.840
4,11:01,1,10,DET 11,17,14,Christine Michael right tackle for 1 yard (tackle by Ezekiel Ansah),4.840,4.320
4,10:17,2,9,DET 10,17,14,Aaron Rodgers pass incomplete short right intended for Ty Montgomery (defended by Josh Bynes),4.320,3.300
4,10:13,3,9,DET 10,23,14,"Aaron Rodgers pass complete short left to Geronimo Allison for 10 yards, touchdown",3.300,7.000
4,10:02,,,DET 15,23,14,Mason Crosby kicks extra point no good,0.000,-1.000
4,10:02,,,GNB 35,23,14,"Mason Crosby kicks off 70 yards, returned by Andre Roberts for 36 yards (tackle by Ha Ha Clinton-Dix)",0.000,-1.000
4,9:56,1,10,DET 31,23,14,Zach Zenner right tackle for 5 yards (tackle by Blake Martinez),1.000,1.140
4,9:19,2,5,DET 36,23,14,Matthew Stafford pass complete short left to Golden Tate for 5 yards (tackle by Datone Jones),1.140,1.660
4,8:47,1,10,DET 41,23,14,Matthew Stafford pass complete deep middle to Marvin Jones for 23 yards (tackle by Kentrell Brice),1.660,3.180
4,8:01,1,10,GNB 36,23,14,Matthew Stafford pass incomplete short left intended for T.J. Jones (defended by Kenny Clark),3.180,2.640
4,7:58,2,10,GNB 36,23,14,Matthew Stafford pass incomplete short left intended for T.J. Jones (defended by Ladarius Gunter),2.640,1.950
4,7:53,3,10,GNB 36,23,14,Matthew Stafford pass incomplete deep left intended for T.J. Jones,1.950,0.880
4,7:47,4,10,GNB 36,23,17,Matt Prater 54 yard field goal good,0.880,3.000
4,7:42,,,DET 35,23,17,"Sam Martin kicks off 65 yards, touchback",0.000,-0.610
4,7:42,1,10,GNB 25,23,17,Ty Montgomery left end for 7 yards (tackle by Tahir Whitehead),0.610,1.010
4,6:58,2,3,GNB 32,23,17,Aaron Rodgers pass complete short left to Davante Adams for 2 yards (tackle by Nevin Lawson),1.010,0.560
,,,,,,,"DET challenged the first down ruling, and the original play was overturned.",,
4,6:16,3,1,GNB 34,23,17,Aaron Rodgers for 13 yards (tackle by Nevin Lawson),0.560,2.060
4,5:41,1,10,GNB 47,23,17,"Aaron Rodgers pass incomplete deep right intended for Davante Adams. Penalty on Darius Slay: Defensive Holding, 5 yards (no play)",2.060,2.390
4,5:35,1,10,DET 48,23,17,Aaron Rodgers pass incomplete deep left intended for Jared Cook,2.390,1.850
4,5:30,2,10,DET 48,23,17,Aaron Rodgers pass incomplete short left intended for Davante Adams (defended by Nevin Lawson),1.850,1.160
4,5:26,3,10,DET 48,23,17,"Aaron Rodgers pass incomplete deep middle intended for Jordy Nelson. Penalty on DeAndre Levy: Defensive 12 On-field, 5 yards (no play)",1.160,1.820
4,5:21,3,5,DET 43,23,17,Aaron Rodgers pass complete short right to Ty Montgomery for 9 yards (tackle by Glover Quin),1.820,3.310
4,4:35,1,10,DET 34,23,17,Ty Montgomery right end for 9 yards (tackle by Tavon Wilson),3.310,3.990
4,3:50,2,1,DET 25,23,17,Ty Montgomery middle for 4 yards (tackle by Tyrunn Walker),3.990,0.000
4,3:03,,,,23,17,Timeout #1 by Green Bay Packers,0.000,-4.170
4,3:03,1,10,DET 21,23,17,Aaron Rodgers pass complete short right to Jordy Nelson for 5 yards (tackle by Darius Slay),4.170,0.000
4,2:59,,,,23,17,Timeout #1 by Detroit Lions,0.000,-4.370
4,2:59,2,5,DET 16,23,17,Ty Montgomery middle for 7 yards (tackle by Tavon Wilson),4.370,0.000
4,2:54,,,,23,17,Timeout #2 by Detroit Lions,0.000,-5.140
4,2:54,1,9,DET 9,29,17,"Aaron Rodgers pass complete short left to Davante Adams for 9 yards, touchdown",5.140,7.000
4,2:50,,,DET 2,31,17,"Two Point Attempt: Aaron Rodgers pass complete to Davante Adams, conversion succeeds",0.000,1.000
4,2:50,,,GNB 35,31,17,"Mason Crosby kicks off 65 yards, touchback",0.000,-0.610
4,2:50,1,10,DET 25,31,17,Matthew Stafford pass incomplete short middle intended for Anquan Boldin (defended by Morgan Burnett),0.610,0.060
4,2:46,2,10,DET 25,31,17,Matthew Stafford pass complete short right to Eric Ebron for 11 yards (tackle by Kentrell Brice),0.060,1.330
4,2:24,1,10,DET 36,31,17,Matthew Stafford pass complete short middle to Eric Ebron for 19 yards (tackle by Kentrell Brice),1.330,2.590
4,2:04,1,10,GNB 45,31,17,Matthew Stafford pass complete short middle to Golden Tate for 24 yards (tackle by Micah Hyde),2.590,4.170
4,1:57,1,10,GNB 21,31,17,Matthew Stafford pass incomplete deep right intended for Marvin Jones (defended by Ladarius Gunter),4.170,3.630
4,1:53,2,10,GNB 21,31,17,Matthew Stafford pass complete short left to Eric Ebron for 6 yards (tackle by Ha Ha Clinton-Dix),3.630,3.810
4,1:35,3,4,GNB 15,31,17,Matthew Stafford pass incomplete short left intended for Golden Tate is intercepted by Micah Hyde at GNB-0,3.810,-0.280
4,1:30,1,10,GNB 20,31,17,Joe Kerridge middle for no gain (tackle by A'Shawn Robinson),0.280,0.000
4,1:16,,,,31,17,Timeout #2 by Green Bay Packers,0.000,0.270
4,1:16,2,10,GNB 20,31,17,Aaron Rodgers kneels for -1 yards,-0.270,0.000
4,1:14,,,,31,17,Timeout #3 by Detroit Lions,0.000,1.140
4,1:14,3,11,GNB 19,31,17,Aaron Rodgers kneels for -2 yards,-1.140,0.000
4,0:28,,,,31,17,Timeout #3 by Green Bay Packers,0.000,2.320
4,0:28,4,13,GNB 17,31,17,"Jake Schum punts 18 yards, out of bounds",-2.320,-3.250
4,0:22,1,10,GNB 35,31,23,"Matthew Stafford pass complete deep middle to Anquan Boldin for 35 yards, touchdown",3.250,7.000
4,0:13,,,GNB 15,31,24,Matt Prater kicks extra point good,0.000,0.000
4,0:13,,,DET 35,31,24,"Sam Martin kicks onside 11 yards, recovered by Richard Rodgers",0.000,-2.520
4,0:12,1,10,DET 46,31,24,Aaron Rodgers kneels for -1 yards,2.520,1.840
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
